# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] 
1884.000000 3.636514e-15 6.717106e-15 1.958814e-14 3.408784e-14 3.783588e-14 6.491139e-14 1.342108e-14 2.553078e-14 3.629199e-14 6.519311e-14 2.436900e-14 4.306935e-14 4.285488e-14 7.994406e-14 2.059606e-14 3.827960e-14 4.589465e-14 7.993316e-14 2.652856e-14 4.642603e-14 
1887.000000 3.869516e-15 7.112389e-15 1.796938e-14 3.421767e-14 3.789098e-14 6.538726e-14 1.342798e-14 2.387432e-14 3.661300e-14 6.460742e-14 2.449520e-14 4.381634e-14 4.345457e-14 7.987992e-14 2.153795e-14 3.687167e-14 4.605970e-14 7.861410e-14 2.657590e-14 4.569659e-14 
1890.000000 3.803755e-15 6.960217e-15 1.769637e-14 3.362749e-14 3.804373e-14 6.558681e-14 1.307903e-14 2.300105e-14 3.628855e-14 6.313923e-14 2.397957e-14 4.437595e-14 4.376063e-14 8.006930e-14 2.152144e-14 3.687560e-14 4.622587e-14 7.877784e-14 2.771513e-14 5.042180e-14 
1901.000000 4.947031e-15 8.775732e-15 1.812699e-14 3.231827e-14 3.719339e-14 6.873035e-14 1.267556e-14 2.282555e-14 3.542878e-14 6.678264e-14 2.378771e-14 4.420431e-14 4.426989e-14 7.760557e-14 2.182789e-14 3.753890e-14 4.567263e-14 8.484978e-14 2.705788e-14 4.970268e-14 
1907.000000 5.369568e-15 9.979496e-15 1.799145e-14 3.229856e-14 3.814113e-14 6.747083e-14 1.274200e-14 2.354787e-14 3.618070e-14 6.215201e-14 2.443965e-14 4.500407e-14 4.372918e-14 8.099810e-14 2.142611e-14 3.984264e-14 4.511222e-14 8.624966e-14 2.764186e-14 4.790987e-14 
1908.000000 5.657255e-15 1.043771e-14 1.806804e-14 3.273822e-14 3.721345e-14 7.078754e-14 1.277460e-14 2.220891e-14 3.620586e-14 6.263429e-14 2.435239e-14 4.503009e-14 4.398616e-14 8.118992e-14 2.118981e-14 3.925368e-14 4.579521e-14 8.485206e-14 2.777767e-14 4.773697e-14 
1909.000000 5.777092e-15 9.959917e-15 1.807690e-14 3.283202e-14 3.699645e-14 7.085081e-14 1.293048e-14 2.238977e-14 3.596324e-14 6.207173e-14 2.423342e-14 4.491171e-14 4.388058e-14 8.101559e-14 2.117258e-14 3.886934e-14 4.595108e-14 8.490389e-14 2.773890e-14 4.774177e-14 
1912.000000 5.604984e-15 9.545534e-15 1.832563e-14 3.164238e-14 3.698704e-14 7.062024e-14 1.294687e-14 2.396867e-14 3.649173e-14 6.186837e-14 2.435233e-14 4.634073e-14 4.444560e-14 8.278254e-14 2.106282e-14 3.856772e-14 4.592554e-14 8.344141e-14 2.790712e-14 4.827862e-14 
1913.000000 5.663504e-15 9.673258e-15 1.817197e-14 3.117274e-14 3.796671e-14 6.732724e-14 1.317644e-14 2.431920e-14 3.548947e-14 6.043301e-14 2.422248e-14 4.648570e-14 4.446783e-14 8.355692e-14 2.091435e-14 3.979676e-14 4.697212e-14 8.456901e-14 2.771534e-14 5.023219e-14 
1914.000000 5.728571e-15 9.771636e-15 1.792022e-14 3.099761e-14 3.767637e-14 6.715968e-14 1.310789e-14 2.407420e-14 3.526322e-14 5.978325e-14 2.436453e-14 4.708064e-14 4.483059e-14 8.234961e-14 2.062058e-14 3.946705e-14 4.709574e-14 8.379592e-14 2.786566e-14 5.053516e-14 
1915.000000 5.507318e-15 9.393822e-15 1.797216e-14 3.101716e-14 3.779747e-14 6.720308e-14 1.284043e-14 2.361186e-14 3.400983e-14 6.380219e-14 2.441902e-14 4.504425e-14 4.456832e-14 8.202455e-14 2.077192e-14 3.980118e-14 4.728847e-14 8.340200e-14 2.797578e-14 5.120278e-14 
1918.000000 5.189594e-15 8.882021e-15 1.782999e-14 3.380232e-14 3.845474e-14 6.782067e-14 1.264592e-14 2.210939e-14 3.401424e-14 6.471128e-14 2.478583e-14 4.561014e-14 4.397235e-14 8.111641e-14 2.086744e-14 4.012895e-14 4.705570e-14 8.567040e-14 2.738810e-14 5.086895e-14 
1920.000000 5.406845e-15 9.098847e-15 1.915476e-14 3.503360e-14 3.819293e-14 6.788180e-14 1.242468e-14 2.179437e-14 3.507184e-14 6.014574e-14 2.449622e-14 4.625360e-14 4.392133e-14 8.177487e-14 1.967203e-14 3.565234e-14 4.684041e-14 8.415922e-14 2.737852e-14 4.670598e-14 
1923.000000 6.683232e-15 1.157104e-14 1.905995e-14 3.467384e-14 3.826699e-14 6.816416e-14 1.211952e-14 2.225000e-14 3.545126e-14 6.074117e-14 2.466281e-14 4.632636e-14 4.378820e-14 8.208197e-14 2.021207e-14 3.639016e-14 4.642652e-14 8.562895e-14 2.659840e-14 4.962610e-14 
1925.000000 6.566293e-15 1.142437e-14 1.914525e-14 3.527317e-14 3.847619e-14 7.023492e-14 1.226089e-14 2.263757e-14 3.489472e-14 6.018366e-14 2.493788e-14 4.477945e-14 4.500154e-14 7.730490e-14 2.044724e-14 3.606524e-14 4.620684e-14 8.593624e-14 2.694064e-14 5.024823e-14 
1931.000000 5.392312e-15 9.906372e-15 1.929440e-14 3.587000e-14 3.840653e-14 6.950816e-14 1.263997e-14 2.229053e-14 3.448446e-14 6.388218e-14 2.519298e-14 4.727752e-14 4.454225e-14 7.797035e-14 2.146757e-14 3.710300e-14 4.680942e-14 8.463399e-14 2.681230e-14 5.028918e-14 
1940.000000 5.833529e-15 1.120822e-14 1.903410e-14 3.315186e-14 3.879122e-14 6.975238e-14 1.248369e-14 2.343018e-14 3.517772e-14 5.972722e-14 2.558889e-14 4.475762e-14 4.199386e-14 7.839925e-14 2.179071e-14 3.661408e-14 4.763753e-14 8.148354e-14 2.829583e-14 5.056616e-14 
1941.000000 5.789711e-15 1.030266e-14 1.904273e-14 3.286454e-14 3.899349e-14 6.970495e-14 1.268724e-14 2.359494e-14 3.405422e-14 5.811907e-14 2.540495e-14 4.429303e-14 4.215779e-14 7.887789e-14 2.177713e-14 3.692343e-14 4.786962e-14 8.202369e-14 2.842086e-14 5.019767e-14 
1944.000000 5.755905e-15 1.028693e-14 1.924782e-14 3.399980e-14 3.864156e-14 6.950200e-14 1.281945e-14 2.337278e-14 3.395400e-14 6.024446e-14 2.529128e-14 4.669103e-14 4.207801e-14 7.590136e-14 2.165742e-14 3.827121e-14 4.753143e-14 8.329139e-14 2.857346e-14 5.004063e-14 
1949.000000 5.919695e-15 1.002483e-14 1.790716e-14 3.296649e-14 3.908865e-14 6.900860e-14 1.365717e-14 2.481719e-14 3.321585e-14 6.026141e-14 2.561629e-14 4.675096e-14 4.227020e-14 7.322169e-14 2.085875e-14 3.846577e-14 4.600303e-14 8.708546e-14 2.914445e-14 4.987609e-14 
2219.000000 5.377431e-15 1.005084e-14 2.094367e-14 3.825826e-14 3.881008e-14 7.071558e-14 1.440137e-14 2.636970e-14 3.268719e-14 6.155608e-14 2.915382e-14 4.976518e-14 3.048841e-14 5.665806e-14 1.612586e-14 3.014686e-14 5.136730e-14 9.105760e-14 2.936177e-14 5.401516e-14 
2238.000000 3.554675e-15 6.690435e-15 2.189596e-14 3.789925e-14 4.074623e-14 7.042440e-14 1.476646e-14 2.568186e-14 3.332269e-14 5.724877e-14 2.869486e-14 5.236888e-14 3.007060e-14 5.543929e-14 1.576636e-14 2.792244e-14 5.035978e-14 9.221557e-14 3.027377e-14 5.313865e-14 
2240.000000 3.656752e-15 6.921698e-15 2.198371e-14 3.787127e-14 4.024085e-14 7.271830e-14 1.444207e-14 2.513902e-14 3.367537e-14 5.855579e-14 2.926146e-14 5.142083e-14 2.992578e-14 5.463119e-14 1.566401e-14 2.780288e-14 4.985116e-14 9.223687e-14 3.036059e-14 5.423158e-14 
2252.000000 4.211905e-15 7.549009e-15 2.221697e-14 3.869295e-14 3.996683e-14 7.253052e-14 1.352912e-14 2.330028e-14 3.334834e-14 6.281360e-14 2.881160e-14 5.256695e-14 3.099885e-14 5.547646e-14 1.503232e-14 2.850673e-14 5.066965e-14 8.657671e-14 2.974553e-14 5.438260e-14 
2253.000000 4.451074e-15 7.937509e-15 2.238394e-14 3.889230e-14 3.997278e-14 7.238804e-14 1.357344e-14 2.334884e-14 3.378910e-14 6.409359e-14 2.857796e-14 5.222811e-14 3.105338e-14 5.556006e-14 1.524101e-14 2.912416e-14 5.068933e-14 8.599750e-14 2.959323e-14 5.399227e-14 
2254.000000 4.584248e-15 7.883568e-15 2.228110e-14 3.852382e-14 4.017941e-14 7.310471e-14 1.328542e-14 2.298527e-14 3.346640e-14 6.387306e-14 2.877433e-14 5.273786e-14 3.112493e-14 5.588664e-14 1.507099e-14 2.872131e-14 5.096711e-14 8.611494e-14 2.966676e-14 5.410270e-14 
2256.000000 4.506561e-15 7.855728e-15 2.182335e-14 3.825917e-14 4.049393e-14 7.448315e-14 1.355921e-14 2.376687e-14 3.352785e-14 6.288911e-14 2.862039e-14 5.251201e-14 3.086791e-14 5.779688e-14 1.641082e-14 2.827898e-14 5.034370e-14 8.677835e-14 2.988092e-14 5.463523e-14 
2264.000000 4.727260e-15 8.960389e-15 2.356166e-14 4.133418e-14 4.006746e-14 7.613281e-14 1.431506e-14 2.481692e-14 3.414124e-14 6.364637e-14 2.847310e-14 5.383720e-14 3.185283e-14 5.677750e-14 1.685660e-14 2.980436e-14 4.972854e-14 8.508748e-14 3.024338e-14 5.526315e-14 
2268.000000 4.973646e-15 9.429990e-15 2.375573e-14 4.207444e-14 4.029591e-14 7.248209e-14 1.409421e-14 2.456662e-14 3.415462e-14 5.915093e-14 2.851270e-14 5.452316e-14 3.181452e-14 5.852537e-14 1.662002e-14 3.056146e-14 4.827470e-14 8.928681e-14 3.098945e-14 5.335069e-14 
2272.000000 4.953493e-15 8.430556e-15 2.413807e-14 4.370542e-14 4.042373e-14 7.157202e-14 1.425777e-14 2.432715e-14 3.457209e-14 5.944498e-14 2.936078e-14 5.690470e-14 3.223651e-14 5.678130e-14 1.718734e-14 3.129630e-14 4.911569e-14 8.788116e-14 3.009495e-14 5.503444e-14 
2274.000000 4.723024e-15 8.543864e-15 2.372052e-14 4.312078e-14 4.069974e-14 7.124525e-14 1.436316e-14 2.452275e-14 3.470517e-14 6.135328e-14 2.993576e-14 5.360919e-14 3.247380e-14 5.742475e-14 1.732335e-14 3.145548e-14 4.977764e-14 8.929660e-14 2.973896e-14 5.530506e-14 
2279.000000 4.244310e-15 8.145550e-15 2.409675e-14 4.248252e-14 4.025038e-14 7.153450e-14 1.514584e-14 2.711938e-14 3.396026e-14 6.248366e-14 2.913690e-14 5.524511e-14 3.239216e-14 6.188765e-14 1.753521e-14 3.136631e-14 4.866013e-14 9.238104e-14 3.042714e-14 5.167049e-14 
2281.000000 4.235999e-15 8.040096e-15 2.370352e-14 4.341389e-14 3.977680e-14 7.383652e-14 1.514375e-14 2.738231e-14 3.370278e-14 6.214753e-14 2.952021e-14 5.375283e-14 3.198701e-14 6.094017e-14 1.742147e-14 3.114424e-14 4.893318e-14 9.149328e-14 3.052466e-14 5.367334e-14 
2284.000000 4.198643e-15 7.253440e-15 2.385056e-14 4.340536e-14 3.955213e-14 7.436322e-14 1.491986e-14 2.644861e-14 3.418641e-14 6.261822e-14 2.956449e-14 5.428242e-14 3.221052e-14 6.103827e-14 1.760083e-14 3.179552e-14 4.941232e-14 9.075251e-14 3.029772e-14 5.405790e-14 
2285.000000 4.303488e-15 7.388677e-15 2.384757e-14 4.305403e-14 3.969547e-14 7.520910e-14 1.508872e-14 2.652927e-14 3.397825e-14 6.212886e-14 2.957161e-14 5.472803e-14 3.211722e-14 6.060821e-14 1.756120e-14 3.180319e-14 4.945234e-14 9.149022e-14 3.039411e-14 5.456939e-14 
2291.000000 4.663320e-15 8.725519e-15 2.365050e-14 4.341228e-14 4.045484e-14 7.422351e-14 1.406326e-14 2.596557e-14 3.416247e-14 6.341012e-14 3.001757e-14 5.358557e-14 3.275993e-14 5.662958e-14 1.668874e-14 3.023570e-14 5.020435e-14 8.798947e-14 2.950864e-14 5.522802e-14 
2293.000000 4.563991e-15 8.443915e-15 2.454720e-14 4.207900e-14 4.031679e-14 7.341228e-14 1.393199e-14 2.596260e-14 3.431484e-14 6.327879e-14 3.002295e-14 5.264879e-14 3.278453e-14 5.656587e-14 1.645717e-14 2.979523e-14 4.960072e-14 8.796372e-14 2.952808e-14 5.492345e-14 
2294.000000 4.401707e-15 8.136583e-15 2.441644e-14 4.150602e-14 4.046707e-14 7.307055e-14 1.385591e-14 2.547667e-14 3.490502e-14 6.066463e-14 3.016932e-14 5.319142e-14 3.254865e-14 5.613918e-14 1.671244e-14 3.013884e-14 4.969716e-14 8.842715e-14 2.957106e-14 5.456514e-14 
2297.000000 5.013908e-15 9.399061e-15 2.453939e-14 4.151780e-14 3.858941e-14 7.347314e-14 1.434251e-14 2.621822e-14 3.490832e-14 6.035769e-14 2.973335e-14 5.264958e-14 3.285433e-14 5.639578e-14 1.643922e-14 2.946589e-14 4.955374e-14 9.061284e-14 2.941075e-14 5.557596e-14 
2300.000000 5.185399e-15 9.480183e-15 2.321311e-14 4.322055e-14 3.878931e-14 7.373283e-14 1.399083e-14 2.409948e-14 3.456942e-14 5.985652e-14 2.986676e-14 5.283698e-14 3.312078e-14 5.624228e-14 1.645972e-14 2.975599e-14 4.951424e-14 8.751547e-14 2.932602e-14 5.457511e-14 
2303.000000 6.404775e-15 1.125501e-14 2.302480e-14 4.292131e-14 4.007816e-14 7.126771e-14 1.410811e-14 2.404010e-14 3.448816e-14 6.082468e-14 2.883979e-14 5.060809e-14 3.322231e-14 5.916556e-14 1.680961e-14 2.889187e-14 4.921639e-14 8.673428e-14 3.029304e-14 5.399836e-14 
2305.000000 6.606092e-15 1.143365e-14 2.300091e-14 4.337253e-14 3.975303e-14 7.079893e-14 1.381674e-14 2.505181e-14 3.445060e-14 6.154771e-14 2.858085e-14 5.009575e-14 3.272172e-14 5.884302e-14 1.658380e-14 2.855545e-14 4.930385e-14 8.735989e-14 3.028361e-14 5.391614e-14 
2306.000000 6.780485e-15 1.191634e-14 2.286532e-14 4.272421e-14 4.005670e-14 7.083211e-14 1.375802e-14 2.497608e-14 3.434619e-14 6.103712e-14 2.861430e-14 4.977604e-14 3.236915e-14 6.008347e-14 1.629862e-14 2.826972e-14 4.944333e-14 8.700779e-14 3.046286e-14 5.430689e-14 
2312.000000 6.260179e-15 1.069813e-14 2.385189e-14 4.282411e-14 3.903288e-14 7.315043e-14 1.338872e-14 2.418191e-14 3.524338e-14 6.066106e-14 2.843916e-14 4.922294e-14 3.284226e-14 6.241229e-14 1.633242e-14 2.900678e-14 4.984296e-14 8.689673e-14 2.909525e-14 5.399126e-14 
2601.000000 2.708967e-15 4.937457e-15 2.160344e-14 3.969136e-14 3.671914e-14 6.527374e-14 1.506618e-14 2.757797e-14 2.641862e-14 4.963936e-14 3.619194e-14 6.365134e-14 3.135984e-14 5.865054e-14 1.693203e-14 3.102043e-14 4.872109e-14 9.041955e-14 2.831494e-14 5.086313e-14 
2606.000000 3.605448e-15 6.185451e-15 2.184217e-14 3.800730e-14 3.748266e-14 6.506514e-14 1.485428e-14 2.673841e-14 2.717042e-14 4.970267e-14 3.639129e-14 6.266392e-14 3.198166e-14 5.438933e-14 1.677550e-14 2.925706e-14 4.874195e-14 9.087833e-14 2.687246e-14 4.813471e-14 
2620.000000 3.961201e-15 6.900164e-15 2.141398e-14 3.857962e-14 3.713237e-14 6.962448e-14 1.462482e-14 2.579047e-14 2.695145e-14 5.114774e-14 3.574976e-14 6.798895e-14 3.292426e-14 5.897478e-14 1.692772e-14 2.985045e-14 4.927071e-14 9.158166e-14 2.738078e-14 4.768456e-14 
2626.000000 3.646392e-15 6.870886e-15 2.156176e-14 3.958192e-14 3.796130e-14 6.460140e-14 1.405705e-14 2.649008e-14 2.802231e-14 5.162985e-14 3.759571e-14 6.441730e-14 3.296567e-14 6.098107e-14 1.511639e-14 2.760738e-14 5.061887e-14 8.896788e-14 2.743147e-14 4.710024e-14 
2629.000000 4.059939e-15 7.437331e-15 2.148505e-14 3.950006e-14 3.773319e-14 6.452802e-14 1.409035e-14 2.443928e-14 2.799060e-14 5.188970e-14 3.649452e-14 6.927304e-14 3.327439e-14 6.115822e-14 1.475044e-14 2.663178e-14 5.098169e-14 9.046116e-14 2.763451e-14 4.698951e-14 
2631.000000 3.805319e-15 6.854625e-15 2.131288e-14 4.009490e-14 3.791630e-14 6.519154e-14 1.374870e-14 2.395559e-14 2.790298e-14 5.268490e-14 3.621673e-14 6.887144e-14 3.313743e-14 6.207466e-14 1.484110e-14 2.637072e-14 5.173440e-14 8.930926e-14 2.680075e-14 4.832391e-14 
2635.000000 3.535102e-15 6.538617e-15 2.188829e-14 4.107613e-14 3.793355e-14 6.538736e-14 1.407507e-14 2.574513e-14 2.838568e-14 4.949246e-14 3.735812e-14 6.393671e-14 3.383653e-14 6.275700e-14 1.479584e-14 2.652905e-14 5.128817e-14 9.267788e-14 2.573865e-14 4.778346e-14 
2638.000000 3.778128e-15 6.963956e-15 2.089780e-14 3.660490e-14 3.725286e-14 6.688970e-14 1.415388e-14 2.670198e-14 2.873257e-14 5.004172e-14 3.705224e-14 6.370066e-14 3.358045e-14 6.203985e-14 1.526587e-14 2.673986e-14 5.089763e-14 9.087910e-14 2.601840e-14 4.903470e-14 
2640.000000 3.073451e-15 5.677769e-15 2.081917e-14 3.629222e-14 3.714201e-14 6.658242e-14 1.387545e-14 2.620700e-14 2.810207e-14 5.329787e-14 3.610331e-14 6.699019e-14 3.374522e-14 5.792004e-14 1.549020e-14 2.747499e-14 5.027679e-14 9.344576e-14 2.627878e-14 4.852335e-14 
2646.000000 3.147201e-15 5.998137e-15 2.155633e-14 3.895606e-14 3.731653e-14 6.305536e-14 1.392371e-14 2.475658e-14 2.784606e-14 4.821680e-14 3.634094e-14 6.895448e-14 3.400011e-14 6.121962e-14 1.479517e-14 2.653130e-14 4.985574e-14 9.192751e-14 2.611645e-14 4.822048e-14 
2655.000000 3.229770e-15 5.974722e-15 2.086289e-14 3.689990e-14 3.496550e-14 6.482435e-14 1.314031e-14 2.328058e-14 2.722834e-14 4.911146e-14 3.764444e-14 6.426138e-14 3.469479e-14 6.289034e-14 1.593291e-14 2.990541e-14 5.016532e-14 9.076649e-14 2.600369e-14 4.681934e-14 
2657.000000 3.476493e-15 6.364757e-15 2.069138e-14 3.772749e-14 3.504091e-14 6.481661e-14 1.293143e-14 2.340773e-14 2.709212e-14 4.925373e-14 3.644776e-14 6.218374e-14 3.492344e-14 6.360677e-14 1.619211e-14 3.061383e-14 5.093366e-14 8.683096e-14 2.606204e-14 4.699631e-14 
2659.000000 3.871574e-15 7.071587e-15 2.042460e-14 3.742671e-14 3.577769e-14 6.159250e-14 1.306636e-14 2.377646e-14 2.698355e-14 4.847881e-14 3.646488e-14 6.240091e-14 3.508770e-14 6.387416e-14 1.654123e-14 3.159964e-14 5.089132e-14 8.633244e-14 2.618438e-14 4.738792e-14 
2661.000000 3.709641e-15 6.823952e-15 1.993941e-14 3.657662e-14 3.590314e-14 6.211157e-14 1.307858e-14 2.384304e-14 2.686445e-14 4.886456e-14 3.588106e-14 6.519831e-14 3.551963e-14 6.188181e-14 1.659874e-14 2.866814e-14 4.943400e-14 9.133343e-14 2.635387e-14 4.604036e-14 
2662.000000 3.525086e-15 6.192689e-15 1.966189e-14 3.615069e-14 3.579107e-14 6.137403e-14 1.316450e-14 2.379226e-14 2.665917e-14 4.810451e-14 3.574043e-14 6.468030e-14 3.566815e-14 6.266457e-14 1.675229e-14 2.888091e-14 4.957944e-14 9.120711e-14 2.617552e-14 4.546087e-14 
2666.000000 3.850047e-15 6.805804e-15 1.997480e-14 3.650572e-14 3.529111e-14 6.481050e-14 1.261320e-14 2.239945e-14 2.678944e-14 4.702399e-14 3.528848e-14 6.480506e-14 3.534356e-14 6.182234e-14 1.639653e-14 3.032317e-14 4.964438e-14 8.989842e-14 2.618231e-14 4.540044e-14 
2668.000000 3.672173e-15 6.701255e-15 2.027518e-14 3.673582e-14 3.482938e-14 6.420436e-14 1.218076e-14 2.261971e-14 2.636752e-14 4.856896e-14 3.496551e-14 6.411128e-14 3.506926e-14 6.344599e-14 1.654216e-14 3.058093e-14 4.987815e-14 9.053470e-14 2.627522e-14 4.529648e-14 
