# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] 
1912.000000 9.102758e-15 5.760633e-15 2.708402e-14 2.310473e-14 3.751441e-13 1.216915e-12 2.677354e-14 8.544414e-14 8.795948e-13 3.351192e-12 5.812774e-15 3.771687e-15 2.298696e-14 2.205724e-14 2.681383e-13 9.263634e-13 2.848223e-14 1.916011e-14 1.163965e-14 1.527937e-14 
1913.000000 8.984439e-15 5.686192e-15 2.624561e-14 1.988348e-14 4.575604e-13 1.492091e-12 3.427152e-14 1.138346e-13 4.916412e-13 1.868644e-12 5.922274e-15 3.885608e-15 2.158217e-14 1.700268e-14 1.633766e-13 5.576613e-13 2.872238e-14 2.006343e-14 1.209053e-14 1.710748e-14 
1914.000000 9.025974e-15 5.711831e-15 2.720596e-14 2.363390e-14 2.227239e-13 7.042261e-13 7.147194e-14 2.550050e-13 1.315553e-13 4.714122e-13 5.846181e-15 3.785202e-15 2.187406e-14 1.824711e-14 1.191023e-13 4.008544e-13 2.926509e-14 2.216273e-14 1.134758e-14 1.430237e-14 
1915.000000 8.872646e-15 5.615781e-15 2.634786e-14 1.998258e-14 1.911732e-13 5.977956e-13 5.098603e-14 1.772756e-13 9.401903e-14 3.233613e-13 5.703139e-15 3.696113e-15 2.140571e-14 1.669106e-14 1.300695e-13 4.396247e-13 3.005382e-14 2.510787e-14 1.181522e-14 1.598987e-14 
1918.000000 8.664827e-15 5.484147e-15 2.743277e-14 2.456231e-14 1.670027e-13 5.153200e-13 2.824432e-14 9.070708e-14 3.210514e-14 7.339938e-14 5.999273e-15 3.889451e-15 2.238874e-14 2.064963e-14 1.832774e-13 6.258827e-13 3.084243e-14 2.801830e-14 1.145584e-14 1.415573e-14 
1920.000000 8.578965e-15 5.429761e-15 3.057278e-14 3.681009e-14 1.252738e-13 3.725684e-13 1.371964e-14 3.378879e-14 8.587774e-14 2.892703e-13 6.069491e-15 3.864676e-15 2.159603e-14 1.769317e-14 1.256384e-13 4.215426e-13 3.233752e-14 3.276474e-14 1.396905e-14 2.334034e-14 
1923.000000 8.558633e-15 5.417037e-15 5.025501e-14 1.085395e-13 4.611629e-14 9.926385e-14 1.093421e-14 2.323616e-14 1.681625e-13 6.145441e-13 6.149634e-15 3.964176e-15 2.206512e-14 1.965407e-14 3.032965e-14 7.848396e-14 2.897868e-14 2.008105e-14 1.321320e-14 2.163252e-14 
1925.000000 8.532251e-15 5.402406e-15 4.685145e-14 9.543516e-14 2.244081e-14 1.452294e-14 2.160611e-14 6.532540e-14 5.058439e-13 1.922399e-12 6.335481e-15 4.079293e-15 2.075310e-14 1.471856e-14 6.129464e-14 1.911513e-13 3.004880e-14 2.400105e-14 1.149458e-14 1.571589e-14 
1931.000000 7.897365e-15 4.999634e-15 8.605327e-14 2.350658e-13 2.307595e-14 1.569514e-14 2.401119e-14 7.412003e-14 1.047272e-12 3.983495e-12 6.392259e-15 4.319917e-15 2.011960e-14 1.272642e-14 9.970077e-14 3.289794e-13 2.947047e-14 1.962952e-14 1.801124e-14 3.894303e-14 
1940.000000 7.784113e-15 4.927381e-15 1.160025e-13 3.412506e-13 2.292802e-14 1.559967e-14 2.468952e-14 7.410591e-14 5.347637e-12 1.994464e-11 6.764988e-15 8.005624e-15 2.052146e-14 1.300236e-14 1.304290e-14 1.475360e-14 3.454000e-14 3.832811e-14 8.729744e-15 5.537814e-15 
1941.000000 7.683068e-15 4.863183e-15 2.267129e-13 7.279274e-13 2.271957e-14 1.519067e-14 1.995079e-14 5.553403e-14 6.888310e-12 2.559001e-11 6.242373e-15 5.901094e-15 2.045767e-14 1.294631e-14 1.462956e-14 2.051705e-14 3.999280e-14 5.715995e-14 8.583599e-15 5.455327e-15 
1944.000000 7.604066e-15 4.818584e-15 2.083818e-13 6.645140e-13 2.267244e-14 1.547961e-14 9.030177e-15 1.285011e-14 6.394332e-12 2.377648e-11 6.265606e-15 5.651560e-15 2.049714e-14 1.298105e-14 1.647022e-14 2.694165e-14 3.248805e-14 3.185278e-14 8.704969e-15 5.526564e-15 
1949.000000 7.834881e-15 4.961446e-15 4.226408e-13 1.403749e-12 2.267181e-14 1.538622e-14 7.316511e-15 5.493915e-15 1.974220e-11 7.179191e-11 5.732499e-15 6.269951e-15 2.064089e-14 1.305382e-14 2.649220e-14 6.322148e-14 2.917318e-14 1.935098e-14 8.774856e-15 5.593028e-15 
2219.000000 8.539383e-15 5.423710e-15 2.480863e-14 1.604793e-14 1.983348e-14 1.255464e-14 8.637909e-13 3.135950e-12 5.010931e-14 1.336853e-13 9.421996e-12 3.130230e-11 2.596140e-14 1.642354e-14 2.233825e-14 3.305195e-14 2.614845e-14 1.653289e-14 2.299069e-14 5.059468e-14 
2238.000000 8.202207e-15 5.196104e-15 2.493932e-14 1.695604e-14 2.060906e-14 1.304262e-14 9.483806e-15 1.355782e-14 9.343382e-13 3.489917e-12 4.127228e-15 6.490101e-15 2.658604e-14 1.707209e-14 4.271208e-14 1.064504e-13 2.678754e-14 2.156090e-14 1.020607e-14 6.458318e-15 
2240.000000 8.172021e-15 5.178142e-15 2.512967e-14 1.747991e-14 2.042340e-14 1.292576e-14 8.888259e-15 1.078431e-14 1.238789e-12 4.624142e-12 4.548825e-15 8.591179e-15 2.659998e-14 1.757911e-14 4.504571e-14 1.149352e-13 2.628639e-14 1.933681e-14 1.040409e-14 6.591195e-15 
2252.000000 8.274573e-15 5.239760e-15 2.503593e-14 1.865699e-14 2.066405e-14 1.308356e-14 1.068124e-14 1.619812e-14 6.562679e-12 2.402130e-11 3.107939e-15 4.121135e-15 2.815793e-14 2.340667e-14 2.426172e-14 3.881423e-14 2.392005e-14 1.520802e-14 1.026640e-14 6.495925e-15 
2253.000000 1.215994e-14 1.869952e-14 2.582482e-14 2.207852e-14 2.057235e-14 1.302360e-14 9.605304e-15 1.223687e-14 6.210548e-12 2.274882e-11 3.769523e-15 6.256985e-15 2.840640e-14 2.422735e-14 2.332214e-14 3.531400e-14 2.401554e-14 1.522952e-14 1.010314e-14 6.393173e-15 
2254.000000 1.068181e-14 1.365309e-14 2.621653e-14 2.332232e-14 2.048222e-14 1.298397e-14 8.662739e-15 8.304072e-15 5.948126e-12 2.179904e-11 3.176783e-15 3.927866e-15 2.821133e-14 2.349666e-14 3.142691e-14 6.480187e-14 2.417868e-14 1.532503e-14 1.007471e-14 6.375959e-15 
2256.000000 1.141705e-14 1.645189e-14 2.767677e-14 2.894443e-14 2.034841e-14 1.289544e-14 8.107605e-15 6.410110e-15 6.915126e-12 2.528510e-11 3.212591e-15 3.079266e-15 3.055386e-14 3.259784e-14 3.794163e-14 8.907784e-14 2.426581e-14 1.535213e-14 1.946219e-14 3.814916e-14 
2264.000000 1.636245e-14 3.202750e-14 2.414363e-14 1.675650e-14 2.034604e-14 1.290491e-14 8.737564e-15 9.581845e-15 8.208737e-13 3.067170e-12 2.965013e-15 2.557720e-15 3.062210e-14 3.137085e-14 3.585621e-14 7.981915e-14 2.454314e-14 1.551751e-14 1.123396e-14 9.801420e-15 
2268.000000 1.411348e-14 2.387056e-14 2.547450e-14 2.095381e-14 2.086164e-14 1.327147e-14 1.446976e-14 3.195961e-14 4.096858e-12 1.510531e-11 3.229786e-15 2.811728e-15 2.984821e-14 2.674593e-14 9.951839e-14 3.078473e-13 2.441153e-14 1.543504e-14 1.133757e-14 1.000572e-14 
2272.000000 1.291026e-14 2.007541e-14 2.688140e-14 2.577047e-14 2.126915e-14 1.354346e-14 8.798259e-15 1.152142e-14 1.378309e-12 5.143342e-12 2.546839e-15 2.558019e-15 2.784288e-14 1.947507e-14 7.463687e-14 2.189524e-13 2.403888e-14 1.519886e-14 1.113435e-14 9.582276e-15 
2274.000000 1.254506e-14 1.844487e-14 2.661589e-14 2.550214e-14 2.120203e-14 1.350184e-14 8.210121e-15 9.296917e-15 3.951685e-13 1.463243e-12 2.544713e-15 3.092963e-15 2.785011e-14 1.977058e-14 1.029932e-13 3.205681e-13 2.410192e-14 1.523870e-14 1.111725e-14 9.512424e-15 
2279.000000 8.554685e-15 5.427847e-15 2.650792e-14 2.405346e-14 2.167238e-14 1.375873e-14 1.146718e-14 2.173168e-14 7.015772e-13 2.618803e-12 3.774416e-15 8.061850e-15 3.254598e-14 3.662238e-14 5.330100e-14 1.437503e-13 2.424178e-14 1.532629e-14 1.070295e-14 7.073028e-15 
2281.000000 8.686047e-15 5.501835e-15 2.540788e-14 2.244770e-14 2.163276e-14 1.372646e-14 1.100436e-14 2.025825e-14 2.783133e-13 1.016758e-12 4.303021e-15 9.235197e-15 3.281991e-14 3.745984e-14 4.256667e-14 1.046448e-13 2.428518e-14 1.535370e-14 1.070287e-14 6.986776e-15 
2284.000000 8.816269e-15 5.599983e-15 2.590830e-13 8.504913e-13 2.165177e-14 1.371011e-14 1.452596e-14 3.299404e-14 3.580046e-14 7.281365e-14 4.077824e-15 8.310395e-15 3.851497e-14 5.736106e-14 5.613199e-14 1.534632e-13 2.483743e-14 1.570266e-14 1.027150e-14 7.331457e-15 
2285.000000 8.725051e-15 5.567155e-15 3.833189e-13 1.281364e-12 2.174110e-14 1.378902e-14 1.903464e-14 5.076973e-14 3.096108e-14 5.279245e-14 4.873768e-15 1.183400e-14 4.124236e-14 6.630194e-14 6.903890e-14 1.996100e-13 2.468057e-14 1.560336e-14 1.875178e-14 3.655776e-14 
2291.000000 8.913114e-15 5.711157e-15 1.088517e-12 3.686837e-12 4.454281e-14 9.594070e-14 1.673710e-14 4.216528e-14 9.991516e-14 3.257257e-13 3.818856e-14 1.355857e-13 4.129391e-14 6.724441e-14 1.853218e-14 1.426365e-14 2.518124e-14 1.619110e-14 1.739254e-14 3.229251e-14 
2293.000000 8.765266e-15 5.585689e-15 8.777039e-13 2.971473e-12 2.783975e-14 3.748252e-14 9.246277e-15 1.259375e-14 5.301871e-14 1.401490e-13 4.011282e-14 1.422679e-13 3.822545e-14 5.658621e-14 1.820473e-14 1.219429e-14 2.518912e-14 1.652505e-14 1.329716e-14 1.721964e-14 
2294.000000 8.728848e-15 5.568031e-15 5.421883e-13 1.827256e-12 3.148183e-14 5.074183e-14 8.825029e-15 1.066272e-14 5.665628e-14 1.549538e-13 5.700735e-14 2.036282e-13 3.345641e-14 4.051171e-14 1.827740e-14 1.301178e-14 2.520304e-14 1.680267e-14 1.175117e-14 1.145540e-14 
2297.000000 8.736931e-15 5.557778e-15 8.742793e-13 2.961050e-12 8.984613e-14 2.532088e-13 8.100735e-15 7.527825e-15 7.942121e-14 2.440302e-13 2.883639e-14 1.010825e-13 3.607433e-14 4.880832e-14 1.835612e-14 1.601596e-14 2.477832e-14 1.586313e-14 1.591472e-14 2.547580e-14 
2300.000000 8.049148e-15 5.128485e-15 4.443456e-13 1.491811e-12 5.068942e-14 1.173056e-13 4.871204e-13 1.765127e-12 1.574657e-13 5.480038e-13 8.377290e-14 2.979976e-13 4.420172e-14 7.608555e-14 1.979031e-14 2.216200e-14 2.484353e-14 1.631397e-14 1.385840e-14 1.846312e-14 
2303.000000 8.126011e-15 5.216043e-15 7.410874e-13 2.508629e-12 7.171984e-14 1.901524e-13 3.651051e-13 1.323985e-12 1.590053e-13 5.541605e-13 1.840620e-14 6.117385e-14 2.658936e-14 1.727789e-14 2.517063e-14 4.232082e-14 2.504248e-14 1.650517e-14 1.350893e-14 1.704228e-14 
2305.000000 8.189417e-15 5.247566e-15 7.237121e-13 2.449263e-12 1.006415e-13 2.900082e-13 5.004561e-13 1.812351e-12 3.086457e-13 1.129586e-12 1.659916e-14 5.502501e-14 2.689341e-14 1.778513e-14 1.964226e-14 2.244087e-14 2.517191e-14 1.734408e-14 1.350687e-14 1.737419e-14 
2306.000000 8.236622e-15 5.240350e-15 4.490248e-13 1.507955e-12 6.012345e-14 1.505219e-13 4.344172e-13 1.574182e-12 1.530779e-13 5.302929e-13 9.450883e-15 2.860232e-14 2.697082e-14 1.763152e-14 1.832634e-14 1.793613e-14 2.547263e-14 1.861406e-14 1.269067e-14 1.492172e-14 
2312.000000 8.130403e-15 5.166325e-15 2.590126e-13 8.525187e-13 3.026377e-14 4.213553e-14 2.989473e-13 1.082600e-12 4.940518e-13 1.833552e-12 1.503958e-14 5.080882e-14 2.742924e-14 1.828145e-14 1.736192e-14 1.337708e-14 2.477056e-14 1.703855e-14 1.085613e-14 8.331593e-15 
2601.000000 8.184224e-15 5.183304e-15 1.847366e-14 1.840948e-14 2.130246e-14 1.459543e-14 1.442849e-14 1.632133e-14 9.375471e-11 3.316287e-10 1.060245e-15 3.551259e-15 4.442525e-14 7.965329e-14 1.968033e-14 1.268825e-14 2.680470e-14 1.768962e-14 1.026336e-14 6.503887e-15 
2606.000000 7.905584e-15 5.043757e-15 2.661690e-14 4.879463e-14 2.119122e-14 1.409597e-14 1.543129e-14 2.094794e-14 1.140281e-11 4.195069e-11 1.332668e-14 4.907830e-14 1.005916e-13 2.690785e-13 1.983193e-14 1.300813e-14 2.711130e-14 1.832278e-14 1.006213e-14 6.368394e-15 
2620.000000 8.015444e-15 5.342123e-15 1.615396e-14 1.114037e-14 2.100880e-14 1.330336e-14 1.382372e-14 1.183217e-14 3.715494e-10 1.282925e-09 9.273706e-16 3.481383e-15 2.822590e-14 2.541912e-14 1.995500e-14 1.444475e-14 2.826897e-14 2.057168e-14 1.029842e-14 6.958238e-15 
2626.000000 7.948804e-15 5.107872e-15 1.700421e-14 1.162528e-14 2.115056e-14 1.339910e-14 2.162818e-14 4.252204e-14 2.657099e-10 9.231084e-10 5.805174e-16 1.688360e-15 2.832496e-14 2.537852e-14 2.035845e-14 1.526972e-14 3.238383e-14 3.474779e-14 9.969212e-15 6.657877e-15 
2629.000000 8.140059e-15 5.231079e-15 1.680463e-14 1.090978e-14 2.117651e-14 1.341708e-14 1.698681e-14 2.336511e-14 1.687770e-09 5.665621e-09 7.258844e-16 2.333064e-15 3.137090e-14 3.686965e-14 1.996783e-14 1.398413e-14 4.892246e-14 9.206284e-14 1.001950e-14 6.493159e-15 
2631.000000 8.248983e-15 5.365598e-15 1.671272e-14 1.064824e-14 2.157859e-14 1.367629e-14 2.050151e-14 3.765597e-14 1.147320e-09 3.880183e-09 9.317155e-14 3.382378e-13 4.425563e-14 8.145487e-14 1.989165e-14 1.402336e-14 4.308070e-14 7.281319e-14 9.886735e-15 6.657976e-15 
2635.000000 9.122858e-15 5.862654e-15 1.695449e-14 1.080962e-14 2.160800e-14 1.374148e-14 2.744153e-14 6.360894e-14 7.595674e-11 2.695983e-10 2.860398e-13 1.015943e-12 4.705465e-14 8.993782e-14 1.987693e-14 1.347572e-14 3.219616e-14 3.462822e-14 9.955007e-15 6.924062e-15 
2638.000000 9.150613e-15 5.808544e-15 1.677370e-14 1.075696e-14 2.158554e-14 1.388550e-14 3.232279e-14 8.293311e-14 8.125751e-11 2.881227e-10 1.263219e-12 4.365250e-12 9.002938e-14 2.343914e-13 2.011161e-14 1.362986e-14 3.301748e-14 3.715567e-14 9.672807e-15 6.358206e-15 
2640.000000 9.275648e-15 5.906190e-15 1.711073e-14 1.165579e-14 2.146935e-14 1.371844e-14 3.479324e-14 9.200480e-14 9.199579e-11 3.254600e-10 1.371985e-12 4.734744e-12 2.612205e-14 1.652221e-14 2.005515e-14 1.344523e-14 4.075991e-14 6.382164e-14 9.636180e-15 6.255551e-15 
2646.000000 9.418734e-15 5.958791e-15 1.729568e-14 1.113871e-14 3.461384e-14 6.097752e-14 8.402579e-14 2.778241e-13 6.175594e-11 2.201104e-10 7.700344e-12 2.573084e-11 2.566162e-14 1.623149e-14 2.010789e-14 1.355036e-14 3.212536e-14 3.366628e-14 1.704004e-14 3.117287e-14 
2655.000000 8.885583e-15 5.621736e-15 1.798980e-14 1.206323e-14 4.074271e-14 8.326938e-14 8.023864e-12 2.803151e-11 2.107771e-12 7.939060e-12 3.492466e-11 1.134724e-10 2.632977e-14 1.665185e-14 4.654041e-13 1.586017e-12 2.694480e-14 1.704789e-14 1.080429e-14 8.477980e-15 
2657.000000 8.912583e-15 5.638578e-15 1.796267e-14 1.168381e-14 3.593569e-14 6.654834e-14 2.204588e-11 7.566741e-11 1.390278e-12 5.256431e-12 1.115714e-11 3.702771e-11 2.634527e-14 1.666329e-14 7.524090e-13 2.573864e-12 2.689100e-14 1.704787e-14 1.092429e-14 9.391691e-15 
2659.000000 9.046996e-15 5.723718e-15 1.780818e-14 1.169649e-14 4.616398e-14 1.028565e-13 6.630027e-11 2.230112e-10 7.604635e-13 2.878252e-12 1.765840e-11 5.811671e-11 2.614448e-14 1.655207e-14 2.193019e-12 7.457166e-12 2.673932e-14 1.694167e-14 1.059833e-14 7.817384e-15 
2661.000000 8.837634e-15 5.591559e-15 1.770714e-14 1.130696e-14 5.863976e-14 1.463663e-13 5.658736e-11 1.908396e-10 5.972053e-13 2.255949e-12 1.896267e-15 7.981132e-15 2.623008e-14 1.659398e-14 9.907099e-13 3.388887e-12 2.681151e-14 1.701076e-14 1.035608e-14 7.021755e-15 
2662.000000 8.723739e-15 5.519696e-15 1.769057e-14 1.137852e-14 7.808287e-14 2.128871e-13 2.417924e-11 8.282643e-11 2.549144e-11 9.252336e-11 2.864254e-15 1.122571e-14 2.636822e-14 1.667669e-14 1.034663e-12 3.538419e-12 2.682044e-14 1.701257e-14 1.017057e-14 6.673965e-15 
2666.000000 9.357469e-15 5.920175e-15 1.757731e-14 1.173853e-14 7.307307e-14 1.935959e-13 4.009434e-11 1.360726e-10 2.336967e-11 8.493286e-11 2.127085e-15 8.650127e-15 2.649636e-14 1.677161e-14 2.575313e-12 8.737522e-12 2.685681e-14 1.700332e-14 1.034679e-14 7.336447e-15 
2668.000000 9.353850e-15 5.917554e-15 1.791506e-14 1.242979e-14 5.485586e-14 1.311188e-13 2.590237e-11 8.860497e-11 3.469314e-11 1.251854e-10 1.153385e-15 5.757769e-15 2.664926e-14 1.685908e-14 1.015962e-11 3.376358e-11 2.687234e-14 1.703546e-14 1.282490e-14 1.634027e-14 
