# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] r[15] j[15] r[16] j[16] r[17] j[17] r[18] j[18] r[19] j[19] r[20] j[20] r[21] j[21] r[22] j[22] r[23] j[23] r[24] j[24] r[25] j[25] r[26] j[26] r[27] j[27] r[28] j[28] r[29] j[29] r[30] j[30] r[31] j[31] r[32] j[32] r[33] j[33] r[34] j[34] r[35] j[35] r[36] j[36] r[37] j[37] r[38] j[38] r[39] j[39] r[40] j[40] r[41] j[41] r[42] j[42] r[43] j[43] r[44] j[44] r[45] j[45] r[46] j[46] r[47] j[47] r[48] j[48] r[49] j[49] 
2457268.500000 9.992721e-10 3.742213e-09 3.267496e-08 1.323075e-07 1.622962e-07 5.962975e-07 6.708616e-09 2.756325e-08 3.549700e-04 1.334099e-03 3.739389e-09 1.560594e-08 3.021561e-08 1.121592e-07 1.823750e-06 6.560987e-06 2.524592e-11 1.046410e-10 3.197477e-10 1.261376e-09 1.118500e-04 4.008987e-04 5.460350e-03 1.933055e-02 3.468188e-04 1.210173e-03 6.672079e-07 2.507510e-06 2.694323e-05 9.886121e-05 9.561855e-05 3.587752e-04 5.460323e-08 1.925098e-07 5.465790e-08 2.120391e-07 1.893971e-07 7.830814e-07 7.758832e-09 3.200325e-08 2.219249e-07 9.330746e-07 4.909274e-07 2.004074e-06 7.443045e-10 2.950332e-09 5.480239e-05 2.102758e-04 1.861891e-08 7.301117e-08 3.196956e-08 1.303968e-07 2.189365e-10 8.970538e-10 1.905173e-08 7.089547e-08 1.099770e-03 3.960833e-03 1.481160e-10 6.121778e-10 3.715395e-06 1.400554e-05 1.173886e-06 4.239781e-06 9.068049e-07 3.532799e-06 1.616531e-09 6.144457e-09 1.124750e-10 4.706298e-10 2.988549e-09 1.222898e-08 6.842626e-05 2.548995e-04 1.778106e-06 6.603577e-06 1.003825e-07 3.673968e-07 1.341565e-05 5.171992e-05 3.384556e-07 1.225388e-06 1.320498e-05 4.685960e-05 7.192227e-08 3.002151e-07 7.132972e-05 2.648976e-04 2.111107e-06 8.810615e-06 6.591510e-08 2.441239e-07 9.114561e-09 3.728041e-08 5.622271e-07 2.321065e-06 7.955352e-05 2.947481e-04 2.317162e-08 9.026228e-08 
2457269.500000 1.510050e-09 5.611866e-09 2.468329e-08 1.004529e-07 1.196207e-07 4.420227e-07 5.208799e-09 2.150538e-08 2.159306e-04 8.189026e-04 8.058646e-09 3.316239e-08 1.851757e-08 6.935692e-08 1.205031e-06 4.368241e-06 1.257499e-11 5.277015e-11 4.937796e-10 1.932503e-09 1.181059e-04 4.228902e-04 7.961668e-05 3.054789e-04 1.547911e-04 5.483495e-04 1.001750e-06 3.736391e-06 1.699682e-05 6.290685e-05 1.102988e-04 4.127844e-04 5.750882e-11 2.305891e-10 9.406828e-08 3.612229e-07 8.048677e-08 3.380425e-07 4.322770e-09 1.802538e-08 2.524444e-07 1.059038e-06 6.035285e-07 2.454101e-06 1.630521e-09 6.369394e-09 2.913477e-05 1.130869e-04 1.072942e-08 4.251140e-08 2.098628e-08 8.628406e-08 3.591103e-10 1.457944e-09 2.396756e-08 8.879622e-08 1.329360e-04 4.987559e-04 8.565086e-11 3.575641e-10 2.519621e-06 9.566429e-06 1.934514e-08 7.543763e-08 5.947116e-07 2.334673e-06 3.081038e-09 1.157362e-08 1.503724e-10 6.257984e-10 2.178430e-09 8.965547e-09 4.825761e-05 1.809419e-04 3.734063e-06 1.368012e-05 1.642877e-07 5.958711e-07 6.118796e-06 2.393671e-05 5.689178e-07 2.039823e-06 7.400135e-06 2.654649e-05 8.214248e-08 3.420043e-07 3.963500e-05 1.487800e-04 1.675432e-06 7.022223e-06 9.116005e-10 3.644361e-09 1.813486e-08 7.323997e-08 3.449595e-03 1.209734e-02 9.862655e-05 3.639671e-04 4.811142e-08 1.849101e-07 
2457270.500000 2.598434e-09 9.559900e-09 3.251741e-08 1.316549e-07 8.568088e-10 3.465053e-09 2.644084e-09 1.105594e-08 3.738673e-04 1.403541e-03 1.046425e-08 4.285752e-08 7.016417e-08 2.558452e-07 6.902361e-07 2.528004e-06 1.044843e-11 4.397634e-11 1.991699e-09 7.615081e-09 2.119158e-04 7.507081e-04 5.822325e-05 2.246652e-04 7.608158e-05 2.730455e-04 4.687897e-07 1.773524e-06 2.768449e-05 1.015226e-04 8.582008e-05 3.226307e-04 8.023190e-11 3.197487e-10 1.535769e-07 5.843017e-07 1.694444e-07 7.018618e-07 1.387851e-06 5.194424e-06 2.053054e-07 8.646489e-07 1.094881e-06 4.403248e-06 6.620000e-10 2.632204e-09 1.926650e-05 7.534893e-05 2.482039e-08 9.682333e-08 9.965069e-09 4.154079e-08 3.183090e-10 1.295413e-09 1.995505e-07 7.108556e-07 1.232323e-04 4.630138e-04 5.810612e-11 2.442976e-10 2.145736e-06 8.169743e-06 1.241481e-08 4.881201e-08 6.293466e-07 2.467740e-06 1.237784e-07 4.346379e-07 6.997363e-11 2.953388e-10 3.124334e-09 1.277216e-08 4.870520e-07 1.987685e-06 7.963072e-06 2.876543e-05 1.583411e-07 5.746332e-07 4.420731e-06 1.739845e-05 5.624054e-07 2.016622e-06 4.273382e-06 1.548408e-05 3.783545e-04 1.349016e-03 3.906656e-05 1.466967e-04 1.155968e-06 4.879259e-06 4.214705e-10 1.709089e-09 3.122904e-08 1.248586e-07 2.510213e-03 8.855756e-03 1.549879e-05 5.928696e-05 7.535133e-08 2.871542e-07 
2457271.500000 1.365024e-09 5.082042e-09 2.392012e-08 9.738763e-08 1.102864e-09 4.439869e-09 5.761163e-09 2.374782e-08 1.813716e-04 6.901717e-04 2.405632e-08 9.703509e-08 4.635398e-08 1.703030e-07 4.203627e-07 1.553526e-06 8.634128e-12 3.644886e-11 1.585734e-09 6.087501e-09 1.322364e-06 5.141504e-06 3.898195e-05 1.515548e-04 1.447103e-04 5.132355e-04 1.094463e-06 4.075400e-06 1.420913e-05 5.274941e-05 1.351029e-04 5.037194e-04 9.935623e-11 3.944243e-10 1.862464e-07 7.061068e-07 3.631298e-07 1.483313e-06 6.245026e-07 2.372084e-06 3.152599e-07 1.317210e-06 3.677853e-07 1.511046e-06 3.990729e-10 1.601504e-09 3.037436e-05 1.178006e-04 1.906224e-08 7.472128e-08 1.352727e-08 5.606220e-08 5.099024e-10 2.057253e-09 9.447745e-08 3.411994e-07 1.779432e-04 6.640753e-04 1.011012e-10 4.208278e-10 2.006039e-06 7.646038e-06 1.287888e-08 5.061033e-08 5.458640e-07 2.146352e-06 6.486965e-08 2.304886e-07 9.619911e-11 4.036363e-10 3.729792e-09 1.517268e-08 8.432242e-07 3.406620e-06 7.997507e-06 2.888515e-05 3.407907e-08 1.270139e-07 9.684238e-06 3.756201e-05 7.992538e-07 2.847344e-06 5.563568e-06 2.006324e-05 1.832478e-04 6.621670e-04 2.970369e-05 1.121188e-04 1.131018e-06 4.776396e-06 5.880794e-10 2.370116e-09 6.164001e-08 2.433216e-07 4.239654e-03 1.481195e-02 2.104922e-05 8.006460e-05 6.147816e-08 2.351273e-07 
2457272.500000 1.306671e-09 4.868990e-09 4.053550e-08 1.634175e-07 1.225895e-09 4.926294e-09 9.268172e-07 3.484012e-06 6.494172e-06 2.633593e-05 2.133341e-08 8.624674e-08 2.716000e-08 1.007642e-07 4.736183e-09 1.900155e-08 1.866978e-09 7.163845e-09 2.360499e-09 8.994909e-09 6.100851e-07 2.406733e-06 6.858355e-05 2.638816e-04 3.710560e-08 1.534761e-07 1.700830e-09 7.133137e-09 8.017399e-08 3.268280e-07 8.310272e-05 3.126792e-04 1.217841e-10 4.816216e-10 1.234378e-06 4.507808e-06 1.533950e-06 6.107880e-06 2.977024e-07 1.146451e-06 1.345147e-07 5.709743e-07 5.428648e-07 2.214233e-06 6.300844e-10 2.507590e-09 4.445386e-05 1.711691e-04 1.572077e-08 6.187038e-08 4.716219e-06 1.757531e-05 9.041179e-10 3.609762e-09 4.267812e-08 1.563939e-07 3.401842e-04 1.254358e-03 2.246253e-08 8.442711e-08 1.480294e-06 5.673514e-06 1.148131e-08 4.521907e-08 8.587481e-07 3.347961e-06 5.453041e-08 1.943761e-07 2.150771e-10 8.891421e-10 1.815297e-09 7.483443e-09 1.255602e-06 5.034877e-06 4.735365e-06 1.726777e-05 2.922635e-08 1.092509e-07 1.721802e-05 6.618815e-05 5.467424e-08 2.049895e-07 1.169075e-07 4.530653e-07 2.766711e-04 9.922420e-04 3.599221e-05 1.353500e-04 2.450490e-06 1.020029e-05 7.638292e-10 3.063323e-09 4.478567e-06 1.629336e-05 5.965776e-03 2.070913e-02 2.051914e-05 7.807498e-05 3.556636e-08 1.374332e-07 
2457273.500000 1.807355e-09 6.693615e-09 1.727631e-05 6.214598e-05 2.493869e-09 9.889059e-09 1.584076e-06 5.895264e-06 3.492226e-06 1.432462e-05 4.322172e-07 1.649754e-06 5.994145e-08 2.191652e-07 1.104019e-08 4.361040e-08 1.281859e-09 4.952457e-09 1.237067e-09 4.770978e-09 5.453408e-07 2.156146e-06 3.520447e-05 1.371296e-04 3.440532e-08 1.424893e-07 3.054177e-09 1.267193e-08 1.441816e-07 5.814310e-07 3.167867e-07 1.318135e-06 1.343795e-10 5.304686e-10 1.235144e-06 4.510288e-06 1.936171e-06 7.676621e-06 1.413489e-07 5.519554e-07 7.161184e-08 3.075393e-07 6.547339e-07 2.661425e-06 5.077455e-10 2.028704e-09 2.097585e-05 8.190745e-05 2.374818e-08 9.276082e-08 3.570849e-06 1.337615e-05 1.258815e-09 4.994394e-09 4.485591e-08 1.642362e-07 3.419548e-06 1.374014e-05 1.615920e-08 6.110736e-08 1.012553e-07 4.080382e-07 1.600594e-08 6.265168e-08 9.886930e-07 3.844026e-06 6.905550e-08 2.451059e-07 3.212761e-07 1.160549e-06 1.931332e-09 7.953459e-09 1.401588e-06 5.608470e-06 4.753704e-09 1.967796e-08 5.307889e-08 1.962129e-07 7.480521e-06 2.920374e-05 5.504484e-08 2.063149e-07 4.981429e-08 1.961562e-07 5.982796e-04 2.114823e-03 4.353666e-04 1.563560e-03 1.687433e-03 6.218323e-03 8.419367e-10 3.370691e-09 3.912075e-06 1.427051e-05 5.903788e-03 2.049694e-02 1.917181e-05 7.303813e-05 2.253068e-09 9.141065e-09 
2457274.500000 4.578083e-11 1.816148e-10 3.694023e-05 1.310273e-04 4.407745e-09 1.729403e-08 1.221219e-06 4.567122e-06 2.315366e-06 9.570216e-06 7.011828e-07 2.652056e-06 2.173613e-08 8.118061e-08 1.669358e-08 6.544865e-08 2.790131e-09 1.062539e-08 8.706154e-10 3.379123e-09 5.508373e-07 2.177070e-06 7.364469e-05 2.829577e-04 6.854628e-08 2.803319e-07 2.609410e-09 1.085983e-08 3.246382e-07 1.289754e-06 5.054901e-07 2.085125e-06 1.407370e-10 5.550303e-10 9.701380e-07 3.559122e-06 3.020639e-06 1.187778e-05 2.304328e-07 8.916321e-07 4.083207e-03 1.430288e-02 4.714913e-07 1.928053e-06 1.955348e-07 6.999162e-07 6.759375e-06 2.699488e-05 1.001577e-08 3.974747e-08 6.844032e-06 2.532666e-05 6.517523e-07 2.300036e-06 5.842085e-08 2.128933e-07 3.437864e-06 1.381055e-05 1.561234e-08 5.907872e-08 1.431569e-07 5.733003e-07 8.560489e-09 3.389540e-08 2.891154e-05 1.058380e-04 5.207963e-08 1.856819e-07 3.721268e-07 1.340494e-06 1.684896e-09 6.956996e-09 6.663834e-07 2.703888e-06 2.320528e-09 9.734248e-09 9.908989e-08 3.620342e-07 1.387278e-05 5.354668e-05 2.929916e-08 1.111231e-07 4.075736e-08 1.610615e-07 7.041126e-08 2.941062e-07 1.955226e-04 7.126412e-04 1.475019e-03 5.449048e-03 1.490793e-09 5.906172e-09 3.586683e-06 1.310382e-05 6.140194e-03 2.130426e-02 1.782947e-05 6.813542e-05 5.055919e-09 2.020692e-08 
2457275.500000 5.826823e-11 2.301498e-10 4.915046e-05 1.734060e-04 6.913659e-07 2.474058e-06 6.004283e-07 2.274974e-06 3.674063e-06 1.505697e-05 1.199676e-06 4.491813e-06 9.488765e-09 3.598757e-08 2.143189e-08 8.363330e-08 4.108727e-09 1.553571e-08 1.150116e-11 4.830978e-11 3.150981e-07 1.258288e-06 9.219818e-04 3.384093e-03 3.654969e-08 1.512334e-07 1.525569e-09 6.413494e-09 7.215296e-07 2.824335e-06 7.443033e-07 3.048055e-06 3.920274e-10 1.514698e-09 2.156894e-06 7.795438e-06 5.056232e-06 1.969072e-05 1.280720e-07 5.011184e-07 4.445268e-03 1.554769e-02 6.539904e-07 2.657829e-06 3.856228e-07 1.363123e-06 5.643856e-06 2.261218e-05 1.917163e-08 7.518457e-08 1.541701e-05 5.620096e-05 1.445464e-06 5.026412e-06 1.552020e-10 6.300051e-10 6.171241e-06 2.452368e-05 1.138412e-08 4.333149e-08 1.372623e-07 5.502053e-07 7.590061e-07 2.765130e-06 4.670515e-05 1.694488e-04 8.555519e-08 3.022074e-07 7.504013e-07 2.668066e-06 2.340584e-09 9.624083e-09 1.414020e-05 5.414168e-05 4.541534e-09 1.881416e-08 1.651189e-07 5.975059e-07 7.605915e-06 2.968759e-05 1.656509e-08 6.348754e-08 2.233688e-08 8.927080e-08 5.458070e-08 2.290176e-07 3.057545e-04 1.105046e-03 7.907893e-04 2.955255e-03 3.411843e-09 1.331015e-08 5.382424e-06 1.951462e-05 1.839868e-05 7.122158e-05 1.287951e-05 4.951888e-05 1.138123e-08 4.480480e-08 
2457276.500000 6.743295e-11 2.656825e-10 9.161355e-05 3.194970e-04 1.367503e-06 4.831814e-06 4.397924e-07 1.675957e-06 2.917550e-06 1.200732e-05 1.252060e-06 4.684103e-06 8.393260e-09 3.190005e-08 2.278892e-08 8.883110e-08 4.328883e-09 1.635518e-08 2.095174e-11 8.707928e-11 2.605092e-08 1.092225e-07 6.886225e-04 2.541305e-03 5.156851e-08 2.120437e-07 2.556809e-09 1.064470e-08 1.019187e-06 3.964365e-06 7.674113e-07 3.141473e-06 4.270105e-10 1.646966e-09 1.635137e-06 5.939399e-06 7.842068e-06 3.029549e-05 1.411179e-07 5.511785e-07 3.428826e-03 1.205092e-02 5.868975e-07 2.395120e-06 6.414203e-07 2.245666e-06 6.968350e-06 2.781202e-05 2.231147e-08 8.724436e-08 2.413546e-05 8.724427e-05 7.007620e-07 2.470046e-06 1.426388e-10 5.799066e-10 5.867560e-06 2.334113e-05 1.050955e-10 4.353409e-10 1.345037e-07 5.393320e-07 1.747175e-06 6.266454e-06 9.231535e-05 3.307779e-04 1.324305e-07 4.639264e-07 8.687822e-07 3.080956e-06 3.224062e-09 1.317864e-08 7.161825e-06 2.777143e-05 5.653963e-09 2.332541e-08 8.025522e-08 2.942764e-07 6.298482e-06 2.463133e-05 3.502760e-08 1.321523e-07 2.538332e-08 1.009272e-07 3.081687e-08 1.306797e-07 1.379226e-04 5.059307e-04 1.052446e-03 3.912406e-03 1.537605e-09 6.087869e-09 1.216161e-05 4.343175e-05 1.192981e-05 4.654910e-05 1.292020e-05 4.967136e-05 5.392250e-09 2.151966e-08 
2457277.500000 4.401145e-11 1.748000e-10 2.954115e-05 1.048961e-04 1.429592e-06 5.046920e-06 4.816063e-08 1.906581e-07 3.797670e-04 1.430285e-03 2.773844e-06 1.022848e-05 1.109458e-08 4.194398e-08 3.586983e-10 1.506453e-09 3.799591e-09 1.439214e-08 4.244966e-11 1.742101e-10 1.147671e-08 4.885828e-08 3.747515e-04 1.398508e-03 3.872396e-08 1.600662e-07 3.473655e-06 1.265614e-05 1.484483e-04 5.266492e-04 3.087348e-07 1.282555e-06 5.417826e-10 2.080509e-09 2.041834e-06 7.386674e-06 8.723421e-06 3.363915e-05 6.827117e-08 2.702873e-07 2.408053e-03 8.517478e-03 8.956716e-07 3.627196e-06 3.861729e-07 1.364617e-06 4.527510e-06 1.821511e-05 2.191260e-08 8.571675e-08 3.518081e-05 1.262820e-04 3.329715e-07 1.190158e-06 1.602653e-10 6.501679e-10 1.211991e-05 4.757155e-05 2.336939e-10 9.539931e-10 1.321527e-07 5.300586e-07 2.597380e-06 9.247105e-06 1.159119e-04 4.136343e-04 1.354267e-07 4.741542e-07 3.947946e-07 1.420563e-06 5.469879e-09 2.214173e-08 1.208258e-05 4.640204e-05 9.956629e-09 4.064588e-08 4.954593e-10 1.994504e-09 4.566376e-06 1.796741e-05 2.703209e-08 1.024655e-07 1.495353e-08 6.005049e-08 7.173801e-08 2.994925e-07 2.069000e-04 7.532728e-04 5.241883e-04 1.973653e-03 7.542923e-10 3.026154e-09 2.741343e-05 9.645139e-05 1.536848e-05 5.968660e-05 1.422714e-05 5.460754e-05 1.090811e-09 4.471067e-09 
2457278.500000 3.997365e-08 1.396257e-07 2.381638e-05 8.491186e-05 1.118588e-06 3.966627e-06 4.894524e-08 1.936732e-07 2.453143e-04 9.314188e-04 3.974593e-06 1.456080e-05 2.171554e-08 8.108387e-08 2.457806e-10 1.039444e-09 4.969655e-11 2.041736e-10 2.454765e-11 1.017580e-10 1.098282e-08 4.679210e-08 4.162992e-04 1.550667e-03 2.654449e-05 9.745024e-05 3.942512e-06 1.433025e-05 3.274166e-04 1.144489e-03 2.242585e-07 9.371210e-07 2.868635e-10 1.114524e-09 1.731885e-08 6.841515e-08 1.384867e-05 5.289468e-05 8.031818e-08 3.170170e-07 1.454501e-03 5.192703e-03 1.924806e-06 7.683772e-06 3.508508e-07 1.242058e-06 5.107482e-06 2.050157e-05 2.861340e-09 1.159547e-08 1.364134e-06 5.202671e-06 4.474442e-07 1.590511e-06 1.278978e-10 5.211067e-10 7.496179e-05 2.837150e-04 1.251698e-10 5.169485e-10 5.485674e-08 2.230439e-07 4.795950e-06 1.688066e-05 2.391136e-04 8.418388e-04 1.116863e-07 3.923962e-07 3.622105e-07 1.305587e-06 3.500182e-09 1.428686e-08 1.939439e-05 7.382972e-05 1.980033e-08 7.981535e-08 2.391673e-10 9.759168e-10 2.863068e-06 1.136460e-05 1.235617e-08 4.752624e-08 1.334723e-08 5.370527e-08 4.549385e-06 1.756406e-05 9.101354e-05 3.364600e-04 2.542663e-04 9.701496e-04 3.993367e-10 1.621071e-09 2.392419e-09 9.987982e-09 6.980969e-06 2.750778e-05 2.158402e-05 8.222016e-05 1.259340e-09 5.147356e-09 
2457279.500000 4.564452e-08 1.590556e-07 1.445843e-05 5.203078e-05 1.370987e-07 5.056047e-07 7.740051e-08 3.037074e-07 2.068842e-04 7.879525e-04 6.794042e-06 2.464088e-05 1.091091e-08 4.126520e-08 1.677547e-10 7.144381e-10 5.236700e-11 2.149105e-10 3.683008e-08 1.336190e-07 6.736468e-09 2.896539e-08 5.173632e-06 2.093108e-05 2.368887e-05 8.715915e-05 1.733078e-06 6.397269e-06 1.911378e-04 6.748785e-04 2.600145e-07 1.083728e-06 2.293341e-10 8.947046e-10 2.587431e-08 1.014571e-07 8.462616e-06 3.261312e-05 1.159376e-07 4.545278e-07 3.105446e-03 1.093308e-02 1.794549e-06 7.173537e-06 4.519255e-07 1.592644e-06 6.941591e-06 2.770712e-05 1.317985e-09 5.418244e-09 1.285255e-06 4.906423e-06 8.292102e-10 3.307742e-09 7.839853e-11 3.223564e-10 5.427069e-05 2.066147e-04 1.351388e-10 5.573506e-10 2.647072e-08 1.090768e-07 2.034768e-06 7.275615e-06 5.131222e-07 2.022659e-06 1.315865e-07 4.609623e-07 2.204254e-08 8.345998e-08 4.409742e-09 1.792132e-08 3.058648e-04 1.105296e-03 1.519097e-08 6.154819e-08 1.027740e-10 4.258627e-10 5.563821e-06 2.181215e-05 6.338944e-09 2.468578e-08 6.673409e-09 2.719659e-08 8.081913e-06 3.086876e-05 6.057533e-07 2.461380e-06 4.526940e-04 1.712720e-03 6.460885e-10 2.599340e-09 2.096588e-09 8.775538e-09 5.109209e-06 2.024971e-05 9.484861e-08 3.987752e-07 7.484515e-10 3.088710e-09 
2457280.500000 4.841593e-08 1.685250e-07 8.688859e-06 3.156289e-05 6.723565e-08 2.512699e-07 4.758160e-08 1.883685e-07 9.490663e-05 3.667315e-04 1.285449e-05 4.608026e-05 4.671382e-10 1.869125e-09 9.011188e-11 3.882607e-10 9.304289e-11 3.779048e-10 5.949515e-08 2.139607e-07 2.291404e-04 8.122563e-04 2.598546e-06 1.064910e-05 3.357806e-05 1.227274e-04 2.127737e-06 7.825491e-06 4.235413e-04 1.473399e-03 3.437603e-07 1.425441e-06 2.443102e-10 9.520083e-10 4.284246e-08 1.664463e-07 9.344825e-06 3.595230e-05 1.736761e-07 6.757572e-07 3.040012e-03 1.072372e-02 6.144854e-07 2.509495e-06 5.724965e-08 2.100527e-07 2.206982e-06 8.995659e-06 6.867245e-10 2.857783e-09 6.332316e-07 2.449063e-06 5.229911e-10 2.104303e-09 3.080602e-11 1.287378e-10 3.446984e-05 1.323634e-04 1.133943e-10 4.691850e-10 2.628954e-08 1.083395e-07 3.304172e-06 1.170809e-05 2.205980e-07 8.831555e-07 4.168062e-11 1.695482e-10 1.086116e-08 4.166321e-08 1.856375e-09 7.664772e-09 5.395144e-04 1.929517e-03 8.154347e-09 3.342336e-08 7.236275e-11 3.017232e-10 6.087585e-06 2.382400e-05 3.370122e-09 1.327676e-08 3.416075e-09 1.409529e-08 3.518045e-06 1.364378e-05 8.160529e-07 3.297857e-06 5.327262e-04 2.009200e-03 5.162394e-10 2.085241e-09 3.808548e-09 1.576613e-08 6.887544e-04 2.493090e-03 5.362778e-08 2.278251e-07 7.482896e-10 3.088137e-09 
2457281.500000 4.680530e-08 1.630180e-07 1.110214e-05 4.004724e-05 6.446380e-08 2.410883e-07 5.925932e-08 2.336502e-07 6.659466e-05 2.590271e-04 6.518479e-06 2.366686e-05 6.067289e-10 2.415601e-09 1.937576e-10 8.231409e-10 3.948022e-11 1.628609e-10 2.560823e-08 9.353816e-08 1.243165e-04 4.456603e-04 1.651386e-06 6.825703e-06 1.560052e-05 5.784480e-05 2.336056e-06 8.577269e-06 4.165204e-06 1.581505e-05 5.100308e-07 2.099303e-06 1.136645e-10 4.500122e-10 4.929002e-08 1.910048e-07 8.055113e-06 3.107777e-05 1.099259e-07 4.317832e-07 2.163678e-03 7.681743e-03 4.061829e-07 1.671441e-06 4.354677e-08 1.605796e-07 4.984605e-06 2.001016e-05 5.299333e-10 2.215756e-09 7.882796e-07 3.035977e-06 3.225962e-10 1.309799e-09 3.615992e-11 1.506864e-10 3.683312e-05 1.412730e-04 2.396597e-10 9.782016e-10 3.672498e-08 1.504294e-07 1.856278e-07 6.927397e-07 1.875218e-07 7.530334e-07 8.091457e-11 3.251136e-10 2.004121e-08 7.600721e-08 4.429019e-09 1.796108e-08 2.767501e-04 1.001948e-03 1.752787e-08 7.083351e-08 6.387292e-10 2.561507e-09 7.093641e-07 2.892863e-06 1.328780e-08 5.099914e-08 1.702960e-09 7.117652e-09 7.645451e-06 2.922481e-05 1.537036e-06 6.138204e-06 3.324101e-04 1.264554e-03 3.927128e-10 1.594512e-09 6.359531e-09 2.607834e-08 1.627042e-03 5.796804e-03 5.261551e-08 2.236373e-07 4.035232e-10 1.684523e-09 
2457282.500000 8.918308e-08 3.069480e-07 2.546226e-05 9.043265e-05 6.126478e-08 2.293175e-07 2.067912e-05 7.331591e-05 1.145166e-04 4.409699e-04 5.596497e-06 2.037573e-05 1.067305e-09 4.204817e-09 5.706066e-06 2.002984e-05 3.703596e-11 1.529446e-10 1.626503e-08 5.990939e-08 8.998421e-05 3.245274e-04 1.983498e-06 8.170109e-06 1.753611e-05 6.487484e-05 2.086037e-06 7.675981e-06 6.131693e-06 2.311655e-05 5.346281e-07 2.198986e-06 5.667496e-11 2.273012e-10 3.469250e-08 1.353207e-07 1.126638e-05 4.319211e-05 1.300610e-07 5.092324e-07 1.157853e-03 4.158386e-03 5.293544e-07 2.167845e-06 2.551609e-08 9.503182e-08 3.038051e-06 1.230689e-05 1.934857e-09 7.909032e-09 6.946979e-08 2.805387e-07 6.856213e-10 2.745207e-09 1.659232e-11 7.010881e-11 1.734240e-05 6.744012e-05 2.795402e-10 1.135901e-09 3.802928e-08 1.556988e-07 1.824182e-07 6.809233e-07 1.006359e-07 4.087542e-07 4.601398e-11 1.868231e-10 8.685950e-09 3.346118e-08 5.992035e-09 2.416834e-08 4.137609e-04 1.487066e-03 8.930038e-09 3.654688e-08 1.256074e-09 4.974038e-09 8.499696e-07 3.455109e-06 8.941314e-09 3.457098e-08 3.652282e-09 1.506799e-08 1.224455e-05 4.640564e-05 2.281115e-06 9.044223e-06 4.042204e-04 1.532212e-03 5.506904e-10 2.221637e-09 3.427051e-05 1.197831e-04 3.180579e-03 1.119142e-02 7.618198e-08 3.216155e-07 2.119161e-10 8.952491e-10 
2457283.500000 1.467320e-08 5.216541e-08 5.554261e-05 1.944320e-04 1.148796e-07 4.249664e-07 1.288414e-05 4.608061e-05 2.804855e-03 1.017160e-02 4.915410e-05 1.714871e-04 1.016361e-09 4.007565e-09 9.477106e-06 3.296157e-05 4.091133e-09 1.546850e-08 3.741124e-08 1.356641e-07 8.284825e-05 2.992452e-04 2.809960e-06 1.150164e-05 9.421167e-06 3.525325e-05 1.132829e-08 4.599366e-08 7.015856e-06 2.638264e-05 3.880762e-04 1.411364e-03 3.184633e-11 1.290609e-10 3.019100e-09 1.228457e-08 2.043746e-07 8.457052e-07 1.430419e-07 5.589706e-07 1.233105e-03 4.423140e-03 4.196523e-07 1.726270e-06 1.546182e-08 5.812314e-08 3.813785e-06 1.538321e-05 9.901770e-10 4.098671e-09 1.572258e-07 6.253524e-07 6.347568e-10 2.545578e-09 1.046075e-11 4.456479e-11 1.813404e-04 6.758284e-04 2.219697e-10 9.056922e-10 2.924377e-08 1.203350e-07 8.220095e-08 3.113839e-07 1.015687e-07 4.125204e-07 2.509192e-11 1.030123e-10 1.397072e-09 5.552678e-09 6.527012e-09 2.628483e-08 5.778228e-06 2.247776e-05 9.202800e-07 3.458190e-06 1.457371e-09 5.755876e-09 5.638445e-07 2.309798e-06 7.279652e-09 2.825625e-08 5.521864e-09 2.260663e-08 5.615873e-06 2.159394e-05 3.485716e-06 1.371360e-05 6.701531e-04 2.516454e-03 1.129368e-09 4.495993e-09 1.479516e-05 5.253066e-05 6.244703e-03 2.170176e-02 1.197977e-05 4.601800e-05 1.687761e-09 6.857020e-09 
