# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] 
1878.000000 8.651772e-15 1.565724e-14 2.888466e-14 5.394542e-14 3.163860e-14 5.619047e-14 1.942529e-14 3.495598e-14 3.920559e-14 6.681848e-14 1.022987e-14 1.842512e-14 2.778305e-14 4.514863e-14 -4.307837e-15 -7.838215e-15 4.061757e-14 7.230984e-14 2.942537e-14 5.371718e-14 
1882.000000 8.669733e-15 1.586054e-14 2.979093e-14 5.502909e-14 3.171876e-14 5.657860e-14 1.949909e-14 3.475504e-14 3.918871e-14 6.664921e-14 1.083964e-14 1.957466e-14 2.695166e-14 4.771909e-14 -4.303633e-15 -7.774681e-15 4.176402e-14 7.313424e-14 2.899971e-14 5.197505e-14 
1884.000000 8.415079e-15 1.557482e-14 2.938126e-14 5.461387e-14 3.139943e-14 5.582898e-14 1.939601e-14 3.416706e-14 3.923207e-14 6.653506e-14 1.079977e-14 1.925617e-14 2.686485e-14 4.717959e-14 -4.590390e-15 -8.169297e-15 4.177989e-14 7.314695e-14 2.935380e-14 5.241831e-14 
1887.000000 8.206058e-15 1.524078e-14 2.902493e-14 5.380895e-14 3.115289e-14 5.586035e-14 1.881590e-14 3.452073e-14 3.908579e-14 6.596048e-14 1.134294e-14 2.003393e-14 2.663708e-14 4.609709e-14 -4.715806e-15 -8.328447e-15 4.222737e-14 7.433777e-14 2.940779e-14 5.265080e-14 
1890.000000 7.949786e-15 1.480120e-14 2.880160e-14 5.322416e-14 3.113260e-14 5.564761e-14 1.864358e-14 3.428100e-14 3.842157e-14 6.546393e-14 1.106621e-14 1.962579e-14 2.552529e-14 4.418584e-14 -4.761162e-15 -8.410802e-15 4.220062e-14 7.409603e-14 2.918362e-14 5.229632e-14 
1901.000000 8.837336e-15 1.582876e-14 2.944640e-14 5.504815e-14 3.168216e-14 5.386457e-14 1.888156e-14 3.410196e-14 3.735190e-14 6.978747e-14 1.073378e-14 1.899761e-14 2.661020e-14 4.612003e-14 -5.040934e-15 -8.973523e-15 4.195132e-14 7.355564e-14 2.936295e-14 5.381409e-14 
1907.000000 8.232942e-15 1.478499e-14 2.997507e-14 5.591046e-14 3.114162e-14 5.329334e-14 1.925206e-14 3.530734e-14 3.743565e-14 6.894182e-14 1.046552e-14 1.843929e-14 2.702246e-14 4.570476e-14 -5.573973e-15 -9.850915e-15 4.218074e-14 7.297370e-14 2.909916e-14 5.392235e-14 
1908.000000 8.469799e-15 1.511905e-14 3.039237e-14 5.690557e-14 3.141467e-14 5.346472e-14 1.948405e-14 3.581134e-14 3.769061e-14 6.930574e-14 1.061523e-14 1.883438e-14 2.736263e-14 4.592500e-14 -5.319156e-15 -9.417849e-15 4.232739e-14 7.391623e-14 2.914494e-14 5.425450e-14 
1909.000000 8.388333e-15 1.487969e-14 3.016868e-14 5.632402e-14 3.121024e-14 5.292931e-14 1.920929e-14 3.649075e-14 3.794995e-14 6.973913e-14 1.069082e-14 1.881151e-14 2.753179e-14 4.645782e-14 -5.442355e-15 -9.556121e-15 4.226061e-14 7.274350e-14 2.919645e-14 5.446606e-14 
1912.000000 8.579200e-15 1.511663e-14 2.996253e-14 5.626652e-14 3.111758e-14 5.360664e-14 1.930677e-14 3.662577e-14 3.779938e-14 7.006539e-14 1.110556e-14 1.945086e-14 2.687296e-14 4.992355e-14 -5.773879e-15 -1.022469e-14 4.211741e-14 7.186516e-14 2.957138e-14 5.479164e-14 
1913.000000 8.607582e-15 1.502458e-14 2.976922e-14 5.574610e-14 3.117895e-14 5.371706e-14 2.066812e-14 3.929143e-14 3.792920e-14 6.994336e-14 1.137467e-14 1.978124e-14 2.714521e-14 5.004396e-14 -5.757101e-15 -1.015523e-14 4.222852e-14 7.196656e-14 2.971738e-14 5.533789e-14 
1914.000000 8.858648e-15 1.560176e-14 2.956483e-14 5.533453e-14 3.126208e-14 5.435098e-14 2.075615e-14 3.923316e-14 3.791369e-14 6.983359e-14 1.142830e-14 2.003385e-14 2.738565e-14 5.055103e-14 -5.728737e-15 -1.009355e-14 4.099884e-14 6.996586e-14 2.964667e-14 5.567533e-14 
1915.000000 8.893335e-15 1.570763e-14 2.960238e-14 5.548853e-14 3.122799e-14 5.445995e-14 2.055081e-14 3.857961e-14 3.812745e-14 6.963188e-14 1.132230e-14 1.981201e-14 2.770198e-14 5.074421e-14 -5.422944e-15 -1.016396e-14 4.109840e-14 7.014016e-14 2.947362e-14 5.487096e-14 
1918.000000 9.178100e-15 1.610736e-14 2.939050e-14 5.566436e-14 3.179225e-14 5.490982e-14 2.029791e-14 3.851065e-14 3.796274e-14 6.992579e-14 1.128298e-14 2.004899e-14 2.782516e-14 5.150640e-14 -5.354299e-15 -1.011390e-14 4.131860e-14 6.954592e-14 2.951420e-14 5.540710e-14 
1920.000000 9.254645e-15 1.619901e-14 2.915007e-14 5.586144e-14 3.086079e-14 5.781558e-14 2.054997e-14 3.887075e-14 3.836588e-14 6.970858e-14 1.130475e-14 2.019041e-14 2.801580e-14 5.201313e-14 -5.676058e-15 -1.058168e-14 4.109524e-14 7.015248e-14 2.944918e-14 5.607856e-14 
1923.000000 9.284163e-15 1.640878e-14 2.943438e-14 5.605150e-14 3.075404e-14 5.722348e-14 2.063289e-14 3.890481e-14 3.835303e-14 6.822347e-14 1.131834e-14 2.020710e-14 2.741547e-14 5.135253e-14 -5.255827e-15 -9.824095e-15 4.095762e-14 7.015880e-14 2.941581e-14 5.634055e-14 
1925.000000 9.160080e-15 1.628518e-14 2.913715e-14 5.518596e-14 3.077358e-14 5.699076e-14 2.029800e-14 3.810947e-14 3.822670e-14 6.792928e-14 1.096312e-14 1.966729e-14 2.812922e-14 5.234352e-14 -5.086433e-15 -9.417329e-15 4.135205e-14 7.101770e-14 2.922161e-14 5.625058e-14 
1931.000000 9.125742e-15 1.642682e-14 2.959809e-14 5.523439e-14 2.988840e-14 5.601467e-14 1.982234e-14 3.672182e-14 3.853293e-14 6.650494e-14 1.141796e-14 2.074052e-14 2.796190e-14 5.224178e-14 -4.998677e-15 -9.054658e-15 4.137605e-14 6.973080e-14 2.950886e-14 5.728581e-14 
1940.000000 8.709445e-15 1.573825e-14 2.888784e-14 5.551975e-14 2.961397e-14 5.556686e-14 2.007943e-14 3.699686e-14 3.922124e-14 6.897008e-14 1.117411e-14 1.971386e-14 2.735160e-14 5.149648e-14 -5.513919e-15 -9.768779e-15 4.142009e-14 7.034159e-14 3.067425e-14 5.536619e-14 
1941.000000 8.822252e-15 1.605778e-14 2.898760e-14 5.525267e-14 2.963324e-14 5.590121e-14 2.027777e-14 3.739204e-14 3.927502e-14 6.880680e-14 1.075570e-14 1.891061e-14 2.714709e-14 5.093847e-14 -5.737984e-15 -1.023389e-14 4.059053e-14 7.439412e-14 3.042819e-14 5.493533e-14 
1944.000000 8.828653e-15 1.598186e-14 2.963209e-14 5.638601e-14 2.974443e-14 5.530307e-14 2.027513e-14 3.655784e-14 3.932379e-14 6.811937e-14 1.126365e-14 1.993986e-14 2.725838e-14 5.059498e-14 -5.714440e-15 -1.028770e-14 4.065823e-14 7.440482e-14 3.010865e-14 5.401706e-14 
1949.000000 8.545568e-15 1.541424e-14 2.963608e-14 5.567168e-14 3.058567e-14 5.280719e-14 1.889070e-14 3.453354e-14 3.942445e-14 6.779342e-14 1.142108e-14 1.993349e-14 2.824601e-14 4.987246e-14 -5.791598e-15 -9.862579e-15 4.040565e-14 7.452210e-14 3.176660e-14 5.731752e-14 
2219.000000 1.053578e-14 1.909412e-14 2.925909e-14 5.353970e-14 2.201162e-14 4.024117e-14 1.764779e-14 3.079283e-14 3.956047e-14 6.937799e-14 1.193939e-14 2.212151e-14 2.543087e-14 4.746713e-14 -3.459331e-15 -6.280791e-15 3.839805e-14 7.266551e-14 3.212538e-14 6.234458e-14 
2238.000000 1.104262e-14 1.936917e-14 2.975294e-14 5.284637e-14 2.433273e-14 4.296370e-14 1.784880e-14 3.103552e-14 4.116212e-14 7.168994e-14 1.210637e-14 2.195189e-14 2.614803e-14 4.805007e-14 -2.345647e-15 -4.330016e-15 3.839535e-14 7.447526e-14 3.403234e-14 5.961089e-14 
2240.000000 1.081111e-14 1.922335e-14 2.961875e-14 5.228765e-14 2.396204e-14 4.294859e-14 1.766889e-14 3.102721e-14 4.095804e-14 7.238679e-14 1.170661e-14 2.131231e-14 2.615295e-14 4.742192e-14 -2.118659e-15 -3.940181e-15 3.836726e-14 7.429177e-14 3.416296e-14 5.979109e-14 
2252.000000 1.139657e-14 1.980488e-14 2.931169e-14 5.411399e-14 2.372817e-14 4.439152e-14 1.729973e-14 3.063689e-14 4.129363e-14 7.139637e-14 1.059014e-14 1.946125e-14 2.602160e-14 4.706901e-14 -1.761144e-15 -3.344360e-15 3.890705e-14 7.679691e-14 3.378369e-14 5.937705e-14 
2253.000000 1.124486e-14 1.947706e-14 2.951300e-14 5.418212e-14 2.359048e-14 4.383865e-14 1.722364e-14 3.038359e-14 4.117988e-14 7.062129e-14 1.032416e-14 1.909526e-14 2.595779e-14 4.587688e-14 -1.603049e-15 -3.051996e-15 3.902299e-14 7.651403e-14 3.362343e-14 5.884590e-14 
2254.000000 1.112951e-14 1.919582e-14 2.963204e-14 5.469207e-14 2.377663e-14 4.435902e-14 1.737382e-14 3.071402e-14 4.131820e-14 7.130439e-14 1.034229e-14 1.909461e-14 2.604722e-14 4.645160e-14 -1.870634e-15 -3.546992e-15 3.916901e-14 7.747908e-14 3.348677e-14 5.816776e-14 
2256.000000 1.114692e-14 1.923926e-14 2.968291e-14 5.440740e-14 2.368108e-14 4.418029e-14 1.719581e-14 3.061067e-14 4.092769e-14 7.125209e-14 1.136364e-14 2.128542e-14 2.642312e-14 4.684057e-14 -2.098452e-15 -3.945400e-15 3.903657e-14 7.668884e-14 3.360723e-14 5.834800e-14 
2264.000000 1.250083e-14 2.199726e-14 2.965601e-14 5.631527e-14 2.476600e-14 4.561102e-14 1.649109e-14 3.000815e-14 4.050037e-14 6.898779e-14 1.168297e-14 2.121540e-14 2.616721e-14 4.568669e-14 -2.218299e-15 -4.179787e-15 3.921996e-14 7.353679e-14 3.377405e-14 6.013802e-14 
2268.000000 1.278403e-14 2.261281e-14 2.980238e-14 5.716502e-14 2.564897e-14 4.687998e-14 1.686846e-14 3.163936e-14 4.047607e-14 6.953770e-14 1.165622e-14 2.086447e-14 2.664779e-14 4.580019e-14 -2.516401e-15 -4.762662e-15 3.953563e-14 7.362181e-14 3.367866e-14 5.935539e-14 
2272.000000 1.322842e-14 2.324206e-14 3.022846e-14 5.747140e-14 2.575371e-14 4.766267e-14 1.718725e-14 3.210177e-14 4.058551e-14 7.285919e-14 1.167588e-14 2.065048e-14 2.690510e-14 4.550917e-14 -2.207331e-15 -4.136603e-15 3.849733e-14 7.198838e-14 3.410068e-14 5.896195e-14 
2274.000000 1.294266e-14 2.276030e-14 3.055015e-14 5.834516e-14 2.593081e-14 4.657353e-14 1.698535e-14 3.187158e-14 4.095864e-14 7.363793e-14 1.147646e-14 2.028461e-14 2.662251e-14 4.453268e-14 -2.396080e-15 -4.441985e-15 3.854893e-14 7.310157e-14 3.392176e-14 5.822777e-14 
2279.000000 1.208083e-14 2.123010e-14 3.069364e-14 5.869047e-14 2.620593e-14 4.639920e-14 1.659693e-14 3.107077e-14 4.077581e-14 7.121210e-14 1.220159e-14 2.146611e-14 2.516755e-14 4.162083e-14 -2.310237e-15 -4.413034e-15 3.790522e-14 7.152324e-14 3.408843e-14 5.806231e-14 
2281.000000 1.235133e-14 2.160363e-14 3.071691e-14 5.864679e-14 2.621226e-14 4.588491e-14 1.656303e-14 3.125187e-14 4.092577e-14 7.109845e-14 1.227450e-14 2.156987e-14 2.451625e-14 4.327576e-14 -2.012510e-15 -3.846517e-15 3.829192e-14 7.105938e-14 3.439612e-14 5.934285e-14 
2284.000000 1.258144e-14 2.202242e-14 3.095468e-14 5.957561e-14 2.632721e-14 4.644678e-14 1.631404e-14 3.108682e-14 4.098233e-14 7.152010e-14 1.246968e-14 2.207020e-14 2.458304e-14 4.337077e-14 -1.525028e-15 -2.953052e-15 3.832285e-14 7.112818e-14 3.393830e-14 6.121453e-14 
2285.000000 1.255538e-14 2.260028e-14 3.078785e-14 5.880458e-14 2.654675e-14 4.670181e-14 1.641686e-14 3.131270e-14 4.082259e-14 7.102206e-14 1.221594e-14 2.174804e-14 2.466028e-14 4.373177e-14 -1.486768e-15 -2.853969e-15 3.845571e-14 7.071096e-14 3.374291e-14 6.129519e-14 
2291.000000 1.249859e-14 2.253117e-14 3.142033e-14 5.726475e-14 2.632554e-14 4.533676e-14 1.723831e-14 3.149947e-14 4.101762e-14 7.227288e-14 1.325387e-14 2.301822e-14 2.506487e-14 4.467496e-14 -6.278507e-16 -1.184875e-15 3.869662e-14 6.763662e-14 3.373382e-14 6.075958e-14 
2293.000000 1.262173e-14 2.258381e-14 3.128556e-14 5.718253e-14 2.641914e-14 4.589019e-14 1.731346e-14 3.169822e-14 4.128456e-14 7.254244e-14 1.294674e-14 2.260367e-14 2.503725e-14 4.441784e-14 -9.964907e-16 -1.870334e-15 3.866202e-14 6.799916e-14 3.375759e-14 6.028370e-14 
2294.000000 1.253964e-14 2.259841e-14 3.107739e-14 5.655330e-14 2.663075e-14 4.621652e-14 1.750281e-14 3.212477e-14 4.152292e-14 7.298648e-14 1.272991e-14 2.237815e-14 2.526677e-14 4.508552e-14 -8.587446e-16 -1.622151e-15 3.877586e-14 6.838247e-14 3.406682e-14 6.028017e-14 
2297.000000 1.246484e-14 2.208837e-14 3.155667e-14 5.795510e-14 2.658252e-14 4.597141e-14 1.759879e-14 3.188114e-14 4.051229e-14 7.071262e-14 1.293006e-14 2.263583e-14 2.531933e-14 4.473372e-14 -1.220966e-15 -2.306910e-15 3.925860e-14 6.851692e-14 3.385006e-14 6.091331e-14 
2300.000000 1.213796e-14 2.167683e-14 3.187596e-14 5.891982e-14 2.632288e-14 4.711753e-14 1.728495e-14 3.155527e-14 4.076077e-14 7.023086e-14 1.281780e-14 2.234892e-14 2.588127e-14 4.531780e-14 -1.148564e-15 -2.100324e-15 3.894972e-14 6.914831e-14 3.366131e-14 6.081633e-14 
2303.000000 1.253265e-14 2.193395e-14 3.194852e-14 5.940310e-14 2.687573e-14 4.828437e-14 1.740550e-14 3.128211e-14 4.054180e-14 7.017303e-14 1.246247e-14 2.178128e-14 2.578580e-14 4.482096e-14 -1.349096e-15 -2.486662e-15 3.961987e-14 7.056262e-14 3.410273e-14 6.117418e-14 
2305.000000 1.240822e-14 2.154444e-14 3.172463e-14 5.931292e-14 2.722140e-14 4.859550e-14 1.740248e-14 3.118493e-14 4.085699e-14 7.139791e-14 1.287963e-14 2.282141e-14 2.564098e-14 4.420639e-14 -1.425812e-15 -2.664621e-15 3.985139e-14 7.065156e-14 3.403908e-14 6.133303e-14 
2306.000000 1.216437e-14 2.128254e-14 3.178193e-14 5.988236e-14 2.731556e-14 4.862169e-14 1.724243e-14 3.081664e-14 4.086505e-14 7.167690e-14 1.291790e-14 2.304206e-14 2.515935e-14 4.602535e-14 -1.682841e-15 -3.147330e-15 3.978448e-14 7.051135e-14 3.416002e-14 6.150284e-14 
2312.000000 1.261813e-14 2.190887e-14 3.056906e-14 5.899696e-14 2.763285e-14 4.850012e-14 1.676292e-14 2.999350e-14 4.130094e-14 7.214546e-14 1.283701e-14 2.270258e-14 2.394460e-14 4.463812e-14 -1.465075e-15 -2.762453e-15 4.000893e-14 7.154202e-14 3.446512e-14 6.212196e-14 
2601.000000 1.099483e-14 1.915007e-14 3.588675e-14 6.336618e-14 2.681838e-14 5.013834e-14 1.933686e-14 3.465455e-14 3.956800e-14 7.149640e-14 1.338168e-14 2.341130e-14 2.034436e-14 3.470885e-14 4.653305e-15 8.102245e-15 4.032827e-14 7.097337e-14 2.858321e-14 4.764678e-14 
2606.000000 1.078544e-14 1.855453e-14 3.551995e-14 6.258211e-14 2.754285e-14 5.192399e-14 1.957889e-14 3.522825e-14 3.915402e-14 7.095914e-14 1.279158e-14 2.245564e-14 2.079354e-14 3.523109e-14 4.442963e-15 7.740724e-15 4.093298e-14 7.156489e-14 2.822661e-14 4.978769e-14 
2620.000000 1.098167e-14 1.943119e-14 3.580870e-14 6.513178e-14 2.832440e-14 5.155847e-14 1.960559e-14 3.428277e-14 3.883199e-14 7.366536e-14 1.191028e-14 2.184194e-14 2.108249e-14 3.521494e-14 4.104458e-15 6.955862e-15 4.080853e-14 7.228351e-14 2.852853e-14 4.995869e-14 
2626.000000 1.065833e-14 1.927475e-14 3.615259e-14 6.254347e-14 2.851025e-14 5.098793e-14 1.974602e-14 3.425554e-14 4.013994e-14 7.228279e-14 1.183401e-14 2.142187e-14 2.092845e-14 3.477650e-14 4.459454e-15 8.051963e-15 4.112206e-14 7.282750e-14 2.938148e-14 5.168008e-14 
2629.000000 1.056883e-14 1.934781e-14 3.632982e-14 6.375251e-14 2.823180e-14 5.316564e-14 2.002379e-14 3.446708e-14 3.988541e-14 7.142446e-14 1.176793e-14 2.187391e-14 2.056415e-14 3.691234e-14 4.320123e-15 7.833382e-15 4.127410e-14 7.222416e-14 2.893133e-14 5.113736e-14 
2631.000000 1.032478e-14 1.873882e-14 3.685448e-14 6.460781e-14 2.842334e-14 5.371884e-14 2.021022e-14 3.451217e-14 3.985603e-14 7.091460e-14 1.144110e-14 2.135564e-14 2.038696e-14 3.701157e-14 4.389205e-15 7.983177e-15 4.109476e-14 7.102541e-14 2.868311e-14 5.394503e-14 
2635.000000 1.011514e-14 1.749979e-14 3.723046e-14 6.591058e-14 2.858894e-14 5.465948e-14 2.005811e-14 3.503586e-14 4.014004e-14 7.005585e-14 1.122091e-14 2.072904e-14 2.013415e-14 3.697923e-14 4.875157e-15 9.049406e-15 4.098124e-14 7.020364e-14 2.915689e-14 5.477907e-14 
2638.000000 9.981161e-15 1.752188e-14 3.725065e-14 6.540805e-14 2.851109e-14 5.470289e-14 1.959405e-14 3.453052e-14 4.037237e-14 7.009489e-14 1.107613e-14 2.025208e-14 1.985589e-14 3.622865e-14 4.459612e-15 8.313866e-15 4.100440e-14 7.145434e-14 2.932557e-14 5.425764e-14 
2640.000000 1.031222e-14 1.799150e-14 3.675726e-14 6.451329e-14 2.829313e-14 5.373688e-14 2.000614e-14 3.498604e-14 4.037890e-14 7.014973e-14 1.102173e-14 2.014101e-14 1.982069e-14 3.600292e-14 4.890550e-15 9.094370e-15 4.087901e-14 7.132603e-14 2.945907e-14 5.445766e-14 
2646.000000 1.120919e-14 1.926922e-14 3.756350e-14 6.673697e-14 2.901703e-14 5.525774e-14 1.904333e-14 3.347976e-14 4.024736e-14 7.162555e-14 1.087585e-14 1.981745e-14 1.997394e-14 3.656517e-14 4.639221e-15 8.533749e-15 3.998846e-14 7.103956e-14 2.962673e-14 5.420310e-14 
2655.000000 1.155402e-14 1.992065e-14 3.861275e-14 6.944444e-14 3.013084e-14 5.239577e-14 1.897158e-14 3.298653e-14 4.000245e-14 7.342789e-14 1.115895e-14 2.072723e-14 2.047339e-14 3.702501e-14 4.523082e-15 7.994043e-15 4.030509e-14 6.956743e-14 2.968203e-14 5.395040e-14 
2657.000000 1.176448e-14 2.029491e-14 3.883653e-14 7.055105e-14 3.010547e-14 5.235193e-14 1.917964e-14 3.335653e-14 4.058740e-14 7.353625e-14 1.168398e-14 2.102460e-14 2.052253e-14 3.703412e-14 4.503118e-15 7.944590e-15 4.013029e-14 6.952571e-14 2.962040e-14 5.442858e-14 
2659.000000 1.196595e-14 2.084976e-14 3.890718e-14 7.159008e-14 2.985800e-14 5.188594e-14 1.921688e-14 3.328191e-14 4.058741e-14 7.351316e-14 1.163894e-14 2.070967e-14 2.037202e-14 3.651874e-14 4.427535e-15 7.888599e-15 4.126388e-14 7.140826e-14 2.899353e-14 5.365623e-14 
2661.000000 1.212500e-14 2.100940e-14 3.884623e-14 7.187756e-14 3.037463e-14 5.248963e-14 1.925831e-14 3.348799e-14 4.086315e-14 7.413476e-14 1.161517e-14 2.082042e-14 2.042956e-14 3.694085e-14 4.217755e-15 7.637916e-15 4.147619e-14 7.165405e-14 2.894061e-14 5.363597e-14 
2662.000000 1.186840e-14 2.046084e-14 3.895392e-14 7.256216e-14 3.042986e-14 5.260218e-14 1.941688e-14 3.364460e-14 4.110415e-14 7.455183e-14 1.139680e-14 2.028015e-14 2.051374e-14 3.734430e-14 4.174360e-15 7.550554e-15 4.147547e-14 7.167959e-14 2.875739e-14 5.345846e-14 
2666.000000 1.130058e-14 1.981450e-14 3.875734e-14 7.265614e-14 3.051738e-14 5.326264e-14 1.975809e-14 3.438883e-14 4.089550e-14 7.533612e-14 1.183445e-14 2.069563e-14 2.021877e-14 3.738119e-14 4.414348e-15 7.934955e-15 4.081495e-14 7.445315e-14 2.881201e-14 5.417257e-14 
2668.000000 1.145546e-14 2.003466e-14 3.898524e-14 7.295945e-14 3.020329e-14 5.259906e-14 2.003767e-14 3.500669e-14 4.087616e-14 7.668486e-14 1.153265e-14 2.034423e-14 2.061689e-14 3.819222e-14 4.191112e-15 7.511295e-15 4.086642e-14 7.469004e-14 2.871735e-14 5.356275e-14 
