# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] r[15] j[15] r[16] j[16] r[17] j[17] r[18] j[18] r[19] j[19] r[20] j[20] r[21] j[21] r[22] j[22] r[23] j[23] r[24] j[24] 
1331.000000 2.262867e-08 8.025401e-08 9.036057e-07 3.368386e-06 9.684706e-08 3.583469e-07 8.603297e-09 3.111383e-08 1.356067e-06 5.580664e-06 2.275274e-08 8.189204e-08 6.041614e-07 2.365404e-06 2.940883e-07 1.215877e-06 1.454784e-06 5.405017e-06 2.670619e-07 1.045112e-06 9.923307e-08 3.727174e-07 1.356265e-06 5.500458e-06 4.335558e-06 1.532606e-05 4.089495e-08 1.635910e-07 9.326303e-07 3.316438e-06 3.670023e-06 1.509908e-05 9.793221e-12 3.682149e-11 1.342080e-06 5.306035e-06 6.084181e-07 2.367474e-06 5.983826e-07 2.236744e-06 1.316410e-07 4.680565e-07 5.763502e-06 2.420484e-05 3.726645e-06 1.465498e-05 6.882375e-07 2.689413e-06 9.877956e-07 3.964258e-06 
1596.000000 2.935070e-08 1.056837e-07 8.018115e-07 2.939070e-06 9.805601e-08 3.696538e-07 1.050749e-08 3.626633e-08 1.031407e-06 3.869470e-06 1.438774e-07 5.768107e-07 4.467063e-07 1.848877e-06 4.205555e-07 1.767903e-06 1.102894e-06 4.131579e-06 1.133808e-07 4.221316e-07 1.779634e-07 7.320412e-07 9.239957e-07 3.452204e-06 1.781252e-05 7.397348e-05 3.056396e-08 1.114814e-07 4.444705e-06 1.885545e-05 4.308424e-06 1.821275e-05 1.544474e-10 5.540005e-10 1.270543e-06 4.959908e-06 5.141612e-07 1.897224e-06 1.346406e-06 5.402781e-06 3.584224e-07 1.490874e-06 3.423958e-06 1.357162e-05 3.427275e-06 1.299801e-05 4.961807e-07 1.884467e-06 2.257350e-06 9.437424e-06 
1601.000000 6.447352e-08 2.587405e-07 9.619438e-07 3.646824e-06 9.177825e-08 3.477009e-07 4.607665e-08 1.909199e-07 1.340904e-06 5.154698e-06 1.644896e-07 6.671829e-07 1.713698e-07 6.263374e-07 1.362947e-07 4.910032e-07 1.991012e-06 8.094077e-06 1.950600e-07 7.955489e-07 5.881157e-08 2.089950e-07 8.100959e-07 2.965387e-06 1.465522e-05 5.813819e-05 2.754271e-08 9.946078e-08 2.246046e-06 8.528432e-06 1.026308e-06 3.578879e-06 1.205660e-10 4.222502e-10 1.009511e-06 3.800759e-06 1.428947e-06 6.061933e-06 5.419301e-07 1.951023e-06 3.823955e-07 1.587931e-06 3.735644e-06 1.516086e-05 5.952808e-06 2.467551e-05 5.890400e-07 2.285463e-06 6.617650e-07 2.344645e-06 
1952.000000 8.444307e-09 3.256175e-08 2.236402e-06 8.904113e-06 1.900274e-07 6.749692e-07 9.524368e-09 3.345406e-08 1.050536e-06 3.880187e-06 1.178477e-07 4.822225e-07 1.500247e-07 5.259430e-07 1.215155e-07 4.558898e-07 2.759675e-06 1.128068e-05 1.418961e-07 5.886922e-07 2.420479e-07 8.920122e-07 1.969087e-06 8.176931e-06 1.765255e-05 7.279972e-05 2.116197e-09 7.357764e-09 1.132343e-06 4.011083e-06 3.234535e-06 1.315557e-05 -2.025404e-02 -8.636294e-02 1.257582e-06 4.648549e-06 5.041526e-07 1.938620e-06 8.221183e-07 3.032479e-06 6.345052e-07 2.617156e-06 1.349915e-06 4.961101e-06 2.303361e-06 9.089692e-06 5.204896e-07 2.144546e-06 1.598959e-06 6.430393e-06 
1956.000000 1.396564e-08 5.730729e-08 2.416424e-06 9.797465e-06 1.485068e-07 5.122194e-07 3.843844e-08 1.622294e-07 1.755005e-06 6.965173e-06 7.203376e-08 2.740272e-07 3.151832e-07 1.205000e-06 1.923102e-07 7.694491e-07 2.860603e-06 1.188135e-05 1.506414e-07 6.441764e-07 2.659631e-07 9.887517e-07 1.949190e-06 8.084331e-06 5.486730e-06 1.944619e-05 2.427246e-09 8.666828e-09 1.250244e-06 4.473706e-06 9.786196e-07 3.461109e-06 -1.570034e-02 -6.365577e-02 2.013995e-06 7.878309e-06 3.224558e-07 1.171355e-06 1.426631e-06 5.531787e-06 1.764302e-07 6.184820e-07 2.871193e-06 1.161848e-05 1.524741e-06 5.685705e-06 3.475715e-07 1.347271e-06 2.029444e-06 8.607196e-06 
1978.000000 5.484931e-09 2.013278e-08 2.389219e-06 9.848208e-06 1.386984e-07 4.949247e-07 2.462633e-08 9.488198e-08 9.826533e-07 3.636373e-06 4.089455e-08 1.453304e-07 2.097574e-07 7.678058e-07 1.935786e-07 7.537227e-07 7.964621e-07 2.845512e-06 4.173688e-08 1.480469e-07 1.885658e-07 6.768473e-07 1.296615e-06 4.997488e-06 7.293069e-06 2.664170e-05 9.061994e-09 3.682717e-08 1.680151e-06 6.206611e-06 2.030481e-06 7.713009e-06 3.447725e-17 4.867115e-17 1.476989e-06 5.503347e-06 4.107715e-07 1.547932e-06 1.043181e-06 3.832198e-06 4.689434e-07 1.944640e-06 1.339430e-06 4.857218e-06 9.338993e-07 3.327621e-06 1.993228e-07 7.138785e-07 6.310023e-07 2.282693e-06 
1980.000000 5.988649e-09 2.205561e-08 7.104674e-07 2.504329e-06 1.249719e-07 4.408833e-07 2.199159e-08 8.398845e-08 6.420843e-07 2.272962e-06 3.474775e-08 1.218611e-07 2.104040e-07 7.703269e-07 1.800462e-07 7.012613e-07 8.145573e-07 2.920410e-06 4.991260e-08 1.798123e-07 5.811803e-07 2.437617e-06 1.390429e-06 5.398068e-06 6.291644e-06 2.268564e-05 8.954638e-09 3.626490e-08 2.544815e-06 9.883270e-06 3.446323e-06 1.408409e-05 4.949289e-16 1.786116e-15 2.510621e-06 1.004665e-05 7.439899e-07 3.053374e-06 2.073974e-06 8.282111e-06 2.140949e-07 7.934866e-07 1.248418e-06 4.480065e-06 1.311709e-06 4.846506e-06 2.777288e-07 1.037769e-06 5.847100e-07 2.102839e-06 
2314.000000 1.091649e-10 4.034889e-10 1.739005e-06 6.945221e-06 1.833639e-07 6.528004e-07 7.122156e-09 2.852369e-08 1.075972e-06 4.154905e-06 1.232189e-07 4.737973e-07 6.970099e-07 2.808919e-06 8.848770e-08 3.378310e-07 9.777806e-07 3.818184e-06 2.585712e-07 9.829409e-07 3.737422e-07 1.563609e-06 9.068254e-07 3.249094e-06 2.551218e-05 1.050096e-04 5.486102e-09 2.159601e-08 4.861289e-06 1.883557e-05 2.641232e-06 1.071736e-05 -1.649492e-02 -6.744915e-02 3.480071e-06 1.374431e-05 1.744185e-06 7.256088e-06 1.474380e-06 5.445659e-06 1.858403e-07 6.521873e-07 1.320612e-06 4.781018e-06 9.410438e-07 3.412234e-06 4.115139e-07 1.591244e-06 1.499588e-06 5.900621e-06 
2316.000000 1.420321e-10 5.382485e-10 8.671311e-07 3.176774e-06 4.485754e-07 1.781667e-06 3.794822e-09 1.429666e-08 1.568295e-06 6.455303e-06 8.793361e-08 3.279036e-07 3.109746e-07 1.122536e-06 8.825561e-08 3.391120e-07 9.136838e-07 3.537614e-06 2.938621e-07 1.131476e-06 1.842515e-07 6.951253e-07 7.965768e-07 2.808938e-06 2.893699e-05 1.217336e-04 4.898143e-09 1.911018e-08 4.558974e-06 1.749351e-05 9.040016e-07 3.199120e-06 -8.420212e-03 -3.136391e-02 2.420388e-06 9.086797e-06 1.093461e-06 4.221359e-06 1.477876e-06 5.463585e-06 2.152019e-07 7.666833e-07 1.467304e-06 5.382357e-06 9.586559e-07 3.483111e-06 4.336485e-07 1.696199e-06 1.528892e-06 6.070125e-06 
2330.000000 2.507670e-10 1.035378e-09 6.061949e-07 2.147635e-06 2.391409e-07 8.973851e-07 4.342139e-09 1.670784e-08 6.020128e-07 2.187920e-06 1.651581e-07 6.479075e-07 2.942631e-07 1.059420e-06 7.782918e-08 2.987142e-07 7.019271e-07 2.617189e-06 1.349339e-07 4.749974e-07 3.594157e-07 1.513959e-06 1.450451e-06 5.409799e-06 1.353655e-05 5.077391e-05 2.991195e-09 1.177908e-08 7.083547e-06 2.900121e-05 2.171149e-06 8.674496e-06 -8.501856e-03 -3.170349e-02 3.443083e-06 1.341674e-05 5.362903e-07 1.890837e-06 1.555478e-06 5.756646e-06 2.654378e-07 9.954548e-07 4.024949e-06 1.680478e-05 1.523754e-06 5.799756e-06 2.844511e-07 1.042787e-06 8.851734e-07 3.235412e-06 
2332.000000 1.272791e-10 4.937321e-10 5.252994e-07 1.838802e-06 3.434039e-07 1.352940e-06 2.840473e-09 1.093108e-08 8.253017e-07 3.105036e-06 1.955607e-07 7.789594e-07 3.792981e-07 1.401618e-06 6.104011e-08 2.305947e-07 8.272837e-07 3.147903e-06 1.416861e-07 4.996235e-07 1.554261e-07 5.753647e-07 2.582870e-06 1.045712e-05 1.289246e-05 4.817883e-05 3.862351e-09 1.540195e-08 2.199730e-06 7.764780e-06 1.235582e-06 4.577204e-06 -7.479936e-03 -2.748974e-02 3.380687e-06 1.316331e-05 4.909784e-07 1.721267e-06 1.863574e-06 6.922509e-06 5.946959e-07 2.514684e-06 3.740557e-06 1.549462e-05 1.426397e-06 5.379079e-06 3.137950e-07 1.162939e-06 8.193859e-07 2.968397e-06 
2338.000000 4.474568e-10 1.811036e-09 1.889928e-06 7.985311e-06 3.993300e-07 1.611138e-06 1.924667e-09 7.129370e-09 1.273647e-06 5.241490e-06 8.639884e-08 3.097987e-07 2.833901e-07 1.009598e-06 9.107704e-08 3.501818e-07 6.808524e-07 2.524737e-06 1.101286e-07 3.790083e-07 1.780752e-07 6.774054e-07 1.874373e-06 7.228307e-06 1.462785e-05 5.555497e-05 1.938311e-09 6.973218e-09 5.967987e-06 2.370616e-05 2.411277e-06 9.818631e-06 -9.668037e-03 -3.660878e-02 3.946601e-06 1.564267e-05 3.571490e-07 1.212595e-06 2.370672e-06 9.080529e-06 3.762514e-07 1.463542e-06 1.676722e-06 6.253015e-06 1.776079e-06 6.894545e-06 4.671132e-07 1.802707e-06 1.138816e-06 4.318633e-06 
2340.000000 6.167478e-10 2.534332e-09 1.699185e-06 7.045001e-06 3.841669e-07 1.543224e-06 2.189602e-09 8.053401e-09 1.310698e-06 5.461142e-06 9.243048e-08 3.336774e-07 2.467905e-07 8.652885e-07 8.020781e-08 3.016755e-07 9.032427e-07 3.451495e-06 1.451248e-07 5.168326e-07 1.945086e-07 7.478642e-07 1.828213e-06 6.998598e-06 1.469071e-05 5.590155e-05 1.844037e-09 6.552961e-09 6.271037e-06 2.504973e-05 2.470373e-06 1.009087e-05 -1.164481e-02 -4.515645e-02 4.087986e-06 1.619944e-05 9.484105e-07 3.554391e-06 2.492729e-06 9.590901e-06 1.783068e-07 6.349329e-07 1.415518e-06 5.166718e-06 1.836758e-06 7.169305e-06 4.773710e-07 1.836101e-06 5.802528e-07 2.049221e-06 
2342.000000 4.183003e-10 1.618741e-09 1.586162e-06 6.544402e-06 1.701144e-07 6.150807e-07 2.195469e-09 8.201262e-09 1.334611e-06 5.606919e-06 9.217374e-08 3.325662e-07 6.181282e-07 2.415351e-06 6.389102e-08 2.355293e-07 8.883776e-07 3.391677e-06 1.442510e-07 5.128768e-07 2.521995e-07 1.004854e-06 1.985021e-06 7.710126e-06 1.478980e-05 5.590550e-05 4.773994e-09 1.896820e-08 3.264913e-06 1.198881e-05 1.080583e-06 3.962212e-06 -1.350401e-02 -5.346880e-02 3.826011e-06 1.501958e-05 1.019860e-06 3.854196e-06 3.038746e-06 1.200725e-05 1.959359e-07 7.055574e-07 2.569162e-06 1.013068e-05 1.750169e-06 6.793356e-06 2.224795e-07 7.827027e-07 6.035037e-07 2.132119e-06 
2346.000000 2.797493e-10 1.052187e-09 1.607347e-06 6.587135e-06 3.073806e-07 1.200078e-06 1.732590e-09 6.473905e-09 6.908254e-07 2.602036e-06 1.476749e-07 5.675231e-07 4.835064e-07 1.858335e-06 6.804408e-08 2.532821e-07 6.918534e-07 2.565750e-06 1.266810e-07 4.455325e-07 2.642773e-07 1.052372e-06 1.353661e-06 5.002683e-06 2.800108e-05 1.162781e-04 3.227811e-09 1.172088e-08 3.257942e-06 1.201771e-05 1.593583e-06 6.142634e-06 -1.165375e-02 -4.519577e-02 2.515959e-06 9.392734e-06 1.743997e-06 7.143067e-06 1.790919e-06 6.652478e-06 2.486853e-07 9.185645e-07 9.028198e-07 3.166460e-06 1.506278e-06 5.709464e-06 2.141180e-07 7.535851e-07 1.983180e-06 8.087368e-06 
2356.000000 3.465253e-10 1.360317e-09 1.068997e-06 4.103940e-06 2.697326e-07 1.074983e-06 2.113910e-09 8.014392e-09 1.355391e-06 5.662397e-06 1.274222e-07 4.826643e-07 2.104060e-07 7.337182e-07 1.111856e-07 4.367614e-07 1.620376e-06 6.801642e-06 4.471417e-07 1.822598e-06 1.798427e-07 6.884667e-07 1.180587e-06 4.313115e-06 1.448707e-05 5.425855e-05 3.599191e-09 1.345474e-08 7.033600e-06 2.920804e-05 2.395107e-06 1.011541e-05 -1.176972e-02 -4.570648e-02 1.735883e-06 6.205838e-06 1.835668e-06 7.663722e-06 1.816041e-06 6.771215e-06 1.471499e-07 5.167780e-07 1.098887e-06 3.935636e-06 7.204820e-07 2.524726e-06 3.967520e-07 1.484608e-06 9.302861e-07 3.413301e-06 
2358.000000 4.224037e-10 1.666021e-09 1.169363e-06 4.526703e-06 3.135892e-07 1.282675e-06 3.573867e-09 1.429100e-08 1.058496e-06 4.238021e-06 2.205604e-07 9.039717e-07 5.864500e-07 2.292355e-06 1.067220e-07 4.157485e-07 1.490114e-06 6.185385e-06 3.760246e-07 1.483346e-06 2.094397e-07 8.224907e-07 1.322357e-06 4.913116e-06 1.158065e-05 4.226786e-05 2.716112e-09 9.873702e-09 5.724408e-06 2.291598e-05 1.921342e-06 7.747380e-06 -1.086173e-02 -4.173522e-02 1.760295e-06 6.271326e-06 1.756924e-06 7.269274e-06 1.165716e-06 4.142188e-06 5.004100e-07 2.034792e-06 1.057227e-06 3.753911e-06 1.170466e-06 4.329879e-06 4.006898e-07 1.499638e-06 1.191642e-06 4.481539e-06 
2363.000000 7.490281e-10 2.932249e-09 1.679161e-06 6.855689e-06 1.315895e-07 4.821387e-07 3.562442e-09 1.357279e-08 3.515724e-07 1.231855e-06 2.712599e-07 1.137826e-06 7.269467e-07 2.948069e-06 6.466142e-08 2.402468e-07 8.100139e-07 3.057248e-06 2.126576e-07 7.769374e-07 1.538526e-07 5.876480e-07 1.625644e-06 6.223927e-06 2.833412e-05 1.172063e-04 3.374208e-09 1.283108e-08 2.174670e-06 7.760324e-06 7.102171e-07 2.511258e-06 -1.815582e-02 -7.558959e-02 2.669577e-06 9.972644e-06 1.665010e-06 6.816175e-06 3.484324e-06 1.465322e-05 4.726992e-07 1.915530e-06 3.718273e-06 1.563737e-05 1.405914e-06 5.309557e-06 4.034262e-07 1.516624e-06 1.949229e-06 7.789754e-06 
2660.000000 4.822712e-10 1.989771e-09 6.094270e-07 2.144037e-06 4.403166e-07 1.799432e-06 3.437520e-09 1.264052e-08 7.434451e-07 2.863943e-06 1.099167e-07 4.077568e-07 5.279933e-07 2.252913e-06 1.783510e-08 6.311112e-08 1.554816e-06 6.315039e-06 2.001092e-07 7.141876e-07 1.976381e-07 7.881345e-07 2.368274e-06 9.310043e-06 1.298041e-05 4.853557e-05 2.771900e-09 1.067827e-08 5.391280e-06 2.095042e-05 7.491320e-07 2.689887e-06 4.804719e-15 1.779352e-14 4.295885e-06 1.601850e-05 6.422117e-07 2.373586e-06 4.448827e-07 1.492495e-06 2.640225e-07 9.792277e-07 2.738015e-06 1.133765e-05 1.419654e-06 5.434881e-06 6.455875e-07 2.625792e-06 1.434501e-06 5.320270e-06 
2670.000000 3.105338e-10 1.175933e-09 1.349843e-06 5.167858e-06 5.467803e-07 2.332273e-06 2.948050e-09 1.071931e-08 9.344318e-07 3.757650e-06 1.189688e-07 4.483277e-07 2.099588e-07 7.683066e-07 3.671981e-08 1.419937e-07 1.422016e-06 5.706015e-06 1.541573e-07 5.439791e-07 1.173720e-07 4.381440e-07 2.382705e-06 9.349437e-06 2.649724e-05 1.093002e-04 3.183057e-09 1.298240e-08 6.359601e-06 2.545754e-05 2.145611e-06 8.785559e-06 -1.776655e-02 -7.365417e-02 6.754843e-06 2.686566e-05 1.758556e-06 7.493856e-06 8.021607e-07 2.841817e-06 5.079995e-07 2.067549e-06 2.470063e-06 1.002963e-05 1.435683e-06 5.441456e-06 7.279140e-07 2.939525e-06 9.009987e-07 3.191599e-06 
2672.000000 2.501014e-10 9.240834e-10 1.677067e-06 6.621997e-06 3.216517e-07 1.248171e-06 2.670912e-09 9.759266e-09 7.619795e-07 2.966560e-06 1.316577e-07 5.015606e-07 3.070699e-07 1.164494e-06 1.512051e-08 5.279515e-08 6.010180e-07 2.159144e-06 1.532113e-07 5.395159e-07 1.066124e-07 3.950865e-07 3.458735e-06 1.451235e-05 2.763369e-05 1.151263e-04 2.366214e-09 9.502077e-09 5.612822e-06 2.204219e-05 1.004134e-06 3.678892e-06 -1.674336e-02 -6.864802e-02 5.729903e-06 2.226885e-05 7.063862e-07 2.606430e-06 7.629986e-07 2.679583e-06 4.851745e-07 1.959657e-06 2.320143e-06 9.346774e-06 1.155626e-06 4.283664e-06 6.813434e-07 2.719677e-06 9.024322e-07 3.206079e-06 
2679.000000 4.843688e-10 1.826203e-09 6.207164e-07 2.199122e-06 5.158983e-07 2.145506e-06 3.045403e-09 1.154423e-08 1.123646e-06 4.613798e-06 1.212898e-07 4.669231e-07 2.945201e-07 1.100415e-06 3.381703e-08 1.263917e-07 7.909110e-07 2.922925e-06 1.789336e-07 6.379590e-07 1.473812e-07 5.829790e-07 2.247299e-06 8.819853e-06 2.288896e-05 9.195912e-05 6.824837e-10 2.444554e-09 2.778839e-06 1.011807e-05 1.486544e-06 5.691663e-06 -5.147100e-03 -1.818370e-02 5.754287e-06 2.250303e-05 1.259041e-06 5.011581e-06 1.273257e-06 4.644008e-06 2.202620e-07 7.994915e-07 1.103771e-06 4.036807e-06 6.827032e-07 2.382950e-06 2.250458e-07 8.012726e-07 1.461177e-06 5.495292e-06 
2681.000000 4.230065e-10 1.560370e-09 6.388986e-07 2.269069e-06 4.279737e-07 1.740155e-06 2.175229e-09 7.842932e-09 9.934072e-07 3.997381e-06 1.509384e-07 5.943016e-07 4.405318e-07 1.726749e-06 2.486119e-08 9.254086e-08 8.233248e-07 3.046679e-06 1.512281e-07 5.296885e-07 8.972744e-08 3.335727e-07 2.246784e-06 8.823414e-06 1.977470e-05 7.873483e-05 1.342092e-09 5.169056e-09 3.583944e-06 1.329024e-05 1.709426e-06 6.671938e-06 6.476916e-17 1.154746e-16 5.879428e-06 2.310886e-05 1.362398e-06 5.490537e-06 1.217196e-06 4.408707e-06 1.907907e-07 6.812094e-07 1.030129e-06 3.751760e-06 6.689225e-07 2.333156e-06 4.668753e-07 1.815214e-06 1.566090e-06 5.939351e-06 
