# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] 
2256.000000 -276.849510 -278.221446 nan nan nan nan nan nan nan nan -272.148497 -273.598524 -279.171851 -280.633377 -281.768828 -283.223267 -282.899003 -284.348552 -282.906764 -284.356357 
2264.000000 -284.328031 -285.821276 nan nan nan nan nan nan nan nan -275.213385 -276.721774 -283.265332 -284.752329 -285.536419 -287.004494 -285.946191 -287.411554 -285.960151 -287.425505 
2268.000000 -274.714887 -276.050133 nan nan nan nan nan nan nan nan -270.816822 -272.238007 -279.455820 -280.879906 -281.526981 -282.951961 -282.206062 -283.627494 -282.771573 -284.191338 
2272.000000 -286.376471 -287.927647 nan nan nan nan nan nan nan nan -272.603209 -274.054868 -278.163636 -279.626108 -280.297976 -281.749957 -282.188389 -283.635673 -282.507997 -283.954959 
2274.000000 -286.181195 -287.734085 nan nan nan nan nan nan nan nan -272.401586 -273.840406 -277.958275 -279.407571 -279.883041 -281.324238 -281.664364 -283.102108 -281.990702 -283.428268 
2279.000000 -279.832621 -281.242777 nan nan nan nan nan nan nan nan -274.404948 -275.896454 -280.714337 -282.218972 -282.606518 -284.097910 -283.586749 -285.068110 -283.594975 -285.076332 
2281.000000 -284.697116 -286.198097 nan nan nan nan nan nan nan nan -274.869826 -276.373419 -281.551649 -283.068407 -284.252571 -285.763475 -286.279153 -287.781382 -286.873441 -288.372711 
2284.000000 -284.848973 -286.355015 nan nan nan nan nan nan nan nan -267.120799 -268.484135 -272.917153 -274.290588 -273.122334 -274.497560 -273.157673 -274.533289 -273.172731 -274.548531 
2285.000000 -285.235152 -286.754258 nan nan nan nan nan nan nan nan -267.077379 -268.443495 -272.783771 -274.159653 -272.920046 -274.297284 -272.955918 -274.333573 -272.966366 -274.344160 
2291.000000 -278.501919 -279.891771 nan nan nan nan nan nan nan nan -273.609279 -275.076977 -281.750452 -283.199873 -283.656587 -285.093368 -283.712914 -285.149699 -283.716599 -285.153401 
2293.000000 -277.730062 -279.112825 nan nan nan nan nan nan nan nan -274.732978 -276.217514 -283.763480 -285.245164 -286.984902 -288.456756 -287.780249 -289.247412 -287.793617 -289.260803 
2294.000000 -283.089493 -284.556965 nan nan nan nan nan nan nan nan -273.909477 -275.410191 -283.634281 -285.127957 -287.232662 -288.715449 -288.086592 -289.564518 -288.102734 -289.580687 
2297.000000 -281.848607 -283.293444 nan nan nan nan nan nan nan nan -272.815347 -274.282710 -279.181077 -280.661533 -279.947139 -281.431790 -280.219839 -281.705421 -280.402749 -281.889135 
2300.000000 -277.393330 -278.769007 -278.041020 -279.281722 -268.638570 -268.567508 -268.662678 -268.601476 -268.677105 -268.621517 -270.325894 -271.757243 -275.954418 -277.396586 -278.675236 -280.106976 -280.502002 -281.931255 -280.502402 -281.931662 
2303.000000 -275.662481 -277.013585 -279.291958 -280.601188 -277.130409 -278.355514 -277.161708 -278.387555 -277.188845 -278.415348 -270.981024 -272.423960 -277.300770 -278.756313 -280.346919 -281.792018 -282.043529 -283.484163 -282.043610 -283.484246 
2305.000000 -275.211741 -276.555639 -280.020988 -281.352729 -279.273097 -280.580248 -279.291409 -280.598795 -279.314351 -280.621996 -267.514941 -268.898350 -273.148029 -274.541174 -273.208352 -274.602233 -273.210623 -274.604549 -273.212217 -274.606142 
2306.000000 -276.233475 -277.591895 nan nan nan nan nan nan nan nan -268.471380 -269.869869 -274.211392 -275.620500 -274.375694 -275.786333 -274.379430 -275.790137 -274.381940 -275.792659 
2312.000000 -280.028461 -281.425970 nan nan nan nan nan nan nan nan -273.707677 -275.211140 -283.090706 -284.581357 -285.592190 -287.077764 -286.118048 -287.599534 -286.509028 -287.987715 
2601.000000 -278.692898 -280.037330 -284.293850 -285.646726 -284.306561 -285.659561 -284.318041 -285.671182 -284.318360 -285.671507 -279.439184 -280.967601 -287.454861 -288.966489 -289.473010 -290.971374 -289.688561 -291.186257 -289.704550 -291.202226 
2606.000000 -286.807489 -288.288007 -292.289998 -293.781307 -293.068780 -294.550908 -293.749149 -295.225069 -293.792927 -295.268399 -274.521005 -275.925387 -280.084206 -281.498251 -280.104704 -281.519038 -280.116891 -281.531381 -280.121833 -281.536385 
2620.000000 -289.693144 -291.214660 -295.140274 -296.673275 -295.179639 -296.712310 -295.214660 -296.747122 -295.214992 -296.747453 -278.484090 -279.956273 -285.815304 -287.297074 -288.172853 -289.647774 -289.134777 -290.602576 -289.267204 -290.733665 
2626.000000 -287.228690 -288.691453 -292.726562 -294.199814 -292.740835 -294.214069 -292.795008 -294.267766 -292.848166 -294.320325 -279.322017 -280.815307 -285.485401 -286.991393 -287.499750 -289.003174 -288.813090 -290.312734 -288.995674 -290.493200 
2629.000000 -288.673355 -290.164219 -294.146920 -295.648752 -294.149967 -295.651784 -294.152805 -295.654614 -294.152957 -295.654767 -273.183956 -274.577103 -278.744823 -280.147303 -279.012685 -280.416230 -279.438665 -280.843679 -279.610749 -281.016196 
2631.000000 -285.610906 -287.043072 -291.135321 -292.577450 -292.079434 -293.517102 -292.846209 -294.282215 -292.846937 -294.282948 -273.178817 -274.577389 -278.778845 -280.187255 -278.996428 -280.406217 -279.305446 -280.716554 -279.441514 -280.853102 
2635.000000 -289.560542 -291.072408 -295.015985 -296.539174 -295.695027 -297.211654 -296.260266 -297.773034 -296.283648 -297.796147 -274.172892 -275.598491 -279.743119 -281.178992 -280.285731 -281.723220 -281.262858 -282.700018 -281.728522 -283.164849 
2638.000000 -290.154625 -291.681379 -295.597244 -297.135573 -295.724122 -297.262014 -295.866187 -297.403703 -295.923922 -297.460886 -271.674908 -273.061944 -277.241016 -278.637281 -277.335057 -278.731978 -278.035383 -279.430256 -278.559614 -279.953304 
2640.000000 -290.460472 -291.995431 -295.896032 -297.442704 -296.455596 -297.992768 -296.929276 -298.459709 -296.930625 -298.461044 -269.690477 -271.048456 -275.280288 -276.646964 -275.294689 -276.661535 -275.879340 -277.244031 -276.368621 -277.732356 
2646.000000 -290.997511 -292.552828 -296.415582 -297.982953 -296.454621 -298.021554 -296.509550 -298.075796 -296.535308 -298.101116 -278.425560 -279.924263 -286.128096 -287.606437 -287.747360 -289.209957 -287.749059 -289.211665 -287.749440 -289.212046 
2655.000000 -282.130600 -283.497733 -287.711688 -289.087660 -287.732149 -289.108286 -287.782376 -289.158660 -287.811311 -289.187615 -270.799237 -272.177604 -277.645756 -279.035183 -279.415932 -280.808736 -280.055111 -281.449158 -280.065536 -281.459603 
2657.000000 -287.432859 -288.889588 -292.935960 -294.403074 -293.436701 -294.903526 -293.889968 -295.357216 -293.920324 -295.387272 -270.328859 -271.697919 -276.968065 -278.348091 -278.635987 -280.019158 -279.311708 -280.696157 -279.322561 -280.707020 
2659.000000 -288.244288 -289.711448 -293.738354 -295.216078 -294.354395 -295.830988 -294.867943 -296.344928 -294.871578 -296.348585 -279.096177 -280.613278 -286.970726 -288.467530 -289.317423 -290.792004 -289.857632 -291.327323 -289.869956 -291.339568 
2661.000000 -282.646037 -284.019888 -288.221253 -289.604061 -288.231003 -289.613907 -288.239626 -289.622639 -288.239657 -289.622670 -279.191666 -280.705416 -287.305202 -288.825897 -289.754712 -291.265572 -290.304105 -291.806291 -290.306486 -291.808655 
2662.000000 -282.965990 -284.346151 -288.535696 -289.924923 -289.029594 -290.418574 -289.450367 -290.840062 -289.450912 -290.840611 -279.757526 -281.282804 -288.079997 -289.610714 -290.541582 -292.062659 -291.012434 -292.525028 -291.013327 -292.525914 
2666.000000 -285.567392 -286.984799 -291.104637 -292.531754 -291.761620 -293.187365 -292.310263 -293.736169 -292.314077 -293.739994 -270.854111 -272.210138 -277.792598 -279.158485 -278.850880 -280.219797 -278.880411 -280.249474 -278.906191 -280.275426 
2668.000000 -285.375735 -286.791768 -290.914176 -292.339895 -291.689050 -293.111802 -292.332332 -293.754180 -292.335703 -293.757564 -270.183900 -271.535555 -276.796636 -278.158816 -277.623729 -278.989127 -277.632393 -278.997889 -277.637952 -279.003509 
