# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] 
1207.000000 14.455709 12.959256 21.943128 20.475358 12.873911 11.384749 16.846629 15.415406 10.576694 9.205700 14.722344 13.294263 5.747422 4.377004 15.105080 13.586818 21.073434 19.493275 17.587602 16.149859 
1866.000000 9.433348 8.031978 26.092326 24.557757 12.199892 10.735202 13.517723 12.151618 19.154441 17.631222 21.185968 19.646338 13.944995 12.428370 10.532313 9.101324 17.966401 16.450001 19.074772 17.606506 
1871.000000 8.535038 7.149983 25.860459 24.329926 14.253904 12.751387 13.120338 11.761755 17.355802 15.865992 20.856265 19.322903 14.617877 13.089287 8.834268 7.434699 17.520594 16.012659 19.692615 18.212918 
1878.000000 9.997982 8.585826 24.229279 22.728975 13.646290 12.154701 14.659738 13.272540 16.214051 14.745415 23.639964 22.055056 12.773015 11.278597 11.158615 9.719121 18.849929 17.317084 19.244650 17.773316 
1882.000000 9.919681 8.509295 24.291581 22.787652 12.843094 11.366087 14.372721 12.990544 15.891015 14.428290 23.518021 21.935471 11.278038 9.811490 10.482325 9.055347 15.573375 14.103597 19.576566 18.098833 
1884.000000 10.528616 9.107024 23.828270 22.333003 14.311582 12.807305 13.380490 12.016648 16.528992 15.054490 22.595777 21.030229 11.046238 9.583743 10.203218 8.781375 15.636345 14.165208 19.053513 17.585553 
1887.000000 10.574491 9.151938 22.598060 21.125656 12.909240 11.432554 13.548777 12.181878 13.304237 11.887736 21.902597 20.349732 11.288013 9.818980 9.270526 7.865989 16.156682 14.675776 20.671683 19.176402 
1890.000000 11.218012 9.783251 22.611092 21.138580 12.597061 11.126240 13.040592 11.680845 15.304596 13.851265 20.772038 19.238870 11.188504 9.721168 9.671860 8.260120 17.333315 15.830767 20.274761 18.787058 
1901.000000 8.293071 6.911782 21.391261 19.941897 8.229905 6.840128 11.613474 10.280787 15.939860 14.474421 20.488733 18.961510 10.703012 9.244982 11.360288 9.916717 12.693227 11.276111 22.104332 20.582133 
1907.000000 7.215705 5.854686 19.043159 17.637473 7.243034 5.871252 12.627984 11.276578 15.690552 14.229090 20.282550 18.758657 10.197963 8.749203 9.657138 8.245978 15.020093 13.559643 22.158567 20.635392 
1908.000000 6.282714 4.938888 18.975050 17.570631 7.428460 6.053061 13.040027 11.681178 16.139517 14.669707 19.600250 18.089047 10.797585 9.337853 9.404827 7.998030 15.366935 13.900133 21.325522 19.817888 
1909.000000 5.969976 4.631977 23.459260 21.972080 6.952817 5.586323 13.381198 12.016180 15.882782 14.417760 20.296960 18.772863 11.653592 10.178108 8.996774 7.597427 14.826425 13.369702 22.263752 20.740984 
1912.000000 6.715973 5.364044 24.350117 22.846746 6.171841 4.819761 13.692749 12.321969 14.939827 13.492357 20.998517 19.461589 13.428256 11.919831 9.714131 8.301443 15.088901 13.628660 22.847447 21.313643 
1913.000000 7.065429 5.707214 24.243325 22.741756 5.259822 3.924762 13.955585 12.580048 14.237136 12.802532 20.871241 19.336634 14.289222 12.765030 9.317496 7.911991 15.716518 14.244575 23.244106 21.703000 
1914.000000 7.791076 6.419572 24.480365 22.974608 5.258925 3.923881 13.159547 11.798953 14.572208 13.131408 20.395066 18.869207 14.915067 13.379425 8.607422 7.214991 15.871162 14.396230 23.572143 22.025144 
1915.000000 7.065710 5.707704 24.658631 23.149684 4.831069 3.503996 12.245247 10.901668 13.681872 12.257545 20.213643 18.691308 14.385235 12.859304 7.765433 6.388542 16.280852 14.798203 22.820499 21.287541 
1918.000000 6.337701 4.992948 24.161459 22.661408 4.454013 3.134030 11.745484 10.410989 13.867460 12.439710 14.123016 12.711607 13.954990 12.436896 6.886657 5.525676 14.610888 13.159486 23.500249 21.954553 
1920.000000 8.015817 6.639910 24.020846 22.523406 4.715356 3.390230 12.372322 11.025870 13.117364 11.703441 13.745825 12.341065 13.441953 11.933419 8.303485 6.916350 13.916469 12.478044 22.827023 21.293688 
1923.000000 11.320065 9.880662 25.465480 23.941729 12.227833 10.766432 12.727190 11.373910 14.958321 13.511731 14.028520 12.618479 9.915893 8.471482 8.007377 6.626072 16.004833 14.527314 23.219745 21.679082 
1925.000000 10.901652 9.470023 26.806795 25.258739 12.231149 10.769666 13.831039 12.457541 16.165700 14.696811 14.641130 13.220020 10.648006 9.190019 7.364430 5.995052 16.479058 14.992692 22.878565 21.344100 
1931.000000 9.719220 8.309416 26.309002 24.769567 13.414422 11.931457 17.507834 16.066953 17.043754 15.558593 14.739228 13.316288 9.945121 8.500179 7.304643 5.936168 15.087783 13.626868 23.632319 22.084186 
1940.000000 9.963970 8.549530 24.106898 22.607716 13.598036 12.112001 18.727276 17.263312 16.966846 15.483439 14.766039 13.345027 6.178280 4.803265 18.420119 16.844689 16.776865 15.284537 24.430660 22.867672 
1941.000000 9.168185 7.768612 24.487316 22.981040 12.827038 11.355335 18.897977 17.430898 16.545881 15.070125 14.284454 12.872209 7.060627 5.669259 19.311296 17.719212 18.414822 16.892624 24.846573 23.275841 
1944.000000 9.618560 8.210582 23.283476 21.799170 12.929941 11.456110 20.376408 18.881931 18.250946 16.743521 15.063486 13.636446 6.336145 4.958031 18.163721 16.593188 17.879049 16.366786 18.470266 17.018225 
1949.000000 9.457134 8.052286 18.757764 17.356252 11.777093 10.324848 20.367259 18.872900 16.523400 15.047884 14.740355 13.319261 5.808751 4.440158 19.371380 17.778526 19.984258 18.432954 17.833586 16.393235 
2219.000000 8.236717 6.847807 24.000991 22.506788 7.281429 5.907209 16.402057 14.973241 21.775810 20.211476 15.591047 14.156253 13.334939 11.827314 19.210063 17.620078 21.911050 20.324456 21.253977 19.758790 
2238.000000 10.668327 9.234474 20.734825 19.302367 10.409500 8.977078 13.202138 11.833469 21.119707 19.567921 16.350075 14.900023 11.117227 9.650499 10.617708 9.187364 19.065783 17.535864 16.049216 14.650233 
2240.000000 10.770467 9.335555 20.744696 19.311897 10.653880 9.216883 13.360289 11.988934 22.120219 20.549669 17.047508 15.584916 10.747473 9.287644 10.174829 8.752708 19.099009 17.568461 15.668362 14.276490 
2252.000000 10.680864 9.247351 16.335628 14.984623 15.258371 13.734595 23.502126 21.944488 18.213579 16.715384 16.879748 15.419951 4.761433 3.409387 10.033998 8.613942 15.309324 13.851115 14.282822 12.916102 
2253.000000 10.713137 9.279206 16.439355 15.086539 14.784968 13.269945 23.263018 21.709808 17.764565 16.274756 17.152340 15.687414 4.319824 2.975828 10.735603 9.302546 16.043302 14.571426 13.913037 12.553062 
2254.000000 11.507292 10.058816 16.323038 14.972306 14.679696 13.166756 22.770671 21.226730 17.675663 16.187459 17.085294 15.621788 4.413826 3.068137 11.023308 9.584851 15.109696 13.654948 14.722291 13.347265 
2256.000000 11.523951 10.075452 15.213212 13.882901 16.198426 14.657490 23.721155 22.159610 18.223823 16.725738 17.847800 16.370285 4.282654 2.939395 9.750989 8.338626 15.885469 14.416374 14.743202 13.367841 
2264.000000 9.993967 8.573919 20.992800 19.553989 16.931286 15.376945 17.379849 15.935397 15.716589 14.264813 16.375212 14.925447 3.642495 2.310731 11.380636 9.937750 14.572177 13.127472 15.405484 14.017411 
2268.000000 12.129206 10.671305 21.503236 20.054864 16.813521 15.261511 18.157638 16.698877 16.060069 14.601756 13.836107 12.434169 1.943728 0.643714 10.744142 9.313118 16.789319 15.303565 20.255562 18.779749 
2272.000000 12.300247 10.839315 21.289893 19.845168 17.483018 15.919042 19.462509 17.979630 14.072351 12.650944 15.032815 13.608645 2.375213 1.067339 9.949688 8.532986 19.124011 17.596642 21.448473 19.950535 
2274.000000 12.532474 11.067192 22.309862 20.846075 14.793864 13.279919 19.797202 18.308177 13.527038 12.115449 14.610920 13.194700 3.028007 1.708078 9.581680 8.171887 20.461876 18.909422 21.982771 20.474726 
2279.000000 13.637975 12.152108 22.930624 21.455329 13.571267 12.080020 18.557924 17.091548 13.502656 12.094148 13.452179 12.057105 3.340692 2.015052 17.478975 15.921827 21.865562 20.287364 24.767762 23.208256 
2281.000000 13.568839 12.084348 21.869087 20.413635 13.268651 11.783009 17.893502 16.439311 14.119450 12.699768 12.805151 11.421846 2.694188 1.380639 16.502372 14.963328 22.758818 21.164179 23.689633 22.150217 
2284.000000 13.697256 12.210436 21.325430 19.879786 11.762128 10.304425 18.872197 17.399711 15.619942 14.172573 13.402939 12.008537 2.549192 1.237938 16.691240 15.148754 21.604827 20.031571 23.308813 21.776463 
2285.000000 13.584526 12.099613 20.677494 19.244035 11.888557 10.428705 18.395806 16.931996 14.785811 13.353769 13.959292 12.554507 9.798526 8.351533 17.492884 15.935544 21.845407 20.267889 23.736542 22.196138 
2291.000000 15.597901 14.075805 21.993534 20.535033 12.549473 11.077628 15.567901 14.158522 14.016923 12.599390 15.076012 13.650482 8.266474 6.847583 18.506687 16.930771 21.044331 19.481613 24.712497 23.154021 
2293.000000 16.794997 15.250876 22.881345 21.406132 12.305241 10.838010 15.359998 13.954271 12.370280 10.982998 15.672166 14.235485 7.404710 6.001877 19.683213 18.085699 21.977425 20.397202 19.545299 18.084714 
2294.000000 16.424691 14.887449 22.032493 20.572972 12.151222 10.686958 14.934896 13.536898 12.380563 10.992904 16.098587 14.654127 8.037140 6.622568 19.414441 17.821989 22.373910 20.786521 20.022378 18.552882 
2297.000000 17.910229 16.345268 22.359594 20.893806 12.638949 11.165569 13.711434 12.336253 12.202442 10.817983 17.356192 15.888182 9.008910 7.575878 18.662081 17.083285 13.863513 12.435779 20.567946 19.088477 
2300.000000 11.571198 10.122081 21.625232 20.173052 10.410733 8.978245 12.856274 11.496781 12.527026 11.136446 21.175864 19.636971 10.250346 8.794214 18.948718 17.364665 13.067283 11.654238 20.281541 18.807312 
2303.000000 11.330670 9.886139 21.053269 19.611556 11.583014 10.128808 14.325792 12.939046 11.988770 10.608021 19.093584 17.593493 10.393637 8.934873 18.251569 16.680347 12.694825 11.288681 21.051058 19.562459 
2305.000000 10.414226 8.986507 19.593216 18.178743 11.656679 10.201357 12.741966 11.384775 12.308240 10.921340 18.652819 17.160893 11.120722 9.648295 18.468282 16.893123 12.660499 11.254894 20.202124 18.729117 
2306.000000 10.644740 9.212672 19.556445 18.142855 11.141046 9.695457 11.926926 10.584703 11.401017 10.030942 19.120346 17.619751 10.558114 9.096273 19.163315 17.575426 12.280164 10.881563 19.289172 17.833100 
2312.000000 12.099545 10.640289 20.233733 18.805587 6.975753 5.606500 22.080652 20.548981 15.138725 13.697277 20.841397 19.309193 8.662736 7.236025 10.060959 8.640764 14.101732 12.669861 19.319140 17.862804 
2601.000000 10.930408 9.490644 20.283138 18.854237 17.072526 15.527525 18.387174 16.930518 22.076453 20.510345 19.329387 17.832054 14.119438 12.597536 10.089215 8.662732 17.101047 15.611509 18.331791 16.897173 
2606.000000 10.398369 8.968430 19.230053 17.820709 16.606382 15.069530 17.319414 15.882375 22.827820 21.247686 17.423683 15.961184 12.230442 10.741211 11.960226 10.499080 17.799947 16.297397 19.050953 17.606206 
2620.000000 9.495885 8.081859 26.394066 24.855590 15.556512 14.039125 17.122995 15.689706 23.205732 21.617538 18.298481 16.819759 15.547958 13.997149 9.720009 8.300947 11.639603 10.252728 15.246191 13.871378 
2626.000000 11.007753 9.565337 26.733719 25.188772 10.801303 9.369483 22.300265 20.770774 14.969416 13.534347 16.739835 15.290103 15.126326 13.583488 9.872813 8.451035 11.852011 10.461368 17.331289 15.920471 
2629.000000 9.756631 8.337509 26.551108 25.009262 11.678370 10.230418 20.838797 19.336195 15.010193 13.574384 16.828906 15.377579 12.592401 11.095203 9.622466 8.205226 13.111890 11.697723 18.042062 16.617969 
2631.000000 9.042766 7.636727 26.717094 25.172128 12.938940 11.467647 21.635116 20.117879 13.817126 12.403316 12.341417 10.974256 11.536580 10.059134 8.648371 7.249388 13.232269 11.815808 18.176668 16.750165 
2635.000000 17.964615 16.394094 27.595285 26.035308 12.270868 10.812220 21.108722 19.601126 12.133454 10.750505 13.927270 12.530756 10.309501 8.854826 6.313090 4.957749 14.025389 12.594446 18.661768 17.225995 
2638.000000 17.335529 15.777113 18.135564 16.751802 11.603402 10.157029 21.080031 19.573085 11.935810 10.556235 12.474712 11.105289 10.654216 9.193325 6.479313 5.121076 15.956353 14.489759 19.958893 18.499304 
2640.000000 17.445773 15.885251 18.487095 17.096822 12.018884 10.564738 20.804411 19.302529 12.389829 11.001706 12.485455 11.115945 11.390315 9.916164 7.104889 5.735136 11.937999 10.544291 20.621068 19.149327 
2646.000000 18.294850 16.718394 18.009957 16.628648 9.311097 7.907607 16.919229 15.488729 14.362457 12.937469 11.802014 10.445178 11.742567 10.261887 8.453826 7.059166 14.588501 13.146167 16.393025 15.002042 
2655.000000 16.905936 15.355456 19.924304 18.507135 12.575006 11.113556 14.713683 13.324548 12.264317 10.875551 9.906955 8.585425 9.312042 7.877238 9.747880 8.328839 16.597796 15.117806 17.683882 16.269449 
2657.000000 16.506724 14.963713 19.865438 18.449464 13.052881 11.582427 14.967523 13.573981 10.997168 9.631822 16.907653 15.454512 9.789650 8.345970 10.818851 9.380295 17.050918 15.562466 17.836196 16.418954 
2659.000000 16.180279 14.643293 20.558122 19.129330 11.663880 10.219016 15.915010 14.503930 10.675293 9.316131 16.259237 14.818232 10.242717 8.790779 10.806165 9.367934 17.796127 16.293739 17.649971 16.236434 
2661.000000 16.424050 14.881096 21.662848 20.213313 10.958824 9.526892 15.557222 14.152804 11.357649 9.985475 17.274331 15.814396 10.962146 9.496864 9.919085 8.496955 18.613716 17.095920 18.083648 16.662123 
2662.000000 17.002522 15.448868 20.425156 19.000012 10.824973 9.395653 14.847792 13.456364 11.522013 10.146926 17.382743 15.920837 11.664308 10.185938 9.327320 7.916023 17.689032 16.188489 17.925580 16.507067 
2666.000000 17.012572 15.458809 22.917698 21.445975 10.155396 8.738460 16.865488 15.435128 10.297598 8.945115 15.463565 14.037013 12.032240 10.547323 10.277657 8.848403 18.948456 17.424714 16.572855 15.179550 
2668.000000 15.947814 14.413862 23.137764 21.662054 10.704627 9.277673 15.465019 14.060567 9.193943 7.861741 15.108885 13.688662 12.180311 10.692796 9.698376 8.279981 18.784375 17.263424 24.161726 22.629119 
