# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] 
19.000000 11.519566 10.061871 15.431598 14.081043 20.040950 18.427391 17.558099 16.119780 18.427396 16.887802 14.050149 12.637994 13.420436 11.919549 17.048711 15.497619 16.413993 14.936182 14.425326 13.049172 
20.000000 11.254746 9.801956 16.141551 14.777688 20.128680 18.513366 18.231467 16.780508 17.647282 16.122004 13.773997 12.367038 13.593665 12.089656 17.969438 16.401419 16.935522 15.448173 14.512468 13.134714 
21.000000 11.481835 10.024983 16.274689 14.908428 20.464389 18.842964 17.996408 16.549817 18.174110 16.638917 13.330949 11.932371 13.795667 12.287837 17.295055 15.739359 16.007678 14.537564 13.725812 12.362727 
22.000000 12.026476 10.559636 17.113054 15.731235 20.938940 19.308697 17.541896 16.103820 17.467271 15.944983 14.148213 12.734503 14.413609 12.894297 17.071151 15.519635 16.356234 14.879734 14.471727 13.094789 
23.000000 11.232147 9.780084 17.713287 16.320304 20.646314 19.021494 17.622799 16.183084 17.673563 16.147329 14.913816 13.485940 14.682228 13.157916 17.526338 15.966385 17.228626 15.735799 14.886732 13.502106 
24.000000 10.990802 9.543300 17.470809 16.082353 21.036329 19.404194 18.411489 16.957067 16.981997 15.468433 15.756648 14.313029 14.479173 12.958434 17.040878 15.489862 15.052782 13.601863 14.681068 13.300058 
25.000000 10.745946 9.302813 17.486423 16.097789 20.834328 19.205757 17.847587 16.403813 16.566291 15.060379 16.431678 14.975441 14.258083 12.741634 17.928601 16.361119 14.633554 13.190259 14.864668 13.480224 
26.000000 10.059302 8.628727 16.969092 15.589976 20.938153 19.307843 17.440978 16.004571 17.388842 15.867807 16.486989 15.029879 13.900186 12.390341 18.675264 17.094113 14.404139 12.964969 15.090702 13.702190 
27.000000 10.562975 9.122878 17.528001 16.138707 10.315323 8.880289 18.091051 16.642577 17.466778 15.944399 13.105055 11.710012 13.453288 11.951827 18.772405 17.189427 13.534880 12.111770 15.016355 13.629341 
28.000000 11.221067 9.768663 17.465641 16.077572 10.104010 8.673054 18.864369 17.401412 18.346158 16.807605 13.164092 11.767890 12.803296 11.313840 18.490426 16.912648 13.004020 11.590572 15.333741 13.940984 
29.000000 11.595468 10.135973 18.360123 16.955432 10.017177 8.587685 19.010838 17.545121 17.861339 16.331801 13.235978 11.838392 12.160773 10.683153 19.059878 17.471392 12.825261 11.414928 14.440294 13.064181 
30.000000 10.744345 9.300560 18.403446 16.998040 10.806385 9.362072 18.656954 17.197860 18.509590 16.967952 13.416713 12.015799 12.582856 11.100398 13.068907 11.590520 13.741645 12.314177 13.736846 12.373947 
31.000000 11.391248 9.935399 17.840780 16.445991 10.000552 8.571038 18.646208 17.187468 17.983524 16.451672 14.088974 12.675580 13.510156 12.010624 12.634122 11.163919 13.102737 11.687244 13.563563 12.203839 
32.000000 11.888181 10.423217 17.980404 16.583043 9.501849 8.081759 16.357209 14.942134 18.900779 17.351942 14.681827 13.257355 14.365739 12.850258 12.627352 11.157198 13.929201 12.498367 13.776427 12.412768 
33.000000 12.449187 10.973725 16.645709 15.274252 9.927953 8.499799 16.335736 14.921227 18.256844 16.720005 14.427155 13.007330 14.045820 12.536225 12.114390 10.653918 13.705287 12.278563 14.167273 12.796252 
34.000000 8.678094 7.273375 16.799246 15.425014 10.799340 9.355101 15.401044 14.003774 17.434335 15.912627 14.896074 13.467559 13.591155 12.089883 11.848646 10.393299 13.437197 12.015351 14.009995 12.641978 
35.000000 8.286648 6.889046 16.222167 14.858538 9.975836 8.546804 14.537858 13.156514 15.370319 13.887869 15.805119 14.359883 14.352602 12.837188 11.080756 9.639658 13.369040 11.948606 13.979000 12.611640 
36.000000 8.479626 7.078467 16.524163 15.154989 10.715971 9.273336 15.300453 13.905110 14.725805 13.255118 15.641612 14.199292 14.039893 12.530443 10.953449 9.514767 13.196186 11.778910 20.008670 18.527401 
37.000000 8.075259 6.681410 15.825334 14.469034 10.723492 9.280787 15.650571 14.248782 14.058749 12.600325 16.086259 14.635618 14.321233 12.806646 10.433445 9.004381 13.203540 11.786295 20.294105 18.807351 
38.000000 8.544734 7.142167 15.350488 14.003023 11.103287 9.653709 16.475825 15.058563 14.453001 12.987180 16.489173 15.030877 14.719630 13.197500 10.006908 8.585590 12.880345 11.468986 19.594185 18.120251 
39.000000 7.699297 6.312214 15.205090 13.860229 10.871145 9.425809 17.069558 15.641104 14.640359 13.170911 16.505107 15.046381 14.550064 13.031253 9.681692 8.266362 12.889251 11.477794 20.410308 18.921095 
40.000000 7.381464 6.000362 15.118023 13.774670 10.453360 9.015668 17.008941 15.581430 15.532000 14.046107 16.880442 15.414910 13.793952 12.289003 9.035514 7.632139 12.041977 10.646090 20.323622 18.836047 
41.000000 7.740511 6.352848 15.850766 14.493712 10.135514 8.703782 16.337636 14.922609 14.927719 13.452855 16.073814 14.623048 13.888964 12.382084 9.110485 7.705830 11.630104 10.241797 20.064494 18.581755 
42.000000 7.549851 6.165714 16.472456 15.103862 9.972520 8.543709 15.726229 14.322555 14.960084 13.484632 15.701898 14.258198 14.118267 12.607029 9.464628 8.053217 10.720017 9.348570 19.978898 18.497665 
43.000000 7.689635 6.302798 16.051868 14.691121 10.634078 9.193159 16.139353 14.727880 15.076379 13.598736 14.860345 13.432083 13.903853 12.396636 9.011535 7.608627 10.131153 8.770452 19.063919 17.599811 
44.000000 7.487046 6.104063 15.677834 14.324189 11.137669 9.687436 15.242986 13.848134 15.535512 14.049467 14.181929 12.766399 14.136488 12.625033 8.761113 7.362836 9.251396 7.906835 18.944532 17.482798 
45.000000 7.132528 5.756162 16.166797 14.804017 11.604403 10.145328 15.968066 14.559678 14.742456 13.271031 14.037113 12.624143 13.231362 11.736872 9.057061 7.653217 10.141024 8.779990 19.449565 17.978537 
46.000000 6.483518 5.119245 16.434958 15.067113 11.583820 10.125244 15.037485 13.646387 14.064675 12.605736 14.917988 13.488586 12.327684 10.849979 9.053659 7.649712 19.800769 18.260739 20.289271 18.802821 
47.000000 6.267086 4.906705 15.943435 14.584588 11.930383 10.465543 14.534545 13.152876 13.769878 12.316274 17.654134 16.176241 11.915457 10.445394 9.801835 8.384048 19.293556 17.762987 20.323213 18.836077 
48.000000 5.434024 4.089054 16.427288 15.059530 11.374951 9.920392 13.953118 12.582261 13.449989 12.002512 18.342606 16.852010 10.987971 9.535205 9.968308 8.547255 19.752650 18.213471 19.716255 18.240309 
49.000000 5.286243 3.943942 17.121265 15.740764 11.388572 9.933673 13.699646 12.333684 14.036116 12.577848 18.743355 17.245511 11.129317 9.673769 10.219548 8.793945 19.501860 17.967188 19.700421 18.224912 
50.000000 5.333847 3.990498 16.431350 15.063734 11.628882 10.169511 13.586935 12.223053 14.768937 13.297228 18.620679 17.125096 12.022844 10.550901 9.434601 8.023527 18.925484 17.401539 18.915682 17.454575 
51.000000 5.590274 4.242292 16.173750 14.810835 10.906396 9.460274 14.271658 12.895127 15.150958 13.672038 17.794030 16.313875 12.745903 11.260366 9.493587 8.081303 17.992729 16.486040 18.795910 17.337046 
52.000000 5.060685 3.722366 16.175934 14.813071 10.254592 8.820616 14.950532 13.561328 14.413579 12.948348 17.552223 16.076501 13.676621 12.173881 9.682735 8.266904 18.054330 16.546671 18.152529 16.705623 
53.000000 4.869359 3.534707 16.851402 15.475859 9.701950 8.278344 14.146042 12.771634 14.526791 13.059528 17.186862 15.717815 12.933677 11.444721 7.547930 6.174550 17.536335 16.038155 18.995261 17.532846 
54.000000 4.787918 3.454691 17.191121 15.809357 9.841038 8.414992 14.073201 12.700020 14.215816 12.754412 16.863693 15.400582 13.769305 12.265002 7.532259 6.159057 17.946034 16.440431 18.647162 17.191372 
55.000000 3.851960 2.536017 17.965310 16.569107 10.679600 9.238155 14.238729 12.862430 13.428465 11.981532 16.090807 14.641935 13.286479 11.791167 8.153225 6.768697 17.215454 15.723447 18.851263 17.391597 
56.000000 12.093822 10.626072 18.116822 16.718010 10.845029 9.400672 14.304238 12.926589 13.706682 12.254577 16.336788 14.883188 12.849373 11.361977 8.757085 7.361274 17.248163 15.755479 18.146712 16.700213 
57.000000 11.229785 9.777983 18.699135 17.289624 14.664418 13.151693 13.621365 12.256450 19.500723 17.942676 17.082766 15.615280 12.182057 10.707201 9.275182 7.869814 17.141153 15.650423 17.330354 15.899076 
58.000000 11.409224 9.954296 18.646841 17.238437 14.790521 13.275409 13.626150 12.261111 20.197813 18.626703 17.887972 16.405497 11.315655 9.856887 8.423241 7.033544 16.510228 15.031235 17.572695 16.136917 
59.000000 12.254173 10.783664 17.749885 16.358045 14.408060 12.899964 13.650762 12.285246 20.330066 18.756325 17.608448 16.131303 11.684501 10.218737 8.586263 7.193711 15.989294 14.520122 17.243447 15.813967 
60.000000 12.935246 11.452185 17.030016 15.651368 14.685588 13.172419 14.019958 12.647708 19.404621 17.848093 17.291032 15.819757 12.483025 11.002525 9.098312 7.696292 15.575672 14.113980 16.605798 15.188057 
