# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] 
18.000000 36.002585 34.561787 13.221315 11.673838 17.328983 15.904240 21.341459 19.860830 21.475957 19.941254 21.791124 20.357918 25.415010 24.021872 27.518349 26.074679 32.904662 31.403528 32.579272 31.178990 19.853192 18.455295 42.167533 40.740193 46.355425 44.846453 23.470567 22.030822 27.554271 26.094218 
19.000000 35.647250 34.200087 12.939349 11.378891 18.258874 16.844885 21.617781 20.140726 21.478958 19.940189 22.215992 20.791530 25.031898 23.636383 21.229382 19.671427 39.507395 38.103565 31.046847 29.630191 14.504658 13.027947 43.074676 41.654088 47.606622 46.114079 22.939516 21.488377 28.080074 26.627167 
20.000000 36.203809 34.770054 12.481354 10.910763 18.352375 16.937513 21.992689 20.523649 22.144364 20.620076 23.010902 21.595049 25.055084 23.659138 20.943453 19.373123 39.798067 38.398024 32.029159 30.621749 15.068635 13.598769 46.915539 45.524589 48.251543 46.771216 23.766016 22.326368 28.816675 27.372027 
21.000000 35.979548 34.538912 11.809042 10.239616 16.819297 15.393090 22.467976 21.003939 25.376760 23.896188 22.358601 20.937265 26.093432 24.714430 20.322869 18.737440 39.293271 37.884450 31.048878 29.630154 14.822776 13.348979 47.663620 46.281888 50.616053 49.175340 23.251824 21.803702 27.967125 26.505393 
22.000000 35.574847 34.132488 12.593225 11.040226 18.081264 16.670278 22.275267 20.806104 25.952392 24.480417 24.537068 23.143170 20.248712 18.784077 19.767042 18.170301 38.276535 36.854291 30.564835 29.135809 14.574427 13.094552 49.035937 47.667011 51.961096 50.537033 23.858841 22.420375 25.960460 24.457879 
23.000000 35.798417 34.355715 12.410327 10.856090 20.981164 19.607585 22.821351 21.359374 24.876276 23.388481 24.127371 22.725553 19.630830 18.158305 20.268211 18.684703 38.688874 37.275209 29.884108 28.439726 14.626318 13.147584 49.378649 48.011915 53.042501 51.627064 22.621897 21.166401 25.991292 24.489086 
24.000000 35.773592 34.332704 12.769484 11.228819 21.516890 20.149928 21.882008 20.403924 24.305395 22.801612 23.173616 21.758795 19.986974 18.524254 20.352022 18.778779 38.310718 36.895821 35.730818 34.367941 14.665425 13.190255 49.347119 47.986000 53.353764 51.948372 23.515143 22.071454 24.902785 23.385642 
25.000000 34.160809 32.697249 13.321164 11.791016 20.924059 19.549895 28.153718 26.764785 23.690629 22.175459 22.421338 20.996335 21.158009 19.712389 24.914712 23.441396 37.210562 35.784909 35.300915 33.931263 13.811302 12.327969 47.834660 46.460241 54.350540 52.958291 19.953710 18.451178 24.507530 22.979656 
26.000000 35.442276 33.994407 14.297590 12.784297 19.506544 18.115439 27.262549 25.861020 24.136031 22.629432 22.119696 20.693865 21.593596 20.158158 24.724439 23.244272 38.172583 36.757984 36.281395 34.924904 12.935354 11.437599 48.424213 47.053147 55.058996 53.670886 20.337817 18.837381 26.687405 25.170589 
27.000000 36.318255 34.884142 13.956286 12.437773 18.770425 17.371068 26.207272 24.795295 21.629061 20.071329 18.221853 16.736785 22.574490 21.154956 24.000151 22.505158 38.671035 37.259858 36.064473 34.708919 12.674474 11.172045 47.817341 46.434368 53.915308 52.512297 20.862394 19.370293 27.226232 25.719334 
28.000000 36.591903 35.158734 13.324792 11.790831 17.689101 16.276080 26.145816 24.732731 22.109416 20.560285 17.615480 16.121631 22.295155 20.871772 23.709794 22.207165 39.634107 38.237594 35.304490 33.940939 13.640735 12.154107 47.083756 45.689842 53.742596 52.340307 20.961893 19.475696 26.326587 24.808448 
29.000000 36.267410 34.825268 13.846922 12.325151 16.969384 15.545698 26.684216 25.277988 22.348481 20.801840 16.642294 15.134619 22.569181 21.150041 23.459933 21.949425 40.307913 38.915276 34.893881 33.522062 13.933186 12.455732 48.240000 46.867560 50.153604 48.703503 21.635426 20.162142 26.751775 25.246658 
30.000000 36.456725 35.017680 12.953264 11.416303 16.998981 15.573294 25.258467 23.849091 21.939142 20.386453 17.613606 16.121329 21.743055 20.309719 21.803380 20.290501 34.703289 33.233451 33.128775 31.754648 13.098195 11.605746 48.335656 46.969338 50.089369 48.633400 20.744844 19.259826 27.112443 25.619476 
31.000000 33.472862 31.990136 12.717696 11.170450 15.975421 14.537510 26.171350 24.772272 21.635073 20.080749 16.725295 15.234803 21.991948 20.570301 22.167365 20.655897 35.391388 33.930212 32.761007 31.384425 13.035382 11.541733 47.836454 46.463780 51.310612 49.863575 21.129499 19.652521 26.194416 24.688240 
32.000000 34.143533 32.666776 12.931816 11.393179 15.695505 14.253496 25.477124 24.069887 21.845222 20.290672 21.713184 20.297033 21.475440 20.047905 22.370514 20.858015 34.511724 33.035397 33.816356 32.452588 12.883261 11.382276 47.719869 46.349404 51.686450 50.244562 22.041815 20.579592 26.941414 25.448565 
33.000000 34.183336 32.703324 13.624525 12.105503 16.114323 14.681846 19.451046 17.943424 22.319557 20.771163 20.422701 18.989253 15.386271 13.850751 22.257638 20.747891 35.093924 33.609847 33.097782 31.723747 12.354821 10.840458 47.944339 46.581439 52.889538 51.457411 29.303645 27.945638 26.362043 24.860782 
34.000000 35.180175 33.711144 14.222755 12.716440 16.572175 15.144120 19.676805 18.176983 22.907227 21.375052 19.224760 17.775926 15.059866 13.521335 22.573033 21.065363 34.765777 33.272834 33.085793 31.713477 19.403208 17.999711 47.628213 46.262558 52.952650 51.513142 30.119040 28.770719 25.447933 23.932913 
35.000000 36.304130 34.847076 14.419192 12.914803 17.062138 15.638512 20.608193 19.124517 23.443275 21.925622 18.157473 16.693429 14.916434 13.380569 31.000960 29.625878 35.799921 34.323507 31.935341 30.549692 20.119232 18.723944 48.740391 47.385734 51.621021 50.170683 31.003342 29.667347 25.812835 24.308340 
36.000000 36.392504 34.938232 13.651923 12.130917 18.166144 16.755683 20.939821 19.462976 29.184440 27.760815 16.997609 15.518006 14.512052 12.966193 30.233319 28.852306 35.942997 34.472638 31.269193 29.875441 21.029385 19.644612 50.893645 49.548803 51.354899 49.890014 25.595819 24.194589 26.709110 25.217160 
37.000000 36.474416 35.023520 12.772110 11.234295 17.862223 16.448124 26.966687 25.577571 29.684280 28.271814 17.844975 16.380712 14.923943 13.387352 29.626528 28.234201 36.416336 34.954212 32.511608 31.132363 21.831408 20.459497 48.761768 47.391911 51.058149 49.584738 27.258575 25.868162 27.334335 25.849483 
38.000000 39.598811 38.164819 23.834070 22.473588 17.856266 16.443628 26.844818 25.455625 28.417230 26.990432 16.287039 14.792936 15.294150 13.770535 29.304470 27.909750 36.722381 35.266030 31.992764 30.603582 22.162795 20.795216 49.764660 48.404606 47.610010 46.076351 27.415815 26.027762 26.709466 25.215641 
39.000000 40.477906 39.058243 22.219310 20.843058 18.151327 16.745097 27.824418 26.449764 29.421131 28.008627 15.620018 14.110257 15.151741 13.630238 31.027051 29.656669 36.897665 35.439399 31.315350 29.919709 23.323762 21.970614 48.771234 47.403981 46.913874 45.375466 28.514767 27.142779 26.076608 24.566554 
40.000000 40.595728 39.176787 22.622199 21.251591 18.655606 17.253551 28.476907 27.108972 28.557523 27.128110 16.366315 14.866105 15.388370 13.876403 30.988847 29.617149 36.755806 35.299312 30.510688 29.107563 22.558758 21.194034 48.713191 47.339205 47.565257 46.042379 24.189022 22.758755 26.685883 25.187129 
41.000000 35.266224 33.764507 12.979943 11.462616 19.715702 18.329130 27.372027 25.989811 28.105604 26.672556 17.179488 15.689468 16.373247 14.875415 31.493263 30.108059 36.872123 35.416821 32.008486 30.621595 21.873591 20.499683 48.574284 47.200040 46.883827 45.357677 23.146826 21.704339 24.362455 22.810901 
42.000000 34.379069 32.863756 13.853199 12.348961 11.879851 10.369587 21.627522 20.164236 25.551118 24.078189 17.390251 15.905053 23.529444 22.140766 27.611601 26.172975 37.312216 35.868328 31.842083 30.450210 22.131931 20.763308 47.467164 46.085061 46.595528 45.068855 21.989480 20.530570 24.637815 23.087124 
43.000000 34.918180 33.411511 14.473815 12.983351 11.756796 10.248194 21.968142 20.508820 25.980121 24.517394 17.377480 15.891873 22.686515 21.285759 27.936803 26.504039 37.829166 36.392290 31.352341 29.949924 16.657358 15.215281 47.764436 46.384112 46.037814 44.506147 22.179281 20.726262 24.425519 22.872423 
44.000000 34.196450 32.679709 15.429441 13.952922 11.149584 9.630786 21.288515 19.813573 26.019459 24.557782 16.762170 15.261194 23.003428 21.606120 26.898575 25.452476 41.969127 40.587552 26.984780 25.520706 15.835925 14.383253 49.537219 48.174165 47.277612 45.765411 22.030770 20.572158 24.956473 23.408783 
45.000000 33.394316 31.869041 17.140897 15.689739 10.687960 9.161439 21.506309 20.035597 26.765011 25.319155 16.110583 14.592356 22.743153 21.340258 26.154931 24.693188 42.719060 41.348360 27.246882 25.788882 16.146299 14.699408 50.142997 48.784583 46.621833 45.105939 22.646450 21.200125 25.572454 24.039420 
46.000000 33.011166 31.483927 16.995495 15.542372 10.525345 8.997573 18.002581 16.465915 26.822564 25.378024 16.025533 14.507164 22.749479 21.345350 26.573018 25.120633 43.734319 42.374435 26.909946 25.442326 15.707910 14.254841 49.262943 47.900107 46.082099 44.555047 23.660726 22.230700 24.786270 23.242169 
47.000000 32.258653 30.720346 16.313332 14.851354 10.785209 9.263343 18.805039 17.282672 30.379101 28.983423 26.297712 24.933772 23.940921 22.550265 26.284631 24.830939 43.225300 41.857254 27.906423 26.452766 14.748358 13.278560 45.138728 43.722529 47.090049 45.574715 20.120965 18.630405 29.513134 28.080485 
48.000000 32.858344 31.333175 17.039233 15.589059 11.261963 9.747135 19.718638 18.212904 31.098819 29.716180 27.096439 25.747262 23.231421 21.834052 25.330101 23.862700 43.149885 41.784742 28.827494 27.385905 14.031726 12.555844 44.815815 43.402052 46.769413 45.243378 19.508490 18.008712 28.976385 27.540120 
49.000000 34.411214 32.919349 17.331679 15.883030 13.270667 11.772133 20.178122 18.685942 30.163235 28.768233 27.296109 25.946835 22.200827 20.787274 25.899622 24.441697 43.906473 42.548261 28.992191 27.550174 10.428773 8.880813 44.054677 42.634220 46.731460 45.216012 19.644961 18.157874 27.699547 26.248071 
50.000000 34.819106 33.335813 18.092693 16.655769 13.201342 11.701218 21.744753 20.257391 28.733321 27.322728 19.455705 17.999258 15.984923 14.462632 26.116549 24.660309 35.472367 33.989804 29.695655 28.250601 10.801624 9.267143 43.022586 41.590721 47.726991 46.221157 19.857623 18.371321 24.461892 22.950668 
51.000000 34.744563 33.253240 17.481506 16.037995 12.454717 10.939550 22.516790 21.041785 27.687057 26.264479 18.767898 17.300874 15.748369 14.215516 26.174539 24.718102 36.160137 34.685970 25.185667 23.654162 10.253619 8.706414 43.333486 41.904790 50.888399 49.428278 19.415225 17.918811 25.134929 23.630454 
52.000000 35.233095 33.747534 16.582148 15.121666 12.577574 11.068441 23.299816 21.840128 27.764197 26.346785 18.983936 17.521727 15.687539 14.150616 25.631378 24.165568 36.885428 35.423516 24.994674 23.450519 10.523793 8.977864 43.838368 42.423592 51.429822 49.983383 28.722300 27.358486 25.732851 24.244751 
53.000000 41.857095 40.475511 15.526614 14.050964 12.824667 11.324132 23.434796 21.975378 27.424732 25.999917 19.308609 17.855143 15.912245 14.374191 24.952653 23.470602 36.802815 35.336212 24.519724 22.961753 18.839839 17.436485 45.082477 43.679501 51.393434 49.951853 28.951692 27.589719 25.029929 23.533895 
54.000000 41.122203 39.735520 15.419801 13.940497 12.976473 11.477973 23.316398 21.852222 27.921373 26.508296 18.646466 17.180354 15.164839 13.614617 24.928886 23.451552 37.954363 36.501185 25.777714 24.251972 19.504626 18.109587 39.247261 37.762817 49.956787 48.502993 30.592674 29.247439 23.875332 22.360978 
55.000000 40.486558 39.098183 15.928918 14.459305 13.773677 12.291673 23.397150 21.931320 28.328300 26.921523 17.365601 15.879288 15.568915 14.026254 32.805715 31.439014 36.895146 35.425026 26.025344 24.508984 19.054386 17.653089 39.594948 38.123934 49.504631 48.037979 31.016628 29.679102 23.251009 21.721582 
56.000000 42.473839 41.115686 12.104185 10.560175 14.492424 13.021377 21.075000 19.567424 27.223134 25.804772 16.309496 14.808110 15.825017 14.289662 33.538781 32.184356 35.945693 34.462499 25.662866 24.141908 19.105860 17.707855 40.749028 39.295217 49.418567 47.959381 31.719480 30.387748 23.717371 22.191428 
57.000000 42.873094 41.518365 12.022504 10.479316 18.250568 16.838490 21.548332 20.054153 27.151527 25.735775 16.603302 15.103179 15.494605 13.956969 32.549355 31.186079 35.173575 33.673636 26.191097 24.687243 19.768285 18.378151 41.248545 39.805581 47.918442 46.363444 30.493989 29.149960 23.930041 22.413940 
58.000000 43.450032 42.098194 12.751343 11.219759 19.189327 17.790666 21.784524 20.294942 29.661875 28.276527 15.852798 14.336760 15.382796 13.838352 33.094814 31.723972 37.336416 35.871529 26.385512 24.885242 20.207045 18.824833 35.352603 33.804898 47.384403 45.818544 30.603480 29.261636 24.777694 23.277760 
59.000000 43.902868 42.557695 17.546283 16.102480 20.091328 18.706367 29.508239 28.129990 30.748005 29.374909 16.571232 15.069512 15.696417 14.158316 32.909504 31.536991 36.119273 34.638682 25.711104 24.200501 15.125547 13.675274 35.971476 34.438850 46.977957 45.406370 26.546577 25.153847 25.223452 23.731023 
60.000000 42.976089 41.624510 18.414808 16.985506 21.501543 20.132121 29.173960 27.794447 32.146074 30.789036 16.420423 14.917616 16.668758 15.147377 34.180837 32.820605 34.008643 32.515568 31.559332 30.147721 13.917879 12.451627 36.865961 35.318557 47.235631 45.658317 27.583509 26.201504 24.915032 23.419638 
61.000000 30.733118 29.195818 17.423735 15.978159 21.276333 19.901067 29.604531 28.232272 32.527263 31.176589 24.097320 22.708901 15.803439 14.258703 34.464165 33.106431 35.037599 33.556723 32.194790 30.789159 13.319566 11.846025 36.934639 35.380713 47.217796 45.648869 28.018883 26.645074 24.094529 22.583727 
62.000000 31.224949 29.699277 17.551806 16.105662 21.647134 20.274099 29.785663 28.415388 31.677712 30.320423 25.370422 23.995698 14.890311 13.328942 33.851454 32.488870 35.225937 33.750683 32.226939 30.825392 14.305119 12.845989 45.096622 43.685581 46.376834 44.793882 27.037112 25.647139 25.143156 23.649149 
63.000000 31.824477 30.309848 18.512682 17.081844 21.269778 19.891251 28.340503 26.954784 30.564244 29.196718 26.371003 25.001402 14.992575 13.419157 33.991245 32.633396 35.717483 34.249391 32.976801 31.583403 15.797176 14.350888 45.413465 44.007051 46.830657 45.245168 27.892950 26.513977 33.992794 32.628931 
64.000000 31.449038 29.920700 18.607445 17.177148 21.284460 19.901497 28.283731 26.895514 31.897582 30.545281 25.715153 24.338172 15.639155 14.086189 34.759819 33.409255 35.610525 34.134129 33.763703 32.376753 14.819801 13.360649 44.312806 42.889606 47.540905 45.965065 27.671253 26.291999 35.127308 33.776227 
65.000000 32.107093 30.592698 17.713318 16.272577 16.905424 15.461592 27.716082 26.321786 22.755221 21.272094 18.595114 17.116233 15.192483 13.633261 34.088317 32.729606 35.788774 34.312148 33.477035 32.077944 14.943733 13.488215 43.860173 42.436719 47.453779 45.881310 28.878713 27.511788 35.001599 33.648283 
66.000000 31.712614 30.184284 16.450414 14.993488 16.168656 14.713256 20.074158 18.552915 22.850779 21.372417 18.269835 16.785463 15.369055 13.816373 35.056719 33.708365 35.312039 33.821656 33.085643 31.680822 14.102147 12.632936 44.125231 42.709725 55.479294 54.058466 29.614814 28.256393 24.362560 22.844610 
67.000000 31.176034 29.637939 17.569754 16.127946 15.389334 13.919578 20.268958 18.750704 23.021558 21.544878 18.933244 17.464813 16.040209 14.498785 34.991447 33.642035 35.273996 33.784574 31.888023 30.467536 20.676248 19.304027 45.885015 44.486726 56.168760 54.757629 28.261206 26.902296 25.193331 23.688863 
68.000000 31.012647 29.470270 17.010977 15.557968 16.106050 14.646660 21.171251 19.666049 24.128169 22.666275 19.516465 18.059336 15.828054 14.276838 34.289026 32.932472 34.529474 33.027496 28.415380 26.940426 21.291128 19.925567 45.665185 44.260272 57.454571 56.032292 27.612562 26.248326 25.520091 24.020816 
69.000000 42.184821 40.820917 18.173194 16.734290 15.384491 13.915372 22.743460 21.288779 24.177183 22.712682 22.062103 20.640394 15.478588 13.916681 35.265552 33.919200 32.698403 31.149106 28.958237 27.493600 21.937283 20.580967 46.061873 44.667016 56.347199 54.914243 20.165797 18.693578 25.844429 24.353340 
70.000000 41.854672 40.481160 18.133285 16.692474 16.001855 14.538872 23.643961 22.203316 23.448136 21.970075 23.163143 21.757935 16.081453 14.531110 35.235542 33.885432 32.179833 30.618881 29.009561 27.542727 21.143393 19.775170 45.435490 44.027916 58.954267 57.556701 20.856763 19.392392 33.463715 32.088775 
71.000000 41.860653 40.482794 18.310986 16.876584 16.207611 14.745412 23.017590 21.568298 22.901941 21.414928 22.072187 20.655339 16.875699 15.338629 35.082492 33.729984 31.983943 30.413676 28.760421 27.291657 13.452274 11.975528 45.847989 44.448809 59.328113 57.935000 21.901616 20.453789 32.548074 31.161634 
72.000000 40.772099 39.385305 18.134275 16.698307 15.821202 14.351005 23.061373 21.615228 22.742494 21.257020 22.633621 21.225309 16.806160 15.270807 35.222785 33.875549 42.563588 41.173890 25.757991 24.227921 12.798328 11.312493 47.817434 46.446141 60.005853 58.628020 21.686431 20.237188 31.180232 29.779507 
73.000000 41.933050 40.559125 19.004019 17.579848 16.213991 14.753919 23.715679 22.282721 23.881931 22.413511 21.716974 20.292745 17.557525 16.040570 36.203536 34.867092 44.321026 42.927780 26.053671 24.534100 12.901138 11.417862 48.598504 47.241397 55.109312 53.654012 21.407002 19.953029 31.039846 29.634987 
74.000000 40.625326 39.239670 19.601358 18.186372 17.232824 15.787844 26.941970 25.555117 23.069323 21.585967 21.739000 20.304320 16.621119 15.087048 27.962025 26.520864 43.463230 42.062813 25.915269 24.385199 11.494376 9.999260 49.997543 48.653183 55.481924 54.027687 21.247313 19.793742 32.061140 30.666745 
75.000000 39.246244 37.847948 20.140157 18.733037 16.609036 15.156657 28.184344 26.811092 23.613103 22.129505 21.762472 20.330644 17.015535 15.495651 26.400493 24.943162 43.549709 42.145587 26.414095 24.887178 12.224544 10.745241 49.224894 47.867708 56.038542 54.593817 21.730756 20.285367 33.405083 32.025039 
76.000000 39.004756 37.602568 20.074352 18.668059 16.743796 15.291089 28.186520 26.810292 22.636988 21.139051 21.930449 20.498138 16.689587 15.159468 27.339064 25.898357 43.127584 41.715291 26.194728 24.664307 12.667084 11.192243 49.987408 48.634194 57.213693 55.781480 20.939249 19.478878 24.557502 23.035454 
77.000000 39.877430 38.482762 21.035593 19.641730 15.641007 14.172850 29.390225 28.027175 21.997834 20.487515 16.258151 14.728322 18.756754 17.242961 22.072539 20.537887 41.762076 40.326732 25.536193 23.995183 11.659118 10.169935 45.383960 43.975741 56.261918 54.812950 20.080028 18.607400 24.737211 23.207105 
78.000000 38.265892 36.854944 20.268074 18.864765 13.735081 12.230345 30.050191 28.698137 22.555221 21.052583 16.620200 15.097229 18.428025 16.902012 22.072682 20.539978 42.713530 41.287863 26.641130 25.117092 11.494249 9.998908 45.400229 43.988883 57.034766 55.594093 19.030175 17.543612 24.386428 22.848281 
79.000000 42.113215 40.752940 23.118583 21.749809 13.690608 12.185332 21.674505 20.206803 23.718835 22.233135 16.535616 15.008560 17.514920 15.971798 21.955270 20.422247 42.446408 41.009728 26.778542 25.254176 10.930968 9.420427 46.327383 44.932220 55.972499 54.517643 18.151384 16.648500 23.598870 22.045867 
80.000000 42.525752 41.169658 23.570687 22.205147 14.270925 12.778804 22.357033 20.899270 23.841719 22.360908 15.640418 14.097033 16.803543 15.247508 22.522597 21.003548 41.849134 40.401059 27.133688 25.622563 11.411786 9.910762 45.905042 44.497845 57.127592 55.679588 22.936148 21.512856 23.545855 21.985090 
81.000000 44.084377 42.745161 23.139425 21.766618 13.868214 12.373005 22.444724 20.991405 24.227868 22.756427 15.296986 13.738454 16.537365 14.966946 23.377131 21.873614 41.793866 40.351783 27.533732 26.031419 11.516489 10.014225 46.316669 44.908916 57.105626 55.660188 22.593600 21.168458 23.597383 22.044629 
82.000000 43.471024 42.125624 24.053506 22.692283 13.061180 11.554451 20.235522 18.740359 24.116625 22.648108 15.560471 14.009604 24.718708 23.296944 23.348678 21.845641 41.835771 40.398044 27.967873 26.470351 11.614736 10.111508 45.137718 43.717494 56.889606 55.443847 22.279810 20.853207 23.342001 21.783678 
83.000000 43.709277 42.362935 23.539920 22.173955 12.169887 10.647890 20.400097 18.908240 24.991478 23.535362 26.255244 24.880410 24.183784 22.756732 26.838402 25.395967 41.881019 40.449081 25.929507 24.395895 12.132231 10.635954 45.810074 44.397560 58.429392 57.000130 21.574234 20.134544 23.916939 22.364797 
84.000000 44.383602 43.049700 22.567788 21.187681 14.404801 12.927525 19.643501 18.140384 25.596392 24.148858 26.936083 25.572533 24.844098 23.425018 26.988103 25.547924 42.604840 41.186965 26.459924 24.942069 12.863459 11.379461 44.623031 43.196482 58.079333 56.637414 21.846456 20.410258 23.844693 22.295810 
85.000000 42.239617 40.879148 21.517235 20.126121 15.080540 13.615470 20.067766 18.576043 25.880993 24.435803 25.564720 24.191692 24.899552 23.479374 27.295389 25.856811 47.482203 46.122129 27.351433 25.841593 16.777767 15.356398 39.054980 37.513451 59.078863 57.645089 22.597849 21.168757 26.916053 25.425502 
86.000000 43.431270 42.086255 20.101373 18.691531 15.831328 14.377236 20.365941 18.878281 25.771769 24.328534 25.475507 24.102711 24.313967 22.885524 27.506256 26.068365 48.141552 46.786925 25.867524 24.333937 15.965195 14.540475 38.777061 37.221271 58.423949 56.981104 23.252703 21.831319 26.149103 24.648157 
87.000000 42.125290 40.765541 19.962230 18.552275 10.722722 9.163931 21.224465 19.750832 26.343198 24.912280 24.373935 22.986789 23.746712 22.308903 28.498952 27.072799 46.569237 45.199668 25.424851 23.877140 16.733495 15.318061 38.850627 37.304298 57.915661 56.476130 23.027223 21.599738 26.630139 25.140790 
