# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] 
2629.000000 23.440153 21.949854 29.557105 28.228396 0.809823 -0.627621 14.398162 12.903506 34.861453 33.296110 28.287965 26.945611 6.546831 5.084523 43.650606 42.220463 54.936070 53.354855 26.219175 24.649296 50.109245 48.538594 21.488854 20.040972 36.307791 34.860431 33.246308 31.935828 39.384109 37.869059 
2631.000000 23.218468 21.728596 31.107873 29.792789 0.117251 -1.330095 14.311598 12.811043 34.407343 32.813266 27.212264 25.854270 7.169801 5.716553 43.251221 41.809471 56.951959 55.386087 26.421687 24.856987 49.790744 48.222299 21.669142 20.220866 36.144278 34.696049 33.709409 32.406621 38.834149 37.310815 
2635.000000 21.625150 20.098326 18.034834 16.529836 -1.561133 -3.024477 15.142981 13.649335 34.152063 32.558305 25.319865 23.936270 9.791145 8.375277 41.752441 40.302987 56.808771 55.254161 25.908315 24.330864 49.542924 47.977852 20.381225 18.915950 35.096634 33.630986 16.290162 14.723515 38.992709 37.467575 
2638.000000 19.692294 18.153718 17.979606 16.486218 -2.274422 -3.748070 14.621583 13.118067 37.017969 35.503081 16.070927 14.539217 12.382452 10.996131 43.675637 42.251399 54.889490 53.306275 27.008282 25.430358 50.332204 48.793316 20.777711 19.300736 34.588292 33.114261 15.583263 13.994386 41.538126 40.064268 
2640.000000 20.183633 18.655707 18.296961 16.804281 -1.927295 -3.394069 15.464084 13.982516 38.048862 36.549521 16.269370 14.740514 11.936420 10.547860 43.045435 41.608437 55.554824 53.985914 26.897542 25.318790 50.191956 48.668913 19.696256 18.203679 32.838309 31.338748 15.227426 13.637621 42.017821 40.552459 
2646.000000 28.527505 27.130681 18.484707 17.001342 -2.203421 -3.674623 15.704655 14.228333 36.037431 34.534644 17.121597 15.616677 10.169394 8.766092 41.907870 40.479928 63.816060 62.406951 26.816378 25.229480 52.077427 50.548065 17.591489 16.044687 32.638720 31.171886 14.566361 12.930954 43.050630 41.579326 
2655.000000 26.886215 25.464973 16.169375 14.672960 0.854141 -0.561783 15.126289 13.656688 35.522901 34.009957 15.374667 13.827956 10.543461 9.152589 45.578438 44.191674 65.247986 63.813476 26.101574 24.549466 53.669197 52.151668 18.713833 17.185957 35.817599 34.396301 12.361087 10.682653 47.571559 46.150250 
2657.000000 25.430414 23.990908 16.570282 15.081793 -0.871285 -2.313491 14.685392 13.206342 33.712316 32.175066 16.160902 14.633798 12.903622 11.542909 47.052182 45.678046 67.315961 65.908288 25.573706 24.013035 53.579584 52.080560 19.265972 17.749076 35.903738 34.475127 11.776588 10.080424 48.163596 46.745668 
2659.000000 24.245204 22.783492 16.697394 15.208266 -1.039489 -2.478568 14.570016 13.091927 34.127722 32.608578 16.005755 14.466810 15.783485 14.454375 47.423056 46.048605 65.171159 63.740237 25.894767 24.343964 52.631635 51.118333 18.620687 17.091218 35.272987 33.834320 12.016251 10.324273 49.124999 47.733957 
2661.000000 26.340436 24.890049 25.401459 24.043155 0.007059 -1.415999 15.206349 13.732926 34.440482 32.933909 16.734233 15.209607 15.994902 14.669280 45.726376 44.325411 61.975978 60.522435 25.856107 24.301935 53.655993 52.166872 18.554466 17.033058 37.168931 35.760375 11.847896 10.159933 50.883715 49.515393 
2662.000000 27.339741 25.899913 25.697143 24.343710 -0.185904 -1.611909 16.370257 14.912459 34.370937 32.870561 16.027712 14.486386 15.516389 14.184270 46.376223 44.979722 63.238472 61.799789 25.421801 23.860854 51.978591 50.498048 18.119286 16.593335 38.307995 36.907066 11.648157 9.946805 51.816986 50.458972 
2666.000000 28.309938 26.891600 27.125622 25.787813 -0.225016 -1.649813 15.908918 14.442626 43.142887 41.753634 16.572531 15.019995 12.413829 11.045216 45.268777 43.866789 59.318184 57.881964 24.628276 23.063581 53.113458 51.645635 19.643784 18.168103 37.351531 35.931893 14.958417 13.409442 49.409859 48.029484 
2668.000000 29.279754 27.871276 25.704180 24.350668 -0.659946 -2.093141 13.940576 12.443087 42.294869 40.903488 20.322694 18.844644 13.430434 12.072685 44.391003 42.976839 58.877929 57.445621 24.460132 22.893913 52.634201 51.173104 19.537740 18.053058 37.199352 35.776324 14.785133 13.231239 48.497575 47.108527 
