# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] 
1909.000000 33.105272 32.125051 19.057892 17.581199 10.649525 9.241574 19.991046 18.480677 33.879445 33.626545 32.903676 31.912497 29.287580 27.881431 27.113123 25.561766 28.568174 27.196414 34.550877 35.001416 23.451967 21.955790 23.353313 21.936222 21.540918 20.055218 28.491113 26.980287 29.058915 27.508098 
1912.000000 33.804383 33.622029 18.906345 17.432361 12.946997 11.507065 15.888652 14.464220 34.073833 34.355218 33.456822 32.853875 30.248761 28.839548 26.922184 25.376500 29.366373 27.980233 34.560593 35.021860 22.406159 20.928908 23.787589 22.364220 20.714326 19.245393 28.287883 26.780931 29.453196 27.902598 
1913.000000 33.665496 33.213412 19.051887 17.575792 12.221837 10.794240 16.081626 14.654116 34.074018 34.329869 33.330024 32.603895 30.035852 28.625023 27.831683 26.269545 29.537540 28.149700 34.563877 35.045007 22.487189 21.009085 24.623822 23.183589 20.453035 18.990249 29.296262 27.778735 29.352481 27.803991 
1914.000000 33.586439 33.016006 19.817498 18.327075 11.760348 10.340810 15.522843 14.103852 34.016269 34.073175 33.587409 33.161568 29.716176 28.306856 27.320826 25.769584 29.605031 28.218125 34.565991 35.029168 23.413740 21.918337 24.217909 22.785068 20.775865 19.305573 28.795436 27.284279 29.223909 27.678152 
1915.000000 33.423877 32.674119 19.305799 17.824034 11.150293 9.742587 15.271739 13.855796 33.981277 33.938482 33.775498 33.723545 29.414483 28.007625 27.525479 25.970281 30.345207 28.956192 34.558991 34.999839 24.039539 22.533487 24.912892 23.466800 20.556632 19.088976 29.637335 28.117074 29.962012 28.413067 
1918.000000 33.731556 33.394573 17.269577 15.828252 11.665295 10.249060 15.383932 13.965320 33.893729 33.646089 33.657172 33.351238 33.062209 31.893097 27.965941 26.401088 34.017396 33.372349 34.595279 35.067854 19.992221 18.561401 24.583432 23.143658 25.396779 23.843441 30.957809 29.452338 21.496710 20.079004 
1920.000000 33.794078 33.597345 16.109102 14.692305 12.059365 10.633891 14.486042 13.086823 32.589832 31.417024 33.825243 33.888542 33.618747 32.726762 26.771505 25.227041 34.012649 33.354005 34.601230 35.072601 19.925726 18.495568 22.925300 21.508850 25.594919 24.038500 30.553768 29.036735 21.564995 20.144181 
1923.000000 33.499442 32.841904 15.052519 13.653722 10.766650 9.364827 14.474610 13.073968 33.601064 32.948173 33.834711 33.906012 32.909520 31.688930 27.292443 25.736480 34.197353 33.784996 34.604201 35.082275 19.980144 18.548393 22.621902 21.212173 25.606227 24.049729 30.922487 29.410592 19.515354 18.129996 
1925.000000 33.756670 33.491675 14.414796 13.026292 10.493097 9.097503 14.780271 13.374111 33.658162 33.068231 33.789667 33.737055 32.587231 31.293391 16.971056 15.617295 34.037125 33.406899 34.608378 35.055864 16.140096 14.781768 22.209651 20.808445 24.967098 23.424381 23.034671 21.634222 18.860960 17.486860 
1931.000000 33.781175 33.561261 14.974506 13.579491 11.136408 9.733638 23.191322 21.626313 33.344808 32.480276 33.923727 34.305988 29.766059 28.352859 19.137582 17.743459 33.910104 33.149083 33.291057 32.174886 15.259582 13.916268 22.276017 20.868628 25.783111 24.221133 23.817813 22.400169 25.622730 24.119006 
1940.000000 30.110906 28.716911 15.719329 14.311100 19.786404 18.225043 21.700737 20.167279 34.133109 34.593710 33.908673 34.374261 30.121106 28.702240 17.992645 16.623606 34.306103 34.202389 34.392073 34.106102 15.889578 14.534941 22.825929 21.411208 26.821696 25.237957 25.923473 24.475495 24.376934 22.906875 
1941.000000 30.941539 29.560933 15.410578 14.009003 19.927144 18.363537 22.371337 20.826895 34.136716 34.583691 33.903929 34.376455 29.900640 28.483679 17.153856 15.801029 34.237145 33.982798 34.459382 34.338035 16.020678 14.663037 22.303368 20.897698 23.489245 21.960485 25.364443 23.927683 24.839046 23.360174 
1944.000000 30.834120 29.448457 14.669212 13.282560 17.795143 16.265258 17.071305 15.629213 34.151520 34.617781 33.900734 34.380619 29.772406 28.353284 21.852943 20.408176 34.390670 34.653693 34.495402 34.498173 17.925115 16.536206 21.375840 19.989395 22.822962 21.303592 25.007852 23.575888 24.996931 23.516625 
1949.000000 31.377643 30.014246 16.523506 15.101914 17.515139 15.991285 16.315023 14.883165 31.680159 30.381701 33.841961 34.089366 27.339054 25.957843 20.123895 18.712968 30.428046 29.055441 34.487792 34.394933 20.279532 18.846258 20.783645 19.412780 21.202773 19.713789 24.256035 22.833542 26.098396 24.597402 
2219.000000 32.869303 31.770073 21.376252 19.903960 20.039520 18.544854 23.231398 21.722780 34.304393 34.684512 33.860203 34.230251 34.161086 34.086652 27.229544 25.727884 30.624326 29.245591 34.517029 35.013755 24.164632 22.698669 21.904360 20.477953 14.385483 13.055891 28.223630 26.760717 27.278445 25.814198 
2238.000000 29.738664 28.328358 19.243467 17.813699 11.325872 9.987176 19.356710 17.921694 31.998134 30.751683 33.847086 34.321811 31.309484 29.947127 22.550115 21.140726 33.127019 31.925547 34.521133 35.018248 19.293425 17.919303 27.390015 25.852795 23.000532 21.511562 20.457966 19.140971 29.562453 28.059132 
2240.000000 29.273508 27.866095 19.911370 18.469190 12.433821 11.076297 20.037031 18.590797 33.067688 32.024415 33.845267 34.317885 31.686842 30.342335 23.403266 21.979915 33.562454 32.500989 34.534716 35.031875 20.459891 19.071311 27.724839 26.182117 21.777163 20.312425 29.954089 28.483866 31.062517 29.573757 
2252.000000 33.832543 33.696068 24.633140 23.120399 16.665288 15.220358 24.829740 23.287542 34.262961 34.739999 33.769812 33.961053 30.790025 29.413005 24.145155 22.716169 33.017889 31.799790 34.477202 34.707410 24.952304 23.474327 23.228949 21.757369 23.314682 21.816088 33.066622 31.885079 28.938236 27.444718 
2253.000000 33.756009 33.437434 24.270437 22.764908 16.564193 15.121225 24.801438 23.259458 34.255594 34.741085 33.747441 33.875758 30.286201 28.903842 24.767431 23.328917 32.928815 31.694602 34.492131 34.801146 24.180981 22.716539 23.499358 22.024264 23.398381 21.897532 32.720730 31.437643 28.987896 27.494163 
2254.000000 33.696349 33.310189 22.670997 21.189560 15.625233 14.198200 24.080174 22.550044 34.250844 34.741516 33.681541 33.654311 29.931450 28.549439 24.534276 23.101351 28.621853 27.267888 34.437258 34.597258 23.701639 22.245869 24.249118 22.761104 22.762684 21.275404 32.998066 31.797205 29.397325 27.900567 
2256.000000 33.013653 31.966864 23.698865 22.201009 20.822816 19.292757 23.130809 21.620262 34.247160 34.741752 33.743348 33.886603 28.983253 27.606713 24.468990 23.036700 29.044266 27.681297 34.456652 34.684920 25.606934 24.114350 24.594891 23.099640 22.885157 21.396657 33.667188 32.843129 29.298356 27.801999 
2264.000000 33.585783 33.041252 24.201337 22.697436 13.363429 11.974679 23.987841 22.458653 34.217636 34.694564 33.857740 34.353817 34.184231 34.315804 29.435371 27.915026 30.321508 28.943907 34.506931 34.994278 23.188644 21.737365 25.319336 23.820820 20.178195 18.750971 34.168927 34.193676 32.560005 31.232844 
2268.000000 25.615647 24.256516 22.313691 20.843730 13.118113 11.735004 18.086385 16.664519 34.176360 34.432143 33.856952 34.352765 34.221004 34.536520 23.727989 22.305219 31.746038 30.380597 34.485026 34.797556 20.183711 18.790865 25.604161 24.097817 20.696613 19.256049 34.191684 34.267637 24.068456 22.661196 
2272.000000 24.846867 23.500995 21.710686 20.250743 11.959744 10.600440 18.494632 17.062786 34.152663 34.340180 33.861351 34.357232 32.587924 31.341163 21.939816 20.545143 32.597861 31.296583 34.321255 34.225929 20.283758 18.893576 22.478145 21.024829 22.527035 21.053244 34.212766 34.385142 24.769600 23.345869 
2274.000000 26.666175 25.289156 21.166596 19.708528 12.511139 11.141267 18.659435 17.227006 34.156682 34.344613 33.863018 34.359400 31.478334 30.108069 20.568051 19.196423 32.566371 31.257361 34.022469 33.467352 25.358524 23.880871 17.420279 16.061317 22.572499 21.098033 26.959518 25.525618 25.594103 24.157933 
2279.000000 31.483252 30.095796 22.222813 20.746420 15.339174 13.916208 18.434237 17.005194 34.022907 33.887023 33.873312 34.370388 31.200686 29.815608 28.971878 27.445744 32.855127 31.586644 34.348935 34.340541 24.635041 23.169488 18.678327 17.293144 18.832217 17.421342 26.678661 25.255509 25.572103 24.138785 
2281.000000 32.501298 31.255031 22.458267 20.978462 16.261514 14.820620 22.628987 21.115995 33.652576 32.987691 33.883052 34.380559 31.523597 30.150770 29.338879 27.805349 32.392898 31.063766 34.272698 34.081218 24.812935 23.342374 17.610444 16.243878 19.034048 17.616790 24.619958 23.242440 25.916392 24.479787 
2284.000000 32.031344 30.699862 20.940701 19.490229 17.201800 15.742223 22.932136 21.414493 33.334634 32.438575 33.896351 34.394178 30.918844 29.523015 28.556007 27.030314 32.878998 31.611342 34.487391 34.908485 27.464874 25.946772 17.286138 15.924855 19.941150 18.503672 24.136906 22.768108 25.974542 24.538338 
2285.000000 32.756270 31.581593 20.617684 19.173501 16.501758 15.055677 22.216754 20.713713 33.398257 32.534340 33.900311 34.398066 31.638474 30.268707 29.081024 27.545584 34.602683 34.859806 34.507613 34.969617 27.644932 26.125496 17.552322 16.184590 20.126556 18.686251 24.883105 23.501831 22.593877 21.227633 
2291.000000 33.130308 32.119078 18.096493 16.685275 13.486004 12.092099 14.670543 13.311291 34.224992 34.716217 33.898980 34.396737 32.878752 31.708861 28.641575 27.107503 34.625332 35.000845 34.492026 34.976151 28.160081 26.636474 27.188949 25.644051 19.800650 18.370547 24.466948 23.095663 28.032940 26.564509 
2293.000000 33.506159 32.796155 17.099764 15.707982 13.477072 12.084134 15.191281 13.823265 34.232620 34.726985 33.902243 34.400058 31.675849 30.319996 27.969022 26.448392 34.605834 34.950838 34.504368 34.996110 29.416278 27.877126 27.386159 25.837559 19.382519 17.959480 23.491454 22.138316 26.639674 25.193930 
2294.000000 33.203966 32.242845 17.554574 16.149839 13.122973 11.738096 15.058835 13.692584 34.227851 34.718464 33.896486 34.394345 32.311040 31.018450 28.129371 26.605306 34.608660 34.996365 34.501182 34.991897 29.262052 27.724827 26.864054 25.324002 18.594696 17.187364 23.891070 22.531684 27.277522 25.819133 
2297.000000 33.143396 32.138619 18.297612 16.882714 13.515677 12.123014 13.938034 12.594023 34.222003 34.705969 33.898431 34.396274 34.028661 33.825022 25.742001 24.266109 34.605349 34.944135 34.510091 35.006264 30.479345 28.932168 26.148626 24.618822 18.857283 17.442769 28.940853 27.498548 28.863808 27.382538 
2300.000000 32.853781 31.711214 17.106916 15.712304 21.309717 19.768559 14.467746 13.118209 34.228016 34.713799 33.884219 34.382124 29.531051 28.124343 21.654860 20.246610 34.634041 35.066035 34.505969 35.001858 29.437038 27.896902 26.888847 25.347596 23.202421 21.718016 30.754888 29.310760 26.968680 25.517578 
2303.000000 31.699713 30.334349 16.270142 14.894277 22.381691 20.818404 16.096392 14.718229 34.219838 34.712481 33.886470 34.384363 29.084503 27.680234 25.694359 24.208873 34.597728 34.814661 34.468637 34.966172 21.566343 20.168315 20.498967 19.075135 21.343278 19.891798 32.437737 31.106256 27.459011 25.998632 
2305.000000 32.613911 31.400592 16.435121 15.054272 22.580562 21.015481 18.807665 17.372698 34.227465 34.711472 33.885120 34.383028 29.367887 27.961149 24.876615 23.405484 34.554432 34.576204 34.467873 34.965490 20.841059 19.455235 20.106941 18.690277 21.046692 19.599914 33.059888 31.879959 28.059710 26.590701 
2306.000000 32.359790 31.087105 16.107711 14.731808 21.890225 20.337313 19.730141 18.279816 34.229965 34.721081 33.891106 34.389007 29.914695 28.504505 24.232946 22.772377 34.579572 34.712902 34.477630 34.975253 20.721425 19.337180 20.021949 18.608846 25.333942 23.815658 32.467303 31.142782 32.326563 30.988110 
2312.000000 33.615323 33.037892 19.648649 18.211279 19.422400 17.905490 19.584244 18.139097 34.232318 34.727394 33.915723 34.413606 32.940821 31.785382 26.214733 24.712643 34.585146 34.632043 34.460412 34.958049 22.136459 20.726217 21.026982 19.594807 26.123768 24.591648 28.054349 26.646179 29.993433 28.512282 
2601.000000 33.502724 32.731201 27.285460 25.709561 15.517779 14.080784 20.130360 18.718465 34.050120 34.540734 33.921995 34.419893 33.405900 32.375353 21.251041 19.859114 34.762745 35.256725 34.303883 34.798071 21.626763 20.237295 28.929565 27.392625 28.028467 26.510973 33.308852 32.267621 33.484751 32.994164 
2606.000000 33.256552 32.293330 21.870194 20.384324 14.654488 13.240673 26.222145 24.709537 34.050112 34.543312 33.921607 34.419499 32.528749 31.271926 21.259409 19.867994 33.247899 32.118110 34.320702 34.816137 27.171430 25.688403 28.786661 27.249994 27.974345 26.461023 31.604173 30.220236 27.779235 26.420778 
2620.000000 33.133368 32.088755 18.260903 16.834239 17.143813 15.685200 28.637693 27.091723 34.075319 34.567882 33.887321 34.382351 32.905897 31.735354 19.387048 18.025527 34.735603 35.050394 34.301874 34.782450 30.401098 28.893525 20.916424 19.520488 23.786339 22.350489 30.997190 29.596506 32.745229 31.672189 
2626.000000 26.324877 24.949814 21.889997 20.405015 20.437678 18.926084 29.131695 27.578789 34.073876 34.570191 33.903337 34.401228 33.725785 32.882803 18.438172 17.091666 34.600603 34.491377 34.300465 34.791772 23.455460 22.058369 19.319076 17.949643 27.684259 26.175753 34.166052 34.451005 32.357482 31.160795 
2629.000000 26.931758 25.543200 22.436587 20.937748 20.917794 19.399298 29.755901 28.197172 34.069516 34.565993 33.913649 34.411548 32.806199 31.603368 19.160290 17.800184 34.556253 34.214643 34.283398 34.733196 20.838619 19.488993 19.821936 18.441721 26.092220 24.612422 33.979052 33.691182 33.081869 32.176615 
2631.000000 26.355235 24.974513 16.243268 14.865616 19.810262 18.310719 20.102118 18.722250 34.062577 34.559798 33.916780 34.414680 34.465480 34.947063 18.915390 17.562951 34.475454 33.980871 34.269203 34.719037 22.159209 20.785518 19.651069 18.284242 27.372746 25.869386 33.878483 33.407772 32.871558 31.854035 
2635.000000 33.752297 33.299754 16.808565 15.420376 20.403550 18.892972 20.868206 19.475023 34.073286 34.569082 33.909490 34.407384 34.439283 34.890658 19.345094 17.987332 31.663713 30.367146 34.219542 34.699241 27.442190 25.985057 19.659280 18.295940 26.635935 25.146300 33.740470 33.076648 33.330960 32.633888 
2638.000000 33.799412 33.419117 20.723536 19.261512 13.987021 12.593395 21.968702 20.554765 34.078068 34.573682 33.887316 34.385215 34.429238 34.791013 29.895536 28.342499 31.293540 29.989793 34.211467 34.675461 27.392432 25.936181 19.174698 17.822823 19.957848 18.592825 33.871540 33.390924 32.969034 32.000218 
2640.000000 33.796467 33.394597 20.301022 18.849026 12.507153 11.141072 21.911120 20.499730 34.059289 34.555143 33.878637 34.376524 32.106255 30.824888 29.238887 27.695021 30.408451 29.103659 34.204291 34.653035 26.886284 25.438785 17.352904 16.032347 18.349614 17.014511 33.444393 32.530003 33.502035 33.030715 
2646.000000 33.616842 32.946137 21.849324 20.368374 13.031147 11.654627 26.960451 25.464592 34.029925 34.483639 33.896722 34.392388 32.535393 31.296166 27.142644 25.630309 27.871203 26.598396 34.192789 34.674880 25.464513 24.038387 19.805913 18.438841 22.338806 20.918064 29.505552 28.089576 32.990432 32.041741 
2655.000000 30.778270 29.371783 22.739239 21.240881 21.497065 19.966175 28.768478 27.251323 34.035872 34.468976 33.885757 34.382957 32.829660 31.644493 26.589856 25.098916 34.849226 35.337115 34.062007 34.100467 24.791397 23.376040 19.241444 17.891914 28.289576 26.758159 29.989850 28.576465 28.176661 26.808657 
2657.000000 31.756414 30.400869 21.774044 20.293479 21.834638 20.300049 28.518196 27.002641 34.060479 34.558159 33.890440 34.388348 34.472973 34.863831 26.060652 24.580628 34.876173 35.341118 34.071525 34.134794 25.058182 23.638023 18.776391 17.438485 28.132297 26.604045 29.893979 28.479893 29.067826 27.693427 
2659.000000 29.731144 28.317099 21.263679 19.791976 20.929677 19.413655 29.002032 27.477243 34.059526 34.557289 33.889145 34.387056 34.500219 34.965684 27.332672 25.828680 34.881337 35.359575 33.835275 33.453084 25.316945 23.891318 18.821405 17.482492 29.156215 27.607692 30.237928 28.818109 30.288077 28.912218 
2661.000000 30.478591 29.067258 21.875299 20.395774 21.147370 19.624884 27.611398 26.110567 34.065710 34.563437 33.898663 34.396571 34.494229 34.971451 27.252245 25.748466 34.868656 35.350796 34.200782 34.696693 25.641803 24.211249 18.875368 17.533516 26.282511 24.784177 33.736220 33.080472 30.261186 28.885182 
2662.000000 30.878479 29.474544 21.525991 20.051095 12.723303 11.360563 27.438132 25.939373 34.069371 34.567033 33.891762 34.389672 34.488518 34.957123 26.637918 25.146822 34.886393 35.374262 34.209239 34.706017 26.441948 24.997145 17.904581 16.579223 26.370294 24.871986 33.511869 32.636832 33.817717 34.233393 
2666.000000 31.538422 30.163034 19.597172 18.159441 12.293280 10.938613 27.366316 25.867028 34.062658 34.560342 33.896494 34.394402 34.494231 34.986354 26.415691 24.930057 34.912316 35.387109 34.198127 34.695689 27.364389 25.896221 22.788495 21.370487 25.846745 24.360749 33.931866 33.543687 33.626017 33.381213 
2668.000000 31.109089 29.710228 15.439619 14.073385 12.014729 10.663629 23.331033 21.898409 34.058141 34.555842 33.893230 34.391140 34.489005 34.963484 24.404203 22.964830 34.906737 35.379601 34.205663 34.703073 24.171996 22.759546 22.564482 21.149695 26.530051 25.031457 33.387089 32.417576 33.491762 33.002740 
