# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] 
1154.000000 33.644848 32.612344 30.391599 28.945067 18.169268 16.792971 16.752926 15.317210 27.906275 26.391527 28.769321 27.299185 28.633211 27.213961 19.665973 18.195975 30.713148 29.183911 30.328515 28.989600 24.018421 22.568211 33.229110 31.920349 34.821003 35.220388 31.248287 29.905264 19.363801 17.996928 
1179.000000 30.367808 28.867948 26.716147 25.295036 23.655978 22.171323 23.223751 21.679469 25.958769 24.497026 27.648715 26.179653 33.447061 32.841693 18.497138 17.069337 28.104106 26.624877 33.120710 32.110003 21.208148 19.815495 35.312529 35.436467 34.786620 35.274866 34.152926 34.622563 20.038406 18.672484 
1207.000000 29.102949 27.608618 29.275543 27.815049 22.359408 20.906741 12.395217 11.053502 30.647335 29.143499 21.373914 20.014031 33.435915 32.842332 18.424283 17.002332 22.930147 21.547603 33.351364 32.450458 20.713722 19.349162 30.584113 29.187427 34.734065 35.229277 29.870662 28.509964 20.428465 19.059642 
1866.000000 28.632868 27.333870 25.975870 24.643339 24.454070 23.082317 25.796697 24.352685 31.501416 30.176535 32.736495 31.471686 33.585122 33.456774 28.289062 26.826006 29.000293 27.657128 34.093055 34.590558 28.443980 26.987191 35.094609 35.573643 34.673784 35.143435 32.750166 31.561597 33.903896 34.290987 
1871.000000 31.086795 29.774731 33.914916 34.192039 24.545441 23.170280 30.729982 29.219584 31.251729 29.918584 32.231504 30.875732 31.950952 30.727637 27.726463 26.272718 35.119116 35.403657 34.095612 34.592081 23.004489 21.637711 33.539901 32.396302 34.383348 34.094430 32.559530 31.333117 33.866413 34.098365 
1878.000000 30.816849 29.501160 33.793498 33.589615 24.631766 23.252142 28.510768 27.014422 34.252198 34.071837 24.340915 22.967831 33.429160 33.000095 25.201061 23.793335 34.427409 33.524179 34.120539 34.489765 26.899238 25.461545 35.126939 35.358309 34.472351 34.273581 34.069429 34.138260 33.820672 33.865321 
1882.000000 34.304476 34.661742 31.286359 29.917078 29.752196 28.302064 21.356931 19.987836 33.304306 32.232898 24.844184 23.472505 33.250257 32.583842 25.430290 24.016353 35.021546 34.766721 34.149686 34.642634 30.578527 29.115962 35.154499 35.648893 34.677280 35.173012 34.047163 34.049857 33.642787 33.294410 
1884.000000 34.336154 34.777675 32.525640 31.322031 30.288554 28.848454 21.821981 20.443343 34.446996 34.809196 24.598362 23.230861 33.644346 33.653623 27.358542 25.907593 35.087837 35.013802 34.148689 34.638469 29.792196 28.325135 35.158588 35.654477 34.697429 35.191829 33.858675 33.440873 33.572227 33.098634 
1887.000000 34.343728 34.816970 26.862854 25.498710 30.816430 29.397153 22.276456 20.887419 32.780167 31.558512 32.678973 31.406155 33.656926 33.706741 29.071255 27.591811 35.053191 34.908345 34.165398 34.657009 31.210778 29.762333 35.158583 35.589816 34.697219 35.190957 33.429392 32.544480 33.492623 32.915984 
1890.000000 32.583274 31.388185 27.104646 25.735548 26.242490 24.829157 19.763830 18.415597 32.278658 30.986148 33.202460 32.110034 33.623332 33.618112 30.625722 29.129382 35.000778 34.671576 34.175221 34.672989 24.606152 23.226272 35.127722 35.505772 34.755651 35.249874 34.122374 34.497309 31.359138 30.020174 
1901.000000 34.288610 34.618944 32.825217 31.726629 26.327218 24.914987 25.317586 23.860094 34.129538 33.616541 25.666196 24.260476 32.002251 30.791605 30.847532 29.350274 33.888953 32.731295 34.174485 34.672268 25.634480 24.242993 35.090594 35.581379 34.655019 35.151155 34.138545 34.600062 33.866570 34.005416 
1907.000000 34.133834 34.109228 33.119794 32.162563 24.520780 23.150729 25.465140 24.008340 34.494936 34.968062 26.793886 25.370738 32.538223 31.465815 27.044186 25.615443 35.260049 35.677219 34.189918 34.687637 24.560325 23.186750 35.119480 35.600370 34.652458 35.149392 32.722926 31.560907 27.493218 26.155022 
1908.000000 34.272637 34.759838 33.391012 32.626809 24.455759 23.085535 25.214904 23.761008 34.487190 34.948159 27.703405 26.266643 32.985790 32.127925 27.709636 26.270092 35.260831 35.714197 34.188774 34.686517 31.099233 29.664870 35.103944 35.570941 34.641187 35.138088 32.578293 31.378303 33.931804 34.345929 
1909.000000 34.273780 34.759414 33.125758 32.167451 23.590428 22.234951 25.337997 23.883902 34.206470 33.854879 26.881602 25.460939 33.738651 34.145085 26.903269 25.477907 35.352614 35.764321 34.181066 34.678821 31.717560 30.318393 35.093255 35.564289 34.631755 35.128423 32.907539 31.796675 33.934318 34.368214 
1912.000000 34.261249 34.735153 29.098947 27.721763 32.829241 31.891787 20.200351 18.846826 34.375664 34.296132 25.285799 23.896790 33.731620 34.091519 26.915921 25.491794 31.043779 29.685533 34.191059 34.688813 31.019398 29.582450 35.032581 35.494579 34.647432 35.139396 33.508080 32.736266 33.941518 34.408321 
1913.000000 34.257902 34.739336 29.665487 28.285066 32.426662 31.278051 20.504134 19.143862 34.371184 34.271824 25.937512 24.537083 33.730367 34.109994 26.104242 24.694349 31.919402 30.567845 34.198956 34.695256 31.760982 30.363863 34.923992 34.950366 34.638741 35.127912 33.169766 32.178246 33.941740 34.405010 
1914.000000 33.041520 31.990579 30.231900 28.850615 32.728840 31.724377 19.989865 18.637914 34.448389 34.538177 25.681798 24.286118 33.717907 34.020691 25.393992 23.997599 31.777642 30.424672 34.196771 34.693672 31.364519 29.941994 34.936601 35.037581 34.650725 35.137582 33.213389 32.246022 33.937925 34.407131 
1915.000000 33.470552 32.592123 30.357996 28.979225 32.257760 31.048649 19.966709 18.614672 34.402305 34.351190 25.044146 23.659185 33.703754 33.970467 25.487083 24.089867 32.125679 30.778277 34.200049 34.697210 30.387769 28.936181 34.898952 34.876785 34.646592 35.128737 33.130467 32.121905 33.935000 34.392014 
1918.000000 33.740051 33.061865 30.305225 28.926780 29.277137 27.833937 19.389569 18.046154 34.556624 35.015156 30.765784 29.320151 33.733520 34.126221 28.607320 27.158405 29.791927 28.446449 34.219127 34.715248 31.104483 29.668682 34.835532 34.699263 34.112519 33.424505 32.143392 30.881103 32.333132 31.126777 
1920.000000 33.937066 33.479622 30.943115 29.573118 26.276988 24.868149 26.121659 24.659249 34.562274 35.040841 30.257900 28.806569 33.572968 33.460710 32.215096 30.760759 34.684659 33.916850 34.205844 34.703615 25.209324 23.823149 34.769887 34.538683 34.150277 33.476295 29.431958 28.074930 31.233057 29.904811 
1923.000000 34.318175 34.791127 30.547975 29.165115 26.309337 24.899682 26.194569 24.731467 34.568605 35.052418 30.007539 28.554284 33.397873 32.963182 31.411176 29.937798 30.349282 28.999442 34.209417 34.707180 25.854910 24.452760 34.974390 35.468292 34.071537 33.318535 28.113441 26.771398 33.969683 34.404788 
1925.000000 34.323499 34.806271 29.320581 27.932847 32.718220 31.677026 25.176475 23.728863 34.549714 34.982833 31.460400 30.029807 33.530171 33.356123 32.145985 30.690171 30.627323 29.276478 34.203862 34.701620 28.528992 27.080831 34.979535 35.471920 34.666303 34.815136 27.406694 26.073493 33.986099 34.453546 
1931.000000 34.197858 34.202637 30.069225 28.672614 32.048356 30.758534 28.190286 26.686245 34.583185 35.020399 30.317635 28.863882 32.897670 32.005572 34.519277 33.747033 35.045902 34.962189 34.215908 34.709545 27.252657 25.827379 34.952735 35.230363 34.830351 35.320172 34.136146 34.369661 33.656581 33.197607 
1940.000000 33.524252 32.681485 27.799173 26.426909 30.992080 29.568980 32.484383 31.041573 34.547466 34.754143 29.269560 27.832964 33.279096 32.718404 29.028412 27.598717 32.766030 31.463421 34.205467 34.655015 31.296388 29.862050 33.884394 32.878731 34.888914 35.384515 30.500568 29.137598 32.807984 31.719325 
1941.000000 33.345017 32.405462 28.099651 26.724455 31.403486 30.011477 32.328912 30.868294 34.544324 34.693137 28.984767 27.550732 33.293698 32.732099 28.704563 27.281974 32.171104 30.840873 34.203335 34.673223 32.030706 30.652298 34.051410 33.106375 34.875074 35.369861 31.055065 29.702604 32.840871 31.765618 
1944.000000 34.346445 34.829921 27.403120 26.038330 31.473289 30.088312 26.334151 24.857612 34.636920 34.989789 27.262713 25.853818 33.524806 33.333153 31.251685 29.810134 33.620617 32.438461 34.211155 34.708902 30.744234 29.291479 34.460357 33.779509 34.889679 35.385193 31.081686 29.730972 32.432376 31.239871 
1949.000000 34.311100 34.763787 30.138430 28.742375 24.040401 22.660084 27.316703 25.827663 34.472602 34.385079 31.915562 30.524872 33.710731 34.146469 28.999578 27.577630 35.207372 35.574852 34.209453 34.707230 28.247549 26.812734 35.097320 35.584438 34.796543 34.928022 31.552615 30.223225 33.931081 34.238676 
2219.000000 31.216386 29.908443 33.007731 32.014304 30.233302 28.836599 22.892485 21.537547 33.755949 32.801079 28.281257 26.859764 33.093253 32.322821 34.478924 33.468898 35.724303 36.090478 33.946921 34.444811 31.675027 30.279144 35.404550 35.900901 35.026854 35.523736 33.825353 33.760105 34.117216 34.584092 
2238.000000 34.162803 34.247108 30.422157 29.091790 29.956101 28.565040 26.817430 25.405871 33.557294 32.533595 25.639891 24.257677 33.047095 32.212540 34.360994 33.348836 35.321747 35.237756 33.959381 34.457260 28.108061 26.698168 35.235291 35.729095 34.942823 35.439975 33.803363 33.708060 33.376806 32.610124 
2240.000000 34.280620 34.771149 30.868257 29.555605 29.674267 28.282132 25.978027 24.579724 34.017765 33.327536 29.326787 27.884354 31.996892 30.780725 34.481986 33.533923 35.336763 35.213629 33.964792 34.447888 33.809189 33.428415 35.245729 35.742650 34.939126 35.436372 33.886427 33.984620 34.121544 34.618358 
2252.000000 33.582565 32.819528 33.949460 34.105790 33.381979 33.104235 28.101906 26.671885 32.304413 30.977374 24.794535 23.417015 33.696008 34.039909 33.304724 32.008635 35.593914 35.816504 33.954264 34.451681 30.641434 29.213683 35.354595 35.851368 34.921428 35.418645 33.982394 34.479678 33.671934 33.082554 
2253.000000 33.621821 32.895160 33.898538 33.910430 33.231119 32.703021 29.066291 27.623719 32.449661 31.138762 25.766699 24.373391 33.714601 34.132804 33.166159 31.854573 35.523251 35.592576 33.947216 34.444651 31.202454 29.792109 35.348520 35.845283 34.930796 35.428029 33.977738 34.474962 33.622980 32.984258 
2254.000000 33.754606 33.186849 33.937015 34.080984 33.138607 32.494211 28.361825 26.927599 31.685567 30.318461 26.528018 25.121140 33.722666 34.170846 33.279005 31.978053 35.593716 35.815964 33.948805 34.445751 26.485980 25.097653 35.330848 35.827621 34.937291 35.434545 33.975098 34.472487 33.875528 33.523275 
2256.000000 34.124167 34.191715 33.896740 33.860536 33.335272 32.969126 32.321947 30.946351 31.085452 29.703569 33.376328 32.245639 33.693871 34.004837 33.425912 32.151358 35.546113 35.658241 33.952994 34.450880 26.148705 24.766195 35.331558 35.828207 34.948894 35.446029 33.968872 34.466239 33.937403 33.687441 
2264.000000 34.264291 34.758409 32.178214 30.962056 32.797510 31.890244 33.089284 31.843229 34.197043 33.732901 28.198332 26.746992 33.593888 33.635337 34.567516 33.707269 35.696406 35.809708 33.972453 34.470200 31.280094 29.873586 35.482707 35.979332 34.854855 35.351957 33.925397 34.333767 34.197250 34.692027 
2268.000000 34.317827 34.804910 34.009399 34.353958 32.481469 31.413023 33.803551 32.901106 33.777452 32.880432 28.016501 26.568375 33.650825 33.860617 33.895876 32.712192 35.748425 36.043152 33.976135 34.473825 31.622329 30.237052 35.422135 35.918843 34.846494 35.343582 33.941765 34.438663 34.201415 34.697348 
2272.000000 34.319570 34.787189 34.047058 34.528854 31.682261 30.411377 30.323851 28.871089 32.829586 31.571962 32.464529 31.097158 31.316270 30.029708 28.768990 27.385696 34.957378 34.050870 33.969454 34.461572 30.708399 29.297483 35.422890 35.919596 34.843211 35.340552 33.943100 34.427238 34.192340 34.690038 
2274.000000 34.315722 34.810521 33.831885 33.613045 33.544635 33.777748 30.325492 28.871204 33.037748 31.822946 32.632396 31.288286 30.270720 28.938990 28.203806 26.830057 35.386733 34.862379 33.966092 34.459778 30.282608 28.867398 35.521975 36.018532 34.855079 35.352431 33.954088 34.442377 34.203162 34.700869 
2279.000000 34.313844 34.808081 33.790483 33.480023 33.575073 34.012798 34.000361 33.198753 27.622856 26.261844 32.517102 31.151768 33.674638 34.123264 26.909297 25.558284 35.776711 36.102848 33.938378 34.422137 25.046241 23.692231 35.510248 36.006763 34.852357 35.349473 33.316743 32.593704 34.193887 34.691526 
2281.000000 34.307723 34.804209 33.925735 33.920997 33.555592 33.912604 29.346655 27.890614 29.105597 27.720577 33.562837 32.540571 33.569924 33.626590 27.292055 25.931431 34.853423 33.862084 33.916375 34.414270 25.815967 24.447695 35.524600 36.011935 34.816505 35.209168 33.445388 32.837237 33.944733 33.699039 
2284.000000 34.308864 34.798073 33.731974 33.347269 32.146855 30.964119 27.774209 26.340003 34.407074 34.225401 33.612772 32.623932 33.601279 33.760281 28.087635 26.712434 34.765851 33.712196 33.910317 34.408207 26.372197 24.992841 35.524810 36.019675 34.831573 35.213573 33.950300 34.332277 34.189172 34.645787 
2285.000000 34.304911 34.788942 33.564378 32.951722 30.676300 29.310128 28.438002 26.991520 34.440194 34.333786 33.567549 32.555263 33.562855 33.599172 28.482833 27.099668 34.722385 33.653187 33.907644 34.404293 31.621690 30.234965 35.503835 35.999436 34.791211 35.068665 33.959322 34.383152 34.189087 34.605068 
2291.000000 34.052323 33.889785 34.030277 34.421059 26.704577 25.345324 28.097860 26.656038 34.334597 33.995486 33.775105 32.965737 33.596982 33.769062 29.389161 27.997838 36.202559 36.568162 33.895434 34.393110 30.057209 28.626153 35.511145 36.007604 34.862390 35.348684 33.987530 34.480014 34.170851 34.645498 
2293.000000 34.125194 34.140819 34.008529 34.315014 27.319521 25.952178 27.596324 26.160689 34.557182 34.851048 33.811068 33.042971 33.642966 33.988411 34.261952 33.345736 36.186407 36.525477 33.927698 34.421947 30.427777 28.998422 35.538356 36.034542 34.848808 35.316349 33.980167 34.472760 34.162382 34.643119 
2294.000000 34.156936 34.278637 34.009619 34.309403 28.126317 26.747897 27.449367 26.017914 34.551720 34.853685 33.943630 33.336517 33.654541 34.060196 33.934055 32.839946 36.113208 36.423316 33.933605 34.429557 30.984447 29.565923 35.544755 36.041031 34.843407 35.310999 33.972318 34.460306 34.170500 34.649415 
2297.000000 34.109910 34.111350 33.332831 32.517317 30.600820 29.225503 29.753791 28.287374 34.599938 34.990854 33.988956 33.453476 29.872341 28.517175 28.620617 27.237541 36.120668 36.442365 33.912501 34.403566 33.676494 33.046367 35.612940 36.109313 34.860304 35.311781 33.959025 34.345830 34.164064 34.653955 
2300.000000 34.245780 34.741477 34.034314 34.500145 29.966658 28.578230 28.432494 26.983714 34.574645 34.868053 25.808924 24.388497 28.968754 27.612355 29.720105 28.321062 35.623324 34.882499 33.908825 34.404826 25.261868 23.902795 35.568268 36.064750 34.890199 35.346709 33.858255 33.874719 34.159242 34.655988 
2303.000000 34.243375 34.736980 34.008353 34.486280 33.503608 33.613129 28.335909 26.888832 33.415373 32.293693 25.438732 24.026453 29.400511 28.044623 28.734171 27.347218 36.049854 35.962957 33.903996 34.400848 27.145575 25.750685 35.573867 36.070345 34.883040 35.374785 33.890723 33.982550 34.180511 34.675340 
2305.000000 34.217562 34.712109 33.998139 34.465053 33.535345 33.792983 31.527282 30.072131 34.157677 33.529220 24.305615 22.916291 30.724929 29.381347 28.454429 27.072085 35.935061 35.748010 33.912576 34.388250 27.987697 26.578140 35.618147 36.114554 34.882647 35.373112 33.984009 34.389580 34.191256 34.687075 
2306.000000 33.998729 33.818204 33.999419 34.478407 33.530540 33.765529 31.744229 30.295789 34.384308 34.134106 23.660474 22.281695 29.913546 28.553708 27.784402 26.414294 35.970491 35.850921 33.905999 34.370909 28.127765 26.715204 35.609873 36.106292 34.896180 35.378475 33.993475 34.463616 34.143026 34.561100 
2312.000000 33.504708 32.745952 31.079524 29.779313 33.549638 33.906934 33.569790 32.426501 34.319074 34.023264 27.078105 25.630565 33.603288 33.746230 28.199345 26.821271 35.914530 36.377047 33.905718 34.403615 26.716627 25.320213 35.476781 35.973312 34.913882 35.411158 34.001599 34.484105 34.156511 34.618948 
2601.000000 34.357654 34.854927 33.803946 34.282267 30.455436 29.104058 33.977913 33.010339 34.497174 34.204910 32.356396 30.942238 33.007122 32.311824 35.454382 35.017848 35.052416 34.978860 33.824222 34.322048 34.164179 34.377750 nan nan 34.661258 35.158699 34.000610 34.498459 34.092113 34.588246 
2606.000000 34.308042 34.724454 33.829484 34.318413 31.712726 30.449179 33.215106 31.968442 34.659418 34.821600 27.365945 25.943462 33.330653 33.102780 36.015577 36.483881 34.873190 34.629386 33.806683 34.304566 34.190505 34.539699 nan nan 34.631786 35.129320 34.008012 34.503322 34.080853 34.577882 
2620.000000 34.285954 34.775908 33.830634 34.327609 32.271798 31.119846 27.814144 26.436233 34.777580 35.270258 28.471391 27.033492 33.515409 33.956894 35.807956 35.756637 35.212408 35.701525 33.786064 34.284011 32.364694 31.144817 nan nan 34.604562 35.098435 33.520636 32.982382 34.105320 34.599742 
2626.000000 34.318059 34.815778 33.824037 34.304624 31.917563 30.687914 33.026187 31.753229 34.269244 33.619603 25.488157 24.098842 32.668597 31.755514 35.551630 35.166130 35.187595 35.684571 33.798625 34.296569 30.670294 29.328733 nan nan 34.601853 35.099408 34.021540 34.396039 33.961356 34.030872 
2629.000000 34.351567 34.849274 33.815592 34.286959 33.237166 32.642828 32.929210 31.642790 34.633210 34.606864 23.478245 22.126256 33.522251 33.970232 35.887148 36.379935 35.192171 35.687002 33.798001 34.295944 32.602660 31.423987 nan nan 34.599174 35.096731 34.041474 34.513385 34.065112 34.493032 
2631.000000 34.359681 34.857383 33.807235 34.297005 32.788638 31.827088 31.120779 29.712143 34.603615 34.532979 22.430367 21.098207 33.517819 33.927765 35.819025 36.314265 35.187956 35.683353 33.789320 34.287266 33.444568 32.601543 nan nan 34.559858 35.057078 34.055576 34.541875 34.032184 34.311751 
2635.000000 34.360701 34.858015 33.797680 34.265940 32.091340 30.885310 32.168248 30.792191 34.403067 33.851419 22.213781 20.890005 33.536286 33.993476 35.922889 36.418287 35.170252 35.666882 33.785754 34.283104 33.028799 31.977197 nan nan 34.532752 35.029708 34.067433 34.565182 34.019271 34.251490 
2638.000000 34.375780 34.873290 33.802344 34.277921 31.186024 29.860710 31.178864 29.772218 31.408921 30.072479 24.400828 23.028901 33.504135 33.842586 35.755772 35.650485 35.165453 35.662194 33.776160 34.273987 32.686715 31.535709 nan nan 34.555018 35.052603 34.082596 34.580305 33.965220 34.041584 
2640.000000 34.378084 34.875489 33.796392 34.274502 33.663061 34.022503 32.049357 30.666993 32.460278 31.171563 24.573711 23.201160 33.430826 33.523497 35.621641 35.224320 35.152632 35.591629 33.755041 34.252562 31.732465 30.447896 39.161812 39.613873 34.565319 35.062898 34.081139 34.578936 33.901885 33.802329 
2646.000000 34.376729 34.874118 33.843125 34.323191 33.671548 34.106773 28.161892 26.782561 31.984236 30.666116 26.185067 24.781588 33.141779 32.609224 35.684363 35.307414 35.130746 35.597754 33.760881 34.248048 28.925041 27.608186 37.851438 38.335245 34.637443 35.134973 34.083345 34.576694 34.108620 34.606046 
2655.000000 34.415514 34.910689 33.846116 34.336174 27.128587 25.783661 28.457396 27.067902 33.088945 31.860617 27.027972 25.630740 33.090497 32.479259 36.030342 36.516380 35.093207 35.584507 33.792938 34.290874 34.172862 34.663671 37.907987 38.391033 34.590498 35.088004 34.131702 34.628185 34.087541 34.584971 
2657.000000 34.407348 34.904199 33.836905 34.330970 27.375641 26.028481 28.538477 27.145603 32.484287 31.185066 25.903151 24.527365 33.339026 33.154629 35.643694 35.353860 35.104700 35.598321 33.788762 34.286696 34.029576 34.002292 38.175908 38.654799 34.594582 35.092058 34.130149 34.627933 34.088557 34.585976 
2659.000000 34.400170 34.897614 33.837650 34.317756 28.814135 27.447976 28.305748 26.913629 33.435831 32.273200 27.239266 25.840417 33.044735 32.409126 35.779797 35.731221 35.107731 35.604504 33.785908 34.283851 34.151951 34.333719 38.694575 39.162114 34.611191 35.108736 34.124993 34.622759 34.088513 34.586051 
2661.000000 34.389224 34.886635 33.845611 34.316417 29.550216 28.180531 28.877737 27.477908 32.103461 30.779975 26.315007 24.932935 33.132807 32.599734 35.823298 35.851330 35.128875 35.625730 33.779984 34.277932 34.232377 34.715827 39.005086 39.463016 34.579089 35.076650 34.112624 34.610363 34.059226 34.556926 
2662.000000 34.392133 34.889707 33.828987 34.285396 30.478122 29.118969 29.195544 27.793135 32.690977 31.411086 26.194894 24.813887 33.215406 32.800827 35.792216 35.764495 35.052615 35.301472 33.785952 34.283896 34.236740 34.714393 40.216561 40.603846 34.569009 35.066568 34.120139 34.617922 34.060727 34.558386 
2666.000000 34.361498 34.859195 33.825968 34.304967 33.386560 33.013612 32.704867 31.370468 34.741086 34.991291 30.299771 28.856726 32.270212 31.175002 35.728743 35.520493 34.973112 34.984030 33.798519 34.296462 34.076926 33.973024 39.649575 40.077906 34.577059 35.074623 34.129678 34.627237 34.055034 34.545965 
2668.000000 34.370655 34.868340 32.857701 31.927947 33.516129 33.413907 31.778701 30.374347 34.751578 34.931847 29.736351 28.297135 32.142246 31.010868 34.682974 33.653202 35.091478 35.588468 33.821193 34.319129 34.147895 34.194855 39.656716 40.084628 34.569289 35.066867 34.104630 34.477879 34.064282 34.558637 
