# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] 
10.000000 17.543905 16.107510 16.702625 15.223920 11.830904 10.303676 12.432486 10.947601 14.078486 12.661801 14.798987 13.400788 25.449667 23.925751 10.649965 9.272051 18.025397 16.582036 20.087662 18.660561 10.530254 9.141146 18.711087 17.254305 15.704500 14.326303 15.442312 13.967598 22.418638 20.852223 
11.000000 18.458654 17.006743 14.430707 12.994899 10.875257 9.364572 13.311040 11.811411 13.876618 12.463823 14.112104 12.724818 25.220546 23.700140 11.534038 10.140074 17.314398 15.882842 20.387721 18.953608 10.255403 8.869509 16.259267 14.853219 25.104203 23.556799 10.293242 8.911979 22.306424 20.740665 
12.000000 19.132937 17.670333 14.034114 12.606874 11.347267 9.829043 13.026216 11.533695 13.405727 12.000308 13.984810 12.600463 26.079840 24.545829 11.127771 9.741465 17.829009 16.386109 19.006762 17.590249 10.257786 8.873531 16.239328 14.834581 25.826170 24.265164 11.000767 9.605398 22.133367 20.572774 
13.000000 18.983802 17.524231 13.553243 12.133366 10.927683 9.424693 12.159046 10.681137 12.603064 11.212924 17.382840 15.941951 25.532785 24.007290 11.941338 10.538072 17.380081 15.946164 19.642448 18.214856 10.013571 8.632651 15.981746 14.579918 25.885890 24.322314 11.864896 10.453998 21.676269 20.126139 
14.000000 15.656297 14.260909 14.380706 12.947110 11.547452 10.034324 12.521769 11.038093 12.639330 11.250276 16.922838 15.490556 25.609408 24.083508 11.424460 10.031257 17.644607 16.205433 18.864800 17.452425 9.911251 8.534119 15.415912 14.025388 26.524438 24.949628 12.000660 10.588716 21.121819 19.583163 
15.000000 15.969106 14.566834 14.253373 12.820942 12.223448 10.698987 13.155063 11.659454 12.318190 10.933258 17.891048 16.442888 26.448589 24.908009 10.895195 9.513130 18.584364 17.129153 18.509757 17.102971 10.516101 9.127651 15.401700 14.012539 26.678091 25.100839 11.814271 10.404822 22.079401 20.523685 
16.000000 16.931844 15.513515 13.476120 12.058909 11.675173 10.160827 13.254572 11.757724 11.811021 10.435378 18.468902 17.008758 27.374639 25.819327 11.321704 9.930831 19.383265 17.914638 18.067647 16.668365 9.777699 8.402055 14.385778 13.013752 26.831397 25.252507 12.214016 10.797092 21.568072 20.020965 
17.000000 16.183041 14.779333 17.657071 16.163453 11.673097 10.159571 14.082255 12.569306 11.193192 9.830813 18.413721 16.953144 26.767831 25.221522 11.371007 9.977939 19.356605 17.889119 18.687012 17.276103 8.916210 7.556853 14.584039 13.209199 26.803713 25.225377 11.721538 10.314658 22.379904 20.816112 
18.000000 16.146684 14.744406 17.700199 16.204964 10.967455 9.465769 13.316161 11.818894 11.776120 10.403553 18.660963 17.195517 26.773412 25.228023 11.325448 9.931552 18.970759 17.508881 18.354279 16.948768 9.787195 8.410754 15.348128 13.959991 26.064813 24.499385 10.440556 9.060804 22.261684 20.702022 
19.000000 16.645401 15.235255 17.453200 15.961130 10.188850 8.700911 13.721226 12.215520 11.137004 9.775512 19.480209 17.997911 27.016796 25.467195 10.501596 9.123611 19.257667 17.792059 26.204940 24.661948 9.516611 8.143593 15.377585 13.988366 14.987591 13.623280 11.272710 9.878056 22.207484 20.650009 
20.000000 17.263986 15.843391 17.075764 15.588969 12.975647 11.436709 14.191602 12.676930 10.783127 9.429226 19.950778 18.459700 26.647998 25.103979 10.272746 8.897254 19.870570 18.393067 26.455723 24.907300 9.226804 7.861191 15.247393 13.862051 14.869162 13.505573 12.081031 10.670122 22.210786 20.654761 
21.000000 17.054161 15.636255 16.701778 15.221835 13.648191 12.095110 14.215503 12.698831 10.893230 9.537786 20.322978 18.824020 19.383830 17.985306 19.671646 18.116518 20.826738 19.332615 25.612189 24.078075 9.403937 8.036417 14.433884 13.063365 14.107883 12.757224 11.599956 10.197297 22.762402 21.194662 
22.000000 17.155398 15.734343 17.484625 15.991768 14.318703 12.751838 13.746680 12.240294 10.904841 9.547759 20.183396 18.686223 18.858271 17.471439 19.058311 17.514513 21.557291 20.048179 25.320735 23.792985 9.537431 8.167457 14.385048 13.014710 13.246525 11.912914 11.100976 9.706364 22.741880 21.175126 
23.000000 17.736652 16.305848 17.671952 16.175001 13.801994 12.244321 14.259698 12.743051 10.450698 9.100845 20.590343 19.087288 18.251845 16.876990 20.012845 18.451775 23.707496 22.159806 25.656847 24.121838 9.060970 7.699110 18.146222 16.716922 12.463598 11.144766 11.585154 10.183271 23.664459 22.082741 
24.000000 17.651342 16.222643 16.840263 15.357775 13.117136 11.573460 7.524195 6.140379 10.955076 9.594358 20.469967 18.981848 18.487985 17.110114 20.022513 18.460043 24.351608 22.790580 25.260158 23.731404 9.045288 7.685148 17.714923 16.293243 12.753688 11.428517 11.992020 10.582753 20.030509 18.509307 
25.000000 17.330691 15.909798 16.823198 15.342637 13.069138 11.528318 7.397334 6.016302 11.248712 9.880852 20.233934 18.748481 18.967378 17.581505 19.658587 18.101143 24.248473 22.691363 26.026385 24.484527 8.703506 7.351026 17.372269 15.956649 13.288737 11.955121 11.531709 10.132980 20.829542 19.294709 
26.000000 16.760960 15.352220 16.421907 14.948178 13.417095 11.867969 7.624274 6.239603 11.689270 10.311398 19.605800 18.131497 18.948465 17.564051 20.188697 18.619960 24.108548 22.552991 25.533868 24.000850 8.756681 7.403145 18.098267 16.679110 12.761210 11.438898 12.056610 10.649349 20.319207 18.795174 
27.000000 16.788852 15.381474 15.417533 13.960702 13.387270 11.837781 7.993687 6.602156 11.068064 9.701026 20.431315 18.943284 19.075413 17.688606 19.565608 18.006667 23.394486 21.851741 24.673164 23.155708 8.014518 6.673630 17.910465 16.495637 12.760546 11.436554 12.620009 11.202149 20.602223 19.071934 
28.000000 15.985121 14.592077 16.192386 14.719802 13.948538 12.390416 7.936703 6.545894 15.095428 13.649224 13.013033 11.654538 19.930620 18.529094 19.572342 18.012088 15.162038 13.770744 22.172329 20.711922 8.554286 7.203591 17.181809 15.779193 12.963647 11.634894 13.489074 12.054972 20.671384 19.140381 
29.000000 15.234919 13.856279 15.783242 14.317370 13.774199 12.218518 8.512353 7.109988 14.238246 12.809153 12.359424 11.015088 20.654361 19.239336 17.565220 16.040073 15.083553 13.693853 21.316745 19.872554 8.761656 7.407083 16.636456 15.245260 12.966427 11.638981 13.587676 12.150300 20.277670 18.752204 
30.000000 15.096662 13.718993 16.617680 15.138207 13.265321 11.718069 8.768561 7.361354 13.556631 12.139431 12.287824 10.946894 19.789196 18.390600 18.193660 16.656453 15.727477 14.326458 21.752916 20.300875 7.878522 6.539146 16.559557 15.171178 13.335525 12.001169 14.548898 13.095098 19.300538 17.790460 
31.000000 18.478895 17.044288 17.442024 15.947472 6.988728 5.553407 7.968276 6.575026 13.635200 12.216666 13.142163 11.785842 20.130811 18.724389 17.429635 15.908237 15.663195 14.263956 22.457655 20.991501 7.993083 6.650508 16.843051 15.463280 13.625905 12.285883 18.063751 16.551551 18.517288 17.022358 
32.000000 17.538045 16.119143 18.621317 17.112454 7.337382 5.894720 7.671372 6.282357 13.059591 11.651091 13.976872 12.604891 20.399312 18.987895 17.441780 15.919148 15.041029 13.652664 22.734767 21.264165 7.780105 6.442173 16.085338 14.718534 13.764285 12.420563 18.167245 16.654906 19.091443 17.585354 
33.000000 17.599519 16.179250 19.351887 17.831274 8.021583 6.565650 14.697946 13.174174 12.513053 11.115382 14.663981 13.280379 21.081028 19.658397 18.015697 16.482286 15.272261 13.877714 22.379912 20.914956 7.388708 6.056183 15.457083 14.102790 14.439972 13.085158 17.445719 15.946126 19.910138 18.390045 
34.000000 17.340467 15.926111 19.405585 17.885564 7.512598 6.066934 13.769053 12.261914 11.778278 10.393646 13.789176 12.420335 21.293942 19.865833 18.769091 17.223337 15.934968 14.528471 21.697168 20.244273 7.618145 6.279527 15.084569 13.738009 14.302481 12.950793 17.760874 16.254399 20.019792 18.496086 
35.000000 18.321208 16.890290 18.442774 16.939808 8.416928 6.956142 13.891604 12.383603 11.138673 9.764108 15.236797 13.833920 21.192329 19.764592 18.228700 16.691735 15.943659 14.536732 21.689656 20.235819 7.024007 5.695947 14.525737 13.188086 22.438940 20.941426 18.669915 17.148241 19.476817 17.963259 
36.000000 17.605317 16.189451 17.607837 16.119428 8.779522 7.312150 13.774475 12.270132 10.832519 9.463830 15.869660 14.454797 20.290657 18.878442 19.100476 17.547977 16.787754 15.366808 22.354528 20.889294 6.226140 4.911496 14.496956 13.158411 22.937681 21.431232 18.697037 17.175112 20.132484 18.608818 
37.000000 17.378117 15.968019 18.324434 16.823462 7.860072 6.408018 13.152354 11.658442 10.619820 9.255952 15.705975 14.293086 20.603537 19.183919 18.168694 16.633318 16.613404 15.195626 21.367539 19.919172 13.169718 11.718588 14.771068 13.427826 23.486704 21.971745 17.919156 16.413333 19.192000 17.684705 
38.000000 18.187793 16.763707 18.228873 16.728171 7.762254 6.311662 12.992981 11.502260 11.473802 10.093676 15.124490 13.723341 21.360775 19.925755 17.897246 16.366583 16.649096 15.231779 20.809020 19.372446 13.332753 11.877318 14.646633 13.306689 18.973523 17.543277 18.764107 17.241264 19.724924 18.206688 
39.000000 18.419577 16.990733 18.293947 16.791555 8.301375 6.842803 12.987356 11.494981 11.793582 10.406985 14.844530 13.449471 20.503741 19.084345 18.428925 16.886693 16.840415 15.418708 27.115146 25.557992 13.580105 12.118416 14.949234 13.602210 18.398634 16.977606 18.376262 16.861114 20.556732 19.023977 
40.000000 19.190630 17.747147 18.801773 17.290646 8.217666 6.759702 9.730536 8.300610 12.026796 10.636742 14.097299 12.714512 19.716853 18.312192 18.465121 16.920608 17.004385 15.578076 27.052737 25.498778 14.391386 12.912947 14.729050 13.387047 18.189305 16.774064 17.351158 15.853183 20.615015 19.079894 
41.000000 19.789199 18.335562 19.584368 18.060365 8.166382 6.711306 9.994835 8.561629 11.349965 9.973966 13.811488 12.432232 20.162607 18.751129 18.919388 17.367324 16.459369 15.043911 27.793176 26.226541 15.103439 13.612748 15.649137 14.291967 18.946197 17.518101 17.911367 16.402524 20.640518 19.106894 
42.000000 19.517132 18.068094 19.888025 18.358694 8.786562 7.321647 9.370887 7.951346 11.454515 10.078314 13.451868 12.078966 19.935243 18.529936 19.067957 17.514806 17.263585 15.832413 28.732320 27.151260 15.237960 13.746609 15.733727 14.373587 19.253947 17.820114 17.620025 16.116838 20.013709 18.491039 
43.000000 19.816887 18.361450 19.226979 17.711777 8.791769 7.325593 9.384971 7.965996 10.759115 9.397857 13.902310 12.521806 19.282395 17.889028 19.961557 18.393780 16.754689 15.331514 29.654443 28.064146 18.711461 17.165857 15.338944 13.984788 18.629429 17.206316 18.068639 16.558141 19.570523 18.056035 
44.000000 18.865126 17.426664 18.829301 17.321341 8.173488 6.718705 9.273329 7.856585 10.522695 9.163934 13.259353 11.892432 20.112159 18.702134 20.768755 19.184886 16.122000 14.709810 29.275342 27.687242 18.366606 16.829134 14.912299 13.566242 19.404126 17.965593 9.811335 8.446206 18.849107 17.347689 
45.000000 19.400378 17.959720 18.591449 17.087268 9.077342 7.607128 9.062303 7.649534 10.138091 8.787070 12.730331 11.371869 19.893509 18.488217 15.278377 13.792303 15.779673 14.374651 28.728932 27.147365 18.431541 16.893409 15.455403 14.101031 18.799317 17.371779 9.891954 8.526504 20.265755 18.737937 
46.000000 19.667669 18.221548 16.926067 15.452745 9.635576 8.154922 16.605901 15.050114 20.409160 18.873781 12.914274 11.551644 24.189805 22.711026 15.409420 13.922991 16.314019 14.897648 29.673564 28.082108 18.134173 16.602125 23.609261 22.105987 19.081108 17.648741 9.245668 7.892550 20.323896 18.795760 
47.000000 20.329845 18.869781 16.820314 15.347652 10.233665 8.742369 17.197513 15.631964 20.973390 19.428125 13.182625 11.814496 23.918565 22.446028 15.217464 13.732718 14.957266 13.574296 29.979314 28.385998 18.727875 17.185776 23.536738 22.034423 19.027695 17.598400 8.295458 6.958831 20.389944 18.861743 
48.000000 19.844411 18.391742 16.663390 15.193718 9.534863 8.055254 16.731741 15.176548 20.323040 18.791168 13.318315 11.949130 24.378259 22.898600 15.708966 14.214422 15.961835 14.562017 29.188130 27.603639 19.423162 17.868514 23.707060 22.202337 24.740354 23.204980 7.786529 6.459717 21.079721 19.538140 
49.000000 21.251360 19.785181 15.848498 14.392928 9.917184 8.423157 17.415793 15.848342 19.683747 18.163413 13.022071 11.659170 21.340888 19.924422 16.107446 14.607531 15.433321 14.042550 27.118415 25.570219 19.876772 18.314828 17.945979 16.546473 24.408085 22.877889 7.203205 5.886953 18.743956 17.251054 
50.000000 21.807267 20.331493 15.449221 14.003142 10.042565 8.547914 17.546808 15.975020 19.152513 17.643749 13.075491 11.710584 22.066744 20.638649 15.973019 14.475319 15.630028 14.237057 26.471587 24.933465 20.340963 18.769704 18.415617 17.007048 25.150251 23.607941 7.917466 6.589683 18.723505 17.231505 
51.000000 21.220411 19.755600 15.821361 14.366634 10.296709 8.797168 17.920933 16.341158 19.048243 17.541017 13.559673 12.185985 21.834198 20.411368 15.123860 13.640125 16.055889 14.656019 25.917213 24.390550 21.013770 19.430382 18.898867 17.481203 24.250452 22.724630 8.638583 7.299276 18.711431 17.218016 
52.000000 20.957853 19.499458 15.091184 13.648252 11.096783 9.584013 18.531128 16.939648 19.707148 18.190195 13.287278 11.916977 21.260585 19.847207 15.957893 14.457036 15.216547 13.831530 25.304599 23.788721 20.427890 18.854993 19.642076 18.212350 23.493013 21.981270 8.532064 7.194192 18.978959 17.481414 
53.000000 20.849619 19.395063 14.384519 12.953789 11.775648 10.250256 18.045380 16.461751 19.290742 17.782220 17.837439 16.377378 20.461403 19.062227 16.768038 15.251020 15.712078 14.319890 25.993873 24.466982 19.867530 18.306539 19.952246 18.518816 24.103928 22.580929 8.663739 7.324560 18.617604 17.128236 
54.000000 20.346862 18.903267 14.541002 13.106382 11.187857 9.673313 18.287619 16.701020 20.296818 18.771174 17.283421 15.832472 19.564430 18.181886 17.061816 15.537999 16.435492 15.031815 26.565137 25.031827 20.146684 18.582190 19.793356 18.363895 23.771174 22.255837 9.529762 8.175585 19.394084 17.890757 
55.000000 20.287442 18.846445 15.434106 13.984033 11.983934 10.452843 18.860321 17.264296 19.443377 17.933460 17.359477 15.905671 19.128801 17.755250 16.789506 15.272548 17.017681 15.602152 27.250215 25.703195 11.668032 10.259814 19.010215 17.597349 22.605097 21.105257 9.997515 8.635265 21.409773 19.862323 
56.000000 21.005949 19.550116 15.632714 14.181000 11.331038 9.813893 18.919867 17.322678 19.698409 18.183996 16.486747 15.049887 26.371482 24.856355 17.270175 15.744889 17.359728 15.937956 27.528790 25.979004 11.282116 9.881015 19.776742 18.348664 22.690795 21.187786 20.130856 18.576224 21.003993 19.463386 
57.000000 21.019881 19.562507 15.208631 13.774565 10.647250 9.143257 18.669350 17.078853 20.509016 18.978273 16.792547 15.351712 25.970071 24.464073 16.367349 14.857181 17.004152 15.587691 26.811890 25.274572 11.838879 10.425746 19.957244 18.526870 22.520275 21.021844 20.371650 18.812860 21.028929 19.486476 
58.000000 21.312895 19.848263 15.850083 14.404650 10.758317 9.253657 19.388945 17.786940 19.576946 18.061731 16.946466 15.503689 25.660398 24.160530 16.379729 14.870042 17.167852 15.750149 27.302821 25.757391 11.651586 10.243249 20.381257 18.941626 22.766935 21.264191 21.074604 19.502633 21.391282 19.843261 
59.000000 21.481967 20.015740 16.311534 14.857005 10.088251 8.594305 10.212849 8.773672 18.770816 17.269833 17.200332 15.752269 26.360839 24.848703 17.177058 15.653955 17.188575 15.763985 26.744481 25.209692 11.180693 9.780068 20.982318 19.533467 22.070148 20.578846 20.811750 19.245958 21.285333 19.739682 
60.000000 22.191457 20.711107 12.095368 10.714269 9.138387 7.661117 10.783271 9.333093 18.340954 16.847936 16.828714 15.387813 26.913579 25.390635 17.304824 15.780624 16.486570 15.074269 25.951306 24.432860 11.008941 9.612998 21.324053 19.869618 21.956920 20.468878 19.965906 18.416614 21.613999 20.062930 
61.000000 22.847360 21.356234 11.251448 9.885799 8.300459 6.839278 10.573148 9.127343 19.055317 17.549371 17.199750 15.751998 27.414177 25.883725 18.141861 16.603642 16.233579 14.827107 26.742248 25.210450 11.857277 10.444174 21.752102 20.289060 22.492819 20.995715 20.452457 18.892986 16.044290 14.605144 
62.000000 23.586350 22.080532 12.244716 10.862017 7.461732 6.014583 11.112419 9.657377 19.854766 18.334491 16.733607 15.295906 26.539203 25.027010 18.073844 16.536161 15.644282 14.247144 27.592470 26.046709 11.460794 10.056151 21.143719 19.690146 21.944912 20.457348 20.943325 19.375928 16.525283 15.077660 
63.000000 22.733775 21.243291 11.871925 10.494477 7.664271 6.212334 11.543749 10.081698 19.956754 18.433266 15.881791 14.458933 26.157935 24.650998 16.764412 15.244004 15.725483 14.327958 27.192216 25.652560 11.941369 10.525953 20.341201 18.903732 21.861277 20.375117 13.458803 12.022120 16.729778 15.279979 
64.000000 23.080846 21.582103 12.013280 10.633814 7.855276 6.398674 11.719833 10.253052 19.659036 18.139979 15.876053 14.451832 26.733096 25.215070 16.161431 14.650850 15.269901 13.882825 26.550989 25.022895 11.513265 10.107345 20.384468 18.945809 21.797185 20.312821 13.305184 11.870997 16.653858 15.205393 
65.000000 23.901485 22.389418 11.412391 10.044978 7.055192 5.612224 11.258048 9.798158 19.793775 18.274328 16.282145 14.849482 22.229254 20.801602 15.549074 14.047985 15.050327 13.668034 25.837409 24.323391 11.379099 9.977196 18.834791 17.421607 17.848295 16.434272 12.482043 11.061248 16.851119 15.397448 
66.000000 24.223034 22.697659 12.727595 11.332728 6.117737 4.690625 10.664447 9.216538 19.203327 17.694305 16.192523 14.760837 22.354074 20.926078 13.960658 12.489209 14.363717 12.995089 25.679841 24.169804 12.249229 10.831502 19.739224 18.311356 17.929568 16.515692 12.865056 11.435379 17.271109 15.808119 
67.000000 24.776450 23.239833 13.026510 11.625465 10.012421 8.511826 10.068172 8.631720 12.682945 11.292417 15.874439 14.447602 22.981421 21.541406 14.036282 12.564431 14.156025 12.789576 25.206323 23.706068 12.044927 10.630875 19.228728 17.811655 18.673701 17.246231 12.643577 11.219698 17.624530 16.155852 
68.000000 24.721781 23.184281 12.579959 11.188984 9.826645 8.329505 9.252339 7.831407 11.867913 10.491102 16.522191 15.081549 22.858493 21.419844 14.591379 13.110945 13.314213 11.964825 25.962198 24.446990 11.500750 10.095856 19.982979 18.550655 19.241826 17.805316 13.462311 12.022706 17.830170 16.357127 
69.000000 25.334793 23.787002 12.939873 11.542329 10.068435 8.567198 8.381392 6.977207 11.533913 10.165184 17.356240 15.898795 22.131879 20.707831 15.201480 13.711239 12.873828 11.533489 26.472251 24.946071 10.850359 9.456300 20.410308 18.970622 18.339708 16.920174 12.612397 11.188469 18.420278 16.936058 
70.000000 24.776104 23.239846 12.411326 11.023144 10.709692 9.194922 14.421472 12.906387 11.535471 10.165362 17.799050 16.332704 21.730728 20.312409 15.752066 14.250642 14.167820 12.795478 25.639331 24.129126 11.078052 9.681236 20.711106 19.264265 18.987053 17.554205 13.441146 12.002908 18.150644 16.670202 
71.000000 24.881013 23.343164 11.865296 10.485859 10.520048 9.009528 14.612374 13.093430 10.700072 9.346104 17.870171 16.402956 21.145687 19.737927 15.600470 14.103622 13.476042 12.114733 26.336485 24.812732 17.455790 15.932794 19.896248 18.463027 26.029074 24.469945 12.661098 11.237567 17.905916 16.428977 
72.000000 24.886954 23.348281 11.754590 10.376902 11.222446 9.699452 14.875229 13.350147 11.021023 9.660167 21.114319 19.584824 20.820101 19.417608 15.349524 13.856007 14.208011 12.831413 22.334261 20.890855 17.435138 15.912858 20.098616 18.663472 25.885314 24.329196 12.838655 11.410622 17.213291 15.748025 
73.000000 25.029939 23.490685 12.232101 10.846657 11.320628 9.794264 14.061328 12.550310 10.860055 9.502517 21.403252 19.869180 21.290667 19.880569 15.829743 14.327491 14.919353 13.531682 23.001443 21.545573 17.531343 16.008341 21.092466 19.640732 25.863575 24.308405 13.038571 11.608518 16.351054 14.901367 
74.000000 25.671416 24.119458 11.590956 10.215511 11.121112 9.597199 13.315781 11.820443 10.967200 9.609193 21.294810 19.763676 21.428914 20.016107 16.794787 15.276552 14.880878 13.493108 22.750504 21.300615 18.261071 16.723157 20.428931 18.988559 26.188249 24.627012 12.183426 10.769635 15.896024 14.453008 
75.000000 25.558788 24.010852 11.229978 9.860612 7.347502 5.889316 12.656680 11.173865 11.695660 10.323098 21.023410 19.499192 21.157259 19.747665 17.264302 15.735534 15.172129 13.780204 22.666239 21.219250 18.177546 16.639791 19.880216 18.450531 27.093313 25.517050 13.009458 11.581071 15.216130 13.785003 
76.000000 26.247168 24.684979 16.013030 14.550123 6.428212 4.987102 10.622996 9.173842 12.197405 10.816098 20.340121 18.829174 20.728314 19.328506 17.288616 15.758559 14.588187 13.207903 21.862629 20.430649 18.811928 17.262161 19.553166 18.129179 17.711242 16.303375 13.584758 12.146407 16.599984 15.153695 
77.000000 25.727100 24.175707 15.748215 14.291023 5.759684 4.330018 10.384277 8.940483 11.828058 10.455703 21.010718 19.487786 20.935016 19.529743 17.241152 15.712831 24.111221 22.559823 21.004098 19.586640 19.540725 17.979511 19.222422 17.806553 17.050881 15.657152 13.347141 11.911508 16.352020 14.908805 
78.000000 25.987510 24.432010 15.588126 14.133897 5.893421 4.459424 10.562894 9.116442 11.227420 9.867358 21.749152 20.213778 20.975207 19.567931 17.195573 15.666538 23.261651 21.725762 20.602983 19.191565 18.834443 17.285133 18.437631 17.036654 16.767382 15.380499 12.539695 11.117678 16.342523 14.900316 
79.000000 26.103750 24.545969 15.885155 14.426009 6.460307 5.013907 10.483816 9.037514 10.951527 9.597104 20.863780 19.343896 21.704594 20.284478 18.022436 16.476531 22.708841 21.183831 21.468349 20.041128 18.219174 16.679863 18.534629 17.131593 16.800644 15.414423 10.250620 8.873432 16.093775 14.658082 
80.000000 24.473320 22.947359 15.062532 13.619167 6.425113 4.981125 11.201848 9.740349 11.803318 10.432628 14.289938 12.886452 21.980852 20.555319 18.207498 16.657103 23.148602 21.614682 20.799140 19.383510 18.265414 16.724665 17.903946 16.511303 16.521214 15.139214 9.812690 8.443905 16.319301 14.880584 
81.000000 23.715725 22.204305 14.895013 13.456502 6.974654 5.521647 10.966515 9.510493 11.839902 10.468722 14.707704 13.296215 22.451612 21.018006 18.774621 17.214298 22.270983 20.753257 21.178767 19.758046 18.464236 16.919628 21.197741 19.747980 16.232682 14.854387 9.895173 8.524472 16.705519 15.260463 
82.000000 23.989422 22.474129 15.295425 13.847760 6.621338 5.175177 10.110793 8.678714 12.782218 11.394718 15.030425 13.614670 22.271119 20.840107 10.597835 9.194264 22.284919 20.765937 21.847952 20.413138 19.032248 17.475666 20.550381 19.114413 15.951297 14.576806 9.666205 8.298669 16.056809 14.625238 
83.000000 24.737411 23.206523 14.794148 13.354403 6.211355 4.773673 10.905822 9.457332 12.210682 10.830591 14.472625 13.066092 21.803472 20.379632 10.126645 8.733750 21.372637 19.869175 21.284470 19.862129 13.207829 11.761337 21.357465 19.908353 16.240267 14.860574 10.446247 9.064658 16.206835 14.773553 
84.000000 25.367130 23.826014 14.352224 12.914401 5.629576 4.201167 10.426897 8.989272 12.597263 11.208719 15.113748 13.695411 20.975797 19.566603 9.990816 8.602480 21.789273 20.276928 21.619469 20.192721 13.455958 12.004824 21.566494 20.111853 16.151272 14.772363 9.753199 8.386244 16.962746 15.515908 
85.000000 26.277075 24.719511 15.173830 13.721135 6.613429 5.168001 11.362087 9.907944 12.339551 10.957728 14.852311 13.439173 24.034195 22.575544 10.003106 8.615623 22.606173 21.080571 21.939594 20.507056 14.052093 12.591023 21.690865 20.235212 16.921814 15.530505 9.881059 8.513615 16.847342 15.403093 
86.000000 26.407537 24.849660 15.507560 14.050706 5.774918 4.344023 10.605405 9.164335 11.636460 10.268016 14.756619 13.346473 24.201831 22.738234 10.471050 9.076204 22.948324 21.417084 21.433259 20.008203 14.167786 12.703650 22.101239 20.637554 16.123972 14.746821 19.609809 18.056310 17.326130 15.872035 
87.000000 27.129530 25.560337 15.076642 13.628222 5.655050 4.226620 10.497765 9.059697 12.470019 11.086009 13.868215 12.472704 24.845409 23.371928 11.145699 9.737804 22.022361 20.507491 27.047024 25.516454 14.592085 13.120688 21.548668 20.094795 15.787679 14.416007 18.733513 17.196406 16.784321 15.339062 
