# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] 
10.000000 17.282333 15.850629 16.184179 14.717404 14.925095 13.350001 18.452789 16.846934 15.529152 14.080848 14.159413 12.771941 16.723126 15.344056 14.093220 12.645972 15.963504 14.563546 15.625009 14.276502 12.461430 11.039941 18.154920 16.710826 18.337214 16.914746 14.082062 12.629444 15.829236 14.374577 
11.000000 18.001125 16.555346 15.486498 14.031687 14.796291 13.222531 17.497189 15.907863 16.097161 14.640191 14.081803 12.696227 17.632175 16.237553 14.280950 12.830641 16.674296 15.262465 16.245742 14.884962 13.156056 11.721616 19.114884 17.653791 17.419418 16.012284 14.526677 13.065314 16.039608 14.581311 
12.000000 18.879699 17.419170 16.160780 14.695277 14.399741 12.834536 17.969178 16.372319 16.296492 14.834047 13.495232 12.121411 18.216144 16.811038 14.087787 12.639504 16.301577 14.897751 16.760382 15.388250 14.082418 12.631054 19.117271 17.657816 17.307198 15.900723 15.248785 13.773722 16.444535 14.977565 
13.000000 18.594865 17.141447 16.011645 14.549175 13.918905 12.361053 18.445537 16.841149 16.037433 14.580698 13.366046 11.996478 18.892162 17.474875 14.239960 12.787607 16.281637 14.879113 16.311431 14.948289 14.718091 13.255652 18.873065 17.416943 16.352959 14.962628 15.973782 14.485502 16.188479 14.725717 
14.000000 19.033940 17.574157 15.423300 13.973022 14.192534 12.631554 18.732322 17.121484 16.697551 15.228308 13.567704 12.194522 18.314673 16.909118 14.474520 13.017770 16.024056 14.624449 16.575970 15.207567 13.940461 12.493234 18.770755 17.318418 15.547609 14.173728 15.814235 14.329757 15.556857 14.106316 
15.000000 19.045449 17.584794 14.854332 13.413817 14.951384 13.376491 18.019063 16.420151 17.430898 15.949269 13.795036 12.418122 18.515247 17.104208 14.755265 13.291629 15.458221 14.069919 15.914768 14.557879 14.363740 12.907741 18.792467 17.339276 15.054169 13.690424 15.652457 14.171026 16.091078 14.632064 
16.000000 18.703122 17.247471 14.098040 12.669763 14.331094 12.769532 18.360997 16.756966 17.039015 15.565983 13.969977 12.590927 18.238406 16.831155 15.682622 14.203166 14.947022 13.567939 15.228243 13.882929 14.770185 13.308106 19.270383 17.809356 14.859617 13.501515 15.235566 13.763788 16.201882 14.742321 
17.000000 19.188029 17.723248 13.413770 11.999952 13.906702 12.352319 19.141358 17.524528 17.465496 15.983665 13.352150 11.986363 18.183225 16.775542 15.074855 13.605203 15.769213 14.374767 14.946197 13.606373 14.794833 13.331522 19.056915 17.598503 15.163503 13.797876 15.895106 14.412307 15.464916 14.017161 
18.000000 19.012976 17.549651 13.467891 12.053236 13.328707 11.784839 18.475441 16.872355 17.514792 16.030767 13.935077 12.559102 18.430476 17.017921 15.080438 13.611703 15.281572 13.894414 15.626062 14.272410 15.126261 13.656183 19.407014 17.940439 14.424258 13.071779 15.205812 13.736417 14.928663 13.491335 
19.000000 18.470682 17.019316 12.509590 11.111812 12.507540 10.979250 18.646436 17.041847 17.469230 15.984378 13.295963 11.931063 19.249754 17.820337 15.324159 13.850932 14.662177 13.286079 15.860740 14.501124 15.011149 13.544420 20.184317 18.703447 14.416517 13.066137 14.604683 13.146352 14.738637 13.305824 
20.000000 18.700882 17.244293 13.344580 11.930141 12.490181 10.962834 18.883354 17.272857 16.645430 15.176473 12.942086 11.584777 19.255080 17.825122 15.782102 14.301237 14.983512 13.602736 16.210046 14.845730 15.494304 14.019588 20.874521 19.382724 13.844255 12.503810 15.352895 13.881396 15.300581 13.856519 
21.000000 18.833552 17.375856 12.703336 11.301102 12.116204 10.595707 19.555861 17.931232 17.382166 15.899380 12.465486 11.116124 19.647639 18.211628 15.160138 13.689215 14.277926 12.909300 15.616104 14.260973 15.885586 14.402093 20.160373 18.680052 13.141652 11.813775 16.008524 14.526449 15.541859 14.091928 
22.000000 18.857456 17.397760 12.804574 11.399191 12.899033 11.365627 20.226337 18.587936 17.950121 16.456539 12.477098 11.126097 19.508054 18.073828 14.634608 13.175368 14.406826 13.035891 16.358182 14.990009 15.363474 13.888641 20.143229 18.663087 13.950581 12.609158 15.498986 14.025841 16.039726 14.579090 
23.000000 18.388612 16.939209 13.385834 11.970699 13.086355 11.548856 19.709652 18.080435 17.336761 15.854516 12.022953 10.679183 19.915014 18.474901 14.028213 12.580940 14.757628 13.380337 16.332202 14.966056 15.699688 14.217517 19.666800 18.194763 13.682792 12.346523 15.348384 13.877365 15.341723 13.895190 
24.000000 18.901652 17.441979 13.300523 11.887493 12.254685 10.731645 19.024831 17.409599 18.291334 16.791805 12.527334 11.172698 20.292269 18.847143 14.782361 13.319705 14.582546 13.210246 15.673042 14.317626 15.332453 13.857838 20.085222 18.605632 12.837429 11.518283 15.895413 14.415981 15.329836 13.884679 
25.000000 15.241282 13.857466 12.979868 11.574646 11.906526 10.390158 18.803991 17.193180 17.692006 16.203822 13.207971 11.842472 21.013751 19.553417 15.703006 14.225009 14.125650 12.762731 15.846422 14.488251 15.562851 14.082477 19.691659 18.220270 24.320750 22.781208 15.182148 13.715024 20.314041 18.769870 
26.000000 15.444507 14.057248 21.606559 20.050182 11.505243 9.995706 19.151927 17.532817 17.325529 15.844839 13.945821 12.564904 21.454273 19.983940 16.589777 15.096688 14.612889 13.241649 16.293150 14.926874 15.053815 13.583946 19.156143 17.694556 23.793328 22.265046 15.707029 14.231380 19.803708 18.270337 
27.000000 15.671446 14.280548 21.634458 20.079441 10.500890 9.008245 19.122102 17.502628 16.506920 15.041569 13.112823 11.746084 22.297254 20.812607 17.415284 15.908469 14.187187 12.824639 15.524773 14.171161 15.332427 13.859227 19.306107 17.842422 23.792652 22.262693 18.110993 16.590059 20.212688 18.670349 
28.000000 16.040858 14.643100 20.830809 19.290097 11.275724 9.767330 13.769146 12.259688 16.633861 15.166118 12.489663 11.132742 22.130289 20.647754 17.857568 16.344638 14.717562 13.345074 19.281497 17.864895 15.813771 14.330916 18.445916 16.996647 24.369759 22.831087 18.979998 17.442840 20.281848 18.738796 
29.000000 16.233535 14.832870 20.651565 19.115021 11.643532 10.127494 14.082039 12.565660 15.796560 14.345477 11.997629 10.650260 22.677637 21.184552 17.418892 15.916150 15.257319 13.875026 19.764330 18.340246 14.930356 13.463106 18.474755 17.026679 24.372548 22.835181 19.078588 17.538160 19.888137 18.350620 
30.000000 16.753157 15.344739 21.375038 19.824241 4.198733 2.830242 14.326259 12.804803 14.808961 13.374513 12.020237 10.672168 22.909833 21.413021 16.737308 15.246451 15.033079 13.653907 19.708306 18.283963 14.312092 12.855729 18.092355 16.649559 24.741572 23.197330 20.039748 18.482916 20.329206 18.782952 
31.000000 17.571886 16.148768 21.890970 20.332292 4.144980 2.778153 14.716968 13.187139 15.765364 14.326739 11.981879 10.634475 23.538257 22.029405 16.815873 15.323683 14.970829 13.593643 20.104840 18.673476 14.038666 12.587578 17.300724 15.871027 24.388914 22.850538 19.523592 17.975287 19.640172 18.106037 
32.000000 17.929261 16.498366 22.642458 21.068188 3.568575 2.212590 15.121922 13.584372 15.576492 14.141772 12.618693 11.257941 22.694778 21.199612 17.202600 15.704829 15.000853 13.622742 20.763814 19.321855 13.998730 12.546846 17.653042 16.217532 25.041706 23.490851 18.859842 17.323811 19.591815 18.057321 
33.000000 18.526509 17.084316 22.700718 21.124488 2.739653 1.398385 15.337800 13.795099 15.666224 14.229994 15.866682 14.444989 22.148285 20.663928 17.889657 16.380282 14.737164 13.364838 20.518699 19.082578 14.116501 12.661729 20.496425 19.011801 24.072434 22.537810 18.288214 16.764177 19.962714 18.422797 
34.000000 18.944587 17.493643 22.441706 20.871372 2.793347 1.452673 14.767258 13.236351 16.347934 14.900490 16.440638 15.008153 21.413559 19.942221 17.014918 15.520283 14.018086 12.659737 20.623300 19.186748 13.998249 12.544329 20.202104 18.724385 23.576213 22.051287 17.960113 16.440948 20.372038 18.822909 
35.000000 18.746590 17.301346 23.422318 21.835482 1.830426 0.506841 15.671542 14.125527 16.560845 15.107922 17.194076 15.749235 20.773989 19.312705 16.414230 14.929069 16.605248 15.195658 20.250810 18.821983 14.006939 12.552589 20.194592 18.715931 24.410005 22.870931 17.630361 16.118834 21.281053 19.716735 
36.000000 18.278534 16.841867 23.356117 21.770319 1.069304 -0.239587 16.032441 14.478402 16.461145 15.010113 17.033801 15.592979 19.969312 18.523633 16.897994 15.402526 16.011137 14.612097 19.692005 18.272077 14.851011 13.382649 20.859459 19.369400 23.867057 22.338111 18.129102 16.608638 21.308175 19.743605 
37.000000 18.126002 16.690487 22.731008 21.157532 0.272865 -1.023124 15.656653 14.108646 17.133735 15.672126 16.832339 15.395229 19.659588 18.219075 16.474775 14.986680 15.213303 13.827669 19.663221 18.242401 13.303978 11.863971 21.646613 20.143899 24.522692 22.983662 17.503734 15.996943 22.174332 20.595728 
38.000000 19.047030 17.596024 23.162339 21.579206 -0.148446 -1.435818 16.349508 14.788091 17.702955 16.231972 17.663567 16.212091 21.591700 20.126417 10.549139 9.179215 14.512606 13.140898 19.400944 17.983440 12.785746 11.355137 21.086931 19.596205 24.291285 22.757098 18.193401 16.672935 22.939094 21.348308 
39.000000 19.189258 17.735195 23.116539 21.535437 0.037747 -1.253654 16.640376 15.074730 18.460169 16.973789 17.392105 15.945346 21.911456 20.439712 10.269171 8.905340 15.079663 13.696534 18.851619 17.442427 13.182457 11.744441 21.653641 20.153539 24.824169 23.279069 17.618542 16.107285 22.551275 20.968171 
40.000000 18.364924 16.927364 24.083233 22.486379 0.112395 -1.182013 16.403750 14.843799 17.603159 16.132398 17.923818 16.465480 22.144656 20.669461 9.521927 8.170371 15.327031 13.937643 19.154202 17.737936 13.346424 11.903807 21.591151 20.094309 25.655868 24.096335 17.409231 15.903756 21.526224 19.960271 
41.000000 18.804252 17.358370 23.849588 22.256131 0.711018 -0.593561 17.186324 15.613502 16.816296 15.360264 17.960021 16.499400 21.500372 20.037623 10.452376 9.084881 16.138354 14.732204 18.934031 17.522782 12.801415 11.369646 22.332801 20.822266 25.714136 24.152248 18.166082 16.647764 22.086402 20.509593 
42.000000 18.752967 17.309973 24.113843 22.517133 0.962007 -0.346441 17.058327 15.488024 16.189463 14.745461 17.647540 16.194183 20.746195 19.297768 10.589943 9.219703 16.850439 15.432027 19.854079 18.427676 13.605621 12.158142 23.275309 21.747494 25.739636 24.179249 18.473813 16.949765 21.795076 20.223917 
43.000000 18.093852 16.664551 23.092299 21.512657 1.457080 0.141203 17.767459 16.183883 15.286484 13.858527 17.014802 15.575217 19.851897 18.420191 10.351293 8.987417 16.984961 15.565889 19.938662 18.509291 13.096730 11.657246 24.205283 22.661530 25.112923 23.563413 17.849330 16.335990 22.243668 20.665207 
44.000000 18.819257 17.376576 24.081978 22.486144 1.925024 0.601323 17.213417 15.641464 15.430518 14.001127 16.190357 14.766543 20.730454 19.281712 9.513490 8.163312 17.872239 16.438370 19.446233 18.026697 13.561139 12.114364 24.532441 22.983310 24.669779 23.128421 18.623978 17.095233 21.289698 19.727099 
45.000000 18.080275 16.651553 23.994300 22.400439 2.258534 0.930506 17.427104 15.849672 16.010832 14.570129 16.790381 15.356338 20.496019 19.052395 10.088817 8.726563 17.704254 16.274467 19.324580 17.908262 13.468811 12.024597 24.156478 22.615463 23.848415 22.323813 18.666939 17.138716 20.418841 18.872327 
46.000000 17.403866 15.986151 23.997416 22.404097 2.546902 1.214435 17.517891 15.940465 15.800632 14.365673 17.152391 15.710973 21.257929 19.801255 9.828861 8.470951 17.007221 15.590281 18.461298 17.060044 13.052304 11.614535 23.874010 22.336358 23.255840 21.740881 18.483515 16.960228 20.327295 18.784153 
47.000000 17.962119 16.533958 24.851395 23.241682 1.890936 0.569082 18.395173 16.801586 16.185518 14.743029 17.811602 16.357251 20.450507 19.010810 9.567156 8.214018 17.058439 15.641269 19.069359 17.655967 13.877009 12.424659 23.162843 21.636809 23.374303 21.857114 18.332799 16.812663 20.359094 18.817370 
48.000000 17.110271 15.696703 25.021475 23.407544 1.122582 -0.184132 18.253738 16.663118 16.471932 15.024909 17.279227 15.835221 21.468679 20.012057 9.500371 8.148350 17.368729 15.945830 19.663103 18.239648 13.804482 12.353093 24.167293 22.624466 23.939945 22.412283 19.100397 17.564585 20.015731 18.481995 
49.000000 21.348696 19.864852 24.555813 22.952153 1.297621 -0.010377 17.450557 15.876510 15.630043 14.197811 16.599206 15.166699 21.928521 20.464769 8.905537 7.565296 16.567990 15.162042 20.358443 18.922423 13.508446 12.063332 24.611207 23.061788 23.701801 22.177291 19.405111 17.863983 20.409176 18.866953 
50.000000 21.581783 20.091926 24.445244 22.842243 0.631245 -0.665470 17.348176 15.777155 15.377544 13.948787 16.076886 14.654573 22.327001 20.857882 8.374229 7.045580 16.186319 14.787032 20.812084 19.368757 12.949218 11.514156 24.120134 22.579531 23.764132 22.237315 18.974570 17.441623 21.151376 19.597007 
51.000000 21.246717 19.762994 23.677931 22.088568 0.356477 -0.933819 17.484154 15.909638 15.430960 14.000198 15.354990 13.947667 22.374501 20.902989 8.613505 7.281433 16.896519 15.485331 20.477114 19.038941 12.998024 11.561032 24.525344 22.976473 24.478281 22.939982 18.735029 17.206529 21.144581 19.589047 
52.000000 21.698250 20.205603 23.255872 21.673394 0.227611 -1.059533 17.336127 15.765767 15.248437 13.819395 15.033334 13.634063 23.197521 21.710124 8.423101 7.095052 16.294596 14.895978 21.149979 19.699659 13.481264 12.035180 23.686121 22.152044 23.608574 22.085506 19.442975 17.899773 21.199297 19.644331 
53.000000 21.071959 19.589433 24.035737 22.437555 -0.243494 -1.521440 17.780670 16.203548 16.114658 14.670672 15.541948 14.132222 24.026092 22.523740 8.048173 6.726215 15.681745 14.294085 20.564050 19.124235 14.224462 12.766319 24.181594 22.640374 23.917514 22.389728 19.073254 17.537022 20.604948 19.062236 
54.000000 21.914130 20.414590 24.272710 22.671096 0.226702 -1.058656 17.652351 16.077158 16.707463 15.252823 14.742760 13.347241 24.836117 23.317705 9.054364 7.715248 14.906015 13.531412 19.960557 18.533478 13.340575 11.899185 23.388835 21.863395 23.387393 21.869102 11.555162 10.169003 19.975393 18.442671 
55.000000 21.939783 20.441069 23.505710 21.917894 0.167267 -1.115489 18.545377 16.954756 16.153442 14.707916 13.845782 12.466897 25.129823 23.604673 8.200817 6.877461 14.526164 13.157680 23.326289 21.847053 13.181686 11.744264 23.970953 22.433694 23.885044 22.355987 12.416051 11.013130 19.786309 18.259010 
56.000000 22.735859 21.220603 22.927337 21.349316 0.972261 -0.324120 17.688784 16.114853 16.229499 14.781115 13.410152 12.040260 24.857579 23.339232 8.455880 7.128018 15.212017 13.829209 22.854997 21.384318 12.768945 11.341199 23.235483 21.711113 23.661381 22.137447 13.168737 11.751870 19.872004 18.341537 
57.000000 21.836190 20.336185 22.942070 21.363510 1.606608 0.298802 7.333373 5.953294 15.356766 13.925329 13.833253 12.453616 24.823838 23.305166 8.976314 7.636980 14.757082 13.382353 23.494538 22.012867 11.764349 10.353536 22.396677 20.888460 25.070862 23.516308 12.762922 11.352910 19.701488 18.175598 
58.000000 21.676832 20.180967 22.096970 20.535230 2.477483 1.153159 7.068903 5.693272 16.029623 14.585257 14.365935 12.977538 25.740820 24.207245 8.846180 7.511153 15.554053 14.166143 23.082777 21.610615 12.630851 11.204681 21.706411 20.210834 25.311632 23.752941 12.787867 11.376005 19.948144 18.417943 
59.000000 21.787899 20.291367 22.816560 21.243323 2.646564 1.320642 7.530376 6.145643 15.859765 14.418323 13.520344 12.148372 25.895969 24.359643 8.182431 6.859823 19.304964 17.843055 22.895499 21.428125 13.054866 11.619438 17.525042 16.100452 26.014480 24.442698 13.150248 11.732809 19.251365 17.732605 
60.000000 21.117834 19.632013 22.549431 20.979492 2.034676 0.718531 7.787191 6.399287 16.131314 14.683734 13.811636 12.434584 25.352143 23.824200 7.908399 6.591824 18.745964 17.295239 22.424631 20.964957 13.655930 12.211280 16.823037 15.410736 25.751677 24.186031 13.044287 11.629222 19.138139 17.622639 
61.000000 21.738485 20.241407 22.904248 21.326183 2.314455 0.994589 7.153726 5.777229 16.055405 14.610081 14.163099 12.778254 24.923855 23.403618 7.743855 6.428884 17.952268 16.518300 22.252890 20.797895 13.997667 12.547432 16.570046 15.163573 24.905927 23.356700 13.372981 11.952488 19.674033 18.149470 
62.000000 21.886879 20.388039 22.717780 21.144477 8.387600 6.952864 7.258879 5.882269 15.298179 13.866112 14.664619 13.271506 25.760602 24.226592 8.543402 7.214072 18.743735 17.295993 23.101175 21.629043 14.425719 12.966875 15.980749 14.583610 25.392435 23.833066 13.273572 11.856394 18.791810 17.291783 
63.000000 21.290208 19.802789 23.391032 21.804234 7.989573 6.561246 7.415709 6.035253 14.832031 13.410017 15.196173 13.793796 26.234383 24.691906 9.032435 7.693661 19.595121 18.132451 22.704718 21.241034 13.817332 12.367959 16.061949 14.664425 26.127647 24.553869 13.614538 12.189213 18.538207 17.041914 
64.000000 22.189343 20.687013 19.883487 18.371101 7.224632 5.809549 7.557063 6.174591 14.655137 13.238204 14.749035 13.355602 26.822100 25.268065 9.326937 7.981963 19.194209 17.738192 23.185259 21.710818 13.014810 11.581544 15.279126 13.897372 26.153999 24.578967 14.461084 13.018991 18.742698 17.244231 
65.000000 22.380337 20.873346 20.059562 18.542448 8.045342 6.616896 6.956176 5.585755 15.192356 13.764106 15.463552 14.056986 27.142441 25.581239 10.047176 8.690227 18.552324 17.108408 22.757185 21.292226 13.215901 11.779258 14.887808 13.512065 26.089930 24.516677 14.307465 12.867869 18.666780 17.169646 
66.000000 21.580285 20.086915 19.597790 18.087563 8.566229 7.126420 6.462345 5.102386 11.325046 9.967789 13.993487 12.614964 20.874912 19.436151 15.398996 13.950012 17.976448 16.542348 22.731027 21.267470 13.866998 12.417721 14.570843 13.202925 25.648361 24.082615 14.901880 13.452883 18.889372 17.387519 
67.000000 22.405980 20.898349 20.302693 18.778853 7.972620 6.544794 7.015880 5.644614 11.235421 9.879143 14.118310 12.739441 20.994668 19.553730 15.745148 14.291139 17.574595 16.149812 22.579945 21.119027 12.948531 11.516307 15.349248 13.966306 25.729607 24.164032 15.284884 13.827008 19.309346 17.798179 
68.000000 22.704866 21.191068 20.673144 19.142176 8.920330 7.476313 7.461648 6.082012 11.905027 10.535878 14.703211 13.315060 21.154998 19.710548 15.375137 13.929523 17.185455 15.770003 22.552570 21.090682 12.308075 10.886941 14.619714 13.248766 26.473484 24.894493 15.063411 13.611331 18.832006 17.328095 
69.000000 22.346829 20.840861 21.114302 19.575571 8.432305 6.999221 7.362269 5.982951 12.523952 11.142324 15.566966 14.162624 21.597917 20.145461 15.416230 13.970813 17.941624 16.510995 22.008415 20.555675 13.062325 11.625940 14.179336 12.817435 25.714003 24.147226 15.352636 13.895774 19.011601 17.502849 
70.000000 21.676957 20.182646 20.340217 18.815350 8.531035 7.098165 6.658132 5.293273 11.845066 10.474168 15.862970 14.454912 21.987939 20.527151 15.402040 13.956727 18.451989 17.010141 21.358048 19.916132 13.489653 12.045907 13.287093 11.939871 25.608306 24.043658 15.495472 14.037920 19.207091 17.696238 
71.000000 22.329489 20.824211 19.632482 18.119209 7.549748 6.133986 6.481773 5.119198 12.614337 11.228161 16.379917 14.962952 21.182648 19.735520 15.706919 14.257920 18.540239 17.098746 20.501190 19.074839 13.558271 12.112439 14.015699 12.656284 26.237207 24.661011 15.022224 13.573887 18.908293 17.401081 
72.000000 22.194200 20.691822 19.814932 18.298779 8.201135 6.772853 5.977930 4.624607 12.685913 11.298309 16.108027 14.697368 21.342211 19.892664 15.572524 14.125233 18.756889 17.309836 20.944755 19.508949 14.044536 12.590006 14.747474 13.374791 25.932360 24.361679 14.846077 13.399851 19.328863 17.812535 
73.000000 24.286969 22.746935 20.517326 18.988701 8.464010 7.029583 6.120938 4.767016 13.448352 12.045255 15.228671 13.834623 21.621148 20.164863 15.321572 13.877614 19.596862 18.134439 20.417379 18.991432 14.023882 12.570068 14.949846 13.575238 25.703866 24.136289 15.471519 14.014552 19.947403 18.420782 
74.000000 24.764386 23.216651 20.615507 19.083512 8.999445 7.556086 6.659828 5.297667 13.287389 11.887608 15.517628 14.118995 22.091697 20.627813 15.801807 14.349108 20.308170 18.834685 21.084580 19.646157 14.120089 12.665553 15.943734 14.552523 25.416119 23.853183 14.715812 13.272778 20.130824 18.600712 
75.000000 25.752966 24.188340 21.140847 19.597809 8.205518 6.777538 5.782607 4.436578 13.394534 11.994284 15.409171 14.013481 22.229937 20.763347 16.766879 15.298189 20.269694 18.796110 20.833633 19.401196 18.744289 17.197905 16.383838 14.984379 25.415822 23.851950 14.447593 13.008029 21.090841 19.544878 
76.000000 26.044962 24.475045 21.687783 20.136736 7.546386 6.130939 6.471316 5.110810 14.122972 12.708174 15.137736 13.748974 21.958291 20.494910 17.236413 15.757184 20.121031 18.650541 20.824808 19.392553 18.262493 16.726311 17.384421 15.967807 24.822751 23.271055 14.085608 12.652121 21.438408 19.886186 
77.000000 26.026411 24.455762 22.120694 20.563721 7.538952 6.123831 6.986198 5.615077 14.624704 13.201165 14.454381 13.078911 21.529367 20.075764 17.260728 15.780210 19.568287 18.109864 21.054561 19.616698 19.142393 17.590590 16.731322 15.325063 25.343707 23.782362 14.660906 13.217456 21.417130 19.867006 
78.000000 25.368296 23.808472 21.676399 20.126227 8.040972 6.617485 6.674711 5.308889 14.255370 12.840779 15.125038 13.737563 21.736058 20.276994 17.213262 15.734480 19.409863 17.955992 21.724793 20.274534 18.237883 16.702835 15.784104 14.394142 24.683487 23.136202 14.423289 12.982558 21.169180 19.622125 
79.000000 25.419634 23.859214 22.358359 20.795073 7.259008 5.849713 7.122704 5.748303 13.654751 12.252447 15.863538 14.463598 21.251191 19.800852 17.938884 16.446575 19.560918 18.105363 22.429226 20.966530 17.933512 16.405907 15.231225 13.852170 24.400040 22.859577 14.184262 12.749608 21.923144 20.362251 
80.000000 24.944160 23.391908 22.261813 20.698924 8.138862 6.713271 7.685366 6.299239 14.608795 13.189467 16.255283 14.849965 21.980556 20.517384 18.765769 17.256583 20.426262 18.954909 21.813933 20.361240 18.030500 16.500839 15.671041 14.283055 23.486544 21.963052 14.217247 12.783656 21.926380 20.366605 
81.000000 24.677946 23.132511 21.349260 19.803540 7.483837 6.068698 7.003664 5.631952 15.460548 14.024965 16.770695 15.354638 22.256804 20.788219 18.950837 17.437159 19.757068 18.297303 21.860177 20.406045 18.217060 16.685186 16.276669 14.879429 22.753868 21.245994 14.684546 13.242472 21.777077 20.219690 
82.000000 24.204756 22.668617 20.800591 19.264008 7.337650 5.925868 7.699626 6.314559 15.302907 13.868944 16.920097 15.501813 22.046186 20.583085 18.614466 17.105650 18.884339 17.440166 22.103535 20.644451 18.713052 17.172169 15.926667 14.534242 22.184431 20.686226 15.402716 13.945872 21.909437 20.348709 
83.000000 24.443957 22.902371 20.447296 18.917553 7.168341 5.761076 6.729559 5.360743 14.703068 13.278793 16.125489 14.721393 22.452211 20.982548 18.257297 16.756435 19.282364 17.829377 22.937138 21.462880 19.427992 17.874100 15.071936 13.694310 21.873010 20.381726 15.990904 14.521446 22.533559 20.962911 
84.000000 23.650543 22.124547 21.070297 19.530027 6.369371 4.975102 7.347239 5.965802 13.946184 12.535262 16.209579 14.805023 22.509225 21.039357 18.614634 17.108430 19.894136 18.428906 16.474629 15.113841 19.065147 17.518970 14.351756 12.989087 20.927629 19.453264 15.636663 14.172202 23.345845 21.759981 
85.000000 24.427348 22.887423 20.424493 18.895722 7.050117 5.642324 6.365525 5.000404 14.594624 13.170722 16.551167 15.138952 22.232299 20.769335 18.478823 16.977172 20.481690 19.006107 15.694293 14.348364 19.082591 17.536047 15.136052 13.758506 20.093627 18.634808 15.411885 13.953363 23.478158 21.888336 
86.000000 24.263337 22.724738 20.256226 18.730504 6.529270 5.131671 6.108185 4.749959 14.336919 12.919736 16.289729 14.882714 21.818606 20.363301 18.831678 17.324182 19.751700 18.291468 16.531211 15.168633 18.163355 16.633716 15.820259 14.429378 19.802641 18.347825 14.592060 13.148677 23.117798 21.534938 
87.000000 23.286778 21.764947 19.304700 17.795572 7.104502 5.697971 6.568500 5.201861 13.823891 12.415778 15.586650 14.193010 21.722920 20.270603 18.999323 17.486869 20.373178 18.902317 16.456522 15.094976 19.007794 17.461607 16.575737 15.172846 19.862308 18.408100 9.542774 8.185331 23.381566 21.792720 
