# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] 
10.000000 17.282333 15.850629 16.184179 14.717404 14.925095 13.350001 18.452789 16.846934 15.529152 14.080848 14.159413 12.771941 16.723126 15.344056 14.093220 12.645972 15.963504 14.563546 15.625009 14.276502 12.461430 11.039941 18.154920 16.710826 18.337214 16.914746 14.082062 12.629444 15.829236 14.374577 
11.000000 18.001125 16.555346 15.486498 14.031687 14.796291 13.222531 17.497189 15.907863 16.097161 14.640191 14.081803 12.696227 17.632175 16.237553 14.280950 12.830641 16.674296 15.262465 16.245742 14.884962 13.156056 11.721616 19.114884 17.653791 17.419418 16.012284 14.526677 13.065314 16.039608 14.581311 
12.000000 18.879699 17.419170 16.160780 14.695277 14.399741 12.834536 17.969178 16.372319 16.296492 14.834047 13.495232 12.121411 18.216144 16.811038 14.087787 12.639504 16.301577 14.897751 16.760382 15.388250 12.668591 11.241313 18.783619 17.328857 17.307198 15.900723 15.248785 13.773722 16.747094 15.274703 
13.000000 18.594865 17.141447 16.011645 14.549175 13.918905 12.361053 18.445537 16.841149 16.037433 14.580698 13.366046 11.996478 18.892162 17.474875 14.239960 12.787607 16.490277 15.083103 15.950461 14.594425 12.621180 11.193534 18.137740 16.695340 17.134110 15.732812 15.308528 13.830880 17.611181 16.123274 
14.000000 19.033940 17.574157 15.423300 13.973022 14.192534 12.631554 17.682571 16.091568 16.697551 15.228308 14.255193 12.868718 18.186278 16.783490 14.175909 12.724239 16.006078 14.608225 16.801050 15.428633 13.203915 11.767315 18.139244 16.697261 16.676949 15.286134 15.947280 14.458243 17.746942 16.257990 
15.000000 18.424841 16.976246 15.053775 13.611513 14.625146 13.054603 18.332035 16.730447 16.173881 14.712953 14.012304 12.629905 19.043923 17.624606 13.220026 11.785291 15.580651 14.192044 16.094498 14.733406 13.594866 12.151678 18.511765 17.061605 16.122430 14.743113 16.100995 14.609467 17.560560 16.074101 
16.000000 17.920213 16.481562 15.226238 13.782253 13.914937 12.359153 17.931570 16.336807 16.024815 14.567674 13.405327 12.033940 19.122893 17.702556 13.778966 12.332900 15.801357 14.408816 16.136477 14.773104 14.198583 12.745096 17.943493 16.505409 17.080116 15.683703 16.254364 14.761148 17.960284 16.466357 
17.000000 17.882964 16.443969 15.043949 13.605094 13.624982 12.075419 17.756240 16.163288 15.363092 13.917317 13.869570 12.490286 18.226190 16.820702 14.391891 12.932829 15.451577 14.067618 16.196775 14.832417 14.009955 12.558658 18.417676 16.972787 16.568733 15.180949 16.226676 14.734016 17.467834 15.983942 
18.000000 17.880886 16.442712 15.871665 14.416700 13.588632 12.040498 17.799362 16.204795 16.132392 14.673588 14.471443 13.080758 18.052894 16.652710 14.559138 13.097581 16.078442 14.682533 17.084288 15.704129 14.624415 13.162367 18.610773 17.160414 17.380669 15.976162 15.487490 14.007960 16.778541 15.308052 
19.000000 17.175212 15.748888 15.105539 13.666266 14.087309 12.531318 17.552374 15.960969 15.578027 14.127800 15.347421 13.941709 18.348022 16.940983 15.308045 13.831478 16.810376 15.399407 16.464891 15.095793 14.859071 13.391065 18.495659 17.048650 16.844400 15.450325 15.479759 14.002325 16.177412 14.717988 
20.000000 16.396570 14.984005 15.510621 14.062903 14.705839 13.139417 8.308905 6.881306 15.521542 14.071518 14.969554 13.569196 17.836444 16.438021 15.313369 13.836263 17.587707 16.162435 16.786227 15.412450 15.208359 13.735657 18.978819 17.523822 16.654367 15.264808 14.907542 13.440029 16.925623 15.453031 
21.000000 16.332899 14.921386 15.981016 14.524326 14.496029 12.932291 7.934904 6.514161 15.979490 14.521826 15.736062 14.319945 20.020608 18.586925 15.705920 14.222761 17.342054 15.920106 16.656033 15.286133 16.164531 14.675207 18.134855 16.694506 17.216329 15.815516 14.204995 12.750033 17.581252 16.098083 
22.000000 17.005506 15.579830 16.004920 14.546230 9.514733 8.037581 7.161076 5.753520 15.357518 13.909799 16.304043 14.877122 20.032215 18.596894 15.566337 14.084963 17.519183 16.095329 15.842516 14.487441 16.895090 15.390774 17.843301 16.409389 17.457615 16.050931 15.013863 13.545373 17.071715 15.597476 
23.000000 17.724046 16.286146 15.326910 13.881492 9.046516 7.577980 7.406109 5.993084 12.908204 11.518319 16.430294 15.003146 20.562843 19.116918 14.820841 13.353162 17.652673 16.226365 15.793679 14.438786 17.725410 16.205950 16.870273 15.453565 23.307396 21.785822 15.024654 13.557755 17.340973 15.860919 
24.000000 17.819544 16.378387 15.666782 14.214691 8.778977 7.314887 7.799484 6.378126 12.541537 11.157818 16.166870 14.743142 20.383258 18.940088 15.352289 13.873052 17.585579 16.161479 16.243665 14.881012 17.890095 16.368869 17.614782 16.185169 22.690686 21.178857 14.343076 12.888086 16.528162 15.062330 
25.000000 17.214169 15.783998 15.364620 13.916950 8.030458 6.581682 7.782415 6.362984 12.777676 11.390942 16.176544 14.751415 20.676871 19.226567 15.116255 13.639684 18.017818 16.584846 15.663730 14.312956 18.049082 16.524595 16.687183 15.274110 22.104011 20.601847 19.257214 17.705725 17.028203 15.554367 
26.000000 17.166160 15.738848 15.237764 13.792877 7.460739 6.024112 7.381109 5.968515 12.411172 11.031940 17.022785 15.582090 21.535098 20.068216 14.488116 13.022697 17.668258 16.242743 15.020051 13.680276 18.136823 16.609793 17.247047 15.824852 22.806640 21.289942 18.794549 17.252980 16.684428 15.215995 
27.000000 17.514150 16.078522 15.464696 14.016173 7.488632 6.053367 6.376698 4.981014 12.392259 11.014485 17.552942 16.100940 20.913930 19.457868 18.990508 17.451124 17.794216 16.367537 15.107818 13.767450 17.491175 15.977627 16.532892 15.123555 22.360209 20.853072 18.400984 16.866510 17.308411 15.827222 
28.000000 17.484327 16.048335 15.834094 14.378715 6.684916 5.263979 7.151586 5.740137 12.503630 11.125523 18.304055 16.836389 21.479129 20.014417 17.971413 16.449031 16.933286 15.522328 14.365649 13.037931 17.303387 15.794164 19.533189 18.063290 22.194444 20.689662 18.604050 17.064826 16.651916 15.181091 
29.000000 18.045629 16.600994 15.777111 14.322454 5.934728 4.528192 6.742427 5.337696 11.899583 10.531040 18.101253 16.637193 21.787998 20.319656 17.152352 15.646853 17.626189 16.201565 14.193020 12.867075 10.387101 9.000279 19.454707 17.986402 21.351433 19.862183 18.809646 17.266767 17.369397 15.884901 
30.000000 17.871281 16.429089 19.438210 17.911666 6.658271 5.237458 6.001185 4.611782 12.627603 11.244047 18.163704 16.697215 21.530746 20.067225 17.493713 15.981697 16.770576 15.362182 14.400393 13.070570 9.841742 8.466342 20.098599 18.618986 22.045877 20.544418 18.371554 16.836002 17.596390 16.105867 
31.000000 18.313581 16.862610 19.392474 17.865140 6.143242 4.731082 6.825578 5.421081 11.651452 10.284896 18.125350 16.659523 22.159205 20.683622 17.572278 16.058928 17.206761 15.790510 13.517246 12.202624 9.764841 8.392259 20.034323 18.556487 21.945800 20.445204 18.991238 17.444906 17.781172 16.288242 
32.000000 17.234206 15.798885 18.592249 17.078854 5.202379 3.805928 7.356469 5.943426 12.505778 11.123833 18.466947 16.993300 21.395155 19.935384 16.996702 15.493377 17.911526 16.481151 22.033762 20.556346 8.828909 7.473597 19.412187 17.945216 21.493183 20.002430 18.208007 16.676817 17.919532 16.422908 
33.000000 17.610147 16.167023 18.723318 17.207992 5.299901 3.901483 7.705260 6.284429 13.340472 11.942873 18.735436 17.256797 21.407301 19.946297 16.450201 14.957693 21.047947 19.563117 21.788656 20.317075 8.946689 7.588487 19.686570 18.215182 20.699432 19.223343 18.561618 17.025865 18.595158 17.087461 
34.000000 17.842111 16.393203 19.207817 17.682273 5.391478 3.992061 6.936836 5.530322 14.027571 12.618354 21.667817 20.143254 21.390678 19.928366 16.664773 15.167129 20.784836 19.306571 22.688620 21.200322 8.562803 7.211821 19.574276 18.105786 19.977891 18.514552 19.380298 17.830546 18.457684 16.953108 
35.000000 17.988348 16.538149 18.864169 17.345661 5.626491 4.222070 6.967101 5.562113 14.692477 13.270168 22.409880 20.871628 20.670980 19.221991 17.532771 16.018962 21.114580 19.631197 23.595691 22.090896 8.251509 6.907459 19.608577 18.137762 20.293054 18.822832 19.489948 17.936584 18.347243 16.849722 
36.000000 18.892675 17.427355 18.396135 16.886197 5.560279 4.156902 6.206021 4.815714 15.401232 13.964051 22.308269 20.770388 20.130560 18.690368 17.379125 15.866999 21.589771 20.096824 23.712597 22.203742 8.935581 7.578489 18.830777 17.373452 21.202114 19.716687 18.946984 17.403764 18.845988 17.339529 
37.000000 19.253596 17.780246 18.243607 16.734819 4.935064 3.544055 5.409619 4.032203 15.454555 14.015193 22.901990 21.353561 21.002387 19.546647 17.166450 15.659138 21.226180 19.740967 24.310432 22.789225 9.642913 8.273073 18.940168 17.482291 21.229236 19.743558 19.602640 18.049316 19.395018 17.880044 
38.000000 18.877791 17.410478 19.164594 17.640328 5.366474 3.965775 4.988333 3.619526 15.290872 13.853483 23.214825 21.659012 20.070549 18.631948 18.020350 16.496805 22.013334 20.515468 23.609846 22.102507 9.380629 8.014108 18.421941 16.973461 20.451335 18.981765 18.662173 17.125214 19.213289 17.700153 
39.000000 19.570685 18.089950 19.306813 17.779494 5.320658 3.921996 5.174514 3.801682 14.709397 13.283746 23.971949 22.400791 19.799085 18.365201 18.340096 16.810091 21.454837 19.968758 23.772865 22.261231 9.256197 7.892973 18.613255 17.160387 21.296307 19.809711 17.693593 16.173341 18.657254 17.155516 
40.000000 19.861564 18.376597 18.482523 16.971693 6.287522 4.873019 5.249154 3.873317 14.429442 13.009880 23.115034 21.559439 20.330803 18.885339 18.573293 17.039836 22.311716 20.808708 23.668448 22.158030 8.487918 7.138142 18.954410 17.494692 22.041924 20.542430 18.420015 16.884690 18.011565 16.522472 
41.000000 19.624923 18.145654 18.921829 17.402683 6.053833 4.642752 5.847748 4.461749 13.682221 12.274927 22.328235 20.787339 20.367007 18.919259 17.896533 16.377109 22.154822 20.655101 23.273128 21.768165 7.596350 6.263710 19.406927 17.940123 21.967131 20.471123 19.289558 17.737859 18.596510 17.095142 
42.000000 20.407532 18.915383 18.870552 17.354291 6.318133 4.903773 5.575669 4.194273 13.396414 11.992650 22.773947 21.226252 20.821298 19.365993 18.001082 16.481456 22.129509 20.628726 23.005436 21.504051 8.045309 6.702649 19.896895 18.419266 20.683453 19.205737 19.315061 17.764861 18.904244 17.397144 
43.000000 20.711195 19.213716 19.490710 17.964618 5.694176 4.293484 5.875440 4.487640 13.036799 11.639388 22.546618 21.005080 20.969870 19.513478 17.305758 15.801052 22.584006 21.072895 23.455446 21.945660 8.617415 7.263798 20.624538 19.134378 20.392105 18.920047 18.688258 17.149009 18.279754 16.783365 
44.000000 20.050133 18.566788 19.495914 17.968562 5.708259 4.308134 4.923638 3.552825 13.487235 12.082223 21.893837 20.364214 21.863513 20.392486 17.069351 15.567139 23.311107 21.784768 23.120666 21.615425 8.022363 6.680963 21.223207 19.721129 20.840726 19.361355 18.245077 16.714009 19.054412 17.542615 
45.000000 19.652448 18.176347 18.877659 17.361691 5.596617 4.198721 4.830241 3.462487 12.844290 11.452857 22.723507 21.177261 22.670753 21.183627 16.684786 15.190302 23.630093 22.097239 23.859154 22.340737 7.265031 5.938062 21.154625 19.654116 19.886693 18.423207 17.423668 15.909392 19.097373 17.586098 
46.000000 18.850679 17.389880 19.521378 17.991774 6.361977 4.950356 4.522383 3.159715 12.315275 10.932299 22.504885 20.963361 22.877197 21.385413 17.471599 15.961078 23.309021 21.783072 24.117071 22.595438 7.114175 5.791837 20.412807 18.926803 19.015777 17.568395 16.831075 15.326454 18.913946 17.407607 
47.000000 18.421419 16.968287 18.689775 17.174111 9.242118 7.778624 12.022286 10.527925 11.950165 10.574472 22.816086 21.267950 22.313248 20.830454 17.602641 16.091766 24.024385 22.485608 23.715790 22.201545 6.776333 5.458903 17.401204 15.963947 18.924219 17.480213 16.659876 15.158170 18.587124 17.087208 
48.000000 19.298772 17.829458 17.837972 16.336888 9.412257 7.944507 11.254025 9.774775 12.514453 11.128855 23.084392 21.530776 19.404889 17.983115 18.620776 17.092985 23.313228 21.786060 24.026044 22.506089 7.370112 6.042607 17.328676 15.892381 18.014359 16.587385 17.140259 15.628472 17.970085 16.479858 
49.000000 19.157323 17.690981 18.145051 16.639683 9.166267 7.704316 10.541357 9.075165 11.913436 10.539116 22.526958 20.985444 18.869540 17.459074 18.903906 17.370061 24.317661 22.773714 23.225399 21.722347 8.065496 6.725411 17.499010 16.060300 18.091925 16.664463 16.631391 15.129400 18.659881 17.156268 
50.000000 20.118376 18.636250 18.610189 17.095999 9.929405 8.452205 11.225448 9.746986 12.130487 10.753556 22.190283 20.655406 18.548618 17.145322 19.602414 18.055021 23.789226 22.254284 24.099839 22.581412 10.975789 9.577867 16.939780 15.511122 17.759620 16.337356 16.048133 14.556681 19.026760 17.517324 
51.000000 20.674279 19.182559 17.727035 16.229930 9.261765 7.798597 12.199535 10.703783 11.666890 10.299951 22.380389 20.841763 19.335824 17.916624 18.899561 17.365441 23.298137 21.772021 24.809923 23.279665 10.640810 9.248046 16.988586 15.557998 17.125970 15.714090 15.554793 14.071188 18.289348 16.793677 
52.000000 20.610339 19.119402 18.521726 17.008890 9.390403 7.925670 12.726936 11.221783 20.960675 19.422399 22.864506 21.317125 19.103272 17.689341 18.050420 16.530260 22.090639 20.583223 24.255310 22.736712 11.313697 9.908777 17.471829 16.032148 17.229937 15.818148 16.104989 14.609898 18.684614 17.181457 
53.000000 19.942934 18.464850 19.431358 17.902885 8.584437 7.132889 12.979174 11.470443 21.521179 19.972998 22.304424 20.767800 18.660572 17.255979 18.435385 16.906200 21.251359 19.758774 23.642543 22.134857 10.727749 9.333341 18.215029 16.763289 18.092315 16.666246 15.407097 13.925102 18.207088 16.712303 
54.000000 19.087103 17.624107 19.756241 18.219868 8.585357 7.133394 13.479431 11.960593 21.104783 19.565030 22.252702 20.715836 19.600787 18.180481 19.216026 17.670592 21.746860 20.247114 24.331995 22.813148 10.167312 8.784835 18.525196 17.069753 17.966527 16.541521 10.642680 9.256234 18.406251 16.908749 
55.000000 18.365964 16.916559 20.232594 18.687497 8.693615 7.241324 12.848923 11.342656 21.362952 19.816523 18.513596 17.052120 18.703824 17.300148 19.509797 17.957566 22.470223 20.959008 25.062076 23.530499 10.298966 8.913644 17.764336 16.323461 17.241877 15.831218 10.013068 8.636630 19.363802 17.841755 
56.000000 17.634778 16.197797 13.152969 11.748667 8.871658 7.415001 13.182670 11.668568 20.509524 18.978817 18.589651 17.125318 18.307783 16.911797 18.628804 17.091515 22.184796 20.677535 25.547633 24.005553 10.962210 9.565608 17.284371 15.853550 17.545757 16.128088 9.111122 7.750500 18.825573 17.311814 
57.000000 17.031882 15.605887 12.863383 11.466142 9.540588 8.071398 13.297798 11.781386 20.491424 18.962664 18.213600 16.755767 19.198128 17.785010 19.109467 17.563853 21.352435 19.862147 25.553738 24.012506 9.991430 8.611592 17.413643 15.982493 17.491295 16.073723 9.877035 8.502217 19.214360 17.691745 
58.000000 16.897037 15.474034 12.639318 11.245310 9.381224 7.916176 12.452641 10.953078 21.302021 19.756936 18.519398 17.057590 18.796403 17.392662 18.206652 16.676152 21.935602 20.436483 26.088755 24.536290 10.078351 8.698039 17.970394 16.527215 17.085481 15.674763 9.706493 8.336260 19.455159 17.928385 
59.000000 17.767846 16.328343 12.374850 10.985290 9.492293 8.026577 13.172273 11.661191 20.369961 18.840400 18.673315 17.209566 18.486547 17.089077 18.219033 16.689013 22.116096 20.614685 26.252380 24.698734 10.569892 9.180976 17.783106 16.344721 17.110426 15.697859 9.953174 8.578621 20.158129 18.618168 
60.000000 17.936919 16.495822 12.836319 11.437658 8.822212 7.367215 12.905129 11.397353 20.416168 18.887475 19.168277 17.694751 18.261511 16.866797 17.674979 16.153535 22.540081 21.029424 25.860478 24.312481 9.986456 8.609705 17.616611 16.182228 16.703335 15.300329 10.768278 9.380633 19.489797 17.960795 
61.000000 17.325071 15.893739 13.093132 11.691301 8.821991 7.369035 13.596360 12.074543 20.142180 18.619507 19.092370 17.621100 18.612968 17.210463 17.246568 15.732933 21.725325 20.228712 25.722216 24.178218 10.853849 9.463057 18.350345 16.902912 16.454964 15.055451 10.437624 9.058128 18.674969 17.160439 
62.000000 16.600824 15.181703 13.354348 11.949551 8.480285 7.035622 13.031739 11.520894 19.977648 18.456575 18.335157 16.877139 18.591058 17.188021 17.125032 15.612082 21.258153 19.769555 19.313870 17.892047 11.645338 10.240764 19.198649 17.734066 19.716760 18.252103 10.924238 9.534543 18.575571 17.064352 
63.000000 16.730527 15.307361 13.459501 12.054590 7.883588 6.450356 13.705047 12.180677 19.843856 18.323663 18.905297 17.437915 17.660063 16.273244 9.203061 7.832438 21.556520 20.062011 20.006312 18.570209 11.172580 9.775195 18.639733 17.184432 20.171699 18.700005 11.123937 9.728918 18.000993 16.499495 
64.000000 16.332498 14.915741 13.616327 12.207572 8.782758 7.334601 14.283289 12.749785 20.332825 18.803207 18.053497 16.600953 17.278455 15.897165 9.683348 8.302212 22.343731 20.832976 19.550264 18.123541 11.464458 10.060246 19.588956 18.116860 20.652682 19.172514 11.040297 9.646684 17.699384 16.201616 
65.000000 14.157616 12.776884 13.757679 12.346908 8.973764 7.520942 14.459361 12.921130 20.708141 19.172094 18.590702 17.126845 17.992978 16.598553 10.004242 8.615493 21.877658 20.377175 19.094693 17.678414 10.822550 9.430446 19.160872 17.698266 20.421835 18.945693 10.392003 9.010623 17.756751 16.258211 
66.000000 14.978343 13.584243 13.156804 11.758081 8.173678 6.734491 13.997593 12.466249 21.428295 19.880301 17.653284 16.206653 18.168721 16.772684 9.793394 8.409913 21.920923 20.419250 18.875125 17.463627 10.108524 8.730837 19.026713 17.568122 21.290125 19.798052 10.407507 9.026740 18.103043 16.597026 
67.000000 15.499243 14.093777 12.662983 11.274719 14.064943 12.522371 14.250677 12.714458 20.878761 19.342073 17.632111 16.187122 18.984981 17.573922 9.918217 8.534390 21.466641 19.972688 19.229922 17.813498 9.273173 7.911456 18.103292 16.660058 22.170232 20.661318 11.174600 9.779950 17.285294 15.792944 
68.000000 14.960971 13.563736 13.067416 11.669977 14.393777 12.845650 14.344785 12.806244 20.998510 19.459647 17.978264 16.528249 19.654561 18.230639 10.503117 9.110008 21.452053 19.956736 19.022234 17.607989 8.884013 7.531632 18.075917 16.631713 22.984274 21.459341 11.849547 10.441145 17.171085 15.681535 
69.000000 14.364675 12.978904 13.012745 11.614427 13.947278 12.409206 14.159014 12.623927 21.158828 19.616456 17.608253 16.166632 20.273460 18.837068 11.366868 9.957570 20.811625 19.327388 18.292714 16.890459 9.640216 8.272648 17.531750 16.096701 22.976084 21.450652 12.561729 11.139100 17.899119 16.394335 
70.000000 13.548814 12.178571 13.685551 12.273585 13.277413 11.750999 13.384924 11.863703 21.601720 20.051350 16.850350 15.422802 19.506679 18.085786 11.989586 10.568315 21.565837 20.066362 17.852346 16.459134 10.150606 8.771812 16.881371 15.457153 22.683868 21.163346 13.405220 11.969027 17.914297 16.411139 
71.000000 13.647543 12.277515 12.981431 11.583919 13.929940 12.392557 12.677186 11.167562 21.033714 19.492915 16.180022 14.764914 20.064503 18.631570 12.263867 10.836502 21.993146 20.486317 16.960119 15.581582 10.238855 8.860416 16.024500 14.615853 21.749390 20.244915 12.643661 11.220098 17.835576 16.332280 
72.000000 12.666218 11.313309 12.805074 11.409846 13.794652 12.260169 13.324209 11.802269 21.949373 20.393276 16.625787 15.201991 19.761416 18.333936 12.097758 10.674218 22.061759 20.552846 17.688712 16.297985 10.455518 9.071515 21.423500 19.909277 21.276159 19.780893 12.344853 10.924933 17.530641 16.032927 
73.000000 12.254225 10.907555 13.016349 11.618305 14.048755 12.508020 13.366423 11.842303 22.067122 20.508567 15.849554 14.440349 20.112119 18.676416 12.421712 10.994193 22.005309 20.499087 17.455276 16.067178 10.380629 8.998318 21.353558 19.840047 21.100016 19.606859 12.765451 11.336407 17.302096 15.807525 
74.000000 11.366633 10.035732 12.259036 10.874968 13.225039 11.698679 13.395938 11.870883 21.741565 20.188268 16.213234 14.797677 20.581083 19.137077 11.790280 10.373943 21.955444 20.452074 16.608156 15.235118 9.363260 7.998289 21.484091 19.969634 21.725438 20.221548 13.384023 11.944676 17.014295 15.524405 
75.000000 11.291938 9.964129 11.731396 10.355677 12.507438 10.995563 12.851180 11.336501 20.984250 19.444109 15.828935 14.419513 21.365716 19.907117 11.093493 9.690420 21.444762 19.950285 15.897345 14.539390 16.622442 15.121828 21.662701 20.143276 20.969756 19.479790 13.567455 12.124614 17.014001 15.523174 
76.000000 12.028123 10.688564 11.454468 10.084362 12.612931 11.099820 12.839400 11.324948 21.143451 19.600050 16.095901 14.679752 22.049099 20.576221 10.546521 9.154413 21.222916 19.733911 15.912295 14.553586 16.473781 14.976261 21.653876 20.134634 20.701544 19.215045 14.527524 13.068814 11.779636 10.393008 
77.000000 11.078860 9.756626 11.396684 10.029249 13.445575 11.917216 13.352233 11.828329 20.678693 19.144273 15.123134 13.723835 22.061339 20.587244 11.053498 9.653593 20.741101 19.262303 16.912902 15.537031 15.921048 14.435592 21.883612 20.358767 21.077061 19.585034 14.502120 13.044909 11.768766 10.381756 
78.000000 10.159488 8.854354 11.262587 9.896766 14.023554 12.485805 13.959438 12.424963 17.247370 15.783184 15.147454 13.746864 21.692026 20.226870 11.724144 10.312238 21.621030 20.126603 16.259789 14.894277 15.762629 14.281723 22.553804 21.016576 20.693192 19.207098 13.821376 12.378247 11.108395 9.735525 
79.000000 10.918229 9.600388 10.869376 9.511482 13.712098 12.179638 14.010786 12.475707 17.454061 15.984413 15.099982 13.701131 21.091433 19.638554 12.462634 11.038266 20.716488 19.238826 15.312546 13.963339 15.913682 14.431092 23.258195 21.708545 20.455580 18.972202 13.573412 12.133358 10.824891 9.458869 
80.000000 11.600307 10.269310 10.087379 8.743688 14.160040 12.619017 13.535217 12.008383 16.969193 15.508272 15.825642 14.413252 22.045437 20.575551 12.854374 11.424630 21.326239 19.838163 15.208147 13.861848 15.567093 14.090024 23.064617 21.517001 20.216562 18.739259 14.327435 12.873521 9.911261 8.562266 
81.000000 11.503756 10.173159 10.008300 8.664759 14.798323 13.245849 13.268960 11.748976 17.144740 15.679129 15.820496 14.406329 22.074197 20.601975 13.274573 11.838158 22.076519 20.576015 21.584555 20.112666 15.342049 13.870543 23.668482 22.109531 20.249548 18.773308 14.330666 12.877873 9.178477 7.845140 
82.000000 10.591050 9.277674 9.353245 8.020166 14.116706 12.578621 12.795717 11.285070 17.731753 16.255653 15.870158 14.453406 22.575061 21.093432 13.116932 11.682138 14.863414 13.495370 22.190150 20.709020 14.469326 13.013411 23.911815 22.347924 20.716834 19.232115 13.789315 12.344741 9.618201 8.277139 
83.000000 10.042302 8.738089 15.245577 13.806676 14.390413 12.848445 13.196106 11.676312 17.881149 16.402825 15.659526 14.248263 19.461709 18.031690 13.780242 12.332664 15.359459 13.982390 21.840166 20.363844 14.867347 13.402620 24.745323 23.166308 21.408227 19.910479 14.174550 12.722113 9.121750 7.790348 
84.000000 16.278206 14.859846 14.600521 13.173088 15.138447 13.580838 12.694849 11.182969 18.154835 16.671743 15.286100 13.882879 18.810957 17.392089 14.164805 12.711273 16.074475 14.684374 20.985483 19.523943 15.479116 14.002145 25.449502 23.857759 22.259494 20.746350 14.798718 13.336342 8.176270 6.861819 
85.000000 15.868215 14.458336 15.395553 13.951708 14.446034 12.899685 13.453120 11.928577 17.597057 16.123181 14.818439 13.422398 18.339774 16.931580 14.551365 13.089387 15.711586 14.329212 20.265349 18.818751 16.066666 14.579344 24.669376 23.092380 21.905262 20.397112 15.611083 14.133456 7.342179 6.043301 
86.000000 15.286427 13.885824 14.916626 13.483647 15.356270 13.793224 14.715381 13.169316 18.238152 16.752480 13.990743 12.609358 18.203947 16.800311 14.293670 12.838407 15.729032 14.346291 21.049599 19.588140 15.336682 13.864709 24.503967 22.928182 21.680494 20.178279 15.743416 14.261822 7.051170 5.756303 
87.000000 14.765578 13.375169 14.659302 13.233213 14.379674 12.833435 13.763865 12.234392 17.976727 16.496251 13.577020 12.203307 18.556822 17.147335 13.780654 12.334457 15.337674 13.964260 20.387012 18.936341 14.954986 13.488889 25.436680 23.843833 21.808352 20.305648 15.628015 14.149010 6.253280 4.972585 
