# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] 
10.000000 25.104836 23.525565 16.232999 14.764106 13.410779 11.856013 10.378511 8.933540 10.500421 9.153075 14.315117 12.931243 17.524281 16.138305 15.378331 13.897953 17.446955 16.017548 23.721894 22.222222 13.345797 11.919530 20.283123 18.805116 16.639845 15.254893 17.119612 15.608733 17.108099 15.630142 
11.000000 25.589062 24.001368 16.769501 15.291308 13.969713 12.404689 9.651337 8.219092 10.422808 9.077359 15.224163 13.824738 22.532870 21.056251 16.262346 14.765934 22.724794 21.194086 21.809089 20.346776 12.914825 11.497500 19.482857 18.018403 16.963489 15.574122 16.969795 15.461147 17.778959 16.288320 
12.000000 13.604788 12.233610 16.591524 15.115772 13.309120 11.757168 10.379105 8.933725 9.951899 8.613833 15.096870 13.700384 23.392514 21.902005 11.828672 10.415061 22.287682 20.765913 21.735378 20.275179 13.103523 11.682851 14.390784 13.026782 17.112236 15.720110 17.374706 15.857390 18.512090 17.007572 
13.000000 12.927392 11.569655 16.775928 15.295903 13.131135 11.581753 11.159476 9.701100 9.697271 8.362561 14.557992 13.171032 22.845209 21.363421 12.642223 11.211657 22.923317 21.390491 21.491174 20.034306 12.845943 11.428188 14.655323 13.286060 19.712396 18.264614 16.917588 15.410743 19.777825 18.252201 
14.000000 12.689982 11.336289 17.603362 16.109625 13.750888 12.191372 10.789953 9.339592 9.733535 8.399911 14.493939 13.107663 22.321555 20.848071 12.399340 10.972848 22.145737 20.628101 21.030243 19.593874 13.307328 11.888971 15.046290 13.670434 19.080768 17.645208 16.424196 14.927473 19.616053 18.093473 
15.000000 13.122664 11.759387 19.532541 18.011567 6.395523 4.966325 11.752664 10.286254 21.558888 20.003125 14.774702 13.381534 19.210896 17.802848 11.892185 10.474977 22.518231 20.992429 21.016032 19.581026 14.106247 12.674468 14.604172 13.235822 19.614993 18.170959 16.229670 14.738582 19.199176 17.686245 
16.000000 12.345373 10.997327 18.984266 17.473406 6.495034 5.064596 11.003886 9.552089 22.136690 20.568963 15.702098 14.293098 19.637396 18.220544 10.995479 9.593122 21.779900 20.266877 20.000141 18.582259 14.079586 12.648949 15.223550 13.843569 19.725797 18.281217 16.533521 15.034918 15.850212 14.393777 
17.000000 12.677728 11.323727 18.256463 16.759181 6.319979 4.890997 11.058005 9.605372 22.749549 21.168852 22.896437 21.361225 19.686905 18.267987 8.461330 7.103328 20.918494 19.421731 20.198397 18.777703 13.693732 12.268705 14.890810 13.516230 16.309838 14.920672 16.754341 15.250800 15.496563 14.045472 
18.000000 12.720864 11.365244 12.113141 10.724208 5.763078 4.346482 8.387984 6.996879 22.755135 21.175355 22.850875 21.314835 19.047809 17.639960 9.280640 7.905767 21.789392 20.275573 26.720745 25.184785 11.162099 9.780824 14.775687 13.404460 15.461450 14.088265 17.139134 15.636199 15.306538 13.859962 
19.000000 12.891872 11.534745 12.343353 10.949193 6.598057 5.164803 8.370621 6.980461 22.998832 21.414570 22.027120 20.506953 18.693944 17.293682 9.751244 8.367579 18.480558 17.027423 27.332913 25.785667 11.413056 10.026220 14.582423 13.216809 14.889196 13.525944 17.887325 16.371228 15.868478 14.410654 
20.000000 13.128842 11.765791 12.476025 11.080757 6.795935 5.360482 8.960581 7.559753 22.629594 21.051292 21.798285 20.280605 18.515964 17.119947 10.183074 8.790710 18.350375 16.901114 28.286695 26.724838 10.569056 9.196880 13.868222 12.514101 14.186603 12.835915 18.542937 17.016269 16.109752 14.646061 
21.000000 18.597319 17.134756 12.499934 11.102665 7.380471 5.933712 8.186744 6.799105 12.639286 11.239157 21.850912 20.330861 19.269061 17.860348 10.524599 9.125183 18.479268 17.027701 29.024703 27.453223 10.046910 8.683404 13.851078 12.497135 14.995521 13.631290 18.033413 16.515671 16.607615 15.133219 
22.000000 19.315842 17.841061 11.821895 10.437906 6.912245 5.474105 8.431781 7.038672 11.786778 10.402624 21.977161 20.456885 19.799699 18.380379 9.779064 8.393355 18.830052 17.372135 28.998859 27.429296 10.383153 9.012300 13.374611 12.028786 14.727736 13.368659 17.882815 16.367198 15.909618 14.449324 
23.000000 19.411336 17.933299 12.161781 10.771115 6.644701 5.211009 8.825162 7.423718 11.420110 10.042122 21.713751 20.196889 20.543774 19.110983 8.832981 7.463520 17.867786 16.438486 29.636764 28.059161 10.815409 9.435679 12.794670 11.460725 13.882387 12.540428 18.429831 16.905804 15.897732 14.438813 
24.000000 18.805976 17.338920 11.576851 10.197554 6.146671 4.733948 8.808092 7.408575 19.661340 18.128934 21.723421 20.205158 23.807408 22.306883 19.084344 17.535497 18.026784 16.594219 28.717336 27.149344 10.465835 9.093565 12.150984 10.828041 14.530614 13.174871 18.053432 16.545201 14.925139 13.482625 
25.000000 18.757970 17.293772 11.449989 10.073477 5.576936 4.176367 9.674398 8.255965 19.372220 17.845761 23.477059 21.926978 24.036444 22.530014 19.414667 17.861567 18.114533 16.679423 25.829282 24.317378 9.930284 8.567827 11.725267 10.411021 14.068197 12.722223 17.410652 15.914965 12.958143 11.558601 
26.000000 19.646877 18.165860 14.797017 13.366830 4.843680 3.458775 8.772192 7.370445 18.964288 17.447099 24.104665 22.541405 24.305085 22.792653 18.666901 17.126774 17.346187 15.923730 26.107770 24.592637 10.080255 8.715698 12.255659 10.931467 13.674583 12.335718 18.034623 16.526183 12.792367 11.395185 
27.000000 19.525972 18.046414 15.119458 13.685029 4.709066 3.324906 8.373812 6.978473 19.075657 17.558135 24.855617 23.276796 24.870180 23.349177 17.647806 16.124682 17.390927 15.974324 26.588799 25.064270 9.220014 7.869888 12.795433 11.461431 14.317136 12.965804 17.235542 15.743146 11.949294 10.567665 
28.000000 19.395696 17.918636 14.909296 13.480509 4.365013 2.988030 8.784471 7.381803 18.471658 16.963685 24.862354 23.282216 16.442703 15.084741 8.497420 7.136673 17.873760 16.449674 26.961366 25.430439 8.557486 7.221633 13.266549 11.923360 21.306818 19.826663 17.858334 16.353030 12.848977 11.451533 
29.000000 19.864146 18.377109 14.080468 12.667161 4.691564 3.307003 7.949952 6.568377 18.534105 17.023704 24.605159 23.029805 16.784099 15.419608 7.521256 6.177513 18.570323 17.134696 27.161100 25.625401 20.124582 18.570218 12.383409 11.055419 21.297937 19.817260 17.238147 15.744433 13.053110 11.650664 
30.000000 20.120339 18.628464 13.915626 12.506406 3.857365 2.486596 7.670620 6.294692 18.495751 16.986014 25.233457 23.646152 16.862670 15.496845 8.375594 7.016459 18.493428 17.060617 27.096915 25.562918 20.829275 19.260810 20.179623 18.702198 21.588287 20.101953 17.793096 16.290278 13.454218 12.046176 
31.000000 20.738282 19.236336 18.768781 17.264424 4.626172 3.240174 8.046578 6.662842 18.837336 17.319781 24.469599 22.897976 16.287042 14.931257 8.465330 7.104684 17.557534 16.141981 19.350774 17.956078 20.565626 19.002933 19.934515 18.462926 23.958600 22.426350 17.896589 16.393633 14.028408 12.609196 
32.000000 19.155456 17.685454 18.830250 17.324528 12.874870 11.347099 8.262484 6.873589 18.885077 17.367379 24.956763 23.376310 16.039232 14.689328 8.063280 6.712056 18.058700 16.633523 20.246003 18.834201 17.763846 16.257259 20.039116 18.567095 24.700398 23.153197 17.346928 15.855692 13.295185 11.888004 
33.000000 19.573525 18.094774 18.571217 17.071402 12.928568 11.401389 7.691877 6.314795 18.334925 16.829044 24.940136 23.358376 16.253831 14.898782 8.728214 7.363889 17.940448 16.516122 19.951665 18.546773 17.276596 15.778341 19.957199 18.487613 24.481787 22.938986 17.882450 16.380509 14.064359 12.642501 
34.000000 18.644606 17.182496 19.551907 18.035546 11.965760 10.455635 8.596244 7.204029 19.077007 17.557426 24.220592 22.652055 17.121911 15.750672 9.436999 8.057793 17.416356 16.001697 20.765503 19.345414 17.705761 16.200818 20.940727 19.453979 23.869543 22.337307 17.112884 15.623634 13.394711 11.986418 
35.000000 18.176556 16.723020 19.485699 17.970380 11.204735 9.709275 8.957186 7.556934 20.209897 18.671814 23.416030 21.863032 17.605717 16.224158 10.109617 8.719824 18.260447 16.831770 26.737552 25.212702 18.303635 16.786308 21.647998 20.148521 23.884537 22.353086 15.239246 13.795780 13.709799 12.290509 
36.000000 18.024025 16.571640 18.860534 17.357568 10.408382 8.925797 8.581365 7.187156 20.008449 18.474073 16.533589 15.105335 17.838028 16.452391 10.491433 9.090663 20.525689 19.063807 25.891876 24.382393 17.603003 16.099582 21.385731 19.889568 24.433537 22.893591 14.461319 13.033970 12.769253 11.366354 
37.000000 23.792476 22.242816 20.914682 19.366862 10.312820 8.830506 8.483545 7.090798 19.076656 17.559406 17.387534 15.943033 18.338288 16.948693 11.055693 9.642737 20.007465 18.554977 25.333568 23.835715 17.766031 16.258307 21.261314 19.768443 24.251820 22.713703 15.306318 13.861934 11.800593 10.414425 
38.000000 23.633117 22.086639 21.100837 19.548999 10.603699 9.117153 7.659175 6.282942 19.263956 17.743981 17.752705 16.303498 17.981737 16.599716 11.088801 9.673577 20.198778 18.741903 26.190118 24.675610 17.661608 16.155106 20.493099 19.013656 16.675148 15.283619 14.918452 13.481769 20.584727 19.040654 
39.000000 24.599831 23.037594 21.175457 19.620621 7.701107 6.276003 12.760810 11.293047 20.010093 18.474623 15.582193 14.166578 17.937402 16.557991 11.862997 10.433157 20.539931 19.076207 26.033301 24.522015 17.266272 15.765237 19.601611 18.139278 15.852172 14.476316 15.703538 14.250485 21.128265 19.572754 
40.000000 18.461939 17.008141 21.958024 20.390325 7.649820 6.227604 13.025104 11.554063 20.578870 19.034567 15.368798 13.957553 18.383162 16.996933 16.070843 14.567756 20.992446 19.521638 26.008001 24.495642 16.998571 15.501122 20.050523 18.578185 15.300626 13.934629 15.948164 14.490832 20.224103 18.684749 
41.000000 18.189872 16.740672 22.261669 20.688647 6.990694 5.582175 12.003413 10.549524 19.824731 18.294740 15.506361 14.092373 17.480150 16.109976 15.438130 13.948807 23.366040 21.843767 26.949807 25.420763 15.734173 14.271652 22.939467 21.407419 15.387599 14.021334 15.876477 14.421365 12.214250 10.830779 
42.000000 18.684908 17.228291 21.343807 19.786282 7.467487 6.048631 11.529321 10.082414 18.930480 17.417197 16.563082 15.141848 16.835280 15.475435 15.201721 13.714892 24.093118 22.555633 27.835559 26.292982 15.339412 13.882869 22.306829 20.785746 15.836249 14.462661 15.433270 13.986347 12.988969 11.590071 
43.000000 18.952075 17.489620 21.477119 19.918524 7.589266 6.169842 11.792589 10.341987 18.287587 16.787867 17.392830 15.954943 17.642599 16.266623 14.817152 13.338052 23.710031 22.178148 27.491441 25.956369 14.912796 13.464342 21.964533 20.450607 14.882155 13.524472 14.611812 13.181695 13.031928 11.633553 
44.000000 19.285563 17.818788 21.690806 20.126734 6.912853 5.504437 11.795704 10.345643 13.064287 11.655366 17.182630 15.750487 18.004623 16.621269 15.579050 14.086902 23.159785 21.637705 27.556270 26.020628 15.455870 13.999110 22.498830 20.973573 15.205311 13.841448 15.244874 13.802989 12.313126 10.927528 
45.000000 20.525131 19.040417 20.859225 19.309084 9.965875 8.502382 12.191944 10.735809 12.804338 11.399760 17.567516 16.127843 25.988563 24.454429 14.627808 13.152167 24.112434 22.573623 21.540640 20.117828 15.172067 13.718942 21.880552 20.368140 14.536982 13.187003 16.847519 15.375749 12.259708 10.877184 
46.000000 21.238281 19.738562 20.183699 18.657046 10.136015 8.668264 11.423662 9.982645 12.809334 11.404035 17.254208 15.821083 25.779760 24.249594 13.854896 12.395199 23.993015 22.455756 22.218266 20.781762 15.366121 13.909512 22.885032 21.355805 13.586771 12.253283 16.913568 15.441731 12.961319 11.565726 
47.000000 21.096837 19.600087 20.490774 18.959838 9.890024 8.428073 11.598696 10.156396 12.742551 11.338368 16.412312 14.993981 25.100022 23.581135 14.314743 12.847912 23.192376 21.672021 22.913588 21.464531 16.458948 14.986104 21.701311 20.203744 16.414510 15.035255 17.218294 15.741138 13.354806 11.950713 
48.000000 20.293603 18.813441 20.549850 19.017134 10.423609 8.951848 11.484345 10.045517 12.147739 10.755329 17.035679 15.606640 24.783845 23.269240 13.489234 12.038895 23.454490 21.930521 22.344104 20.904276 16.535593 15.060018 21.898008 20.398245 16.476853 15.095288 16.787735 15.318765 20.677898 19.147761 
49.000000 20.191211 18.714079 20.214792 18.688209 5.230922 3.853056 10.897471 9.469613 11.074522 9.699946 17.822871 16.377933 24.081076 22.579665 18.285300 16.747021 16.230958 14.834547 22.673689 21.227533 16.650932 15.172279 21.527057 20.035678 15.799297 14.431967 16.548183 15.083664 20.671104 19.139802 
50.000000 20.563340 19.077565 20.468930 18.937460 5.605102 4.219232 11.024609 9.603725 10.891996 9.519140 16.743917 15.332618 24.330724 22.823593 18.130396 16.596277 15.657727 14.273258 22.465169 21.021765 16.783084 15.303267 21.961339 20.463712 14.929468 13.577423 17.256162 15.776931 20.725820 19.195085 
51.000000 24.440209 22.889656 21.248872 19.701647 5.134029 3.757347 11.469188 10.041531 11.758247 10.370439 17.252526 15.830774 25.159182 23.637186 17.755512 16.227470 16.215193 14.821644 22.150075 20.706500 17.278591 15.791610 22.650830 21.142011 14.451897 13.108238 17.130376 15.652208 20.131460 18.612983 
52.000000 25.282223 23.714768 21.485875 19.935196 5.604199 4.220112 11.340859 9.915134 12.351072 10.952604 16.453345 15.045796 25.968982 24.431112 18.761577 17.216417 15.654756 14.273138 22.460239 21.012964 18.001967 16.503508 23.380985 21.859376 13.921701 12.587567 12.746799 11.360641 19.501895 17.993412 
53.000000 25.307872 23.741247 20.718789 19.181969 5.215123 3.838557 11.787768 10.352040 11.797034 10.407684 15.556374 14.165458 25.511268 23.981798 17.862367 16.333529 15.786410 14.401947 22.314730 20.871918 17.563680 16.073806 23.820374 22.289446 14.419434 13.074503 13.607689 12.204768 19.312806 17.809748 
54.000000 24.498607 22.945030 20.896819 19.355636 11.742722 10.237985 11.986377 10.549008 11.476768 10.094430 15.440569 14.052615 26.142864 24.601456 17.253387 15.737897 16.492083 15.093263 21.834773 20.402008 16.828165 15.351208 23.365498 21.842622 14.195731 12.855939 14.360375 12.943508 19.398505 17.892277 
55.000000 23.845771 22.306096 20.956367 19.414019 11.756651 10.250375 11.848013 10.414821 11.637990 10.251562 15.732623 14.339215 25.809711 24.273022 17.808584 16.281365 17.131670 15.721834 17.463055 16.104032 16.472600 15.000950 22.647696 21.138049 25.539337 23.984842 13.954560 12.544548 15.828616 14.396926 
56.000000 24.369399 22.821645 20.705838 19.170185 12.049654 10.536122 12.489465 11.044906 10.829909 9.457477 13.833166 12.467682 25.679667 24.147225 13.119733 11.678294 16.220014 14.825733 17.125502 15.772476 15.782312 14.323311 19.829939 18.368030 25.321262 23.769305 14.673149 13.250767 15.713659 14.284160 
57.000000 24.698477 23.144581 20.791707 19.248693 12.218724 10.703598 12.950917 11.497262 10.520046 9.153887 13.845544 12.480541 25.725855 24.194297 13.614703 12.163485 16.032718 14.643234 17.549541 16.187250 13.575150 12.150560 19.270939 17.820214 25.387091 23.833683 14.266061 12.853240 14.858446 13.445534 
58.000000 24.028489 22.485251 20.524567 18.984858 11.606901 10.101532 13.207724 11.750901 10.295006 8.931605 13.301440 11.945028 25.451985 23.926348 13.243085 11.799029 17.065688 15.652398 16.724280 15.377775 13.834396 12.403434 18.288500 16.854525 26.084645 24.518706 19.969529 18.453002 12.330871 10.969455 
59.000000 24.649066 23.094621 20.879402 19.331557 11.886656 10.377574 9.598795 8.207229 10.848409 9.473670 13.429211 12.071701 26.007499 24.473374 13.227287 11.783462 16.446731 15.045872 20.976815 19.555450 14.512045 13.066982 17.892405 16.463873 25.774020 24.213658 19.626069 18.116817 12.797759 11.425935 
60.000000 24.307423 22.761235 20.314793 18.777915 12.016346 10.503223 9.703948 8.312269 12.640866 11.233287 13.295414 11.938785 26.577156 25.034064 12.296314 10.868700 16.747358 15.339949 21.217634 19.792918 15.117449 13.659502 18.709435 17.266764 25.077202 23.528965 19.061613 17.563957 13.533189 12.146823 
61.000000 16.053635 14.662246 20.762021 19.215819 11.163752 9.665982 9.331159 7.944730 13.114979 11.698672 21.694243 20.180143 25.726008 24.197222 11.851428 10.425295 17.322361 15.905422 22.023877 20.584176 14.739439 13.289286 22.559498 21.037554 25.418092 23.861752 18.808010 17.314088 17.637555 16.171503 
62.000000 16.256183 14.860003 21.193326 19.640125 11.510828 10.004793 9.472513 8.084067 13.852597 12.421908 21.396525 19.886856 26.369563 24.829049 11.727511 10.302379 16.856249 15.449596 21.568315 20.139054 14.097551 12.659500 22.131435 20.618972 25.956554 24.390800 18.166481 16.685916 17.354133 15.893244 
63.000000 16.762849 15.356697 21.809573 20.243278 3.727433 2.358537 8.672396 7.297595 14.720225 13.274628 20.771641 19.273499 26.466362 24.924641 11.001199 9.589687 16.899518 15.491674 21.348751 19.924269 13.383548 11.959907 21.997284 20.488833 20.721418 19.244817 17.724809 16.251825 17.948541 16.478254 
64.000000 16.301050 14.901792 22.330396 20.752762 3.233602 1.875167 18.035929 16.493358 11.948256 10.556118 21.683253 20.168421 26.616828 25.070771 11.227903 9.810408 16.445208 15.045094 21.703544 20.274138 12.548223 11.140544 21.073895 19.580789 20.944013 19.462693 17.567294 16.097246 18.609738 17.126195 
65.000000 16.554156 15.150018 21.792183 20.222757 3.638044 2.270432 18.364763 16.816636 11.075061 9.699085 18.755808 17.299283 26.771595 25.221375 10.909818 9.497171 16.430624 15.029144 21.495858 20.068629 12.074546 10.676764 18.017652 16.580627 21.338507 19.848825 18.077050 16.596037 18.495528 17.014785 
66.000000 20.083606 18.611297 21.554946 19.988964 14.248888 12.689791 18.805918 17.250028 11.702447 10.314431 18.385798 16.937666 27.389437 25.827617 11.773558 10.344725 15.790156 14.399770 20.766347 19.351104 19.890876 18.343039 18.495722 17.050480 21.330318 19.840138 21.131868 19.589617 19.314230 17.817771 
67.000000 19.595592 18.134213 15.298371 13.841599 13.579032 12.031591 18.031839 16.489812 18.108651 16.602919 18.426890 16.978957 26.711710 25.159671 12.069559 10.637011 16.478822 15.077159 20.475482 19.067624 20.835653 19.272011 19.077276 17.621147 20.871743 19.387427 21.026150 19.486044 19.457064 17.959916 
68.000000 19.694322 18.233157 14.594273 13.151948 14.231550 12.673143 17.324109 15.793676 18.498663 16.984600 18.412701 16.964871 26.209894 24.662174 11.668405 10.241589 23.039626 21.527454 23.793254 22.336757 21.063328 19.496936 19.378070 17.914787 21.067234 19.580818 21.655188 20.103423 19.039150 17.550842 
69.000000 18.713053 17.268989 14.417921 12.977878 8.035428 6.593863 14.505635 13.030046 19.049240 17.523996 17.577346 16.145644 26.280960 24.732416 9.959417 8.562908 22.347913 20.846749 24.490697 23.020421 21.552909 19.975589 18.814549 17.371753 20.768434 19.285659 21.350266 19.804077 18.863005 17.376808 
70.000000 18.903965 17.456039 14.423864 12.982997 7.924726 6.484909 15.208049 13.719980 18.273060 16.762391 17.928048 16.488123 26.604599 25.052334 9.633827 8.242588 23.079794 21.563374 24.414680 22.946984 16.788038 15.299372 19.016917 17.572197 21.189012 19.697118 21.121728 19.578679 19.488431 17.991498 
71.000000 19.166835 17.712766 10.630981 9.271246 7.954244 6.513492 15.133371 13.648389 17.589923 16.093942 17.767089 16.330479 26.893192 25.336638 10.104399 8.705551 23.791057 22.263602 25.081771 23.601681 16.277348 14.797580 18.306144 16.876496 21.807558 20.305371 20.833936 19.295564 12.980058 11.603404 
72.000000 18.639216 17.193490 9.913294 8.568070 7.409454 5.979088 15.869491 14.372779 18.070141 16.565425 17.874233 16.437154 26.784899 25.231157 10.242648 8.841090 24.164311 22.629742 24.450859 22.981817 16.985381 15.493140 18.746237 17.308343 21.813738 20.310737 19.857174 18.349618 12.525011 11.155034 
73.000000 18.362302 16.922184 10.018795 8.672332 7.397673 5.967535 14.920324 13.440907 19.035183 17.514485 23.396781 21.852694 26.003704 24.464929 9.269873 7.885167 23.622466 22.098271 23.849850 22.391929 19.480368 17.948930 25.750801 24.191587 22.719135 21.200841 20.683156 19.161019 11.845087 10.487007 
74.000000 19.036508 17.593563 9.933385 8.588422 7.339785 5.910043 13.711658 12.254830 19.536882 18.007453 22.713523 21.182686 25.119840 23.595842 9.706409 8.314321 22.818907 21.309700 24.484215 23.014314 19.153339 17.627592 26.653766 25.079075 22.194430 20.684757 20.897483 19.370254 11.823795 10.467817 
75.000000 19.551359 18.097808 9.274979 7.941040 6.397623 4.979070 13.318473 11.869564 18.534057 17.021786 22.417624 20.890481 25.890618 24.352235 11.696131 10.280021 16.432435 15.052515 25.212935 23.731669 18.822625 17.304987 25.804503 24.245066 21.377272 19.884444 19.889884 18.382957 11.575821 10.222921 
76.000000 19.239888 17.791630 9.326332 7.991787 7.079654 5.647960 12.536522 11.101801 17.631704 16.134752 23.358374 21.814873 23.366072 21.867386 12.650167 11.217034 16.031311 14.657434 19.914455 18.525937 15.007606 13.566051 22.462403 20.957086 17.878407 16.460017 20.456490 18.937522 11.309383 9.963507 
77.000000 19.687855 18.231027 8.850704 7.524422 6.983105 5.551810 13.416361 11.965349 18.023430 16.521107 23.533899 21.985719 23.360920 21.860459 12.678930 11.243461 15.415979 14.052121 20.011453 18.620876 15.447403 13.996922 21.793229 20.299491 17.309403 15.901687 20.255115 18.740007 11.060612 9.721257 
78.000000 20.250482 18.781939 9.033890 7.705022 6.851537 5.424784 12.701416 11.264908 18.443612 16.934623 24.120836 22.562216 23.410572 21.907530 13.179816 11.734928 15.462228 14.096929 20.198023 18.805231 16.053010 14.593282 20.920521 19.442367 17.029977 15.626480 19.817227 18.310508 11.286149 9.943766 
79.000000 21.265088 19.779494 8.842438 7.518239 6.132116 4.719793 12.195580 10.768843 18.285974 16.778605 24.270211 22.709381 23.199967 21.702401 12.843434 11.403411 15.661074 14.291909 20.155974 18.764692 16.857000 15.382228 21.527483 20.036513 16.741447 15.341655 19.899700 18.391069 11.672389 10.323661 
80.000000 20.680167 19.203917 8.273203 6.958943 7.044559 5.616650 12.034309 10.610120 12.241208 10.839556 24.543849 22.978284 22.826580 21.337036 12.192685 10.763813 15.466757 14.099850 20.140114 18.750795 17.460969 15.976895 22.802353 21.296745 16.460065 15.064076 19.670748 18.165277 11.023633 9.688403 
81.000000 21.018071 19.537540 9.247338 7.916905 7.640039 6.199903 11.719610 10.302825 12.625780 11.218172 23.986160 22.429750 22.358953 20.876572 11.078889 9.683028 15.377986 14.013146 19.608479 18.227548 11.644917 10.264067 22.022102 20.531323 16.749031 15.347841 20.450720 18.931218 18.546574 17.077872 
82.000000 21.752605 20.257055 12.214833 10.822523 7.915516 6.471380 11.240673 9.834756 13.194220 11.775202 17.107196 15.689206 22.223141 20.745312 10.821178 9.432038 15.395432 14.030224 19.681983 18.298203 10.799065 9.433243 22.858925 21.351531 17.198110 15.789295 19.635598 18.130738 18.362229 16.897413 
83.000000 22.662859 21.150613 13.036463 11.629274 8.899359 7.438207 12.175882 10.753441 12.932783 11.518965 16.693484 15.283163 22.575994 21.092325 10.308141 8.928073 15.032567 13.673512 20.024168 18.634737 10.292708 8.934377 22.974611 21.464154 16.458595 15.065333 18.845819 17.356417 18.158868 16.697892 
84.000000 22.793378 21.280770 13.370200 11.958851 3.903278 2.530146 16.830651 15.322591 11.202141 9.822160 16.157322 14.757178 26.240368 24.684034 18.036551 16.505789 15.442972 14.075873 19.098110 17.725085 10.933821 9.563061 23.661156 22.137173 16.874090 15.475226 19.396415 17.895544 18.637651 17.166829 
85.000000 24.137930 22.606072 13.250331 11.841447 3.795631 2.425503 17.616336 16.093429 12.088390 10.691819 15.259795 13.875768 26.554448 24.993651 18.458995 16.921202 14.799521 13.445533 27.475718 25.945745 10.740801 9.373886 24.148407 22.614779 16.537801 15.144415 11.954949 10.592869 21.993645 20.472051 
86.000000 23.442041 21.921670 14.333590 12.901761 3.280947 1.921694 17.785806 16.261852 11.862432 10.468186 14.474588 13.105044 27.406218 25.832763 18.761300 17.218719 14.358087 13.011317 26.774253 25.256076 15.651956 14.188848 18.575884 17.140011 17.258589 15.850334 11.546719 10.192530 21.387850 19.879207 
87.000000 22.717597 21.209799 13.782479 12.361354 3.015201 1.662071 17.932571 16.406234 11.217226 9.835407 14.874526 13.499497 27.936869 26.354261 18.876841 17.330307 14.630063 13.277557 26.301993 24.791984 16.216004 14.740930 18.752261 17.314500 16.425471 15.039341 12.253230 10.886244 21.354710 19.847644 
