# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] 
1154.000000 23.043032 21.507295 10.865560 9.322942 27.440349 26.069402 25.414640 23.987490 7.638603 6.118300 20.850966 19.295622 30.220544 28.827262 49.415965 47.976779 41.453565 40.156447 33.825797 32.337892 12.042462 10.597247 52.641441 51.270080 193.618927 192.179037 20.964343 19.604698 37.426267 35.900933 
1179.000000 28.412724 26.939742 12.021971 10.500526 22.220331 20.782411 22.802931 21.321068 14.089246 12.686046 22.211464 20.698757 23.396547 21.914927 44.154228 42.593272 25.331658 23.767190 32.819263 31.263438 10.029434 8.557336 45.501039 43.986481 nan nan 10.035573 8.501454 43.020875 41.628900 
1207.000000 30.899223 29.471365 8.966333 7.405100 16.701124 15.207598 22.433567 20.965936 6.061811 4.515519 26.788540 25.350289 25.426297 23.973007 44.775413 43.249445 26.842585 25.343433 42.069211 40.643335 16.457497 15.081632 45.325871 43.841967 nan nan 8.062701 6.501123 37.637251 36.206453 
1866.000000 27.728965 26.291042 11.269280 9.753847 21.580936 20.134736 21.043092 19.614972 11.423953 9.988501 17.624819 16.139266 13.883666 12.280380 34.697704 33.134930 51.336020 49.991292 41.026948 39.511242 13.146773 11.588473 44.374655 42.988181 nan nan 15.910410 14.451409 46.334293 44.792121 
1871.000000 27.544850 26.107963 11.659738 10.147346 23.417839 22.006554 23.545054 22.139951 8.743128 7.271920 15.923516 14.410572 14.107097 12.521368 34.401493 32.827278 53.878378 52.563268 39.694414 38.149921 12.685369 11.126903 42.589170 41.177043 nan nan 15.133590 13.662476 46.423857 44.876962 
1878.000000 25.842478 24.374547 19.038469 17.639425 22.124628 20.708057 23.069502 21.655945 8.101733 6.619074 17.744152 16.262361 15.727454 14.178892 34.626248 33.055190 56.746043 55.467406 38.122804 36.547193 13.148054 11.587646 46.800920 45.426111 nan nan 14.382000 12.910933 49.170787 47.681272 
1882.000000 26.163345 24.689355 19.846211 18.460866 20.889691 19.458402 22.084727 20.660397 8.421099 6.943673 19.389644 17.906280 15.058790 13.490298 32.828949 31.240559 40.118552 38.636278 37.594055 35.999488 12.737075 11.174933 46.939902 45.583359 nan nan 21.405694 20.039399 47.439754 45.941501 
1884.000000 26.336467 24.865497 19.330550 17.940216 21.482408 20.060333 21.784635 20.352942 7.046519 5.538666 19.682238 18.198387 21.799115 20.361647 32.476083 30.888731 39.427527 37.935466 36.624680 35.006406 12.092559 10.522906 48.348782 47.006665 nan nan 21.886626 20.526622 46.574701 45.099716 
1887.000000 29.147059 27.708781 20.839477 19.459328 21.230808 19.808507 19.790880 18.345343 7.316881 5.813767 19.595626 18.108304 22.317799 20.888638 31.669254 30.067468 37.104060 35.607168 35.268097 33.648039 11.636887 10.071599 49.482320 48.148607 nan nan 18.571491 17.170428 47.596024 46.133382 
1890.000000 29.856707 28.433098 19.237031 17.833907 17.468301 16.002311 19.430270 17.980050 7.959040 6.463292 26.708953 25.318613 24.268425 22.868171 44.287414 42.915565 37.187718 35.705449 35.353386 33.738811 10.696773 9.114592 51.119458 49.801822 nan nan 20.883777 19.516912 49.039891 47.605675 
1901.000000 37.112710 35.770417 21.645479 20.269905 16.720206 15.240374 13.889427 12.329889 16.448109 15.080890 22.912218 21.475538 25.059480 23.671847 47.112069 45.755053 33.655182 32.128672 37.849141 36.321767 14.869935 13.392157 42.275575 40.831827 nan nan 23.107906 21.770043 51.882168 50.462831 
1907.000000 34.161928 32.779919 20.366869 18.967104 16.252676 14.760560 14.494252 12.951395 15.335828 13.951228 21.243775 19.787744 22.969666 21.549934 48.252582 46.909690 34.238708 32.750669 38.780753 37.260540 15.085378 13.613978 39.143509 37.668108 nan nan 23.530332 22.198095 49.206891 47.774343 
1908.000000 35.232540 33.862345 19.950059 18.543776 16.978801 15.499615 14.031163 12.481386 15.843075 14.465248 20.941415 19.483868 22.082609 20.653198 48.359274 47.016772 33.362692 31.862659 37.851280 36.321592 14.071611 12.585525 38.944352 37.458430 nan nan 22.774276 21.432893 48.421050 46.981959 
1909.000000 34.532699 33.156420 15.317685 13.844325 17.331102 15.857312 13.508145 11.941292 17.083671 15.721069 21.765459 20.321472 21.213254 19.774385 47.158050 45.798743 32.678850 31.173805 37.075509 35.560590 13.710161 12.215175 38.998862 37.508389 nan nan 22.007313 20.654969 49.235384 47.807201 
1912.000000 35.021862 33.661321 14.906208 13.420927 18.779776 17.322451 13.250840 11.667844 17.230937 15.870727 22.686282 21.244933 21.358241 19.918148 50.147667 48.821780 33.484517 32.002865 38.372048 36.876974 13.165315 11.666482 38.855389 37.361740 nan nan 23.086474 21.742577 48.542639 47.100325 
1913.000000 35.476535 34.120187 14.285413 12.788297 18.945878 17.487234 13.015655 11.418854 16.431159 15.061988 23.181926 21.750405 21.618294 20.179673 50.398329 49.078131 30.049813 28.504211 37.568314 36.065857 13.688982 12.196749 38.499011 36.995389 nan nan 22.021668 20.661721 48.338811 46.898556 
1914.000000 35.137215 33.778334 14.904026 13.421857 19.178673 17.723217 13.095087 11.509385 15.220519 13.835321 23.380420 21.953567 20.781926 19.332601 50.987822 49.674921 30.641768 29.105341 36.865684 35.354508 14.382312 12.900770 39.911415 38.420913 nan nan 21.061923 19.690661 48.247623 46.802631 
1915.000000 23.219651 21.675383 15.095475 13.617705 19.248786 17.792736 13.628295 12.057317 17.456021 16.087727 22.125232 20.682063 20.761783 19.309765 50.350866 49.035911 30.983572 29.459271 37.087643 35.586434 14.571745 13.097516 40.867644 39.392885 nan nan 22.225060 20.868163 47.369638 45.914572 
1918.000000 21.930431 20.371620 15.634149 14.155118 17.447000 15.953508 15.604956 14.077438 16.030222 14.645844 21.752290 20.324098 22.283218 20.850102 49.776680 48.453050 29.688260 28.147605 37.107427 35.610703 14.992058 13.521759 41.571119 40.112438 nan nan 19.935625 18.544235 45.683347 44.212321 
1920.000000 22.084759 20.527261 15.527253 14.045110 16.748305 15.245135 16.010526 14.497983 15.722772 14.333379 16.731765 15.219238 22.843988 21.419739 48.749592 47.439142 28.883994 27.346231 47.443727 46.097549 15.127558 13.660058 43.627175 42.200515 nan nan 19.973479 18.583545 44.772895 43.289635 
1923.000000 21.891231 20.327410 15.137226 13.648735 16.075687 14.567851 17.076191 15.578320 16.132197 14.746950 16.291110 14.769746 23.931901 22.513411 33.567163 32.030485 29.446823 27.926171 46.199848 44.834814 15.912470 14.437497 44.969630 43.559391 nan nan 18.585889 17.177517 40.879542 39.314566 
1925.000000 21.996862 20.443558 15.765009 14.288355 23.795183 22.406754 15.781751 14.264067 14.851235 13.447840 16.529385 15.008563 25.415916 24.019874 32.762453 31.224655 29.585233 28.064134 48.075000 46.726125 16.566544 15.100256 45.371573 43.962229 nan nan 18.222227 16.807368 39.564199 37.985910 
1931.000000 21.925268 20.358951 16.402164 14.933330 24.937295 23.544040 13.615831 12.045458 10.575140 9.099732 16.717069 15.203542 25.722793 24.325745 31.939400 30.404223 28.821853 27.286491 50.634657 49.316637 15.100039 13.610836 48.918613 47.539061 nan nan 22.157491 20.793487 38.154917 36.571734 
1940.000000 25.390793 23.898971 20.547660 19.144755 25.355584 23.960855 12.981886 11.362965 12.128578 10.676654 15.802153 14.266256 21.110859 19.653184 32.829767 31.287203 28.348529 26.802347 54.161680 52.884850 13.335179 11.820062 47.885417 46.470633 nan nan 13.560149 12.074051 40.273678 38.710791 
1941.000000 25.714655 24.231297 21.947966 20.560371 24.591730 23.187799 13.626568 12.023610 12.494006 11.049565 17.227715 15.694385 20.266302 18.795759 32.600041 31.048705 28.377377 26.822702 37.675757 36.177188 12.798247 11.271853 46.713704 45.287548 nan nan 13.648902 12.160953 40.130403 38.574312 
1944.000000 25.208165 23.703679 23.248894 21.870296 23.580815 22.158307 14.414009 12.823880 13.411796 11.983783 17.016397 15.491285 19.504961 18.022283 32.401069 30.846260 27.940602 26.376929 35.270835 33.774915 13.437548 11.918411 42.173033 40.666185 nan nan 13.231478 11.734069 40.024556 38.450835 
1949.000000 23.959455 22.440563 23.844575 22.473129 25.008905 23.606522 15.191862 13.629932 6.727913 5.171232 17.304717 15.782271 18.920295 17.415103 33.883261 32.366606 27.937189 26.386234 33.671361 32.149124 14.938955 13.444366 40.612361 39.103727 nan nan 12.360657 10.860970 48.831795 47.424408 
2219.000000 15.962244 14.449205 22.211471 20.777675 20.741838 19.245873 26.029135 24.633616 10.555364 9.012269 28.845798 27.485854 16.085256 14.532269 36.316381 34.917121 26.502161 25.009139 35.538825 34.156756 13.180956 11.764993 43.868666 42.489473 nan nan 12.357894 10.797171 51.408546 49.920673 
2238.000000 22.938291 21.527540 18.622992 17.153333 28.227150 26.845871 23.081610 21.654361 12.863456 11.369454 20.455980 18.954754 17.037272 15.525085 34.255085 32.810278 35.273206 33.893631 30.357401 28.905864 11.834998 10.385425 34.715092 33.203623 nan nan 13.060888 11.539347 53.934037 52.511158 
2240.000000 22.797406 21.385295 18.450099 16.983764 26.497081 25.092935 24.510553 23.101837 13.441260 11.954345 19.318609 17.795452 18.044689 16.554374 34.288217 32.852622 36.367387 34.981123 28.911939 27.439504 10.929329 9.465920 36.417150 34.923592 nan nan 12.483333 10.945416 53.665071 52.241193 
2252.000000 21.592817 20.169365 18.001564 16.557877 29.645453 28.283796 24.508244 23.099067 19.369836 17.960069 18.055385 16.498699 15.891991 14.318557 32.713415 31.287794 33.156196 31.719799 31.120911 29.673674 10.690272 9.220583 34.593111 33.063416 nan nan 15.757109 14.279671 50.231027 48.726534 
2253.000000 21.352354 19.925764 17.073072 15.618668 30.838848 29.494123 24.709370 23.302409 20.337035 18.942971 17.643958 16.073493 16.356781 14.798087 32.101744 30.667323 33.357677 31.927038 30.477683 29.022715 11.606448 10.153080 35.091938 33.563621 nan nan 15.011393 13.522490 49.113057 47.592383 
2254.000000 20.480028 19.043650 16.142820 14.675204 31.900427 30.566099 25.274072 23.876846 19.340348 17.931722 17.634457 16.071400 15.632595 14.057734 33.437085 32.017061 34.027497 32.610722 29.735356 28.265173 11.340811 9.882908 38.936582 37.482524 nan nan 14.105364 12.599467 48.499964 46.978793 
2256.000000 21.459421 20.035833 16.057961 14.590152 30.027605 28.673243 25.996998 24.604866 19.772637 18.368419 18.106273 16.548271 15.534360 13.945378 34.705884 33.303978 33.035473 31.600263 28.306754 26.816806 12.823781 11.394526 37.668102 36.204255 nan nan 14.085123 12.572632 47.596635 46.076629 
2264.000000 22.715102 21.294776 16.081750 14.596565 30.265842 28.924221 23.283808 21.853442 13.525864 12.027901 17.615561 16.029970 13.478387 11.818095 37.254144 35.873929 32.776677 31.329413 31.797341 30.378540 12.350687 10.904291 38.181202 36.726515 nan nan 12.372792 10.827236 45.366464 43.820923 
2268.000000 23.315671 21.902697 16.336012 14.848721 32.539909 31.227736 21.818485 20.355814 13.885850 12.393687 17.051875 15.454795 13.079981 11.389984 38.923486 37.567547 30.571018 29.084618 33.372421 31.980286 9.813442 8.328135 37.113942 35.657841 nan nan 11.107128 9.527209 48.130693 46.637827 
2272.000000 21.603589 20.166176 19.620420 18.187145 25.188155 23.778447 21.378301 19.912319 15.431583 13.965481 30.025301 28.658995 12.734599 11.062420 39.254787 37.900622 30.261980 28.770333 35.039648 33.666969 7.807241 6.289396 35.671184 34.207470 nan nan 11.160629 9.566714 46.938659 45.422491 
2274.000000 21.207260 19.759897 17.330807 15.865820 26.210203 24.808341 21.817996 20.360195 14.737281 13.261655 28.752114 27.369982 12.674739 10.996990 27.715221 26.171558 29.785737 28.289443 37.104102 35.754406 7.622844 6.104854 36.929515 35.495563 nan nan 10.802019 9.199099 46.149355 44.613760 
2279.000000 21.164377 19.705486 17.261021 15.783139 27.638953 26.258789 17.948591 16.436741 14.743950 13.255243 25.101957 23.670766 19.496725 18.008637 26.340470 24.777349 30.245407 28.744358 37.211463 35.863861 8.742752 7.246958 37.508229 36.078510 nan nan 13.310657 11.780253 47.135629 45.620491 
2281.000000 22.070213 20.625637 18.556516 17.097891 26.277440 24.873715 17.986360 16.470483 14.624969 13.136371 25.348817 23.928095 18.047171 16.536658 25.925057 24.357274 31.578978 30.102690 37.093148 35.746292 8.322359 6.819570 36.869654 35.429850 nan nan 12.665980 11.128025 47.225582 45.716011 
2284.000000 21.540617 20.083324 18.975625 17.524758 27.648101 26.254269 17.787011 16.270472 15.522380 14.050289 23.976677 22.532683 18.908389 17.405450 26.095405 24.543832 31.185569 29.697707 36.038608 34.686201 6.532848 5.000503 37.115293 35.682542 nan nan 12.955584 11.423168 46.432637 44.892213 
2285.000000 21.115157 19.648758 19.526595 18.080562 26.962609 25.563562 18.133083 16.621345 14.988943 13.510498 23.760838 22.315433 18.123390 16.609329 24.457641 22.898970 31.385407 29.902220 37.305146 35.970086 6.236701 4.692666 36.237871 34.792677 nan nan 12.975157 11.445800 56.794602 55.419719 
2291.000000 23.974642 22.545871 18.895074 17.445258 30.369540 29.015196 18.385781 16.878687 14.076872 12.579681 23.334341 21.857661 16.701890 15.157590 24.885034 23.324203 34.409435 32.946108 38.083777 36.763158 4.547423 2.972941 31.685113 30.148882 nan nan 11.691307 10.137315 53.894524 52.489184 
2293.000000 23.059344 21.609527 18.492744 17.037421 29.272563 27.907701 18.637795 17.136093 21.138274 19.747623 22.556650 21.065020 15.975147 14.413568 25.579593 24.027584 33.518292 32.038863 25.733430 24.242887 5.131260 3.567706 32.265781 30.731650 nan nan 10.819943 9.245678 55.289471 53.862602 
2294.000000 22.088436 20.625957 15.487983 13.980833 29.420415 28.058082 19.237098 17.742106 21.377993 19.993057 22.518512 21.021967 16.287390 14.737314 25.312075 23.759849 34.249371 32.780498 26.027457 24.536343 5.735548 4.188654 32.579501 31.059268 nan nan 10.548073 8.972517 56.692082 55.278334 
2297.000000 22.435400 20.983833 16.454420 14.958204 27.014038 25.624677 18.500145 16.988623 22.561789 21.191065 23.037541 21.546669 16.198945 14.661473 24.842201 23.290694 33.777253 32.301528 25.354491 23.846846 5.588778 4.035951 33.357392 31.846897 nan nan 11.054482 9.492760 60.206326 58.832663 
2300.000000 17.507965 15.951365 15.583976 14.073750 27.783165 26.396657 17.056019 15.521873 23.265802 21.906868 20.903145 19.366923 16.999039 15.489176 26.917106 25.395736 31.800309 30.301440 24.131080 22.597304 5.124096 3.562544 34.564920 33.077707 nan nan 11.942326 10.397249 60.976395 59.609141 
2303.000000 16.985746 15.416069 15.767558 14.267332 27.286607 25.885549 16.293520 14.736971 23.813583 22.456445 20.938107 19.411202 15.775252 14.271271 26.796981 25.280302 31.603104 30.103535 24.588978 23.057217 5.289422 3.722865 35.563198 34.092255 nan nan 11.971042 10.422735 61.115121 59.753343 
2305.000000 16.435734 14.855882 16.471646 14.981004 27.933991 26.542931 16.600337 15.045507 23.228236 21.865769 19.956487 18.413613 16.460667 14.976256 27.058577 25.545323 30.105720 28.587764 24.954548 23.426548 5.748773 4.186198 35.288338 33.822288 nan nan 11.679767 10.122689 59.938995 58.555083 
2306.000000 16.250080 14.672787 16.913838 15.430056 28.646298 27.266385 16.977373 15.437502 24.226334 22.877693 19.997710 18.452223 17.491891 16.021209 26.656769 25.136158 30.590667 29.087007 24.773964 23.235451 6.165209 4.611007 36.138347 34.682691 nan nan 11.535056 9.969826 61.454831 60.082389 
2312.000000 16.018784 14.428997 16.561046 15.072207 27.701949 26.321747 18.908041 17.392430 11.648509 10.109970 19.334400 17.754981 19.495975 18.049280 28.042388 26.541203 38.396511 36.998860 25.072981 23.533665 5.320525 3.742892 36.497284 35.033229 nan nan 12.063344 10.514005 61.623588 60.244559 
2601.000000 31.699490 30.315670 12.772986 11.160641 26.321197 24.939783 22.962484 21.455771 5.369811 3.767911 31.677449 30.272709 20.262986 18.725659 28.039329 26.545037 29.528402 27.980254 25.158141 23.699855 16.530948 15.135606 44.470539 43.100073 nan nan 19.440056 17.990767 55.400133 53.911580 
2606.000000 32.356940 30.974454 11.421622 9.750237 26.726606 25.351163 22.706904 21.199177 5.344980 3.726865 30.635762 29.223180 19.853483 18.316761 26.894581 25.383406 27.412041 25.816485 22.417179 20.910693 17.575310 16.192730 44.469607 43.091512 nan nan 16.864941 15.376300 62.864432 61.485500 
2620.000000 21.862320 20.320478 20.861709 19.438240 20.243903 18.763766 21.177125 19.645093 9.444669 7.926141 32.287206 30.882524 23.512083 22.055115 27.069412 25.554414 26.566251 24.954001 22.142028 20.664559 15.956678 14.559695 46.023602 44.655794 nan nan 16.192546 14.655326 61.732688 60.308139 
2626.000000 23.533665 22.021192 19.998948 18.556427 18.641337 17.133476 27.735515 26.315005 7.352008 5.793835 31.626681 30.216124 27.000993 25.595952 28.003049 26.512414 36.193672 34.784090 22.312682 20.841211 19.692630 18.335084 43.243877 41.842414 nan nan 16.897352 15.373061 61.979020 60.562017 
2629.000000 23.169662 21.659730 20.396011 18.950488 18.263183 16.753632 26.055727 24.617629 6.900723 5.320806 32.698850 31.297034 26.485449 25.075480 27.733151 26.242548 40.430164 39.066906 24.699423 23.262531 20.832477 19.482458 43.486706 42.093263 nan nan 16.525612 14.999312 61.237469 59.811963 
2631.000000 23.564664 22.054235 17.999225 16.531330 17.959161 16.450383 26.154348 24.715178 6.588561 5.003301 31.423939 30.003021 26.160183 24.743197 27.548482 26.075770 41.004408 39.627315 23.068842 21.609921 18.836272 17.459903 44.287188 42.905174 nan nan 17.000682 15.483263 66.181720 64.822553 
2635.000000 22.665490 21.133859 16.926365 15.434020 19.714853 18.233927 24.237807 22.757575 7.869039 6.330104 30.022198 28.581879 25.670796 24.247220 34.401627 33.031311 39.067579 37.664072 22.367372 20.896131 20.392141 19.035323 42.032916 40.636159 nan nan 15.026092 13.470202 67.973683 66.616017 
2638.000000 21.587732 20.036945 16.082623 14.575920 19.194379 17.705148 25.499620 24.033281 7.890282 6.354045 28.032732 26.565526 26.439754 25.026119 37.137610 35.805384 40.017438 38.624059 21.769229 20.308255 22.552207 21.208979 42.492297 41.099064 nan nan 14.220877 12.631292 66.707167 65.326870 
2640.000000 20.837125 19.269153 15.913474 14.405929 19.074359 17.591493 26.908518 25.467112 8.150400 6.611710 26.863444 25.394230 25.166234 23.738204 37.959940 36.633791 39.442441 38.048721 21.522313 20.064713 22.710031 21.369938 40.976300 39.561135 nan nan 14.041668 12.438948 65.746604 64.360984 
2646.000000 19.453245 17.898847 15.947695 14.450990 18.913071 17.416752 28.250477 26.825920 9.651415 8.150041 26.106286 24.609289 24.865377 23.442294 40.086700 38.773938 37.447023 36.026982 26.043481 24.644598 24.199359 22.871809 37.613841 36.158261 nan nan 15.698183 14.129212 65.717165 64.352452 
2655.000000 18.582044 17.013609 22.740505 21.345464 18.397803 16.902377 24.990949 23.521829 13.279799 11.849951 26.928395 25.437937 20.446276 18.946675 42.168584 40.882012 36.999845 35.579142 24.900064 23.477674 10.773647 9.244446 38.884303 37.431745 nan nan 19.836805 18.352400 65.738716 64.376296 
2657.000000 23.986258 22.527835 22.830143 21.438088 18.759492 17.264684 24.602957 23.127196 13.823676 12.403363 27.269109 25.786269 19.356798 17.835138 42.002052 40.710218 37.053627 35.636358 22.841217 21.388311 10.458415 8.922288 39.215093 37.771863 nan nan 19.410002 17.916080 65.322891 63.958633 
2659.000000 24.438652 22.983346 23.396260 22.009223 18.983738 17.482723 25.089558 23.621285 13.416048 11.994942 26.880816 25.389387 19.011814 17.483794 40.843000 39.542527 34.985824 33.542920 24.190733 22.760966 11.449681 9.939177 36.786190 35.336318 nan nan 19.375506 17.882715 64.751360 63.386178 
2661.000000 24.052505 22.592029 25.413583 24.039799 19.000204 17.495685 24.529995 23.051761 14.577630 13.171063 27.938587 26.462773 18.983319 17.454735 39.443347 38.127043 34.939103 33.490050 23.271667 21.831251 13.226429 11.743313 36.974007 35.533255 nan nan 19.930307 18.451375 62.617028 61.237308 
2662.000000 23.418636 21.944084 26.033227 24.664933 18.627869 17.115206 24.054717 22.568346 15.265189 13.866641 27.514421 26.033205 19.738784 18.226053 38.827058 37.507070 35.776833 34.343723 22.419497 20.969339 13.318019 11.839419 37.462304 36.028128 nan nan 19.465308 17.979589 62.946949 61.566668 
2666.000000 23.188032 21.707696 25.176698 23.792393 17.150393 15.603499 23.622852 22.117823 14.380366 12.967018 27.901942 26.421991 19.871934 18.356028 36.686134 35.336855 34.683281 33.221044 23.002423 21.551692 13.097772 11.612244 38.725979 37.310722 nan nan 18.211156 16.715950 57.935680 56.498412 
2668.000000 22.325408 20.832387 26.158488 24.782647 16.854562 15.302642 23.824307 22.320303 14.317252 12.902404 27.249718 25.758955 20.988547 19.497200 35.150172 33.789275 35.039068 33.573479 23.221919 21.771578 12.870996 11.386061 32.502111 30.996288 nan nan 17.001092 15.481599 57.585956 56.131181 
