# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] 
13.000000 15.646509 14.238536 27.520075 26.163366 11.205135 9.692824 31.393868 29.999799 19.389311 17.862891 16.384810 14.984049 17.653895 16.237799 21.699713 20.173767 26.788392 25.379821 15.887536 14.482986 
14.000000 16.149052 14.751190 27.626534 26.269020 10.954102 9.434671 31.655087 30.272979 21.747959 20.305567 16.678528 15.286752 17.058560 15.629439 21.956757 20.446953 27.577873 26.186056 15.877388 14.472555 
15.000000 15.222401 13.800625 27.949358 26.595146 12.122319 10.645550 31.135006 29.743514 21.332550 19.875629 16.351509 14.950584 17.000911 15.571329 21.695394 20.174593 27.226617 25.827895 12.807729 11.302923 
16.000000 14.648084 13.210848 27.840010 26.477550 12.265928 10.794317 31.336074 29.954563 21.265891 19.805597 15.769381 14.352960 18.570980 17.185139 20.938090 19.387813 26.756610 25.348117 12.491934 10.970280 
17.000000 14.432524 12.985595 24.111635 22.636499 12.280785 10.813656 27.433290 25.922241 20.848475 19.380235 13.429176 11.934687 17.844458 16.442740 20.912348 19.362514 26.308086 24.887900 12.608506 11.090701 
18.000000 15.012857 13.580625 24.044668 22.565194 11.903157 10.422842 27.817014 26.318369 20.449143 18.967390 13.469792 11.981036 17.239558 15.824284 20.618100 19.054897 28.498710 27.139771 12.743748 11.227314 
19.000000 16.768654 15.387612 24.066217 22.585781 13.092395 11.648093 28.122137 26.637980 20.647898 19.168501 13.392159 11.905365 17.093226 15.673299 21.002264 19.448473 28.634980 27.281481 12.431415 10.899572 
20.000000 16.636261 15.254779 23.924304 22.437881 13.485853 12.051928 27.921001 26.433870 22.266954 20.840603 13.124956 11.626491 16.612647 15.176065 20.720272 19.154597 28.403900 27.048803 12.855483 11.340993 
21.000000 16.668518 15.284810 23.924232 22.436214 13.210103 11.764978 27.616506 26.119407 22.487967 21.072321 13.625714 12.141900 14.869485 13.374492 20.935935 19.383831 27.888232 26.517902 12.957101 11.445792 
22.000000 16.063831 14.664759 28.357192 26.992518 13.423579 11.983006 28.110863 26.636389 22.717949 21.313519 13.870667 12.398943 14.906330 13.415729 21.493378 19.958552 27.747981 26.374174 13.067098 11.556430 
23.000000 15.836331 14.434592 27.753034 26.376111 15.845124 14.468854 27.915776 26.433206 22.131592 20.712353 16.661073 15.270009 14.951339 13.467495 21.188073 19.647827 22.502216 20.956492 12.818384 11.300943 
24.000000 15.339657 13.922137 28.138711 26.768254 16.071248 14.703227 27.901968 26.427086 24.072695 22.705273 17.237603 15.863203 15.400817 13.930397 21.217925 19.683314 22.572290 21.023833 12.559363 11.026327 
25.000000 11.546424 9.991345 28.914313 27.560808 15.348241 13.963360 27.942532 26.473312 24.105793 22.736447 17.555291 16.191522 15.362924 13.895166 21.195321 19.654340 22.503923 20.962486 16.581281 15.178924 
26.000000 11.518092 9.959477 29.472261 28.134048 14.770666 13.373020 29.138636 27.667980 24.321006 22.958375 17.285307 15.911505 15.796189 14.340566 21.410301 19.885208 22.994744 21.465259 16.170463 14.753624 
27.000000 11.507539 9.945646 22.566381 21.015707 15.144683 13.756970 28.552779 27.070365 24.390117 23.025726 17.471944 16.105052 16.130036 14.700212 21.123986 19.592625 23.215255 21.692177 16.074399 14.654435 
28.000000 11.283093 9.704864 22.538280 20.997866 14.878041 13.483219 29.491466 28.040937 24.853425 23.501591 14.883477 13.460805 16.380158 14.958947 23.889017 22.456072 22.762944 21.229950 15.856165 14.433075 
29.000000 17.161145 15.785887 22.344348 20.797122 15.380017 13.997541 29.191169 27.739119 25.196624 23.848399 15.366641 13.958632 16.116580 14.686236 24.079094 22.655322 22.388514 20.838486 13.325520 11.814923 
30.000000 17.361344 15.993839 22.440033 20.905711 15.176761 13.791908 28.986086 27.535988 19.477734 17.951539 15.478679 14.074857 16.260517 14.833663 24.220327 22.802838 22.148669 20.584816 12.939007 11.412759 
31.000000 17.663746 16.300992 22.128846 20.583379 15.600806 14.227331 29.107764 27.658471 19.315194 17.787361 15.469359 14.067677 13.432778 11.910484 23.514968 22.101950 22.039305 20.473243 12.329080 10.801963 
32.000000 17.023962 15.644860 26.189440 24.788991 16.147797 14.787898 29.434432 27.992662 19.503082 17.979769 15.014876 13.600204 13.175278 11.644320 23.069853 21.642123 21.646886 20.063649 12.162244 10.623180 
33.000000 16.457237 15.062384 25.710518 24.300801 15.525405 14.149243 29.656798 28.223976 19.423136 17.898558 15.300118 13.893065 13.328189 11.800840 22.424749 20.984013 21.494381 19.896497 12.290705 10.751464 
34.000000 16.258162 14.856004 25.227282 23.802631 14.789981 13.393995 30.223301 28.809706 19.306200 17.769017 15.513768 14.114315 13.764085 12.253520 19.204541 17.648991 21.498509 19.888031 13.803104 12.324289 
35.000000 16.787108 15.402356 25.837394 24.406163 14.706645 13.308916 30.845345 29.441281 22.882223 21.466923 15.691203 14.298756 17.051884 15.650087 19.454316 17.911784 26.178910 24.759143 13.345659 11.853161 
36.000000 16.472919 15.077274 25.524370 24.082092 14.663317 13.261520 30.691389 29.277839 22.209053 20.777638 15.411552 14.008928 16.993531 15.586621 19.327042 17.775909 25.402731 23.966554 13.213130 11.719155 
37.000000 16.337749 14.940758 25.546927 24.101621 14.381225 12.972441 30.949733 29.547239 22.619786 21.197445 15.332276 13.927822 17.009330 15.603396 19.426385 17.870609 25.595211 24.160532 13.002874 11.497962 
38.000000 15.897191 14.490826 25.778663 24.334581 14.677855 13.276036 29.956614 28.521957 22.154585 20.717757 15.594754 14.199924 17.236361 15.840066 19.366675 17.797667 25.391835 23.951578 13.421171 11.928265 
39.000000 16.179301 14.781203 25.797667 24.351865 14.625642 13.223829 29.539835 28.099439 19.716689 18.188968 13.483627 12.031019 17.368385 15.976219 19.176387 17.594799 25.538665 24.095648 13.075608 11.570776 
40.000000 14.755182 13.314864 25.638518 24.188427 15.030736 13.640768 29.410485 27.969400 19.274877 17.732616 13.485380 12.035885 16.429438 15.015564 22.657797 21.214652 24.288908 22.797096 15.890375 14.476394 
41.000000 14.105498 12.648571 25.780399 24.336931 15.594243 14.217868 28.928462 27.479159 19.367846 17.822261 13.973493 12.538354 16.980917 15.582976 23.391040 21.964308 24.106191 22.609406 16.090145 14.678183 
42.000000 13.592205 12.122772 26.207395 24.777132 15.660618 14.283404 27.340716 25.844892 19.827703 18.297754 14.413980 12.993643 17.249454 15.861126 23.864452 22.451011 24.452903 22.965909 16.226014 14.816981 
43.000000 13.461714 11.991038 22.588034 21.028977 15.626556 14.246019 27.784248 26.299383 20.235905 18.717918 14.809212 13.397706 17.462881 16.077727 23.644386 22.225938 24.553417 23.074569 16.055493 14.643889 
44.000000 13.997564 12.543892 23.022306 21.478476 14.344055 12.928980 27.642111 26.162540 20.036333 18.518379 14.339597 12.917013 17.826406 16.452103 23.147780 21.720658 25.058349 23.599995 15.416903 13.989958 
45.000000 14.160338 12.712087 22.989202 21.446499 13.930699 12.505120 27.955853 26.491899 23.110871 21.689952 11.786635 10.280595 17.737054 16.363316 23.003117 21.566676 25.431740 23.979761 15.591407 14.169109 
46.000000 14.555321 13.120448 22.754701 21.202817 14.535595 13.125133 28.177622 26.717777 22.618080 21.184108 11.495431 9.979828 16.564118 15.159399 22.232585 20.770426 25.059289 23.592458 15.398945 13.974673 
47.000000 14.416619 12.973743 28.256600 26.887077 14.315488 12.896335 28.382999 26.929487 22.427913 20.985310 11.664771 10.154290 16.935469 15.537129 22.491464 21.034181 24.590038 23.111267 15.680821 14.263894 
48.000000 14.697367 13.261606 28.630752 27.274830 15.088175 13.691869 31.439102 30.069934 22.987683 21.560999 11.229393 9.702878 17.118728 15.726118 22.260478 20.800896 24.681133 23.213496 15.055337 13.624256 
49.000000 15.210926 13.790738 28.889017 27.534473 15.091733 13.696839 31.512141 30.139280 23.245554 21.826014 12.476156 10.996600 16.874590 15.476436 22.783902 21.338853 24.800209 23.342651 14.471931 13.026859 
50.000000 14.289146 12.838899 28.587410 27.230897 14.743256 13.338435 32.009724 30.642837 25.400637 24.033570 12.231741 10.742299 16.750328 15.348159 22.733856 21.284959 24.405587 22.941071 11.660768 10.106464 
51.000000 14.137300 12.679208 25.003862 23.544809 14.609595 13.198327 31.528346 30.147426 25.212799 23.837239 12.074636 10.576878 15.984387 14.562470 22.407617 20.945947 24.482636 23.016260 11.683148 10.128875 
52.000000 14.646806 13.201226 24.410324 22.934208 14.233737 12.813754 31.404848 30.021194 25.408154 24.034835 11.869869 10.365242 15.611633 14.175591 20.061106 18.515883 24.144147 22.669899 11.431508 9.869588 
53.000000 14.598055 13.154748 23.901396 22.411099 14.451220 13.038982 30.260405 28.852811 25.552598 24.185738 11.645255 10.127912 16.243908 14.823345 20.182394 18.652273 23.945886 22.463548 11.449084 9.891402 
54.000000 14.129037 12.672393 23.321600 21.815349 12.191456 10.711481 30.674054 29.254806 25.585119 24.221583 12.162107 10.660911 16.635201 15.226359 20.311913 18.787517 23.417775 21.920158 15.279411 13.863596 
55.000000 16.424012 15.031730 23.219954 21.714764 11.999207 10.510519 30.963339 29.545033 25.632824 24.275117 12.218208 10.723605 16.418152 15.002501 20.698946 19.184261 22.788328 21.257130 15.285239 13.867077 
56.000000 16.956573 15.579865 25.284284 23.853269 11.633684 10.130658 31.148189 29.738406 19.737330 18.198226 12.257331 10.768685 15.619300 14.179150 20.955886 19.449896 22.635263 21.089656 15.755848 14.352460 
57.000000 17.433870 16.072193 24.760532 23.314646 11.574509 10.070204 31.831558 30.435547 19.716368 18.179071 12.437053 10.948603 15.616363 14.175277 20.521478 18.995053 22.889317 21.346628 15.233107 13.817089 
58.000000 17.574709 16.214407 24.878596 23.432121 11.516587 10.009744 32.528937 31.147755 19.797626 18.255974 12.128173 10.630883 15.035519 13.578114 20.760119 19.250529 22.545994 20.987185 15.002370 13.579508 
59.000000 17.542332 16.179330 24.632298 23.182162 11.668723 10.165642 32.135479 30.742182 20.137040 18.603753 11.762922 10.253701 14.868949 13.409352 20.464710 18.944580 22.517817 20.944971 14.709404 13.275554 
60.000000 15.886723 14.478911 24.298501 22.833012 16.478765 15.120931 32.129289 30.739847 24.044654 22.627758 11.662308 10.148904 14.618723 13.159044 20.474612 18.946083 28.575254 27.191507 14.513752 13.075661 
61.000000 16.289741 14.886560 23.944067 22.467206 15.989298 14.622039 32.655810 31.278863 24.252805 22.839433 11.396362 9.873839 14.726472 13.271585 20.009473 18.464369 28.011164 26.613879 15.015250 13.593473 
62.000000 16.164438 14.754742 23.882742 22.408441 16.304757 14.954491 33.357619 31.990332 23.942541 22.522399 11.132248 9.593284 14.546150 13.084806 20.398417 18.868272 28.365991 26.973318 14.719704 13.292866 
63.000000 16.656236 15.261474 24.192448 22.728230 16.925917 15.592952 33.916517 32.561728 23.875709 22.449210 10.869986 9.314612 14.702280 13.248081 23.210737 21.773047 27.829043 26.421967 14.333631 12.892946 
64.000000 16.335177 14.931743 23.795516 22.315873 13.792151 12.377305 33.181432 31.813388 21.231042 19.710896 11.096076 9.554252 15.100579 13.655804 23.933790 22.501435 28.224854 26.832942 16.211836 14.824263 
65.000000 16.603689 15.207903 23.427974 21.934503 13.292116 11.862458 33.597900 32.235778 21.069330 19.548499 10.721993 9.163068 15.094713 13.646047 23.471999 22.030741 28.762162 27.382055 16.248503 14.859889 
66.000000 16.725659 15.330582 23.454443 21.967097 13.768417 12.349056 30.746097 29.314038 21.513686 20.002209 12.595590 11.117746 14.841333 13.384049 23.260384 21.816268 25.345317 23.859148 16.029422 14.634501 
67.000000 16.360533 14.952717 26.514580 25.115805 14.171909 12.765215 31.416711 30.001214 21.242790 19.720528 12.268734 10.777746 17.922937 16.553320 22.773119 21.314896 24.967507 23.476792 16.544611 15.161382 
68.000000 15.968520 14.548802 26.408244 25.009905 14.629646 13.233021 30.899544 29.469854 25.740032 24.357150 12.199584 10.704126 17.802295 16.429943 22.769526 21.310358 24.509852 23.005700 16.404614 15.015379 
69.000000 15.951959 14.531270 25.944571 24.529828 13.313895 11.877595 31.354875 29.939301 26.053621 24.675293 12.644898 11.163839 17.304834 15.922163 24.898188 23.502393 24.407984 22.897061 16.713771 15.333097 
70.000000 15.583794 14.150464 25.895322 24.477426 12.883975 11.436185 33.406831 32.039021 25.324572 23.932635 12.378188 10.892045 16.909329 15.516558 25.462600 24.084085 29.169285 27.803026 16.367129 14.977053 
71.000000 12.654749 11.113030 26.181592 24.771653 13.202150 11.766506 33.222002 31.846867 24.900029 23.501035 16.151253 14.773184 17.109343 15.721009 25.736455 24.366206 29.054086 27.691305 16.127615 14.733991 
72.000000 12.388873 10.835307 26.708887 25.313589 13.677194 12.253512 32.988110 31.605533 25.325105 23.936169 15.659118 14.268371 12.930644 11.413487 26.436922 25.080813 28.839047 27.465371 16.532816 15.147956 
73.000000 12.485106 10.937224 25.967313 24.547951 14.064381 12.654495 32.498936 31.102631 26.301675 24.933108 16.000029 14.618772 13.017887 11.507475 26.634158 25.287533 29.078115 27.705862 12.598032 11.094175 
74.000000 12.410481 10.856050 26.361538 24.954090 12.712556 11.261130 31.376163 29.952001 26.480817 25.118193 15.792163 14.406371 13.194782 11.695847 22.677377 21.219777 28.826885 27.447200 12.785904 11.285127 
75.000000 18.022377 16.651336 26.335786 24.920952 12.161340 10.695485 31.019647 29.589044 26.796677 25.446586 15.778598 14.389688 13.404582 11.914606 22.532944 21.064796 29.516460 28.151027 12.575684 11.068913 
76.000000 18.251600 16.884531 26.075989 24.649834 12.659998 11.206521 31.464863 30.039603 26.803101 25.449129 15.007200 13.599173 13.336663 11.842556 22.251700 20.780945 25.707010 24.224108 13.093555 11.602589 
77.000000 17.783825 16.405164 25.809518 24.378190 13.006635 11.564122 30.875238 29.435335 26.992032 25.645988 14.379885 12.957498 13.056609 11.555227 22.443216 20.971782 25.773702 24.296433 13.456845 11.975287 
78.000000 18.362507 16.999808 25.173460 23.725438 13.220022 11.786086 30.913493 29.483926 25.432528 24.050443 14.721640 13.311982 13.320829 11.827693 22.637972 21.169809 25.381979 23.890828 14.742148 13.303277 
79.000000 15.416027 13.969636 26.022641 24.597992 13.556716 12.133050 31.464239 30.042192 25.499708 24.114494 14.391627 12.969297 13.658305 12.176962 22.526542 21.055992 25.160939 23.664065 14.638510 13.196550 
80.000000 15.092433 13.632963 25.652478 24.222671 11.285646 9.792492 31.070028 29.627262 25.278900 23.882649 14.907404 13.496820 13.475611 11.986666 22.206480 20.721382 24.694995 23.182547 14.751385 13.311292 
81.000000 15.040474 13.574988 25.999356 24.576570 11.233189 9.739617 31.002394 29.557855 25.213112 23.814225 10.987903 9.446092 13.409997 11.914995 21.739822 20.240866 25.455446 23.980024 15.064784 13.634516 
82.000000 15.384590 13.926446 26.682959 25.276780 10.931847 9.425727 30.785901 29.331064 24.878992 23.466375 10.834081 9.287199 13.318801 11.818670 21.648566 20.142886 25.601611 24.126091 15.435920 14.012577 
83.000000 15.577868 14.125594 25.473098 24.032747 10.677427 9.159599 30.676937 29.224490 24.966646 23.561514 10.679866 9.130993 13.404763 11.904429 21.140368 19.617449 25.314229 23.835872 11.965933 10.421378 
84.000000 16.139297 14.703287 25.286917 23.836245 11.119295 9.616821 28.578792 27.062039 23.329634 21.871375 11.101345 9.569430 13.691618 12.197959 20.855525 19.318634 24.773031 23.283414 11.854967 10.300803 
85.000000 13.251470 11.704309 25.686744 24.244972 10.904001 9.393973 28.510487 26.997353 23.363538 21.902293 11.242918 9.712054 14.222365 12.745041 22.039136 20.557582 24.449847 22.946272 11.562458 9.994219 
86.000000 13.444558 11.904682 26.211212 24.783051 13.968284 12.555526 28.619531 27.097690 23.384861 21.919819 13.944987 12.510368 14.794468 13.328664 22.480272 21.011826 26.970347 25.552793 11.382563 9.800675 
87.000000 13.343177 11.801351 26.234636 24.807679 13.508835 12.084125 29.304884 27.776559 23.495445 22.035766 13.575961 12.124162 14.457557 12.978566 22.072441 20.593292 27.408943 26.008239 11.437461 9.864086 
88.000000 13.208483 11.655893 23.469570 21.942787 13.757126 12.339915 29.777708 28.263934 21.032093 19.476212 14.191434 12.754667 14.884191 13.416233 21.502605 20.008903 28.830292 27.436096 11.118780 9.532682 
89.000000 14.310782 12.808144 23.630011 22.102917 13.811223 12.395899 31.276149 29.814405 20.710473 19.141993 14.104319 12.661269 15.355402 13.904162 22.307331 20.847988 29.218387 27.833007 12.181005 10.649978 
90.000000 13.996974 12.481807 23.868510 22.346552 13.248907 11.818952 30.886088 29.412049 20.442615 18.862593 12.385123 10.886239 15.841127 14.400683 22.188750 20.720235 29.527956 28.143670 11.405394 9.858208 
91.000000 13.712067 12.188692 24.063479 22.553283 12.854336 11.409472 30.892919 29.416984 20.588499 19.018545 11.919167 10.403275 16.123641 14.691832 22.651947 21.195544 28.824823 27.424588 11.721688 10.183757 
92.000000 13.753742 12.220341 23.617513 22.090642 10.141285 8.591217 30.543274 29.052021 23.665763 22.224938 12.343182 10.839189 15.617079 14.170035 23.159624 21.693046 27.336197 25.900018 12.157846 10.636962 
93.000000 13.765968 12.231329 28.044305 26.661805 10.341499 8.801663 30.710273 29.224177 23.599940 22.152173 12.253205 10.750432 15.414893 13.963073 23.588119 22.129931 27.582716 26.147899 12.435540 10.927776 
94.000000 17.033581 15.609248 27.644911 26.249583 10.026690 8.475232 30.755337 29.265408 23.698097 22.254981 12.710167 11.221959 16.087517 14.659035 22.966974 21.483245 27.416429 25.978680 12.170969 10.648144 
95.000000 16.638674 15.206061 27.496902 26.103150 10.333453 8.798351 34.843355 33.470527 23.791571 22.349356 12.520250 11.025610 16.379134 14.955837 23.497543 22.030648 27.021924 25.569572 14.370962 12.929840 
96.000000 16.964657 15.541545 26.858291 25.447636 10.034606 8.504910 34.775079 33.391402 24.213583 22.777984 12.318195 10.811060 16.087717 14.657570 23.565476 22.100263 26.609579 25.151946 14.831466 13.401929 
97.000000 17.529528 16.122192 26.715591 25.304439 9.645043 8.100018 34.384379 32.985410 21.378289 19.843979 12.263839 10.750919 16.395329 14.972848 23.705340 22.251580 27.045619 25.598180 14.620974 13.186704 
98.000000 17.608911 16.202869 26.534241 25.115583 9.828305 8.296408 34.165532 32.759016 21.578502 20.060249 13.228449 11.750549 14.052408 12.553229 22.764455 21.277251 30.362145 28.999677 14.715150 13.286151 
99.000000 17.184640 15.766274 24.491231 23.001351 10.092243 8.569375 34.718706 33.317334 21.323823 19.803150 13.691385 12.227783 13.731835 12.221714 22.227919 20.724499 30.689180 29.341239 14.335434 12.895956 
100.000000 17.749795 16.347408 24.655274 23.174074 9.948791 8.416933 31.124262 29.607136 21.379617 19.854925 13.954562 12.497333 13.860906 12.351931 22.478531 20.986123 31.312302 29.975381 14.807982 13.385935 
101.000000 17.946107 16.548932 24.408128 22.920466 9.799548 8.260222 31.009095 29.482075 21.143109 19.606084 13.691629 12.222093 13.548787 12.029731 22.331487 20.836229 31.584445 30.252623 15.179236 13.767896 
102.000000 17.192143 15.778101 23.844488 22.343695 9.833098 8.299171 30.642848 29.110497 26.721979 25.356296 14.105416 12.648258 13.226064 11.692439 22.760051 21.274540 31.673610 30.339127 15.514641 14.114720 
103.000000 17.949485 16.554100 23.910749 22.418796 12.440160 11.003069 30.762402 29.226750 27.182625 25.828455 13.812423 12.343721 13.606430 12.084876 22.998785 21.523925 24.682428 23.123136 15.398838 13.997666 
104.000000 17.768304 16.366136 23.595497 22.087370 12.574134 11.138146 30.980531 29.446888 27.552421 26.209345 12.034241 10.496370 18.948527 17.590959 23.569843 22.109539 24.754816 23.202666 15.663456 14.268074 
105.000000 17.736257 16.331988 26.556453 25.145882 13.185374 11.766722 30.906076 29.363992 27.528125 26.186324 11.647382 10.096591 19.260911 17.912602 23.393782 21.934466 24.335672 22.766878 16.197265 14.814686 
106.000000 17.171540 15.750500 26.971848 25.571084 13.300756 11.884515 36.195219 34.827737 27.991596 26.658165 11.632853 10.079465 18.725914 17.365010 23.638650 22.186736 24.047530 22.468046 17.032830 15.672831 
107.000000 18.054574 16.657078 27.017442 25.623554 10.570443 9.065545 36.701539 35.339901 27.832242 26.492374 12.024422 10.485061 18.229098 16.852873 21.124299 19.577104 23.939685 22.356756 17.419728 16.068157 
108.000000 17.904715 16.499708 26.538773 25.128870 11.021139 9.530317 36.732683 35.366887 22.617526 21.128648 12.190601 10.659485 13.776376 12.263125 21.341702 19.794415 23.866752 22.285279 16.849532 15.484820 
109.000000 18.288067 16.892538 26.774345 25.365982 11.120318 9.630052 36.441417 35.070902 22.069968 20.567403 12.356905 10.831069 13.694599 12.179340 21.718222 20.186800 24.388558 22.835108 17.532248 16.182547 
110.000000 18.412811 17.017193 27.356044 25.958116 10.951960 9.454735 36.756502 35.395360 21.784392 20.274474 12.347168 10.824696 13.423271 11.892520 22.220058 20.704725 24.499602 22.938980 11.277674 9.728350 
111.000000 18.121001 16.715532 27.090521 25.690782 10.529778 9.015747 37.063033 35.711034 21.889036 20.389019 12.341282 10.814567 13.530366 12.004079 22.819488 21.321207 24.712536 23.163791 10.973917 9.414504 
112.000000 18.482712 17.090646 27.377411 25.987417 9.840568 8.300792 31.031926 29.504567 24.177364 22.754732 12.623803 11.111862 13.419369 11.890395 22.860677 21.362940 24.711730 23.153599 11.331773 9.788852 
113.000000 14.024637 12.490627 27.084102 25.689138 9.893334 8.352314 30.887339 29.357279 23.647624 22.215933 13.097714 11.600026 13.879176 12.370017 22.543883 21.030299 24.679223 23.106828 11.480211 9.942305 
114.000000 14.316854 12.793608 27.686593 26.305839 10.197764 8.670579 30.686954 29.146468 23.537151 22.106457 14.128187 12.668433 13.719046 12.208038 22.575338 21.067928 24.326577 22.749770 11.377500 9.828573 
115.000000 14.202434 12.677700 22.575405 21.025786 10.486152 8.971605 32.346756 30.808767 23.271132 21.830743 13.549488 12.072842 14.176951 12.681951 21.396502 19.838922 30.143206 28.775292 11.152773 9.588450 
116.000000 14.439740 12.920717 22.329283 20.762580 10.907852 9.406591 33.252247 31.750751 22.946111 21.492409 13.968311 12.502321 14.397830 12.908209 21.345627 19.793164 29.714956 28.338296 11.440041 9.890924 
117.000000 16.682749 15.238199 22.477212 20.914026 10.987426 9.490754 33.681003 32.183315 22.535608 21.065625 13.795613 12.320395 14.797256 13.321125 21.105234 19.552076 29.284247 27.893569 11.395041 9.847364 
118.000000 16.212940 14.753837 22.808779 21.252184 9.557073 7.999933 33.348751 31.841707 21.906510 20.423942 13.993930 12.521935 14.554634 13.065705 21.215450 19.667236 29.060297 27.658723 11.672164 10.132364 
119.000000 15.704027 14.230170 22.950684 21.408338 9.396580 7.828441 33.317423 31.797454 22.059997 20.589766 14.222955 12.748215 13.272681 11.727932 21.064453 19.503895 30.347427 28.981237 13.830521 12.370002 
120.000000 15.890281 14.421589 25.410592 23.963881 9.416902 7.853560 33.310958 31.784725 22.739547 21.284775 14.599566 13.138446 13.595546 12.060641 25.338472 23.930859 30.486780 29.107587 13.531721 12.063950 
121.000000 16.083207 14.618484 25.377135 23.934132 9.518871 7.958398 33.060522 31.523193 22.740639 21.279822 14.551065 13.085673 13.161505 11.612338 25.850716 24.459947 30.913580 29.542157 14.011115 12.557050 
122.000000 19.539081 18.173656 25.881446 24.446793 9.608120 8.056327 33.281543 31.756498 22.622590 21.153381 14.049559 12.569786 12.927256 11.386267 25.453532 24.062477 30.984880 29.611347 14.262615 12.813063 
123.000000 19.354722 17.981171 26.293682 24.870609 11.651103 10.182619 33.495381 31.971498 22.444770 20.964486 13.935467 12.452134 13.142977 11.607533 25.650447 24.263387 30.773298 29.390284 14.441007 13.007131 
124.000000 19.416059 18.044123 28.398292 27.032407 11.344677 9.865774 34.044036 32.535669 20.878051 19.330777 14.044839 12.566268 15.853382 14.417434 22.819541 21.353469 30.377976 28.985675 14.089208 12.644765 
125.000000 19.209149 17.828508 29.107149 27.757418 11.441438 9.968593 35.158412 33.704200 20.905071 19.359115 14.697599 13.244792 16.044630 14.613333 22.864426 21.402069 29.566972 28.144762 12.582232 11.085318 
126.000000 18.793446 17.403177 29.828573 28.492430 11.156750 9.672930 34.569250 33.104637 20.574290 19.013145 15.220636 13.784782 15.681941 14.239992 23.013152 21.551848 30.257858 28.847120 12.247137 10.733228 
127.000000 19.290586 17.914716 30.381224 29.056016 9.992095 8.466588 34.510636 33.046950 20.509736 18.954674 14.679841 13.226862 15.959367 14.529740 23.644873 22.197313 29.993769 28.567223 12.143732 10.624660 
128.000000 19.157108 17.775089 24.762739 23.284666 9.957209 8.426880 34.587516 33.136987 23.989587 22.557092 14.883004 13.437285 16.384932 14.970220 21.417459 19.893571 30.160610 28.731550 12.094625 10.574394 
129.000000 18.535345 17.138497 25.991844 24.530661 9.804353 8.264298 35.042190 33.602685 23.595805 22.157400 15.166096 13.732431 16.490425 15.076186 21.331837 19.796849 30.594816 29.176727 11.461994 9.910661 
