# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] 
1866.000000 18.073122 16.671752 29.084032 27.555886 19.638447 18.173759 15.380104 14.013999 25.088369 23.565258 24.320277 22.780730 19.488665 17.972041 17.963439 16.532450 19.147240 17.630841 24.484976 23.016892 
1871.000000 17.012867 15.627811 28.785009 27.259152 21.810379 20.307876 15.065871 13.707289 23.344312 21.854522 24.075181 22.541886 20.412942 18.884354 16.247770 14.848201 18.812525 17.304591 25.116586 23.637223 
1878.000000 18.494264 17.082109 27.307514 25.808415 21.055581 19.564000 16.585979 15.198781 22.224149 20.755521 26.845611 25.261579 18.575159 17.080742 18.961854 17.522360 20.009966 18.477123 24.712604 23.241499 
1882.000000 18.575210 17.164824 27.217141 25.714281 20.112272 18.635268 16.161928 14.779751 21.870678 20.407958 26.779694 25.197979 17.174918 15.708371 18.278820 16.851844 17.026466 15.556688 24.929141 23.451688 
1884.000000 19.230321 17.808730 26.807015 25.312488 21.551302 20.047036 15.138087 13.774246 22.534491 21.059999 25.838086 24.272888 16.828226 15.365730 17.981720 16.559878 16.998827 15.527690 24.450611 22.982831 
1887.000000 19.231859 17.809307 25.633143 24.160993 20.383638 18.906956 15.340830 13.973932 19.209568 17.793067 25.085792 23.533098 16.808249 15.339215 17.058364 15.653827 17.464516 15.983609 26.280958 24.786657 
1890.000000 19.745053 18.310293 25.714036 24.241799 20.118594 18.647776 14.706426 13.346679 21.344047 19.890720 23.771058 22.237940 16.644135 15.176799 17.585860 16.174120 18.724525 17.221978 25.997341 24.510390 
1901.000000 16.725667 15.344378 24.784528 23.335282 15.809546 14.419769 13.581701 12.249014 21.828426 20.362992 23.845096 22.317927 16.335484 14.877454 19.043423 17.599853 13.826609 12.409493 27.540886 26.021731 
1907.000000 15.791172 14.430153 22.519162 21.113490 14.686218 13.314436 14.660221 13.308815 21.276678 19.815219 23.409874 21.886018 15.797667 14.348906 17.761849 16.350689 16.060288 14.599839 27.620740 26.100892 
1908.000000 14.802994 13.459168 22.453132 21.048726 14.788776 13.413376 15.175403 13.816554 21.712084 20.242279 22.753852 21.242670 16.469139 15.009408 17.481756 16.074959 16.444136 14.977334 26.850723 25.344728 
1909.000000 14.501910 13.163911 26.965864 25.479557 14.354486 12.987992 15.596777 14.231759 21.470155 20.005137 23.455043 21.930985 17.380386 15.904902 17.018776 15.619430 15.934301 14.477578 28.021293 26.503370 
1912.000000 15.209978 13.858050 27.989840 26.488740 13.544302 12.192223 15.917975 14.547195 20.566124 19.118655 24.239263 22.702414 19.127057 17.618633 17.718763 16.306074 16.320349 14.860108 28.486878 26.960496 
1913.000000 15.659822 14.301607 27.804816 26.305155 12.680424 11.345364 16.239811 14.864274 19.789335 18.354732 24.094499 22.559961 20.079749 18.555559 17.242440 15.836936 16.913772 15.441829 28.892003 27.361754 
1914.000000 16.472914 15.101410 28.134819 26.631669 12.679199 11.344155 15.533240 14.172646 20.131484 18.690685 23.585419 22.059603 20.776724 19.241087 16.487552 15.095120 17.010435 15.535503 29.295037 27.763857 
1915.000000 15.768198 14.410193 28.360966 26.855203 12.266498 10.939425 14.644317 13.300738 19.225784 17.801457 23.487050 21.964754 20.198740 18.672812 15.609078 14.232187 17.360724 15.878075 28.634011 27.109652 
1918.000000 14.919596 13.574842 27.737361 26.239070 11.937867 10.617883 14.057145 12.722649 19.422888 17.995138 17.308377 15.896967 19.709905 18.191812 14.548160 13.187179 15.841089 14.389688 29.219512 27.688647 
1920.000000 16.587861 15.211954 27.605042 26.109158 12.062528 10.737402 14.532567 13.186115 18.637919 17.223997 16.770840 15.366080 19.230221 17.721688 16.028371 14.641236 15.202678 13.764253 28.523877 26.998309 
1923.000000 19.749190 18.309789 29.185585 27.668638 19.977236 18.515838 14.773406 13.420126 20.605839 19.159251 17.039901 15.629860 15.600092 14.155681 15.902641 14.521335 17.108399 15.630880 28.880224 27.350277 
1925.000000 19.340213 17.908585 30.506276 28.981179 19.970502 18.509021 16.007971 14.634473 21.851807 20.382923 17.797988 16.376878 16.329928 14.871941 15.260904 13.891526 17.554110 16.067744 28.492788 26.965851 
1931.000000 18.117054 16.707251 29.864081 28.337812 21.376659 19.893704 19.714280 18.273400 22.732601 21.247454 17.898431 16.475491 15.643655 14.198713 15.107677 13.739202 16.012829 14.551914 29.361520 27.830247 
1940.000000 18.337684 16.923245 27.637849 26.140327 21.730018 20.243997 20.711552 19.247589 22.832692 21.349300 18.121157 16.700146 11.927184 10.552169 26.065160 24.490270 17.661265 16.168938 30.072052 28.542254 
1941.000000 17.596633 16.197060 27.982144 26.478163 20.981277 19.509581 20.906211 19.439134 22.342061 20.866314 17.563530 16.151285 12.815348 11.423979 26.880617 25.289686 19.343047 17.820850 30.412491 28.887608 
1944.000000 18.028623 16.620645 26.651908 25.168267 20.987341 19.513517 22.386563 20.892091 24.010942 22.503563 18.178791 16.751752 12.007013 10.628899 25.890717 24.320642 18.817077 17.304815 24.104372 22.652461 
1949.000000 17.938042 16.533194 22.102972 20.701470 19.946829 18.494587 22.360071 20.865717 22.242420 20.766913 17.845288 16.424194 11.366156 9.997562 27.126464 25.535061 20.903170 19.351869 23.421885 21.981604 
2219.000000 15.359513 13.970603 29.324039 27.839943 14.820804 13.446584 18.737710 17.308895 29.187284 27.627848 19.169062 17.734270 19.612765 18.105141 27.967878 26.380810 23.771561 22.185018 28.832336 27.346048 
2238.000000 17.890387 16.456533 26.070255 24.638289 17.877599 16.445177 15.931219 14.562550 28.770620 27.222103 19.841586 18.391536 17.350005 15.883277 19.502502 18.072158 21.819729 20.289819 23.698248 22.299340 
2240.000000 18.074099 16.639188 26.005873 24.573534 18.103298 16.666302 16.214327 14.842972 29.650789 28.087635 20.736369 19.273782 17.003509 15.543680 19.066450 17.644330 21.854965 20.324427 23.346768 21.954948 
2252.000000 17.876164 16.442652 21.628745 20.277749 22.451004 20.927256 26.402917 24.845380 25.879111 24.381138 20.440418 18.980625 10.603549 9.251503 18.682019 17.261963 18.237264 16.779055 21.719913 20.353205 
2253.000000 18.000240 16.566310 21.788324 20.435516 21.970599 20.455595 26.165533 24.612404 25.463180 23.973521 20.675940 19.211017 10.094661 8.750665 19.387348 17.954293 18.940231 17.468355 21.295729 19.935762 
2254.000000 18.883278 17.434803 21.636936 20.286212 21.932313 20.419391 25.751139 24.207252 25.354044 23.865975 20.699453 19.235951 10.214267 8.868579 19.643028 18.204573 17.925961 16.471214 22.086032 20.711022 
2256.000000 19.044745 17.596247 20.446358 19.116049 23.518005 21.977144 26.698555 25.137125 26.041218 24.543391 21.523348 20.045841 10.081993 8.738734 18.716431 17.304069 18.716350 17.247256 22.139513 20.764170 
2264.000000 17.570689 16.150641 26.202782 24.764521 24.342346 22.788167 20.120886 18.676434 23.471680 22.019929 20.286460 18.836697 9.262090 7.930326 20.211892 18.769009 17.435788 15.991084 22.609809 21.221764 
2268.000000 19.872424 18.414524 26.668803 25.221269 24.300857 22.749001 20.955988 19.497228 23.736355 22.278073 17.768769 16.366831 7.673233 6.373219 19.607821 18.176799 19.673735 18.187982 27.605145 26.131930 
2272.000000 20.120351 18.659422 26.314433 24.870322 25.187336 23.623709 22.296520 20.813643 21.782437 20.361036 18.948294 17.524125 8.181886 6.874012 18.623857 17.207155 22.111555 20.584197 28.780955 27.290762 
2274.000000 20.330063 18.864784 27.256116 25.793796 22.477279 20.963363 22.664288 21.175265 21.099638 19.688052 18.591650 17.175432 8.867201 7.547272 18.297856 16.888063 23.303491 21.751073 29.210316 27.713872 
2279.000000 21.388715 19.902855 27.874559 26.401801 21.286884 19.795647 21.282448 19.816072 21.231856 19.823351 17.274354 15.879280 9.233279 7.907640 26.101068 24.544404 24.834606 23.256555 31.822906 30.401588 
2281.000000 21.368052 19.883568 26.907785 25.453385 20.983952 19.498317 20.557189 19.102999 21.981180 20.561504 16.518119 15.134814 8.633607 7.320058 25.143450 23.604602 25.766460 24.172171 30.962157 29.483069 
2284.000000 21.525549 20.038736 26.239088 24.793990 19.490121 18.032420 21.469938 19.997453 23.551745 22.104404 17.111582 15.717181 8.302522 6.991268 25.365841 23.823595 24.633025 23.059891 30.625275 29.137133 
2285.000000 21.328472 19.843565 25.681497 24.248363 19.715453 18.255603 20.922384 19.458575 22.653822 21.221791 17.636061 16.231276 15.446052 13.999060 26.161904 24.605062 24.970577 23.393223 30.959450 29.479724 
2291.000000 23.404484 21.882432 26.924029 25.466541 20.510718 19.038877 18.332924 16.923545 22.021821 20.604295 18.745182 17.319652 13.780653 12.361762 27.274694 25.700158 24.160541 22.597901 31.803791 30.382138 
2293.000000 24.675957 23.131974 27.683566 26.210398 20.311591 18.844363 18.028840 16.623114 20.242023 18.854742 19.296632 17.859952 12.960808 11.557975 28.537202 26.944076 24.981289 23.401232 27.029823 25.570796 
2294.000000 24.316248 22.779105 26.823819 25.365214 20.214278 18.750018 17.531787 16.133790 20.165469 18.777811 19.785864 18.341406 13.587302 12.172731 28.312615 26.723756 25.462878 23.875750 27.472269 26.005111 
2297.000000 25.704921 24.140319 27.054474 25.589794 20.672594 19.199219 16.373983 14.998802 19.939618 18.555161 20.928958 19.460952 14.352699 12.919668 27.436277 25.859094 17.133763 15.706029 28.084625 26.609240 
2300.000000 19.129036 17.679920 26.327506 24.875898 18.253531 16.821044 15.438526 14.079033 20.219488 18.828908 24.670770 23.132021 15.551150 14.095018 27.749218 26.167303 16.303784 14.890739 27.770297 26.299133 
2303.000000 18.952032 17.507501 25.693317 24.251919 19.432741 17.978537 16.915061 15.528315 19.612405 18.231657 22.716895 21.216827 15.707088 14.248325 27.019091 25.448952 15.930117 14.523974 28.486027 27.003346 
2305.000000 17.953076 16.525357 24.321775 22.907391 19.632915 18.177596 15.418610 14.061418 19.826056 18.439157 22.277279 20.785369 16.345869 14.873442 27.275009 25.701219 15.848663 14.443057 27.578443 26.107936 
2306.000000 18.147228 16.715160 24.387985 22.974489 19.205902 17.760314 14.531635 13.189412 18.917515 17.547440 22.740955 21.240384 15.864412 14.402571 28.036469 26.451322 15.445360 14.046759 26.675662 25.220679 
2312.000000 19.502602 18.043348 25.042993 23.615016 15.008870 13.639616 24.465467 22.933807 22.417803 20.976364 24.602055 23.069987 13.980269 12.553558 18.864323 17.444128 17.519761 16.087891 26.852695 25.397612 
2601.000000 18.437544 16.997780 25.530068 24.101409 26.513487 24.969701 22.427326 20.970670 29.901471 28.345731 24.458708 22.961500 20.734054 19.212156 19.840964 18.414482 21.137182 19.647649 26.818258 25.385017 
2606.000000 17.893824 16.463885 24.500725 23.091475 25.821842 24.285634 21.282313 19.845274 30.587525 29.027255 22.377790 20.915310 18.698101 17.208870 21.733191 20.272053 21.809279 20.306739 27.985046 26.544323 
2620.000000 16.795695 15.381668 31.964564 30.519336 24.811140 23.294005 21.163082 19.729793 30.474846 28.904821 23.260693 21.782011 21.974933 20.424137 19.269495 17.850434 15.798162 14.411288 23.903078 22.528355 
2626.000000 18.140056 16.697640 32.125105 30.686436 19.839456 18.407638 26.190681 24.661204 22.275235 20.840176 21.767911 20.318189 21.638857 20.096028 19.484049 18.062271 16.098590 14.707947 26.355065 24.945112 
2629.000000 16.941605 15.522483 31.889164 30.431443 20.780728 19.332782 24.644180 23.141584 22.327507 20.891708 21.889392 20.438077 18.883608 17.386412 19.187856 17.770617 17.288418 15.874251 27.024877 25.602398 
2631.000000 16.155392 14.749352 31.973689 30.521338 22.053899 20.582626 25.502551 23.985329 21.077731 19.663923 17.426397 16.059236 17.923079 16.445634 18.311370 16.912387 17.383969 15.967508 27.201063 25.776454 
2635.000000 25.216223 23.645920 32.883029 31.550977 21.524164 20.065528 24.932326 23.424738 19.226260 17.843312 19.054771 17.658259 16.717816 15.263141 16.144108 14.788768 18.287695 16.856753 27.557031 26.123918 
2638.000000 24.819518 23.261253 23.967933 22.584224 20.817907 19.371541 24.971249 23.464311 18.892583 17.513008 17.675654 16.306230 17.150273 15.689382 16.408026 15.049788 20.287372 18.820782 28.957341 27.507506 
2640.000000 24.902165 23.341805 24.323524 22.933325 21.204918 19.750782 24.679542 23.177666 19.285927 17.897805 17.741906 16.372396 18.081104 16.606954 17.078947 15.709194 16.082475 14.688767 29.670136 28.217444 
2646.000000 25.656400 24.080267 23.912951 22.531692 18.733977 17.330487 20.779695 19.349196 21.128101 19.703117 17.071647 15.714811 18.439926 16.959247 18.488637 17.093978 18.995739 17.553406 25.651092 24.260568 
2655.000000 24.418454 22.868074 25.672389 24.255463 22.368427 20.907002 18.825191 17.436055 18.745570 17.356805 15.259381 13.937850 16.276113 14.841309 20.037565 18.618526 20.811584 19.331599 27.200499 25.787980 
2657.000000 24.058339 22.515398 25.666019 24.250289 22.778592 21.308176 19.231423 17.837881 17.441189 16.075843 22.048548 20.595420 16.748888 15.305207 21.280417 19.841866 21.237334 19.748888 27.359516 25.944478 
2659.000000 23.725512 22.188578 26.371455 24.943131 21.317074 19.872220 20.195553 18.784473 17.226178 15.867016 21.459438 20.018440 17.272991 15.821053 21.315149 19.876923 21.920655 20.418280 27.299905 25.888452 
2661.000000 23.791175 22.248275 27.348642 25.900248 20.546861 19.114935 19.851254 18.446836 17.743748 16.371574 22.419567 20.959652 17.993865 16.528584 20.268261 18.846134 22.614403 21.096630 27.759758 26.341421 
2662.000000 24.374981 22.821419 26.256497 24.831768 20.478541 19.049226 19.064244 17.672816 17.976740 16.601654 22.546526 21.084641 18.659437 17.181068 19.611004 18.199708 21.752464 20.251932 27.642149 26.226488 
2666.000000 24.428551 22.874886 28.561585 27.093331 19.797931 18.380996 20.929612 19.499252 16.704035 15.351552 20.529094 19.102546 19.166625 17.681709 20.404926 18.975675 23.081988 21.558282 26.359418 24.966985 
2668.000000 23.411553 21.877640 28.826337 27.355104 20.431650 19.004700 19.502355 18.097904 15.508961 14.176759 20.058429 18.638208 19.390063 17.902550 19.887958 18.469564 22.801661 21.280738 33.225188 32.353770 
